DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTK20LESSC1,PARTK20LESSC2,PARTK20LESSC3,PARTK20LESSC4,PARTK20LESSTOT,PARTK2029C1,PARTK2029C2,PARTK2029C3,PARTK2029C4,PARTK2029TOT,PARTK3040C1,PARTK3040C2,PARTK3040C3,PARTK3040C4,PARTK3040TOT,PARTK4150C1,PARTK4150C2,PARTK4150C3,PARTK4150C4,PARTK4150TOT,PARTK5160C1,PARTK5160C2,PARTK5160C3,PARTK5160C4,PARTK5160TOT,PARTK6172C1,PARTK6172C2,PARTK6172C3,PARTK6172C4,PARTK6172TOT,PARTK7380C1,PARTK7380C2,PARTK7380C3,PARTK7380C4,PARTK7380TOT,PARTK80MOREC1,PARTK80MOREC2,PARTK80MOREC3,PARTK80MOREC4,PARTK80MORETOT,PARTKUNKNOWNC1,PARTKUNKNOWNC2,PARTKUNKNOWNC3,PARTKUNKNOWNC4,PARTKUNKNOWNTOT,PARTKNONSTEELC1,PARTKNONSTEELC2,PARTKNONSTEELC3,PARTKNONSTEELC4,PARTKNONSTEELTOT,PARTKONC1TOT,PARTKONC2TOT,PARTKONC3TOT,PARTKONC4TOT,PARTKONTOTAL,PARTKOFFLESS50,PARTKOFF5172,PARTKOFF72MORE,PARTKOFFUNKNOWN,PARTKOFFNONSTEEL,PARTKOFFTOTAL,PARTKC1TOT,PARTKC2TOT,PARTKC3TOT,PARTKC4TOT,PARTKTOTAL
03/01/22,2020,20211049,39363,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,IOWA,29.24,1,0,0,30.24,50.45,2.22,0.98,0,53.65,21.91,1.21,0.64,0,23.76,8.98,0,0,0,8.98,5.09,1.7,0,0,6.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.59,5.07,2.04,0,48.7,157.26,11.2,3.66,0,172.12,0,0,0,0,0,0,157.26,11.2,3.66,0,172.12
03/01/22,2020,20211049,39363,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,KANSAS,196.58,14.06,9.95,0,220.59,36.62,8.01,3.57,0,48.2,24.56,1.45,1.32,0,27.33,20.14,1.38,0,0,21.52,12.24,0,0,0,12.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.14,24.9,14.84,0,329.88,0,0,0,0,0,0,290.14,24.9,14.84,0,329.88
03/01/22,2020,20211049,39363,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,MONTANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,1.44,0,0,0,0,0,1.44,0,0,0,1.44,0,0,0,0,0,0,1.44,0,0,0,1.44
03/01/22,2020,20211049,39363,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,NEBRASKA,141.85,20.94,5.1,0,167.89,292.51,26.43,6.35,0,325.29,316.67,31.06,13.78,0,361.51,89.39,3.54,3.04,0,95.97,180.51,12.64,0,0,193.15,35.53,0,0,0,35.53,0,0,0,0,0,0,0,0,0,0,112.12,16.01,4.02,0,132.15,0,0,0,0,0,1168.58,110.62,32.29,0,1311.49,0,0,0,0,0,0,1168.58,110.62,32.29,0,1311.49
03/01/22,2020,20211049,39363,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,WYOMING,14.69,3.4,0.1,0,18.19,165.73,15.63,11.4,0,192.76,333.96,4.38,5.33,0,343.67,301.55,12.09,3.57,0,317.21,196.18,3.61,0,0,199.79,191.07,1.04,0.08,0,192.19,0,0,0,0,0,0,0,0,0,0,10.71,9.75,0.1,0,20.56,0,0,0,0,0,1213.89,49.9,20.58,0,1284.37,0,0,0,0,0,0,1213.89,49.9,20.58,0,1284.37
03/01/22,2020,20210067,38294,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,MISSISSIPPI,0,0,0,0,0,1.65,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,0,0,0,1.65,,,,,,,1.65,0,0,0,1.65
03/01/22,2020,20210067,38294,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,9.19,3,0,0,12.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19,3,0,0,12.19,,,,,,,9.19,3,0,0,12.19
03/01/22,2020,20210067,38294,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,65.68,0,7.1,0,72.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.68,0,7.1,0,72.78,0,0,0,0,0,0,65.68,0,7.1,0,72.78
03/01/22,2020,20210407,38678,15462,PECO ENERGY CO,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,3.7,0,3.7,0,0,3.6,0,3.6,0,0,1.3,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,8.6,0,0,0,0,0,0,0,0,8.6,0,8.6
03/01/22,2020,20210581,38864,15469,PHILADELPHIA GAS WORKS,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0.037,0,0,2.063,0,2.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,2.1,0,0,0,0,0,0,0,0,2.1,0,2.1
03/01/22,2020,20211238,39561,15476,PEOPLES GAS COMPANY LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,5.354,4.158,0,0,9.512,0.017,0.303,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.371,4.461,0,0,9.832,0,0,0,0,0,0,5.371,4.461,0,0,9.832
03/01/22,2020,20211196,39517,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.424,9.48,0.706,0,41.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.424,9.48,0.706,0,41.61,0,0,0,0,0,0,31.424,9.48,0.706,0,41.61
03/01/22,2020,20211195,39516,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.724,4.8,0.296,0,13.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.724,4.8,0.296,0,13.82,0,0,0,0,0,0,8.724,4.8,0.296,0,13.82
03/01/22,2020,20210925,39234,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,NORTH CAROLINA,26.532,26.673,59.97,0,113.175,120.911,144.291,99.895,0,365.097,219.206,286.834,231.003,0,737.043,334.77,435.599,299.823,0,1070.192,72.521,66.561,34.544,0,173.626,0.37,0,0.013,0,0.383,0,0,0,0,0,0,0,0,0,0,27.41,77.278,136.844,0,241.532,0,0,0,0,0,801.72,1037.236,862.092,0,2701.048,0,0,0,0,0,0,801.72,1037.236,862.092,0,2701.048
03/01/22,2020,20210925,39234,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,SOUTH CAROLINA,0.071,0.029,0.391,0,0.491,1.233,6.202,7.612,0,15.047,2.031,14.84,34.9,0,51.771,0.146,0.02,0,0,0.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.106,5.475,4.621,0,11.202,0,0,0,0,0,4.587,26.566,47.524,0,78.677,0,0,0,0,0,0,4.587,26.566,47.524,0,78.677
03/01/22,2020,20210925,39234,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,TENNESSEE,0.005,0,0.603,0,0.608,0.393,1.104,3.574,0,5.071,1.345,2.592,12.134,0,16.071,2.61,9.4,26.943,0,38.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.077,0.46,0,0.541,0,0,0,0,0,4.357,13.173,43.714,0,61.244,0,0,0,0,0,0,4.357,13.173,43.714,0,61.244
03/01/22,2020,20210957,39267,15589,PINE PIPELINE INC,Natural Gas,INTRASTATE,LOUISIANA,0.295,0.739,0.443,0,1.477,0,0.875,0,0,0.875,0,0,2.595,0,2.595,1.095,0.816,3.297,0,5.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,2.43,6.335,0,10.155,0,0,0,0,0,0,1.39,2.43,6.335,0,10.155
03/01/22,2020,20210137,38378,15645,PLACID PIPELINE COMPANY LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2
03/01/22,2020,20210119,38360,15652,"PLAINS, CITY OF",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,1,0,0,1,0,9,0,0,9,0,0,0,0,0,0,0,9,0,0,9
03/01/22,2020,20211099,39418,15790,PONTCHARTRAIN NATURAL GAS SYSTEM,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.799,0,0,0,1.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.799,0,0,0,1.799,0,0,0,0,0,0,1.799,0,0,0,1.799
03/01/22,2020,20210662,38955,15825,EAGLE US 2 LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.29,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.29,0,0.7,0,0,0,0,0,0,0.41,0,0.29,0,0.7
03/01/22,2020,20210663,38956,15825,EAGLE US 2 LLC,Other Gas-Chlorine,INTRASTATE,LOUISIANA,2.59,0,1.89,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,1.89,0,4.48,0,0,0,0,0,0,2.59,0,1.89,0,4.48
03/01/22,2020,20211058,39374,15931,PUBLIC SERVICE CO OF COLORADO,Natural Gas,INTRASTATE,COLORADO,94.3,30.4,46.6,1.3,172.6,211.1,43.7,130.9,0.4,386.1,268.9,44.4,129.3,1.1,443.7,624.2,73.8,140,0.6,838.6,184.5,7.7,14.2,0,206.4,28.5,1.1,0,0,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.5,201.1,461,3.4,2077,0,0,0,0,0,0,1411.5,201.1,461,3.4,2077
03/01/22,2020,20210628,38913,15938,PUBLIC SERVICE CO OF NORTH CAROLINA,Natural Gas,INTRASTATE,NORTH CAROLINA,9.229,5.464,27.057,0,41.75,14.422,17.163,63.292,0,94.877,55.81,32.56,59.799,0,148.169,58.312,39.031,90.673,0,188.016,34.579,19.606,9.913,0,64.098,0.002,0,0.002,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.354,113.824,250.736,0,536.914,0,0,0,0,0,0,172.354,113.824,250.736,0,536.914
03/01/22,2020,20210558,38840,15952,PUBLIC SERVICE ELECTRIC & GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,0,0,0,0,0,1.7,0,8.7,0,10.4,4.3,0,38.9,0.5,43.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,47.6,0.5,54.1,0,0,0,0,0,0,6,0,47.6,0.5,54.1
03/01/22,2020,20210492,38771,16667,ENERGY NORTH NATURAL GAS INC,Natural Gas,INTRASTATE,NEW HAMPSHIRE,0,0,0,0,0,0,0,2.8,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,2.8,0,0,0,0,0,0,0,0,2.8,0,2.8
03/01/22,2020,20210009,38233,17090,RATON GAS TRANSMISSION CO,Natural Gas,INTERSTATE,COLORADO,13.71,0,0,0,13.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.71,0,0,0,13.71,0,0,0,0,0,0,13.71,0,0,0,13.71
03/01/22,2020,20210009,38233,17090,RATON GAS TRANSMISSION CO,Natural Gas,INTERSTATE,NEW MEXICO,9.89,0,0,0,9.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89,0,0,0,9.89,0,0,0,0,0,0,9.89,0,0,0,9.89
03/01/22,2020,20210396,38666,17540,ROANOKE GAS CO,Natural Gas,INTRASTATE,VIRGINIA,0.2,0.1,0.1,0,0.4,7.8,18.1,8.5,0,34.4,2.8,4,2,0,8.8,7.2,9.6,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31.8,10.6,0,60.4,0,0,0,0,0,0,18,31.8,10.6,0,60.4
03/01/22,2020,20211191,39511,17570,ROCHESTER GAS & ELECTRIC CORP,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,30.76,28.54,25.94,0,85.24,7.1,1.82,9,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.86,30.36,34.94,0,103.16,0,0,0,0,0,0,37.86,30.36,34.94,0,103.16
03/01/22,2020,20211048,39362,17620,ROCKY MOUNTAIN NATURAL GAS LLC,Natural Gas,INTRASTATE,COLORADO,2.64,5.32,5.6,0,13.56,30,9.87,15.59,0,55.46,13.55,24.47,13.42,1.96,53.4,90.06,36.5,31.01,0,157.57,48.81,15.49,1.3,0,65.6,103.18,3.62,0.04,0,106.84,0,0,0,0,0,0,0,0,0,0,58.03,3.78,1.33,0,63.14,0,0,0,0,0,346.27,99.05,68.29,1.96,515.57,0,0,0,0,0,0,346.27,99.05,68.29,1.96,515.57
03/01/22,2020,20210176,38422,17681,ROSEBURG FOREST PRODUCTS CO,Natural Gas,INTRASTATE,OREGON,0,0,0.06,0,0.06,0,0,0.8,0,0.8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,2.86,0,0,0,0,0,0,0,0,2.86,0,2.86
03/01/22,2020,20210785,39085,18084,ST LAWRENCE GAS CO INC,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,19.28,6.94,1.64,0,27.86,34.13,5.09,1.35,0,40.57,3.39,1.81,3.05,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8,13.84,6.04,0,76.68,0,0,0,0,0,0,56.8,13.84,6.04,0,76.68
03/01/22,2020,20210259,38505,18104,CPS ENERGY,Natural Gas,INTRASTATE,TEXAS,2.2,0,0,0,2.2,1.58,0.71,0.6,0,2.89,2.16,0,0.97,0,3.13,14.07,13.83,14.19,0,42.09,8.6,0.42,0,0,9.02,29.61,0,0,0,29.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.22,14.96,15.76,0,88.94,0,0,0,0,0,0,58.22,14.96,15.76,0,88.94
03/01/22,2020,20210826,39126,18112,SAN DIEGO GAS & ELECTRIC CO,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,3,0,18,5,26,10,10,78,6,104,16,3,68,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,164,12,218,0,0,0,0,0,0,29,13,164,12,218
03/01/22,2020,20210888,39196,18152,SEA ROBIN PIPELINE CO,Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,2.1,7.5,0,0,0,7.5,37.8,0.8,0,0,38.6,123.3,0,0,0,123.3,6,0,0,0,6,0.3,0,0,0,0.3,4.4,0,0,0,4.4,0,0,0,0,0,181.4,0.8,0,0,182.2,0,0,0,0,0,0,181.4,0.8,0,0,182.2
03/01/22,2020,20210888,39196,18152,SEA ROBIN PIPELINE CO,Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,364,0,2.6,0,546.6,546.6,0,0,0,546.6
03/01/22,2020,20210588,38872,18156,SEADRIFT PIPELINE CORP,Natural Gas,INTRASTATE,TEXAS,0.69,0,0.22,0,0.91,0.04,0,0,0,0.04,1.64,0,0,0,1.64,2.02,0,0,0,2.02,70.4,0,0,0,70.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.79,0,0.22,0,75.01,0,0,0,0,0,0,74.79,0,0.22,0,75.01
03/01/22,2020,20210591,38875,18156,SEADRIFT PIPELINE CORP,Other Gas-Ethylene,INTRASTATE,TEXAS,0,0,0,0,0,20.41,0,0.25,0,20.66,21.2,0.07,0.42,0,21.69,107.49,1.68,2.75,0,111.92,79.02,0.26,0.42,0,79.7,34.55,0,0,0,34.55,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,262.67,2.01,3.85,0,268.53,0,0,0,0,0,0,262.67,2.01,3.85,0,268.53
03/01/22,2020,20211057,39372,18201,"SENECA RESOURCES COMPANY, LLC",Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,1.85,0,0,1.85,0,0,0,0,0,1.85,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,1.85,0,0,3.7,0,0,0,0,0,0,1.85,1.85,0,0,3.7
03/01/22,2020,20211000,39313,18273,SHELL PIPELINE CORP,Other Gas-Dry Gas,INTRASTATE,LOUISIANA,0.62,0.93,0,0,1.55,3.46,0.03,0.42,0,3.91,22.1,1.28,0.75,0,24.13,16.53,0.25,0.05,0,16.83,15.05,0,0,0,15.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.76,2.49,1.22,0,61.47,0,0,0,0,0,0,57.76,2.49,1.22,0,61.47
03/01/22,2020,20211000,39313,18273,SHELL PIPELINE CORP,Other Gas-Dry Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0.37,0.08,0,0.45,0,0,0.56,0,0.56,8.28,4.76,30.93,0,43.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28,5.13,31.57,0,44.98,0,0,0,0,0,0,8.28,5.13,31.57,0,44.98
03/01/22,2020,20211176,39496,18308,NV Energy,Natural Gas,INTRASTATE,NEVADA,0,0,0,0,0,0.038,0,0,0,0.038,0.111,0,0.697,0,0.808,1.123,0.043,6.323,0,7.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272,0.043,7.02,0,8.335,0,0,0,0,0,0,1.272,0.043,7.02,0,8.335
03/01/22,2020,20210005,38229,18336,SIOUX CENTER MUNICIPAL GAS UTILITY,Natural Gas,INTRASTATE,IOWA,4.72,0,0,0,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72,0,0,0,4.72,0,0,0,0,0,0,4.72,0,0,0,4.72
03/01/22,2020,20210500,38779,18380,SOCORRO NATURAL GAS CO,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,38,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,38,0,0,0,0,0,0,38,0,0,0,38
03/01/22,2020,20210303,38569,18388,SOMERSET GAS SERVICE,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,31.26,8.85,13.67,0,53.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.26,8.85,13.67,0,53.78,0,0,0,0,0,0,31.26,8.85,13.67,0,53.78
03/01/22,2020,20210348,38617,18408,"DOMINION ENERGY SOUTH CAROLINA, INC.",Natural Gas,INTRASTATE,SOUTH CAROLINA,32.2,5.3,8.6,0,46.1,111.1,40.8,47.5,0,199.4,91.6,31.7,38.7,0,162,15.6,1.5,9,0,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.5,79.3,103.8,0,433.6,0,0,0,0,0,0,250.5,79.3,103.8,0,433.6
03/01/22,2020,20210131,38372,18440,SOUTH JERSEY GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,0,0,0,0,0,0,0,0,47,47,0,0,0,83.5,83.5,0,0,16.2,0,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,130.5,146.7,0,0,0,0,0,0,0,0,16.2,130.5,146.7
03/01/22,2020,20210864,39167,18456,SOUTHEAST GAS,Natural Gas,INTRASTATE,ALABAMA,0,0.098,3.809,0,3.907,57.347,131.322,98.601,,287.27,35.269,101.028,35.497,0,171.794,52.771,17.848,4.553,0,75.172,59.029,3.113,0,0,62.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.416,253.409,142.46,0,600.285,0,0,0,0,0,0,204.416,253.409,142.46,0,600.285
03/01/22,2020,20211090,39409,18472,SEMCO ENERGY GAS COMPANY,Natural Gas,INTRASTATE,MICHIGAN,3.934,18.303,0.447,0,22.684,23.991,25.567,7.237,0,56.795,12.91,8.665,0,0,21.575,41.088,4.266,0,0,45.354,0.05,0,0,0,0.05,0.653,0.898,0,0,1.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.626,57.699,7.684,0,148.009,0,0,0,0,0,0,82.626,57.699,7.684,0,148.009
03/01/22,2020,20211037,39350,18473,SEMCO PIPELINE CO,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0.037,0.326,0.029,0,0.392,11.645,19.619,0.755,0,32.019,3.107,0.134,0,0,3.241,13.408,1.126,0,0,14.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.197,21.205,0.784,0,50.186,0,0,0,0,0,0,28.197,21.205,0.784,0,50.186
03/01/22,2020,20210821,39121,18484,SOUTHERN CALIFORNIA GAS CO,Natural Gas,INTRASTATE,CALIFORNIA,1,0,0,0,1,300,34,183,8,525,195,11,283,48,537,402,39,440,8,889,583,40,142,0,765,618,6,0,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099,130,1048,64,3341,0,0,0,0,0,0,2099,130,1048,64,3341
03/01/22,2020,20210620,38905,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Natural Gas,INTRASTATE,INDIANA,10.105,0,0,0,10.105,25.928,7.577,18.591,0,52.096,32.891,4.774,16.325,0,53.99,8.582,1.011,0,0,9.593,6.064,0,0,0,6.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.57,13.362,34.916,0,131.848,0,0,0,0,0,0,83.57,13.362,34.916,0,131.848
03/01/22,2020,20210648,38937,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,ALABAMA,40.95,25.13,40.66,0,106.74,67.93,30.02,39.77,0,137.72,189.98,50.54,90.55,0,331.07,136.21,56.4,100.59,0,293.2,261.58,98.41,40.11,0,400.1,641.71,85.39,0.34,0,727.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.36,345.89,312.02,0,1996.27,0,0,0,0,0,0,1338.36,345.89,312.02,0,1996.27
03/01/22,2020,20210648,38937,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,FLORIDA,0.02,0,0,0,0.02,1.94,1.05,0.37,0,3.36,23.63,10.5,6.26,0,40.39,11.07,6.34,1.8,0,19.21,96.17,14.05,1.99,0,112.21,37.13,0.53,0,0,37.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.96,32.47,10.42,0,212.85,0,0,0,0,0,0,169.96,32.47,10.42,0,212.85
03/01/22,2020,20210648,38937,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,GEORGIA,7.5,5.53,8.32,0,21.35,120.15,23.81,15.8,0,159.76,162.4,59.97,36.95,0,259.32,205.43,83.27,183.28,0,471.98,656.45,125.65,32.21,0,814.31,765.15,53.15,2.21,0,820.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917.08,351.38,278.77,0,2547.23,0,0,0,0,0,0,1917.08,351.38,278.77,0,2547.23
03/01/22,2020,20210648,38937,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,LOUISIANA,2.42,0.42,0.02,0,2.86,11.34,0.42,0.08,0,11.84,91.16,5.29,0.16,0,96.61,167.62,17.46,26.99,0,212.07,205.13,45.57,9.23,0,259.93,302.56,60.17,0.72,0,363.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780.23,129.33,37.2,0,946.76,0,0,0,0,0,0,780.23,129.33,37.2,0,946.76
03/01/22,2020,20210648,38937,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,MISSISSIPPI,57.96,14.04,5.5,0,77.5,77.2,21.43,2.76,0,101.39,101.16,9.71,1.32,0,112.19,120.08,25.71,3.04,0,148.83,75.7,17.08,0.21,0,92.99,641.09,57.76,0.04,0,698.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073.19,145.73,12.87,0,1231.79,0,0,0,0,0,0,1073.19,145.73,12.87,0,1231.79
