DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTK20LESSC1,PARTK20LESSC2,PARTK20LESSC3,PARTK20LESSC4,PARTK20LESSTOT,PARTK2029C1,PARTK2029C2,PARTK2029C3,PARTK2029C4,PARTK2029TOT,PARTK3040C1,PARTK3040C2,PARTK3040C3,PARTK3040C4,PARTK3040TOT,PARTK4150C1,PARTK4150C2,PARTK4150C3,PARTK4150C4,PARTK4150TOT,PARTK5160C1,PARTK5160C2,PARTK5160C3,PARTK5160C4,PARTK5160TOT,PARTK6172C1,PARTK6172C2,PARTK6172C3,PARTK6172C4,PARTK6172TOT,PARTK7380C1,PARTK7380C2,PARTK7380C3,PARTK7380C4,PARTK7380TOT,PARTK80MOREC1,PARTK80MOREC2,PARTK80MOREC3,PARTK80MOREC4,PARTK80MORETOT,PARTKUNKNOWNC1,PARTKUNKNOWNC2,PARTKUNKNOWNC3,PARTKUNKNOWNC4,PARTKUNKNOWNTOT,PARTKNONSTEELC1,PARTKNONSTEELC2,PARTKNONSTEELC3,PARTKNONSTEELC4,PARTKNONSTEELTOT,PARTKONC1TOT,PARTKONC2TOT,PARTKONC3TOT,PARTKONC4TOT,PARTKONTOTAL,PARTKOFFLESS50,PARTKOFF5172,PARTKOFF72MORE,PARTKOFFUNKNOWN,PARTKOFFNONSTEEL,PARTKOFFTOTAL,PARTKC1TOT,PARTKC2TOT,PARTKC3TOT,PARTKC4TOT,PARTKTOTAL
03/01/22,2019,20200950,37648,6660,GREAT LAKES GAS TRANSMISSION CO,Natural Gas,INTERSTATE,MICHIGAN,0,0,0,0,0,0.157,0,0,0,0.157,4.239,0.042,0.005,0,4.286,25.192,13.737,5.664,0,44.593,51.386,58.482,6.378,0,116.246,1007.87,71.318,0.274,0,1079.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088.844,143.579,12.321,0,1244.744,0,0,0,0,0,0,1088.844,143.579,12.321,0,1244.744
03/01/22,2019,20200950,37648,6660,GREAT LAKES GAS TRANSMISSION CO,Natural Gas,INTERSTATE,MINNESOTA,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0.009,12.24,1.658,0.391,0,14.289,21.84,12.629,0.768,0,35.237,590.577,13.556,1.824,0,605.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624.666,27.843,2.983,0,655.492,0,0,0,0,0,0,624.666,27.843,2.983,0,655.492
03/01/22,2019,20200950,37648,6660,GREAT LAKES GAS TRANSMISSION CO,Natural Gas,INTERSTATE,WISCONSIN,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.002,2.543,0.268,0.015,0,2.826,4.925,5.268,0.008,0,10.201,197.609,3.38,0.456,0,201.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.079,8.916,0.479,0,214.474,0,0,0,0,0,0,205.079,8.916,0.479,0,214.474
03/01/22,2019,20201077,37777,6690,GREAT PLAINS NATURAL GAS CO,Natural Gas,INTERSTATE,NORTH DAKOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.325,0,0,0,4.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.325,0,0,0,4.325,,,,,,,4.325,0,0,0,4.325
03/01/22,2019,20201077,37777,6690,GREAT PLAINS NATURAL GAS CO,Natural Gas,INTERSTATE,SOUTH DAKOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.884,0,0,0,5.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.884,0,0,0,5.884,,,,,,,5.884,0,0,0,5.884
03/01/22,2019,20201077,37777,6690,GREAT PLAINS NATURAL GAS CO,Natural Gas,INTRASTATE,MINNESOTA,1.13,2.149,0,0,3.279,4.653,0.178,0,0,4.831,42.014,15.747,0,0,57.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.797,18.074,0,0,65.871,,,,,,,47.797,18.074,0,0,65.871
03/01/22,2019,20200810,37502,6720,ATMOS ENERGY CORPORATION - COLORADO/KANSAS,Natural Gas,INTRASTATE,KANSAS,9.04,0,0,0,9.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04,0,0,0,9.04,0,0,0,0,0,0,9.04,0,0,0,9.04
03/01/22,2019,20200157,36816,6810,GREENWOOD COMMISSION OF PUBLIC WORKS,Natural Gas,INTRASTATE,SOUTH CAROLINA,0,0,0,4.54,4.54,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.54,49.54,,,,,,,0,0,0,49.54,49.54
03/01/22,2019,20200809,37501,7020,"HALLOCK GAS DEPT, VILLAGE OF",Natural Gas,INTRASTATE,MINNESOTA,0,0,0,0,0,2.375,0,0,0,2.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375,0,0,0,2.375,0,0,0,0,0,0,2.375,0,0,0,2.375
03/01/22,2019,20201107,37807,7050,HAMPSHIRE GAS CO,Natural Gas,INTERSTATE,WEST VIRGINIA,0,0,0,0,0,0.12,0,0,0,0.12,1.41,0,0.01,0,1.42,8.07,0.29,1.07,0,9.43,1.86,0,0.75,0,2.61,5.27,0,0,0,5.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.73,0.29,1.83,0,18.85,0,0,0,0,0,0,16.73,0.29,1.83,0,18.85
03/01/22,2019,20200300,36969,7237,MALARKEY ROOFING PRODUCTS,Natural Gas,INTRASTATE,OREGON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,1.66,0,0,1.66,0,1.66,0,0,0,0,0,0,0,0,1.66,0,1.66
03/01/22,2019,20200524,37202,7338,HONEOYE STORAGE CORP,Natural Gas,INTERSTATE,NEW YORK,0,0,0,0,0,9.9,1.3,0,0,11.2,2.2,0,0,0,2.2,12.7,0,0,0,12.7,0,0,0,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,1.3,0,0,28.6,0,0,0,0,0,0,27.3,1.3,0,0,28.6
03/01/22,2019,20200803,37495,7655,HUMPHREYS COUNTY UTILITY DISTRICT,Natural Gas,INTRASTATE,TENNESSEE,0,0,0,0,0,0,47.07,0,0,47.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.07,0,0,47.07,0,0,0,0,0,0,0,47.07,0,0,47.07
03/01/22,2019,20200438,37112,7695,HUTCHINSON UTILITIES COMMISSION,Natural Gas,INTRASTATE,MINNESOTA,0,0,0,0,0,0,0,0,0,0,92.75,0,0.25,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.75,0,0.25,0,93,0,0,0,0,0,0,92.75,0,0.25,0,93
03/01/22,2019,20200682,37365,8070,INDIANA GAS CO INC,Natural Gas,INTRASTATE,INDIANA,5.122,2.455,1.352,0,8.929,105.092,37.663,49.997,0,192.752,161.921,50.635,57.051,0,269.607,67.701,36.733,18.055,0,122.489,19.257,8.694,0,0,27.951,1.928,0,0,0,1.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.021,136.18,126.455,0,623.656,0,0,0,0,0,0,361.021,136.18,126.455,0,623.656
03/01/22,2019,20200682,37365,8070,INDIANA GAS CO INC,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,7.143,1.747,8.023,0,16.913,4.624,0.824,5.2,0,10.648,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.767,2.572,13.223,0,27.562,0,0,0,0,0,0,11.767,2.572,13.223,0,27.562
03/01/22,2019,20200792,37482,8140,INLAND EMPIRE PAPER CO,Natural Gas,INTRASTATE,WASHINGTON,0,3.5,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,3.5,0,0,0,0,0,0,0,3.5,0,0,3.5
03/01/22,2019,20200882,37576,8160,INTERMOUNTAIN GAS CO,Natural Gas,INTRASTATE,IDAHO,0,0,0,0,0,0.6,22.3,51.8,0,74.7,102.6,20.8,44,0,167.4,11.6,6.6,10.3,0,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.8,49.7,106.1,0,270.6,0,0,0,0,0,0,114.8,49.7,106.1,0,270.6
03/01/22,2019,20200683,37367,8166,"ADELPHIA GATEWAY, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0.24,0,0.24,0.1,0,0.4,0,0.5,5.52,11.74,16.78,0,34.04,2.07,0.82,1.57,0,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,12.56,18.99,0,39.24,0,0,0,0,0,0,7.69,12.56,18.99,0,39.24
03/01/22,2019,20200500,38022,8170,ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,Natural Gas,INTRASTATE,ILLINOIS,0.02,0,0,0,0.02,0,0,0,0,0,0.46,0,0,0,0.46,51.4,0.03,0,0,51.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88,0.03,0,0,51.91,0,0,0,0,0,0,51.88,0.03,0,0,51.91
03/01/22,2019,20200500,38022,8170,ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,Natural Gas,INTRASTATE,IOWA,177.93,133.27,11.92,0,323.12,66.33,30,3.45,0,99.78,4.29,12.98,0,0,17.27,51.45,4.8,0,0,56.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,233,6.31,0,240.44,301.13,414.05,21.68,0,736.86,0,0,0,0,0,0,301.13,414.05,21.68,0,736.86
03/01/22,2019,20201043,37742,8310,IROQUOIS GAS CORP,Natural Gas,INTERSTATE,CONNECTICUT,0,0,0,0,0,0,0,0.986,0,0.986,0.08,0.013,1.859,0,1.952,13.37,14.763,23.503,0,51.636,0,0.003,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.45,14.779,26.348,0,54.577,16.08,0,0,0,0,16.08,29.53,14.779,26.348,0,70.657
03/01/22,2019,20201043,37742,8310,IROQUOIS GAS CORP,Natural Gas,INTERSTATE,NEW YORK,0,0,0,0,0,0,0,0,0,0,0.001,0.401,1.026,0,1.428,10.428,4.788,8.934,0,24.15,16.968,24.798,1.588,0,43.354,217.283,12.233,0,0,229.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.68,42.22,11.548,0,298.448,45.202,0,0,0,0,45.202,289.882,42.22,11.548,0,343.65
03/01/22,2019,20200894,37589,9171,"MARKWEST JAVELINA PIPELINE COMPANY, L.L.C.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0.63,0.08,0,0,0.71,0,0,0,0,0,1.1,0,5.29,0,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,0.08,5.29,0,7.1,0,0,0,0,0,0,1.73,0.08,5.29,0,7.1
03/01/22,2019,20200379,37049,9200,JEFFERSON - COCKE CO UTIL DIST,Natural Gas,INTRASTATE,TENNESSEE,0,0,0,0,0,0,0,0,0,0,2,13.75,1,0,16.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.75,1,0,16.75,0,0,0,0,0,0,2,13.75,1,0,16.75
03/01/22,2019,20200924,37621,10029,KANSAS INDUSTRIAL ENERGY SUPPPLY CO,Natural Gas,INTRASTATE,KANSAS,0,0,9.704,0,9.704,0,0,7.209,0,7.209,0,0,0,0,0,0,0,0.327,0,0.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24,0,17.24,0,0,0,0,0,0,0,0,17.24,0,17.24
03/01/22,2019,20201273,38220,10035,"KPC PIPELINE, LLC",Natural Gas,INTERSTATE,KANSAS,0,0,0,0,0,99,0,0,0,99,54,0,66,0,120,149,0,66.44,0,215.44,201,0,2,0,203,241,0,4,0,245,0,0,0,0,0,0,0,0,0,0,1.783,0,0,0,1.783,0,0,0,0,0,745.783,0,138.44,0,884.223,0,0,0,0,0,0,745.783,0,138.44,0,884.223
03/01/22,2019,20201273,38220,10035,"KPC PIPELINE, LLC",Natural Gas,INTERSTATE,MISSOURI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0.24,0,0,0,0,0,0,0,0,0.24,0,0.24
03/01/22,2019,20201273,38220,10035,"KPC PIPELINE, LLC",Natural Gas,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,15,0,0,0,0,0,98,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,0,0,113,0,0,0,0,0,0,112,1,0,0,113
03/01/22,2019,20201273,38220,10035,"KPC PIPELINE, LLC",Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,4.3,,,,,,,0,0,4.3,0,4.3
03/01/22,2019,20200508,37183,10270,KINGS MOUNTAIN NATURAL GAS SYSTEM,Natural Gas,INTRASTATE,NORTH CAROLINA,0,0,0,0,0,0.005,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0.005,0,0,0,0,0,0,0.005,0,0,0,0.005
03/01/22,2019,20200490,37165,11017,ATMOS ENERGY CORPORATION - TRANS LOUISIANA GAS PIPELINE,Natural Gas,INTRASTATE,LOUISIANA,1.345,3.224,1.405,0,5.974,0,0,1.117,0,1.117,0.663,0,0.246,0,0.909,23.874,5.202,8.014,0,37.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,1.7,27.582,8.426,10.782,0,46.79,,,,,,,27.582,8.426,10.782,0,46.79
03/01/22,2019,20201187,37892,11032,SPIRE MISSOURI INC. EAST,Natural Gas,INTRASTATE,MISSOURI,0,0.02,14.128,0,14.148,0,36.02,150.337,0,186.357,0,1.018,18.699,0,19.717,0,4.042,5.205,0,9.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1,188.369,0,229.469,0,0,0,0,0,0,0,41.1,188.369,0,229.469
03/01/22,2019,20200083,38332,11080,"LAGRANGE GAS DEPT, CITY OF",Natural Gas,INTRASTATE,GEORGIA,0,0,0,0,0,32.46,10.5,2.38,0,45.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.46,10.5,2.38,0,45.34,0,0,0,0,0,0,32.46,10.5,2.38,0,45.34
03/01/22,2019,20200587,37267,11104,"LAKELAND, CITY OF (EX. LAKELAND UTILITIES, CITY OF",Natural Gas,INTRASTATE,FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,2,0,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,2,0,9.25,0,0,0,0,0,0,7.25,0,2,0,9.25
03/01/22,2019,20200195,36856,11175,"LAMAR UTILITIES BOARD, CITY OF",Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3,2.9,0,0,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3,2.9,0,0,40.2,0,0,0,0,0,0,37.3,2.9,0,0,40.2
03/01/22,2019,20201262,37971,11240,"LAS CRUCES, CITY OF",Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,20,0,0,0,0,0,0,19,1,0,0,20
03/01/22,2019,20200895,38210,11248,LAS VEGAS NATURAL GAS SYSTEM,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,0,50,0,0,0,0,0,47,3,0,0,50,0,0,0,0,0,0,47,3,0,0,50
03/01/22,2019,20200788,37478,11251,LAUREL FUEL CO,Natural Gas,INTRASTATE,MISSISSIPPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.77,0,3.65,0,77.42,0,0,0,0,0,73.77,0,3.65,0,77.42,0,0,0,0,0,0,73.77,0,3.65,0,77.42
03/01/22,2019,20200558,37238,11272,LAVACA PIPELINE CO,Natural Gas,INTRASTATE,TEXAS,3.348,0,0,0,3.348,27.426,2.661,1.68,0,31.767,8.291,0,2.405,0,10.696,0,0,0,0,0,0,0,0,0,0,0.724,0,0,0,0.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.789,2.661,4.085,0,46.535,1.38,0,0,0,0,1.38,41.169,2.661,4.085,0,47.915
03/01/22,2019,20200374,37044,11384,LENOX MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,20,0,0,0,20
03/01/22,2019,20200370,37040,11713,KEYSPAN ENERGY DELIVERY - LONG ISLAND,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,0,107.02,107.02,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.02,140.02,0,0,0,0,0,0,0,0,0,140.02,140.02
03/01/22,2019,20200035,36687,11760,LORIMOR MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,4.75,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,4.75,0,0,0,0,0,0,4.75,0,0,0,4.75
03/01/22,2019,20200489,37164,11800,ATMOS ENERGY CORPORATION - LOUISIANA,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,5.328,0.928,9.81,0,16.066,0.303,0,7.92,0,8.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.631,0.928,17.73,0,24.289,0,0,0,0,0,0,5.631,0.928,17.73,0,24.289
03/01/22,2019,20200886,37580,11824,LOUISVILLE GAS & ELECTRIC CO,Natural Gas,INTRASTATE,INDIANA,6.13,0,0.14,0,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0.04,0,1.45,5.89,0,0,0,5.89,13.43,0,0.18,0,13.61,0,0,0,0,0,0,13.43,0,0.18,0,13.61
03/01/22,2019,20200886,37580,11824,LOUISVILLE GAS & ELECTRIC CO,Natural Gas,INTRASTATE,KENTUCKY,34.35,4.16,9.19,0,47.7,23.72,4.65,26.11,0,54.48,12.12,0.62,27.35,0,40.09,42.12,16.29,6.73,0,65.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.61,18.91,51.87,0,147.39,1.15,0,0,0,1.15,190.07,44.63,121.25,0,355.95,0,0,0,0,0,0,190.07,44.63,121.25,0,355.95
03/01/22,2019,20200371,37041,11856,COLONIAL GAS CO - LOWELL DIV,Natural Gas,INTRASTATE,MASSACHUSETTS,0,0,0.39,0,0.39,0,0,5.79,0,5.79,0,0,0.55,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73,0,6.73,0,0,0,0,0,0,0,0,6.73,0,6.73
03/01/22,2019,20200151,36809,11885,LUBBOCK POWER & LIGHT,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,6.2,0,0,0,0,0,0,6.2,0,0,0,6.2
03/01/22,2019,20200388,37060,12102,MANNING NATURAL GAS DEPT,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0.75,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0.25,0,33.25,33,0,1,0,34,0,0,0,0,0,0,33,0,1,0,34
03/01/22,2019,20200473,37148,12180,MARSHALL COUNTY GAS DISTRICT,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0,0,85,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,85,0,0,0,0,0,0,0,0,85,0,85
03/01/22,2019,20200326,36996,12342,MEMPHIS LIGHT GAS & WATER DIVISION,Landfill Gas,INTRASTATE,TENNESSEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.81,2.43,0,3.67,0.43,0.81,2.43,0,3.67,0,0,0,0,0,0,0.43,0.81,2.43,0,3.67
03/01/22,2019,20200309,36979,12342,MEMPHIS LIGHT GAS & WATER DIVISION,Natural Gas,INTRASTATE,TENNESSEE,3.65,3.92,13.3,0,20.87,16.18,1.04,37.3,0,54.52,0,0.03,5.59,0,5.62,47.08,9.54,62.75,0,119.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.91,14.53,118.94,0,200.38,0,0,0,0,0,0,66.91,14.53,118.94,0,200.38
03/01/22,2019,20200741,37427,12350,"CENTERPOINT ENERGY RESOURCES CORP., DBA CENTERPOINT ENERGY MINNESOTA GAS",Natural Gas,INTRASTATE,MINNESOTA,24.15,1.43,0.05,0,25.63,5.19,0.19,37.92,0,43.3,1.29,0.44,26.93,0.44,29.1,0,0.04,16.68,0,16.72,9.08,0,0,0,9.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.71,2.1,81.58,0.44,123.83,0,0,0,0,0,0,39.71,2.1,81.58,0.44,123.83
03/01/22,2019,20200357,37027,12390,METROPOLITAN UTILITIES DISTRICT,Natural Gas,INTRASTATE,NEBRASKA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
03/01/22,2019,20201202,37907,12408,DTE GAS COMPANY,Natural Gas,INTERSTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.64,8.75,21.15,0,59.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.64,8.75,21.15,0,59.54,0,0,0,0,0,0,29.64,8.75,21.15,0,59.54
03/01/22,2019,20201202,37907,12408,DTE GAS COMPANY,Natural Gas,INTRASTATE,MICHIGAN,0.41,0,0.53,0,0.94,96.05,26.04,68.11,3.46,193.66,196.3,115.24,46.55,0,358.09,351.68,182.57,114.52,0,648.77,459.52,91.89,53.92,0,605.33,224.2,36.9,0.64,0,261.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328.16,452.64,284.27,3.46,2068.53,0,0,0,0,0,0,1328.16,452.64,284.27,3.46,2068.53
03/01/22,2019,20200419,37092,12420,MICHIGAN GAS UTILITIES CO,Natural Gas,INTRASTATE,MICHIGAN,0.38,0.01,0,0,0.39,17.91,12.29,3.72,0,33.92,5.67,14.23,3.3,0,23.2,29.01,18.57,9.41,0,56.99,0.24,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.21,45.1,16.43,0,114.74,0,0,0,0,0,0,53.21,45.1,16.43,0,114.74
03/01/22,2019,20200227,36891,12455,MIDLAND COGENERATION VENTURE,Natural Gas,INTRASTATE,MICHIGAN,0,0.03,1.25,0,1.28,0,0.12,1.79,0,1.91,0,0,0,0,0,0,1.39,1.74,0,3.13,10.01,13,0,0,23.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01,14.54,4.78,0,29.33,0,0,0,0,0,0,10.01,14.54,4.78,0,29.33
03/01/22,2019,20201247,37953,12462,"AMERICAN MIDSTREAM (MIDLA), LLC",Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.51,0,0,0,49.51,0,0,0,0,0,0,0,0,0,0,158.84,46.53,23.74,0,229.11,0,0,0,0,0,208.35,46.53,23.74,0,278.62,0,0,0,0,0,0,208.35,46.53,23.74,0,278.62
