DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTQC1HCAA1,PARTQC1HCAA1INC,PARTQC1HCAA2,PARTQC1HCAA2INC,PARTQC1HCAA3,PARTQC1HCAA3INC,PARTQC1HCAA4,PARTQC1HCAA4INC,PARTQC1HCAC,PARTQC1HCACINC,PARTQC1HCAD,PARTQC1HCADINC,PARTQC1HCAOTH,PARTQC1HCAOTHINC,PARTQC1NHCAA1,PARTQC1NHCAA2,PARTQC1NHCAA3,PARTQC1NHCAA4,PARTQC1NHCAC,PARTQC1NHCAD,PARTQC1NHCAOTH,PARTQC2HCAA1,PARTQC2HCAA1INC,PARTQC2HCAA2,PARTQC2HCAA2INC,PARTQC2HCAA3,PARTQC2HCAA3INC,PARTQC2HCAA4,PARTQC2HCAA4INC,PARTQC2HCAC,PARTQC2HCACINC,PARTQC2HCAD,PARTQC2HCADINC,PARTQC2HCAOTH,PARTQC2HCAOTHINC,PARTQC2NHCAA1,PARTQC2NHCAA2,PARTQC2NHCAA3,PARTQC2NHCAA4,PARTQC2NHCAC,PARTQC2NHCAD,PARTQC2NHCAOTH,PARTQC3HCAA1,PARTQC3HCAA1INC,PARTQC3HCAA2,PARTQC3HCAA2INC,PARTQC3HCAA3,PARTQC3HCAA3INC,PARTQC3HCAA4,PARTQC3HCAA4INC,PARTQC3HCAC,PARTQC3HCACINC,PARTQC3HCAD,PARTQC3HCADINC,PARTQC3HCAOTH,PARTQC3HCAOTHINC,PARTQC3NHCAA1,PARTQC3NHCAA1INC,PARTQC3NHCAA2,PARTQC3NHCAA2INC,PARTQC3NHCAA3,PARTQC3NHCAA3INC,PARTQC3NHCAA4,PARTQC3NHCAA4INC,PARTQC3NHCAC,PARTQC3NHCACINC,PARTQC3NHCAD,PARTQC3NHCADINC,PARTQC3NHCAOTH,PARTQC3NHCAOTHINC,PARTQC4HCAA1,PARTQC4HCAA1INC,PARTQC4HCAA2,PARTQC4HCAA2INC,PARTQC4HCAA3,PARTQC4HCAA3INC,PARTQC4HCAA4,PARTQC4HCAA4INC,PARTQC4HCAC,PARTQC4HCACINC,PARTQC4HCAD,PARTQC4HCADINC,PARTQC4HCAOTH,PARTQC4HCAOTHINC,PARTQC4NHCAA1,PARTQC4NHCAA1INC,PARTQC4NHCAA2,PARTQC4NHCAA2INC,PARTQC4NHCAA3,PARTQC4NHCAA3INC,PARTQC4NHCAA4,PARTQC4NHCAA4INC,PARTQC4NHCAC,PARTQC4NHCACINC,PARTQC4NHCAD,PARTQC4NHCADINC,PARTQC4NHCAOTH,PARTQC4NHCAOTHINC,PARTQA1TOT,PARTQA1INCTOT,PARTQA2TOT,PARTQA2INCTOT,PARTQA3TOT,PARTQA3INCTOT,PARTQA4TOT,PARTQA4INCTOT,PARTQCTOT,PARTQCINCTOT,PARTQDTOT,PARTQDINCTOT,PARTQOTHTOT,PARTQOTHINCTOT,PARTQALLTOTAL,PARTQALLINCTOTAL,PARTQOTHC1HCA,PARTQOTHC1NOHCA,PARTQOTHC2HCA,PARTQOTHC2NOHCA,PARTQOTHC3HCA,PARTQOTHC3NOHCA,PARTQOTHC4HCA,PARTQOTHC4NOHCA
3/1/2022,2019,20200459,37133,2651,GREER COMMISSION OF PUBLIC WORKS,Natural Gas,INTRASTATE,SOUTH CAROLINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,43,0,0,0,0,0,0,0,0,0,0,0,43,0,,,,,,,,
3/1/2022,2019,20200269,36935,2652,NSTAR GAS COMPANY,Natural Gas,INTRASTATE,MASSACHUSETTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
3/1/2022,2019,20200642,37325,2688,SOUTH ALABAMA GAS DISTRICT,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.31,0,0,0,0,0,0,0,4.4,0,0,0,13.179,0,0,0,0,0,0,0,0,0,0.06,0,0,0,89.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,52.55,0,0,0,102.894,0,0,0,0,0,0,0,155.444,0,,,,,,,,
3/1/2022,2019,20201131,37833,2704,CONSOLIDATED EDISON CO OF NEW YORK,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.406,41.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,41.406,41.406,0,0,0,0,0,0,0,0,41.406,41.406,,,,,,,,
3/1/2022,2019,20201135,37838,2714,"DOMINION ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,MARYLAND,0,0,2.238,0,0,0,0,0,0,0,0,0,0,0,0,56.72,0,0,0,0,0,0,0,10.839,0,0,0,0,0,0,0,0,0,0.252,0,0,41.253,0,0,0,0,7.505,0,0,24.199,0,0,0,0,0,0,0,0,0,5.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.249,0,0,0,0,0,0,0,0,0,13.324,0,148.573,0,,,Confirmed/Revised MAOP per 192.611,Confirmed/Revised MAOP per 192.611,Confirmed/Revised MAOP per 192.611,,,
3/1/2022,2019,20201135,37838,2714,"DOMINION ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,NEW YORK,0.118,0,1.675,0,0.592,0,0,0,0,0,0,0,0,0,103.541,161.122,331.878,0,11.613,0,24.537,1.221,0,2.945,0.009,1.639,0,0,0,0,0,0,0,0.397,0,16.071,57.331,84.917,0,0.679,0,20.48,11.083,0,23.925,0.005,12.617,0,0,0,0,0,0,0,8.258,0,0.945,0,2.214,0.001,5.642,0,0,0,0,0,0,0,9.797,0,0,0,1.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,132.979,0,250.313,0.015,437.285,0,0,0,12.292,0,0,0,63.469,0,896.338,0.015,,"Confirmed/Revised MAOP per 192.611, Uprated in accordanc with 192.555, Uprated in accordance with 192.557","Confirmed/Revised MAOP per 192.611, Uprated in accordanc with 192.555, Uprated in accordance with 192.557","Confirmed/Revised MAOP per 192.611, Uprated in accordanc with 192.555, Uprated in accordance with 192.557","Confirmed/Revised MAOP per 192.611, Uprated in accordance with 192.557",Confirmed/Revised MAOP per 192.611,,
3/1/2022,2019,20201135,37838,2714,"DOMINION ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,OHIO,0.642,0,0.27,0,0,0,0,0,0,0,0,0,0,0,144.301,41.32,0.135,0,0,0,0,1.325,0,0.217,0,0,0,0,0,0,0,0,0,0,0,30.759,11.792,0.957,0,0,0,0.957,0.046,0,3.565,0,0,0,0,0,0,0,0,0,0.458,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.073,0,57.216,0,1.092,0,0,0,0,0,0,0,1.415,0,236.796,0,,,,Confirmed/Revised MAOP per 192.611,Confirmed/Revised MAOP per 192.611,,,
3/1/2022,2019,20201135,37838,2714,"DOMINION ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,PENNSYLVANIA,0.058,0,4.616,0,0.213,0,0,0,0,0,0,0,0,0,102.648,586.498,191.867,0,110.699,0,33.207,2.425,0,14.915,0,0.411,0,0,0,0,0,0,0,0,0,51.882,201.612,33.654,0,23.052,0,8.718,6.111,0,64.812,0,21.163,1.147,0,0,0,0,0,0,1.755,0,1.637,0,15.072,0,0,0,0,0,2.13,0,0,0,1.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.761,0,887.525,0,247.308,1.147,0,0,135.881,0,0,0,46.116,0,1481.591,1.147,,"Uprated in accordance with 192.555, Uprated in accordance with 192.557",,"Change in class per 192.609, Confirmed/Revised MAOP per 192.611, Uprated in accordance with 192.555, Uprated in accordance with 192.557",Uprated in accordance with 192.557,Uprated in accordance with 192.557,"Confirmed/Revised MAOP per 192.611, Uprated in accordance with 192.557",
3/1/2022,2019,20201135,37838,2714,"DOMINION ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,VIRGINIA,0,0,2.849,0,0,0,0,0,0,0,0,0,0,0,0,17.235,0,0,0,0,0.41,0,0,3.519,0,0,0,0,0,0,0,0,0,0,0,0,20.826,0,0,0,0,0,0,0,30.864,0,0,0,0,0,0,0,0,0,4.491,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.082,0,0,0,0,0,0,0,0,0,4.901,0,80.983,0,,Uprated in accordance with 192.555,,,"Change in class per 192.609, Confirmed/Revised MAOP per 192.611, Uprated in accordance with 192.555",,,
3/1/2022,2019,20201135,37838,2714,"DOMINION ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,WEST VIRGINIA,0.387,0,0,0,0,0,0,0,0,0,0,0,0,0,21.153,362.786,19.07,0,16.03,0,161.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811,47.511,4.726,0,1.87,0,23.519,0.402,0,3.58,0.006,0,0,0,0,0,0,0,0,0.275,0,2.122,0,19.447,3.6,0.246,0,0,0,0.549,0,0,0,6.463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.875,0,433.324,3.606,24.042,0,0,0,18.449,0,0,0,191.803,0,692.493,3.606,,"Uprated in accordance with 192.555, Uprated in accordance with 192.557",,"Uprated in accordance with 192.555, Uprated in accordance with 192.557",Updated in accordance with 192.557,"Uprated in accordance with 192.555, Uprated in accordance with 192.557",,
3/1/2022,2019,20201135,37838,2714,"DOMINION ENERGY TRANSMISSION, INC.",Natural Gas,INTRASTATE,VIRGINIA,0,0,0.267,0,0,0,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.115,0,0,0,0,0,0,0,19.568,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,1.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.626,0.065,0,0,0,0,0,0,0,0,0,0,30.626,0.065,,,,,,,,
3/1/2022,2019,20200831,37523,2731,CHEVRON PIPE LINE CO,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,228.4,0,0,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15.1,0,0,0,0,0,0,0,0,0,44.3,0,0,0,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.8,0,0,0,0,0,0,0,0,0,54.6,0,317.4,0,,Affidavit/Incomplete Records,,,Affidavit/Incomplete Records,,,
3/1/2022,2019,20200831,37523,2731,CHEVRON PIPE LINE CO,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,1.2,0,,,,,,,,
3/1/2022,2019,20200831,37523,2731,CHEVRON PIPE LINE CO,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,2.05,0,,,,,,,,
3/1/2022,2019,20200925,37622,2748,CONSUMERS ENERGY CO,Natural Gas,INTRASTATE,MICHIGAN,8.392,0.163,2.561,0.658,0,0,0,0,1.2,0,0,0,0.018,0,1275.9,0,0,0,0,0,0,6.917,0.013,0.878,0.269,0,0,0,0,2.905,0,0,0,0.364,0,483.817,0,0,0,0,0,0,155.576,0.837,26.508,13.512,0,0,0,0,74.669,0.126,0,0,5.454,1.859,141.72,3.207,51.568,23.512,0,0,0,0,155.205,0.144,0,0,15.234,5.477,0.393,0,0.004,0.004,0,0,0,0,0,0,0,0,0.955,0,0.065,0,0,0,0,0,0,0,0,0,0,0,0.019,0,2072.78,4.22,81.519,37.955,0,0,0,0,233.979,0.27,0,0,22.044,7.336,2410.322,49.781,49 CFR 192.611; Change in class location: Confirmation or revision or maximum allowable operating pressure,,49 CFR 192.611; Change in class location: Confirmation or revision or maximum allowable operating pressure,,49 CFR 192.611; Change in class location: Confirmation or revision or maximum allowable operating pressure,49 CFR 192.611; Change in class location: Confirmation or revision or maximum allowable operating pressure,49 CFR 192.611; Change in class location: Confirmation or revision or maximum allowable operating pressure,49 CFR 192.611; Change in class location: Confirmation or revision or maximum allowable operating pressure
3/1/2022,2019,20201195,38180,2767,"HARVEST ALASKA, LLC",Natural Gas,INTRASTATE,ALASKA,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.22,133.91,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,37.97,0,0,0,0,0,0,0,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.22,0,188.81,0,0,0,0,0,0,0,0,0,0,0,189.03,0,,,,,,,,
3/1/2022,2019,20200097,36753,2796,CORNING MUNICIPAL UTILITIES,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,,,,,,,,
3/1/2022,2019,20200124,36780,2800,CORNING NATURAL GAS CORP,Natural Gas,INTRASTATE,NEW YORK,,,,,,,,,,,,,,,5.4,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,,,,,,,,
3/1/2022,2019,20200779,37468,2859,CRANBERRY PIPELINE CORP (WV),Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.801,0,0,0,0,0,0,0,3.398,0,0,0,0,0,0,0,0,0,0,0,0,0,17.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,94.544,0,0,0,0,0,0,0,0,0,0,0,94.544,0,,,,,,,,
3/1/2022,2019,20201239,37944,2879,"AMERICAN MIDSTREAM (LOUISIANA  INTRASTATE), LLC",Natural Gas,INTRASTATE,LOUISIANA,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,116.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,129.416,0,0,0,0,0,0,0,0,0,0,0,129.416,0,,,,,,,,
3/1/2022,2019,20200476,37151,3240,DELMARVA POWER & LIGHT COMPANY,Natural Gas,INTRASTATE,DELAWARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7.592,0,0,0,0,0,0,0,0,0,7.592,0,,,,,,,,
3/1/2022,2019,20201264,38024,3260,DELTA NATURAL GAS CO INC,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,0,0,0,0,0,0,0,0,0,0,0,0,0,117.572,0,30.896,30.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,120.269,0,30.896,30.896,0,0,0,0,0,0,0,0,151.165,30.896,,,,,,,,
3/1/2022,2019,20200622,38124,3527,DOW PIPELINE CO,Natural Gas,INTRASTATE,TEXAS,0,0,0.46,0.46,0,0,0,0,0,0,0,0,0,0,56.74,118.59,0,0,0,0,0,0.51,0,0.23,0.01,0,0,0,0,0,0,0,0,0,0,1.29,8.56,0,0,0,0,0,2.92,0,37.86,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,61.46,0,165.7,3.52,0,0,0,0,0,0,0,0,0,0,227.16,3.52,,,,,,,,
3/1/2022,2019,20200628,37309,3527,DOW PIPELINE CO,Other Gas-Ethylene,INTRASTATE,TEXAS,0,0,1.52,0.35,0,0,0,0,0,0,0,0,0,0,0,46.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85,0,0,0,0,0,0.16,0,55.03,39.14,0,0,0,0,0,0,0,0,0,0,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.16,0,109.8,40.68,0,0,0,0,0,0,0,0,0,0,109.96,40.68,,,,,,,,
3/1/2022,2019,20200639,37321,3532,DOW INTRASTATE GAS CO,Natural Gas,INTRASTATE,LOUISIANA,0,0,0.44,0.08,0,0,0,0,0,0,0,0,0,0,0.05,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.05,0,7.9,0.08,0,0,0,0,0,0,0,0,0,0,7.95,0.08,,,,,,,,
3/1/2022,2019,20200636,37317,3535,DOW PIPELINE CO,Other Gas-Ethylene,INTRASTATE,LOUISIANA,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,1.94,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,28.8,0.23,0,0,0,0,0,0,0,0,0,0,28.8,0.23,,,,,,,,
3/1/2022,2019,20200878,37572,3590,CITY OF DULUTH PUBLIC WORKS & UTILITIES,Natural Gas,INTERSTATE,MINNESOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,,,,,,,,
3/1/2022,2019,20200878,37572,3590,CITY OF DULUTH PUBLIC WORKS & UTILITIES,Natural Gas,INTERSTATE,WISCONSIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,,,,,,,,
3/1/2022,2019,20200200,36862,3830,"GARLAND, CITY OF",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.008,0,0,0,0,0,0,0,0.182,0,0,0,0,0,0,0,0,0,0,0,0,3.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5.922,0,0,0,0,0,0,0,0,0,0,0,5.922,0,,,,,,,,
3/1/2022,2019,20200457,37131,4005,E M W GAS ASSOCIATION,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,41.5,0,0,0,30,0,0,0,0,0,0,0,71.5,0,,,,,,,,
3/1/2022,2019,20200728,38149,4060,DOMINION ENERGY OHIO,Natural Gas,INTRASTATE,OHIO,3.23,0,0.55,0,0.36,0,0,0,0,0,0,0,0,0,218.6,94.91,103.51,0,0.36,0,0,5.01,0,2.66,0,0.12,0,0,0,0,0,0,0,0,0,129.03,90.59,16.12,0,0.19,0,0,72.77,0,42.83,0,7.1,0,0,0,0.05,0,0,0,0,0,114.92,0,89.37,0,14.24,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,543.56,0,320.91,0,141.45,0,0,0,1.79,0,0,0,0,0,1007.71,0,,,,,,,,
3/1/2022,2019,20201089,37789,4070,"EAST TENNESSEE NATURAL GAS, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,GEORGIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93,2.78,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06,0.02,0,0,0,0,0,1.62,0,0.32,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23.51,0,3.13,0,0,0,0,0,0,0,0,0,0,0,26.64,0,,,,,,,,
3/1/2022,2019,20201089,37789,4070,"EAST TENNESSEE NATURAL GAS, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,NORTH CAROLINA,0.53,0,0.04,0,0,0,0,0,0,0,0,0,0,0,3.85,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.84,0,1.59,0,0,0,0,0,0,0,0,0,0,0,8.43,0,,,,,,,,
3/1/2022,2019,20201089,37789,4070,"EAST TENNESSEE NATURAL GAS, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,TENNESSEE,1.91,0,1.57,0,0.82,0,0,0,1.06,0.74,0,0,0,0,199.47,80.39,106.99,0,154.08,0,0,5.44,0,0.47,0,0,0,0,0,0.54,0.1,0,0,0,0,105.68,27.71,23.23,0,91.41,0,0,34.16,9.24,9.24,0.37,0.98,0,0,0,12.17,2.26,0,0,0,0,41.62,1.5,31.81,1.32,12.24,0,0,0,78.72,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,388.28,10.74,151.19,1.69,144.26,0,0,0,337.98,9.48,0,0,0,0,1021.71,21.91,,,,,,,,
3/1/2022,2019,20201089,37789,4070,"EAST TENNESSEE NATURAL GAS, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,VIRGINIA,3.02,0,0.74,0,0,0,0,0,0.27,0,0,0,0,0,231.69,45.56,0,0,53.48,0,0,2.3,0,1.04,0,0,0,0,0,0.25,0,0,0,0,0,67.83,10.36,0,0,27.18,0,0,4.8,0,1.13,0,0,0,0,0,0.55,0,0,0,0,0,8.46,0,0.18,0,0,0,0,0,10.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,318.1,0,59.01,0,0,0,0,0,92.14,0,0,0,0,0,469.25,0,,,,,,,,
