DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTQC1HCAA1,PARTQC1HCAA1INC,PARTQC1HCAA2,PARTQC1HCAA2INC,PARTQC1HCAA3,PARTQC1HCAA3INC,PARTQC1HCAA4,PARTQC1HCAA4INC,PARTQC1HCAC,PARTQC1HCACINC,PARTQC1HCAD,PARTQC1HCADINC,PARTQC1HCAOTH,PARTQC1HCAOTHINC,PARTQC1NHCAA1,PARTQC1NHCAA2,PARTQC1NHCAA3,PARTQC1NHCAA4,PARTQC1NHCAC,PARTQC1NHCAD,PARTQC1NHCAOTH,PARTQC2HCAA1,PARTQC2HCAA1INC,PARTQC2HCAA2,PARTQC2HCAA2INC,PARTQC2HCAA3,PARTQC2HCAA3INC,PARTQC2HCAA4,PARTQC2HCAA4INC,PARTQC2HCAC,PARTQC2HCACINC,PARTQC2HCAD,PARTQC2HCADINC,PARTQC2HCAOTH,PARTQC2HCAOTHINC,PARTQC2NHCAA1,PARTQC2NHCAA2,PARTQC2NHCAA3,PARTQC2NHCAA4,PARTQC2NHCAC,PARTQC2NHCAD,PARTQC2NHCAOTH,PARTQC3HCAA1,PARTQC3HCAA1INC,PARTQC3HCAA2,PARTQC3HCAA2INC,PARTQC3HCAA3,PARTQC3HCAA3INC,PARTQC3HCAA4,PARTQC3HCAA4INC,PARTQC3HCAC,PARTQC3HCACINC,PARTQC3HCAD,PARTQC3HCADINC,PARTQC3HCAOTH,PARTQC3HCAOTHINC,PARTQC3NHCAA1,PARTQC3NHCAA1INC,PARTQC3NHCAA2,PARTQC3NHCAA2INC,PARTQC3NHCAA3,PARTQC3NHCAA3INC,PARTQC3NHCAA4,PARTQC3NHCAA4INC,PARTQC3NHCAC,PARTQC3NHCACINC,PARTQC3NHCAD,PARTQC3NHCADINC,PARTQC3NHCAOTH,PARTQC3NHCAOTHINC,PARTQC4HCAA1,PARTQC4HCAA1INC,PARTQC4HCAA2,PARTQC4HCAA2INC,PARTQC4HCAA3,PARTQC4HCAA3INC,PARTQC4HCAA4,PARTQC4HCAA4INC,PARTQC4HCAC,PARTQC4HCACINC,PARTQC4HCAD,PARTQC4HCADINC,PARTQC4HCAOTH,PARTQC4HCAOTHINC,PARTQC4NHCAA1,PARTQC4NHCAA1INC,PARTQC4NHCAA2,PARTQC4NHCAA2INC,PARTQC4NHCAA3,PARTQC4NHCAA3INC,PARTQC4NHCAA4,PARTQC4NHCAA4INC,PARTQC4NHCAC,PARTQC4NHCACINC,PARTQC4NHCAD,PARTQC4NHCADINC,PARTQC4NHCAOTH,PARTQC4NHCAOTHINC,PARTQA1TOT,PARTQA1INCTOT,PARTQA2TOT,PARTQA2INCTOT,PARTQA3TOT,PARTQA3INCTOT,PARTQA4TOT,PARTQA4INCTOT,PARTQCTOT,PARTQCINCTOT,PARTQDTOT,PARTQDINCTOT,PARTQOTHTOT,PARTQOTHINCTOT,PARTQALLTOTAL,PARTQALLINCTOTAL,PARTQOTHC1HCA,PARTQOTHC1NOHCA,PARTQOTHC2HCA,PARTQOTHC2NOHCA,PARTQOTHC3HCA,PARTQOTHC3NOHCA,PARTQOTHC4HCA,PARTQOTHC4NOHCA
3/1/2022,2018,20191074,36438,2382,CITATION OIL & GAS CORP,Natural Gas,INTRASTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,,,,,
3/1/2022,2018,20190943,36301,2392,CITIZENS GAS & COKE UTILITY,Natural Gas,INTRASTATE,INDIANA,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,91.67,26.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.66,0.99,0,0,0,0,0,0,118.34,0,0.31,0,0,0,0,0,0,0,0,0,0,0,4.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,235.541,0,28.03,0,0,0,0,0,0,0,0,0,263.571,0,,,,,,,,
3/1/2022,2018,20191019,36383,2408,CITIZENS GAS FUEL CO,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,,,,,,,,
3/1/2022,2018,20190942,36351,2432,FLORIDA CITY GAS,Natural Gas,INTRASTATE,FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,21.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,78.9,0.2,0,0,0,0,0,0,0,0,0,0,78.9,0.2,,,,,,,,
3/1/2022,2018,20190107,35414,2456,CLARKE - MOBILE COUNTIES GAS DIST,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.24,0,0,0,0,0,0,0,0,0,0,0,0,0,133.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,149.88,0,0,0,0,0,0,0,0,0,0,0,0,0,149.88,0,,,,,,,,
3/1/2022,2018,20190211,35522,2480,CLEARFIELD MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,,,,,,,,
3/1/2022,2018,20190018,35315,2512,CLINTON - NEWBERRY NATURAL GAS AUTH,Natural Gas,INTRASTATE,SOUTH CAROLINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,45.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,103,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,,,,,,,,
3/1/2022,2018,20190539,36332,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,COLORADO,4.09,0.02,1.74,0.01,0,0,0,0,0,0,0,0,0,0,2039.9,463.06,51.53,0,198.75,0,0.01,6.98,0.27,0.31,0,0,0,0,0,0,0,0,0,0,0,78.32,1.19,0,0,0,0,0.64,57.74,0.73,0.12,0,0,0,0,0,0,0,0,0,0,0,38.68,0.82,1.04,0,0,0,0,0,0,0,0,0,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2225.71,1.84,467.46,0.01,51.53,0,0,0,198.75,0,0,0,3.19,0,2946.64,1.85,,PHMSA-2016-0008,,PHMSA-2016-0008,,PHMSA-2016-0008,,
3/1/2022,2018,20190539,36332,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.77,49.17,0,0,27.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,263.25,0,49.17,0,0,0,0,0,27.66,0,0,0,0,0,340.08,0,,,,,,,,
3/1/2022,2018,20190539,36332,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,MONTANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.75,0,0.13,0,0,0,0,0,0,0,0,0,0,0,7.88,0,,,,,,,,
3/1/2022,2018,20190539,36332,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,NEVADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.21,6.04,0,0,0,185.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,169.21,0,6.04,0,0,0,0,0,0,0,185.08,0,0,0,360.33,0,,,,,,,,
3/1/2022,2018,20190539,36332,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.52,78.8,9.44,0,53.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,38.52,0,78.8,0,9.44,0,0,0,53.4,0,0,0,0,0,180.16,0,,,,,,,,
3/1/2022,2018,20190539,36332,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,OREGON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.11,2.35,0,0,0,30.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,55.11,0,2.35,0,0,0,0,0,0,0,30.88,0,0,0,88.34,0,,,,,,,,
3/1/2022,2018,20190539,36332,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,49.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.36,0,0,0,0,0,49.61,0,0,0,0,0,49.97,0,,,,,,,,
3/1/2022,2018,20190539,36332,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,UTAH,0.01,0,0.86,0,0,0,0,0,0,0,0,0,0,0,172.52,22.36,0,0,0,95.42,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,173.48,0,23.22,0,0,0,0,0,0,0,95.42,0,0,0,292.12,0,,,,,,,,
3/1/2022,2018,20190539,36332,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,WYOMING,2.17,0.01,0.15,0,0.72,0,0,0,0,0,0,0,0,0,1452.78,129.11,194.29,0,66.45,23.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,6.83,0.01,0.45,0,0,0,0,0,0,0,0,0,0,0,1.61,0.01,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1464.09,0.03,129.71,0,195.01,0,0,0,66.45,0,23.22,0,0.14,0,1878.62,0.03,,,,,,PHMSA-2016-0008,,
3/1/2022,2018,20190923,36281,2585,COLUMBIA GAS OF KENTUCKY INC,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,32.4,0,21.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34.1,0,22.1,0.5,0,0,0,0,0,0,0,0,0,0,56.2,0.5,,,,,,,,
3/1/2022,2018,20190924,36282,2588,COLUMBIA GAS OF MARYLAND INC,Natural Gas,INTRASTATE,MARYLAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,,,,,,,,
3/1/2022,2018,20190925,36283,2596,COLUMBIA GAS OF OHIO INC,Natural Gas,INTRASTATE,OHIO,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,23.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2,0,0,0,0,0,5,16.9,0,0,0.2,0,0,4.2,0.6,15.2,0.6,1.2,0.5,0,0,8.9,0,0,0,0,0,21.3,1.7,25.3,1.9,0.7,0.3,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30.5,2.3,83.5,2.5,1.9,0.8,0,0,15.8,0,0,0,0,0,131.7,5.6,,,,,,,,
3/1/2022,2018,20190926,36284,2600,COLUMBIA GAS OF PENNSYLVANIA,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,7.3,4.9,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,3.7,2.9,0,0,0,0,0,0.8,0,3.5,0,0,0,0,0,0,0,0,0,0,0,4.3,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,,16.1,0,24.1,0,0,0,0,0,0,0,0,0,0,0,40.2,0,,,,,,,,
3/1/2022,2018,20190927,36285,2604,COLUMBIA GAS OF VIRGINIA INC,Natural Gas,INTRASTATE,VIRGINIA,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,13.4,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,5.8,0,0,0,0,0,0.8,0,1.1,0,0,0,0,0,0,0,0,0,0,0,3.2,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27.4,0,29.7,0,0,0,0,0,0,0,0,0,0,0,57.1,0,,,,,,,,
3/1/2022,2018,20190790,38131,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,DELAWARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.3,0,1.4,0,0,0,0,0,0,0,0,0,0,0,2.7,0,,,,,,,,
3/1/2022,2018,20190790,38131,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,KENTUCKY,0.1,0,0.4,0.1,0.2,0,0,0,0.2,0,0,0,0,0,128.9,190.9,37.7,0.1,41.2,0,0,0.2,0,1.2,1.1,0.7,0,0,0,0.4,0,0,0,0,0,27.7,47.7,14.7,0,10.4,0,0,5.3,0,10.6,7.1,2,0,0,0,2,0,0,0,0,0,6.8,0,23.1,19.5,11.2,0,0.4,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,169,0,273.9,27.8,66.5,0,0.5,0,60.7,0,0,0,0,0,570.6,27.8,,,,,,,,
3/1/2022,2018,20190790,38131,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,MARYLAND,1.8,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0,37.6,26.8,0.2,0,0,0,0,1.7,0,0.7,0.6,0,0,0,0,0,0,0,0,0,0,26.6,15.2,0,0,0,0,0,27.8,0,7.1,4.8,0,0,0,0,0,0,0,0,0,0,37.7,0,25.5,17.7,1.4,0,0,0,1.4,0,0,0,0,0,2,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,135.2,0,77,24.6,1.6,0,0,0,1.4,0,0,0,0,0,215.2,24.6,,,,,,,,
3/1/2022,2018,20190790,38131,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,NEW JERSEY,0.8,0,0.9,0.1,0,0,0,0,0,0,0,0,0,0,12.2,8,0,0,0,0,0,4.1,0,2.7,2.6,0,0,0,0,0,0,0,0,0,0,13.5,4,0,0,0,0,0,17,0,1.7,1.2,0,0,0,0,0,0,0,0,0,0,11.2,0,2.9,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,58.8,0,20.2,6.3,0,0,0,0,0,0,0,0,0,0,79,6.3,,,,,,,,
3/1/2022,2018,20190790,38131,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,NEW YORK,4,0,2,1.1,0.1,0,0,0,0,0,0,0,0,0,132.8,106.1,0,0,0,0,0,5.6,0,0.5,0.2,0,0,0,0,0,0,0,0,0,0,36.2,20.8,0,0,0,0,0,5.6,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,3.7,0,4.6,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,187.9,0,134.4,4,0.1,0,0,0,0,0,0,0,0,0,322.4,4,,,,,,,,
3/1/2022,2018,20190790,38131,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,NORTH CAROLINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1.1,0,,,,,,,,
3/1/2022,2018,20190790,38131,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,OHIO,5.062,0,3.168,1.312,2.166,0,0,0,0.681,0,0,0,0,0,808.8,1414.7,564.1,2,237.8,0,0,7.3,0,5.7,3.2,2.6,0,0,0,0.5,0,0,0,0,0,253.8,427,192.7,0.8,66.1,0,0,51,0,50,24.7,17.8,0,0,0,4.5,0,0,0,0,0,120.3,0,209.1,95.7,71.9,0,0.1,0,40.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1246.262,0,2109.668,124.912,851.266,0,2.9,0,349.681,0,0,0,0.5,0,4560.277,124.912,,,,,,PHMSA 2008-0331 R2015 Special Permit Class Change,,
3/1/2022,2018,20190790,38131,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,PENNSYLVANIA,5.9,0,4.6,2.2,0.2,0,0,0,0.3,0,0,0,0,0,387.5,467.9,26.9,9.6,45.7,0,0,10.9,0,3.9,1.7,0,0,0.6,0,0.2,0,0,0,0,0,161.5,134.6,13.7,13.4,12.5,0,0,62.6,0,25.5,13.3,3.4,0,1.2,0,1.6,0,0,0,0,0,76.7,0,71,38.8,18.1,0,10.1,0,14.1,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,705.1,0,708.1,56.6,62.3,0,34.9,0,74.4,0,0,0,0,0,1584.8,56.6,,,,,,,,
3/1/2022,2018,20190790,38131,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,VIRGINIA,9.3,0,3.8,0.6,0,0,0,0,0,0,0,0,0,0,445.7,285,0,0,0,0,0,6.2,0,3.4,0.3,0,0,0,0,0,0,0,0,0,0,122.4,68.6,0,0,0.1,0,0,63.2,0,35.2,8.2,0.1,0,0,0,0.3,0,0,0,0,0,39.2,0,54.3,18.1,0.1,0,0,0,0.1,0,0,0,0,0,0.7,0,2.9,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,686.7,0,453.2,30.1,0.2,0,0,0,0.5,0,0,0,0,0,1140.6,30.1,,,,,,,,
3/1/2022,2018,20190790,38131,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,WEST VIRGINIA,4,0,7.7,6.1,0.1,0,0,0,0,0,0,0,0.1,0,783.5,816.2,53.2,0,21.5,0,0.3,5.7,0,6.4,2.2,0.1,0,0,0,0.7,0,0,0,0,0,89.6,140.8,12.9,0,3.4,0,0,12,0,16.6,9.7,6.3,0,0,0,0.1,0,0,0,1.6,0,22.5,0,50.3,29.1,17.9,0,0,0,11.3,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,917.3,0,1038,47.1,90.5,0,0,0,37,0,0,0,3.2,0,2086,47.1,PHMSA 2008-0331 R2015 Special Permit Class Change,PHMSA 2008-0331 R2015 Special Permit Class Change,,PHMSA 2008-0331 R2015 Special Permit Class Change,PHMSA 2008-0331 R2015 Special Permit Class Change,PHMSA 2008-0331 R2015 Special Permit Class Change,,
3/1/2022,2018,20190795,36148,2620,"COLUMBIA GULF TRANSMISSION, LLC",Natural Gas,INTERSTATE,KENTUCKY,6.1,0,2.4,1.6,0,0,0,0,0,0,0,0,0,0,235.1,317.2,0,0,0,0,0,10.5,0,6.5,3.6,0,0,0,0,0,0,0,0,0,0,21.1,97.5,0,0,0,0,0,8.4,0,4.9,2,0,0,0,0,0,0,0,0,0,0,1.9,0,5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.1,0,433.5,10.7,0,0,0,0,0,0,0,0,0,0,716.6,10.7,,,,,,,,
3/1/2022,2018,20190795,36148,2620,"COLUMBIA GULF TRANSMISSION, LLC",Natural Gas,INTERSTATE,LOUISIANA,6.7,0,3.1,2.4,0,0,0,0,0,0,0,0,0,0,464.2,761,0,0,0,0,0,5.3,0,2.6,1.6,0,0,0,0,0,0,0,0,0,0,36.2,60.5,0,0,0,0,0,22.7,0,10.7,2.8,0.5,0,0,0,0,0,0,0,0,0,25.3,0,8.4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,560.4,0,846.3,11.3,0.5,0,0,0,0,0,0,0,0,0,1407.2,11.3,,,,,,,,
3/1/2022,2018,20190795,36148,2620,"COLUMBIA GULF TRANSMISSION, LLC",Natural Gas,INTERSTATE,MISSISSIPPI,3.4,0,3.1,2.8,0.3,0,0,0,0,0,0,0,0,0,169.2,410.5,1.9,0,0,0,0,4,0,2.3,1.1,0,0,0,0,0,0,0,0,0,0,3.1,34.6,1.2,0,0,0,0,6.7,0,3.2,3.2,0,0,0,0,0,0,0,0,0,0,3.3,0,2.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,189.7,0,455.9,9.2,3.4,0,0,0,0,0,0,0,0,0,649,9.2,,,,,,,,
3/1/2022,2018,20190795,36148,2620,"COLUMBIA GULF TRANSMISSION, LLC",Natural Gas,INTERSTATE,TENNESSEE,1.7,0,2.3,1.2,0,0,0,0,0,0,0,0,0.4,0,241.1,145.1,0,0,0,0,0.7,5.9,0,0.6,0.5,0,0,0,0,0,0,0,0,0,0,15.9,62.8,0,0,0,0,0,44.2,0,15.2,9.9,0,0,0,0,0,0,0,0,6,0,3.7,0,9.6,9.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,312.5,0,235.6,21.1,0,0,0,0,0,0,0,0,9.1,0,557.2,21.1,PHMSA 2008-0066 R2015 Special Permit Class Change,PHMSA 2008-0066 R2015 Special Permit Class Change,,,PHMSA 2008-0066 R2015 Special Permit Class Change,PHMSA 2008-0066 R2015 Special Permit Class Change,,
3/1/2022,2018,20190216,35527,2651,GREER COMMISSION OF PUBLIC WORKS,Natural Gas,INTRASTATE,SOUTH CAROLINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,43,0,0,0,0,0,0,0,0,0,0,0,43,0,,,,,,,,
