DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTLTONC1,PARTLTONC2,PARTLTONC3,PARTLTONC4,PARTLTONTOT,PARTLTOFFC1,PARTLTOFFTOT,PARTLTC1TOT,PARTLTC2TOT,PARTLTC3TOT,PARTLTC4TOT,PARTLTTOTAL,PARTLGONAC2,PARTLGONAC3,PARTLGONAC4,PARTLGONATOT,PARTLGONBC2,PARTLGONBC3,PARTLGONBC4,PARTLGONBTOT,PARTLGOFFC1,PARTLGOFFTOT,PARTLGC1TOT,PARTLGC2TOT,PARTLGC3TOT,PARTLGC4TOT,PARTLGTOTAL,PARTLC1TOT,PARTLC2TOT,PARTLC3TOT,PARTLC4TOT,PARTLTOTAL,PARTLTONIMP,PARTLTOFFIMP,PARTLTOTALIMP
03/01/22,2017,20186843,34894,6580,GRANITE STATE GAS TRANSMISSION INC,Natural Gas,INTERSTATE,MAINE,11,11,25,0,47,0,0,11,11,25,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,25,0,47,7,,7
03/01/22,2017,20186843,34894,6580,GRANITE STATE GAS TRANSMISSION INC,Natural Gas,INTERSTATE,MASSACHUSETTS,0,0,0.2,0,0.2,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,,0
03/01/22,2017,20186843,34894,6580,GRANITE STATE GAS TRANSMISSION INC,Natural Gas,INTERSTATE,NEW HAMPSHIRE,9,3,26,0,38,,,9,3,26,0,38,,,,,,,,,,,,,,,,9,3,26,0,38,4,,4
03/01/22,2017,20186587,33764,6640,"GRAYVILLE GAS DEPT, CITY OF",Natural Gas,INTRASTATE,ILLINOIS,14.155,0,0,0,14.155,0,0,14.155,0,0,0,14.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.155,0,0,0,14.155,,,
03/01/22,2017,20187302,34532,6660,GREAT LAKES GAS TRANSMISSION CO,Natural Gas,INTERSTATE,MICHIGAN,1081.836,149.253,13.745,0,1244.834,0,0,1081.836,149.253,13.745,0,1244.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.836,149.253,13.745,0,1244.834,39.078,,39.078
03/01/22,2017,20187302,34532,6660,GREAT LAKES GAS TRANSMISSION CO,Natural Gas,INTERSTATE,MINNESOTA,622.962,31.471,1.071,0,655.504,0,0,622.962,31.471,1.071,0,655.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622.962,31.471,1.071,0,655.504,17.949,,17.949
03/01/22,2017,20187302,34532,6660,GREAT LAKES GAS TRANSMISSION CO,Natural Gas,INTERSTATE,WISCONSIN,203.733,10.74,0,0,214.473,0,0,203.733,10.74,0,0,214.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.733,10.74,0,0,214.473,3.235,,3.235
03/01/22,2017,20186812,34007,6690,GREAT PLAINS NATURAL GAS CO,Natural Gas,INTERSTATE,NORTH DAKOTA,4.566,0,0,0,4.566,0,0,4.566,0,0,0,4.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.566,0,0,0,4.566,0,,0
03/01/22,2017,20186812,34007,6690,GREAT PLAINS NATURAL GAS CO,Natural Gas,INTERSTATE,SOUTH DAKOTA,5.881,0,0,0,5.881,0,0,5.881,0,0,0,5.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.881,0,0,0,5.881,0,,0
03/01/22,2017,20186812,34007,6690,GREAT PLAINS NATURAL GAS CO,Natural Gas,INTRASTATE,MINNESOTA,45.435,18.648,0.804,0,64.887,0,0,45.435,18.648,0.804,0,64.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.435,18.648,0.804,0,64.887,0.348,,0.348
03/01/22,2017,20186633,33811,6720,ATMOS ENERGY CORPORATION - COLORADO/KANSAS,Natural Gas,INTRASTATE,KANSAS,9.58,0,0,0,9.58,0,0,9.58,0,0,0,9.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58,0,0,0,9.58,0,,0
03/01/22,2017,20186376,33516,6810,GREENWOOD COMMISSION OF PUBLIC WORKS,Natural Gas,INTRASTATE,SOUTH CAROLINA,0,0,0,49.54,49.54,0,0,0,0,0,49.54,49.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.54,49.54,12.24,,12.24
03/01/22,2017,20186663,33845,7020,"HALLOCK GAS DEPT, VILLAGE OF",Natural Gas,INTRASTATE,MINNESOTA,2.375,0,0,0,2.375,0,0,2.375,0,0,0,2.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375,0,0,0,2.375,0,,0
03/01/22,2017,20186725,35085,7050,HAMPSHIRE GAS CO,Natural Gas,INTERSTATE,WEST VIRGINIA,16.71,0.29,1.84,0,18.84,0,0,16.71,0.29,1.84,0,18.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.71,0.29,1.84,0,18.84,0.4,,0.4
03/01/22,2017,20186823,34019,7237,MALARKEY ROOFING PRODUCTS,Landfill Gas,INTRASTATE,OREGON,0,0,1.66,0,1.66,0,0,0,0,1.66,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,1.66,,,
03/01/22,2017,20186874,34071,7338,HONEOYE STORAGE CORP,Natural Gas,INTERSTATE,NEW YORK,8.18,2.79,0,0,10.97,0,0,8.18,2.79,0,0,10.97,1.34,0.67,0,2.01,0,0,0,0,0,0,0,1.34,0.67,0,2.01,8.18,4.13,0.67,0,12.98,0,,0
03/01/22,2017,20186422,33578,7655,HUMPHREYS COUNTY UTILITY DISTRICT,Natural Gas,INTRASTATE,TENNESSEE,0,47.07,0,0,47.07,0,0,0,47.07,0,0,47.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.07,0,0,47.07,0.5,,0.5
03/01/22,2017,20187551,34848,7695,HUTCHINSON UTILITIES COMMISSION,Natural Gas,INTRASTATE,MINNESOTA,92.75,0,0.25,0,93,0,0,92.75,0,0.25,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.75,0,0.25,0,93,0,,0
03/01/22,2017,20186957,34163,8035,"ENABLE ILLINOIS INTRASTATE TRANSMISSION, LLC",Natural Gas,INTRASTATE,ILLINOIS,10.07,0,9.46,0,19.53,0,0,10.07,0,9.46,0,19.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.07,0,9.46,0,19.53,2.38,,2.38
03/01/22,2017,20187046,34262,8070,INDIANA GAS CO INC,Natural Gas,INTRASTATE,INDIANA,352.912,134.71,128.696,0,616.318,0,0,352.912,134.71,128.696,0,616.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.912,134.71,128.696,0,616.318,36.279,,36.279
03/01/22,2017,20187046,34262,8070,INDIANA GAS CO INC,Natural Gas,INTRASTATE,KENTUCKY,11.824,2.57,13.379,0,27.773,0,0,11.824,2.57,13.379,0,27.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.824,2.57,13.379,0,27.773,3.4,,3.4
03/01/22,2017,20186545,33741,8140,INLAND EMPIRE PAPER CO,Natural Gas,INTRASTATE,WASHINGTON,0,3.5,0,0,3.5,0,0,0,3.5,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,3.5,0,,0
03/01/22,2017,20186856,34052,8160,INTERMOUNTAIN GAS CO,Natural Gas,INTRASTATE,IDAHO,105.1,80.5,85,0,270.6,0,0,105.1,80.5,85,0,270.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.1,80.5,85,0,270.6,13.7,,13.7
03/01/22,2017,20186561,33737,8166,INTERSTATE ENERGY COMPANY,Natural Gas,INTRASTATE,PENNSYLVANIA,7.63,12.58,19.09,0,39.3,0,0,7.63,12.58,19.09,0,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63,12.58,19.09,0,39.3,10.41,,10.41
03/01/22,2017,20186895,34093,8170,ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,Natural Gas,INTRASTATE,ILLINOIS,51.88,0.03,0,0,51.91,0,0,51.88,0.03,0,0,51.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88,0.03,0,0,51.91,0,,0
03/01/22,2017,20186895,34093,8170,ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,Natural Gas,INTRASTATE,IOWA,303.59,440.22,23.68,0,767.49,0,0,303.59,440.22,23.68,0,767.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.59,440.22,23.68,0,767.49,1.05,,1.05
03/01/22,2017,20187299,34528,8310,IROQUOIS GAS CORP,Natural Gas,INTERSTATE,CONNECTICUT,13.543,14.8,26.232,0,54.575,16.08,16.08,29.623,14.8,26.232,0,70.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.623,14.8,26.232,0,70.655,21.289,0.331,21.62
03/01/22,2017,20187299,34528,8310,IROQUOIS GAS CORP,Natural Gas,INTERSTATE,NEW YORK,245.616,41.224,11.548,0,298.388,45.202,45.202,290.818,41.224,11.548,0,343.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.818,41.224,11.548,0,343.59,20.827,1.845,22.672
03/01/22,2017,20187013,35119,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC",Hydrogen Gas,INTRASTATE,TEXAS,0,0,5.33,0,5.33,0,0,0,0,5.33,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33,0,5.33,5.33,,5.33
03/01/22,2017,20187012,35120,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,7.09,0,7.09,0,0,0,0,7.09,0,7.09,0,0,0,0,0,6.75,0,6.75,0,0,0,0,6.75,0,6.75,0,0,13.84,0,13.84,7.09,,7.09
03/01/22,2017,20186352,34809,9200,JEFFERSON - COCKE CO UTIL DIST,Natural Gas,INTRASTATE,TENNESSEE,2,13.75,1,0,16.75,0,0,2,13.75,1,0,16.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.75,1,0,16.75,0.48,,0.48
03/01/22,2017,20187367,34603,10029,KANSAS INDUSTRIAL ENERGY SUPPPLY CO,Natural Gas,INTRASTATE,KANSAS,0,0,17.24,0,17.24,0,0,0,0,17.24,0,17.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24,0,17.24,0,,0
03/01/22,2017,20186774,38218,10035,"KPC PIPELINE, LLC",Natural Gas,INTERSTATE,KANSAS,744,0,138.44,0,882.44,0,0,744,0,138.44,0,882.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,0,138.44,0,882.44,26.71,,26.71
03/01/22,2017,20186774,38218,10035,"KPC PIPELINE, LLC",Natural Gas,INTERSTATE,MISSOURI,0,0,0.24,0,0.24,,,0,0,0.24,0,0.24,,,,,,,,,,,,,,,,0,0,0.24,0,0.24,,,
03/01/22,2017,20186774,38218,10035,"KPC PIPELINE, LLC",Natural Gas,INTERSTATE,OKLAHOMA,112,1,0,0,113,,,112,1,0,0,113,,,,,,,,,,,,,,,,112,1,0,0,113,,,
03/01/22,2017,20186774,38218,10035,"KPC PIPELINE, LLC",Natural Gas,INTRASTATE,KANSAS,0,0,4.3,0,4.3,,,0,0,4.3,0,4.3,,,,,,,,,,,,,,,,0,0,4.3,0,4.3,,,
03/01/22,2017,20187189,34411,11017,ATMOS ENERGY CORPORATION - TRANS LOUISIANA GAS PIPELINE,Natural Gas,INTRASTATE,LOUISIANA,30.19,9.8,10.4,0,50.39,0,0,30.19,9.8,10.4,0,50.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.19,9.8,10.4,0,50.39,3,,3
03/01/22,2017,20187384,34622,11032,SPIRE MISSOURI INC. EAST,Natural Gas,INTRASTATE,MISSOURI,0,41.1,187.969,0,229.069,0,0,0,41.1,187.969,0,229.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1,187.969,0,229.069,133.237,,133.237
03/01/22,2017,20186513,33682,11080,"LAGRANGE GAS DEPT, CITY OF",Landfill Gas,INTRASTATE,GEORGIA,1.9,4.5,3.4,0,9.8,0,0,1.9,4.5,3.4,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,4.5,3.4,0,9.8,0,,0
03/01/22,2017,20186514,38334,11080,"LAGRANGE GAS DEPT, CITY OF",Natural Gas,INTRASTATE,GEORGIA,32.46,10.5,2.38,0,45.34,0,0,32.46,10.5,2.38,0,45.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.46,10.5,2.38,0,45.34,,,
03/01/22,2017,20186680,33866,11104,"LAKELAND, CITY OF (EX. LAKELAND UTILITIES, CITY OF",Natural Gas,INTRASTATE,FLORIDA,7.25,0,2,0,9.25,0,0,7.25,0,2,0,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,2,0,9.25,2,,2
03/01/22,2017,20186581,33758,11175,"LAMAR UTILITIES BOARD, CITY OF",Natural Gas,INTRASTATE,COLORADO,37.3,2.9,0,0,40.2,0,0,37.3,2.9,0,0,40.2,30.4,0,0,30.4,0,0,0,0,0,0,0,30.4,0,0,30.4,37.3,33.3,0,0,70.6,,,
03/01/22,2017,20187385,34623,11240,"LAS CRUCES, CITY OF",Natural Gas,INTRASTATE,NEW MEXICO,19,1,0,0,20,0,0,19,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,20,0,,0
03/01/22,2017,20187140,36498,11248,LAS VEGAS NATURAL GAS SYSTEM,Natural Gas,INTRASTATE,NEW MEXICO,47,3,0,0,50,0,0,47,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,0,50,50,,50
03/01/22,2017,20186777,33970,11251,LAUREL FUEL CO,Natural Gas,INTRASTATE,MISSISSIPPI,73.77,0,3.66,0,77.43,0,0,73.77,0,3.66,0,77.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.77,0,3.66,0,77.43,3.66,,3.66
03/01/22,2017,20186477,33639,11272,LAVACA PIPELINE CO,Natural Gas,INTRASTATE,TEXAS,45.165,8.151,5.216,0,58.532,3.37,3.37,48.535,8.151,5.216,0,61.902,0,0,0,0,0,0,0,0,21,21,21,0,0,0,21,69.535,8.151,5.216,0,82.902,1.383,,1.383
03/01/22,2017,20186766,33957,11384,LENOX MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,20,0,0,0,20,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,,,
03/01/22,2017,20186820,34016,11525,LINDSEY & ELLIOTT,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,100,0,0,100,,,
03/01/22,2017,20186975,35700,11713,KEYSPAN ENERGY DELIVERY - LONG ISLAND,Natural Gas,INTRASTATE,NEW YORK,0,0,0,135.7,135.7,0,0,0,0,0,135.7,135.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.7,135.7,135.7,,135.7
03/01/22,2017,20187593,35032,11760,LORIMOR MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,4.25,0,0,0,4.25,0,0,4.25,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,4.25,0,0,0
03/01/22,2017,20187191,34413,11800,ATMOS ENERGY CORPORATION - LOUISIANA,Natural Gas,INTRASTATE,LOUISIANA,2.7,0,17.8,0,20.5,0,0,2.7,0,17.8,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,17.8,0,20.5,8.8,,8.8
03/01/22,2017,20187040,35128,11824,LOUISVILLE GAS & ELECTRIC CO,Natural Gas,INTRASTATE,INDIANA,13.29,0.88,0.33,0,14.5,0,0,13.29,0.88,0.33,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.29,0.88,0.33,0,14.5,0,,0
03/01/22,2017,20187040,35128,11824,LOUISVILLE GAS & ELECTRIC CO,Natural Gas,INTRASTATE,KENTUCKY,189.48,52.89,140.94,0,383.31,0,0,189.48,52.89,140.94,0,383.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.48,52.89,140.94,0,383.31,46.35,,46.35
03/01/22,2017,20186974,34183,11856,COLONIAL GAS CO - LOWELL DIV,Natural Gas,INTRASTATE,MASSACHUSETTS,0,0,6.73,0,6.73,0,0,0,0,6.73,0,6.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73,0,6.73,6.73,,6.73
03/01/22,2017,20186339,33474,11885,LUBBOCK POWER & LIGHT,Natural Gas,INTRASTATE,TEXAS,6.2,0,0,0,6.2,0,0,6.2,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,6.2,,,
03/01/22,2017,20187579,34960,12059,M H M PIPELINE CO INC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,4.27,0,4.69,0,0,0,0.42,4.27,0,4.69,0,0.42,4.27,0,4.69,,,
03/01/22,2017,20186603,33780,12102,MANNING NATURAL GAS DEPT,Natural Gas,INTRASTATE,IOWA,9,0,1,0,10,0,0,9,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,10,0,,0
03/01/22,2017,20186883,34080,12180,MARSHALL COUNTY GAS DISTRICT,Natural Gas,INTRASTATE,ALABAMA,0,0,85,0,85,0,0,0,0,85,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,85,5.5,,5.5
03/01/22,2017,20187557,34866,12303,MCMORAN OIL & GAS CO,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,10.5,10.5,0,0,0,10.5,10.5,0,0,0,10.5,,,
03/01/22,2017,20186778,33971,12342,MEMPHIS LIGHT GAS & WATER DIVISION,Landfill Gas,INTRASTATE,TENNESSEE,0.59,0,3.08,0,3.67,0,0,0.59,0,3.08,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,3.08,0,3.67,0.08,,0.08
03/01/22,2017,20187251,34479,12342,MEMPHIS LIGHT GAS & WATER DIVISION,Natural Gas,INTRASTATE,TENNESSEE,25.59,31.32,143.31,0,200.22,0,0,25.59,31.32,143.31,0,200.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.59,31.32,143.31,0,200.22,55.89,,55.89
03/01/22,2017,20187378,34616,12350,"CENTERPOINT ENERGY RESOURCES CORP., DBA CENTERPOINT ENERGY MINNESOTA GAS",Natural Gas,INTRASTATE,MINNESOTA,40.88,2.16,89.97,0.44,133.45,0,0,40.88,2.16,89.97,0.44,133.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.88,2.16,89.97,0.44,133.45,53.79,,53.79
03/01/22,2017,20186963,34169,12390,METROPOLITAN UTILITIES DISTRICT,Natural Gas,INTRASTATE,NEBRASKA,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,
03/01/22,2017,20187396,34634,12408,DTE GAS COMPANY,Natural Gas,INTERSTATE,MICHIGAN,15.08,20.54,23.92,0,59.54,0,0,15.08,20.54,23.92,0,59.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.08,20.54,23.92,0,59.54,28.11,,28.11
03/01/22,2017,20187396,34634,12408,DTE GAS COMPANY,Natural Gas,INTRASTATE,MICHIGAN,1159.72,519.69,314.23,4.66,1998.3,0,0,1159.72,519.69,314.23,4.66,1998.3,49.94,1.05,0,50.99,0,0,0,0,0,0,0,49.94,1.05,0,50.99,1159.72,569.63,315.28,4.66,2049.29,255.09,,255.09
03/01/22,2017,20186867,34794,12420,MICHIGAN GAS UTILITIES CO,Natural Gas,INTRASTATE,MICHIGAN,54.7,46.2,19.4,0,120.3,0,0,54.7,46.2,19.4,0,120.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7,46.2,19.4,0,120.3,3.2,,3.2
03/01/22,2017,20186351,33486,12455,MIDLAND COGENERATION VENTURE,Natural Gas,INTRASTATE,MICHIGAN,10.01,14.54,4.78,0,29.33,0,0,10.01,14.54,4.78,0,29.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01,14.54,4.78,0,29.33,1.46,,1.46
03/01/22,2017,20186910,34113,12462,"AMERICAN MIDSTREAM (MIDLA), LLC",Natural Gas,INTERSTATE,LOUISIANA,208.35,46.53,23.74,0,278.62,0,0,208.35,46.53,23.74,0,278.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.35,46.53,23.74,0,278.62,4.96,,4.96
03/01/22,2017,20186910,34113,12462,"AMERICAN MIDSTREAM (MIDLA), LLC",Natural Gas,INTERSTATE,MISSISSIPPI,74.95,1.38,1.8,0,78.13,0,0,74.95,1.38,1.8,0,78.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.95,1.38,1.8,0,78.13,0,,0
03/01/22,2017,20186333,33467,12486,MIDWEST NATURAL GAS CORP,Natural Gas,INTRASTATE,INDIANA,16.3,5.3,0,0,21.6,0,0,16.3,5.3,0,0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,5.3,0,0,21.6,0,,0
03/01/22,2017,20187489,34737,12498,MIDWESTERN GAS TRANSMISSION CO,Natural Gas,INTERSTATE,ILLINOIS,150.91,3.37,0.35,0,154.63,0,0,150.91,3.37,0.35,0,154.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.91,3.37,0.35,0,154.63,2.37,,2.37
03/01/22,2017,20187489,34737,12498,MIDWESTERN GAS TRANSMISSION CO,Natural Gas,INTERSTATE,INDIANA,116.73,2.98,0,0,119.71,0,0,116.73,2.98,0,0,119.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.73,2.98,0,0,119.71,0.56,,0.56
03/01/22,2017,20187489,34737,12498,MIDWESTERN GAS TRANSMISSION CO,Natural Gas,INTERSTATE,KENTUCKY,87.92,7.05,0,0,94.97,0,0,87.92,7.05,0,0,94.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.92,7.05,0,0,94.97,1.44,,1.44
03/01/22,2017,20187489,34737,12498,MIDWESTERN GAS TRANSMISSION CO,Natural Gas,INTERSTATE,TENNESSEE,28.61,4.54,0.17,0,33.32,0,0,28.61,4.54,0.17,0,33.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.61,4.54,0.17,0,33.32,0.62,,0.62
03/01/22,2017,20186968,34175,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,ARKANSAS,603.76,43.12,14.78,0,661.66,0,0,603.76,43.12,14.78,0,661.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.76,43.12,14.78,0,661.66,10.08,,10.08
03/01/22,2017,20186968,34175,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,ILLINOIS,197.162,23.674,48.999,0,269.835,0,0,197.162,23.674,48.999,0,269.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.162,23.674,48.999,0,269.835,25.81,,25.81
03/01/22,2017,20186968,34175,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,LOUISIANA,258.095,27.512,5.359,0,290.966,0,0,258.095,27.512,5.359,0,290.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.095,27.512,5.359,0,290.966,2.37,,2.37
03/01/22,2017,20186968,34175,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,MISSOURI,277.352,71.053,70.211,0.313,418.929,0,0,277.352,71.053,70.211,0.313,418.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.352,71.053,70.211,0.313,418.929,37.96,,37.96
03/01/22,2017,20186968,34175,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,TEXAS,20.566,1.083,0,0,21.649,0,0,20.566,1.083,0,0,21.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.566,1.083,0,0,21.649,0,,0
03/01/22,2017,20187365,34600,12582,ATMOS ENERGY CORPORATION - MISSISSIPPI,Natural Gas,INTRASTATE,MISSISSIPPI,200.54,74.99,31,0,306.53,0,0,200.54,74.99,31,0,306.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.54,74.99,31,0,306.53,34.1,,34.1
03/01/22,2017,20186977,34186,12606,THE EMPIRE DISTRICT GAS COMPANY,Natural Gas,INTRASTATE,MISSOURI,87.02,0,0,0,87.02,0,0,87.02,0,0,0,87.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.02,0,0,0,87.02,0,,0
03/01/22,2017,20187066,34283,12624,MOBIL CORP,Hydrogen Gas,INTRASTATE,TEXAS,0,0,3.11,0,3.11,0,0,0,0,3.11,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11,0,3.11,3.11,,3.11
03/01/22,2017,20187067,34953,12624,MOBIL CORP,Natural Gas,INTRASTATE,TEXAS,0,0,2.38,0,2.38,0,0,0,0,2.38,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,2.38,2.38,,2.38
03/01/22,2017,20187068,34954,12628,MOBIL  PIPE  LINE COMPANY,Natural Gas,INTRASTATE,TEXAS,0,0,2.26,0,2.26,0,0,0,0,2.26,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,2.26,2.26,,2.26
03/01/22,2017,20186958,34164,12634,MOBIL CHEMICAL CO,Natural Gas,INTRASTATE,TEXAS,1.58,0,0,0,1.58,0,0,1.58,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,1.58,0,,0
03/01/22,2017,20187380,34618,12642,SPIRE GULF INC.,Natural Gas,INTRASTATE,ALABAMA,23.55,13.84,8.7,0,46.09,0,0,23.55,13.84,8.7,0,46.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.55,13.84,8.7,0,46.09,5.17,,5.17
03/01/22,2017,20187288,34517,12672,"MONROE NATURAL GAS DEPT, CITY OF",Natural Gas,INTRASTATE,NORTH CAROLINA,4.9,24.54,13.76,0,43.2,0,0,4.9,24.54,13.76,0,43.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,24.54,13.76,0,43.2,3.87,,3.87
03/01/22,2017,20186816,34011,12684,MONTANA - DAKOTA UTILITIES CO,Natural Gas,INTRASTATE,MONTANA,0,0,2.565,0,2.565,0,0,0,0,2.565,0,2.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.565,0,2.565,1.231,,1.231
03/01/22,2017,20186816,34011,12684,MONTANA - DAKOTA UTILITIES CO,Natural Gas,INTRASTATE,NORTH DAKOTA,79.476,3.773,0,0,83.249,0,0,79.476,3.773,0,0,83.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.476,3.773,0,0,83.249,0,,0
