DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTRC1HCA125ABLE,PARTRC1HCA125NABLE,PARTRC1HCA12511ABLE,PARTRC1HCA12511NABLE,PARTRC1HCALESS11ABLE,PARTRC1HCALESS11NABLE,PARTRC2HCA125ABLE,PARTRC2HCA125NABLE,PARTRC2HCA12511ABLE,PARTRC2HCA12511NABLE,PARTRC2HCALESS11ABLE,PARTRC2HCALESS11NABLE,PARTRC3HCA125ABLE,PARTRC3HCA125NABLE,PARTRC3HCA12511ABLE,PARTRC3HCA12511NABLE,PARTRC3HCALESS11ABLE,PARTRC3HCALESS11NABLE,PARTRC4HCA125ABLE,PARTRC4HCA125NABLE,PARTRC4HCA12511ABLE,PARTRC4HCA12511NABLE,PARTRC4HCALESS11ABLE,PARTRC4HCALESS11NABLE,PARTRHCA125ABLETOT,PARTRHCA125NABLETOT,PARTRHCA12511ABLETOT,PARTRHCA12511NABLETOT,PARTRHCALESS11ABLETOT,PARTRHCALESS11NABLETOT,PARTRC1NHCA125ABLE,PARTRC1NHCA125NABLE,PARTRC1NHCA12511ABLE,PARTRC1NHCA12511NABLE,PARTRC1NHCALESS11ABLE,PARTRC1NHCALESS11NABLE,PARTRC2NHCA125ABLE,PARTRC2NHCA125NABLE,PARTRC2NHCA12511ABLE,PARTRC2NHCA12511NABLE,PARTRC2NHCALESS11ABLE,PARTRC2NHCALESS11NABLE,PARTRC3NHCA125ABLE,PARTRC3NHCA125NABLE,PARTRC3NHCA12511ABLE,PARTRC3NHCA12511NABLE,PARTRC3NHCALESS11ABLE,PARTRC3NHCALESS11NABLE,PARTRC4NHCA125ABLE,PARTRC4NHCA125NABLE,PARTRC4NHCA12511ABLE,PARTRC4NHCA12511NABLE,PARTRC4NHCALESS11ABLE,PARTRC4NHCALESS11NABLE,PARTRNHCA125ABLETOT,PARTRNHCA125NABLETOT,PARTRNHCA12511ABLETOT,PARTRNHCA12511NABLETOT,PARTRNHCALESS11ABLETOT,PARTRNHCALESS11NABLETOT,PARTR125ABLETOT,PARTR125NABLETOT,PARTR12511ABLETOT,PARTR12511NABLETOT,PARTRLESS11ABLETOT,PARTRLESS11NABLETOT,PARTRPT125TOT,PARTRPT12511TOT,PARTRPTLESS11TOT,PARTRTOTAL,PARTRINSPABLETOT,PARTRINSPNABLETOT,PARTPARTRINSPTOTAL
3/1/2022,2020,20210067,38294,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,65.68,0,0,0,0,0,0,0,0,0,0,0,4.95,0,0,0,0,0,0,0,0,0,0,0,70.63,0,0,0,0,0,72.78,0,0,0,0,72.78,0,0,72.78,0,72.78,72.78
3/1/2022,2020,20210407,38678,15462,PECO ENERGY CO,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,2.6,1,0,0,0,0,0,0,0,0,0,0,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0.1,0,0,0,0,0,0,0,0,0,0,4.9,0.1,0,0,0,0,7.5,1.1,0,0,0,0,8.6,0,0,8.6,7.5,1.1,8.6
3/1/2022,2020,20210581,38864,15469,PHILADELPHIA GAS WORKS,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0.01,0,0,0,0,0,0,0,0,0,0,2.09,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0.01,0,0,0,0,2.1,0,0,2.1,2.09,0.01,2.1
3/1/2022,2020,20211238,39561,15476,PEOPLES GAS COMPANY LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.309,0,0.063,0,0,0,4.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77,0,0.063,0,0,0,9.77,0,0.063,0,0,9.77,0.063,0,9.833,0,9.833,9.833
3/1/2022,2020,20211196,39517,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.424,0,0,0,0,0,9.48,0,0,0,0,0,0.706,0,0,0,0,0,0,0,0,0,0,0,41.61,0,0,0,0,0,41.61,0,0,0,0,0,41.61,0,0,41.61,41.61,0,41.61
3/1/2022,2020,20211195,39516,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Natural Gas,INTRASTATE,TEXAS,0.134,0,0,0,0,0,0,0,0,0,0,0,0.296,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,8.59,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,0,0,0,0,0,13.82,0,0,0,0,0,13.82,0,0,13.82,13.82,0,13.82
3/1/2022,2020,20210925,39234,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,NORTH CAROLINA,3.07,0.15,0,0,0.45,0.05,17.78,3.23,0,0,1.9,1.7,142.27,59.15,0,0,29.62,20.79,0,0,0,0,0,0,163.12,62.53,0,0,31.97,22.54,331.08,179.17,0.02,0.15,145.91,141.69,438.48,283.16,0,0,130.08,160.91,257.82,178.01,0.02,0,79.94,94.47,0,0,0,0,0,0,1027.38,640.34,0.04,0.15,355.93,397.07,1190.5,702.87,0.04,0.15,387.9,419.61,1893.37,0.19,807.51,2701.07,1578.44,1122.63,2701.07
3/1/2022,2020,20210925,39234,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,SOUTH CAROLINA,0,0,0,0,0,0.07,0.6,0,0,0,0,0,11.36,0.64,0,0,0.05,0.21,0,0,0,0,0,0,11.96,0.64,0,0,0.05,0.28,1.67,2.68,0,0,0,0.33,18.76,6.87,0,0,0.02,0.18,28.01,5.1,0,0,0.13,1.99,0,0,0,0,0,0,48.44,14.65,0,0,0.15,2.5,60.4,15.29,0,0,0.2,2.78,75.69,0,2.98,78.67,60.6,18.07,78.67
3/1/2022,2020,20210925,39234,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,TENNESSEE,0.07,0,0,0,0.01,0,0.31,0,0,0,0,0,17.99,0.06,0,0,5.05,0.03,0,0,0,0,0,0,18.37,0.06,0,0,5.06,0.03,3.76,0.46,0,0,0.05,0.01,12.81,0.01,0,0,0.04,0,15.21,0.14,0,0,5.09,0.14,0,0,0,0,0,0,31.78,0.61,0,0,5.18,0.15,50.15,0.67,0,0,10.24,0.18,50.82,0,10.42,61.24,60.39,0.85,61.24
3/1/2022,2020,20210957,39267,15589,PINE PIPELINE INC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,1.39,0,0,0,0,0,2.43,0,0,0,0,0,5.635,0,0,0,0,0,0,0,0,0,0,0,9.455,0,0,0,0,0,10.155,0,0,0,0,10.155,0,0,10.155,0,10.155,10.155
3/1/2022,2020,20210137,38378,15645,PLACID PIPELINE COMPANY LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,2,0,2
3/1/2022,2020,20210119,38360,15652,"PLAINS, CITY OF",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,9,0,0,9,0,9,9
3/1/2022,2020,20211099,39418,15790,PONTCHARTRAIN NATURAL GAS SYSTEM,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,0,1.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,0,1.038,0,0,0,0.761,0,1.038,0,0,0,0.761,1.038,0,1.799,1.799,0,1.799
3/1/2022,2020,20210662,38955,15825,EAGLE US 2 LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0.7,0,0,0,0,0,0.7,0,0,0.7,0.7,0,0.7
3/1/2022,2020,20210663,38956,15825,EAGLE US 2 LLC,Other Gas-Chlorine,INTRASTATE,LOUISIANA,2.59,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,0,0,0,0,4.48,0,0,4.48,4.48,0,4.48
3/1/2022,2020,20211058,39374,15931,PUBLIC SERVICE CO OF COLORADO,Natural Gas,INTRASTATE,COLORADO,2.6,0.7,0,0,0,0.3,4.4,0.2,0,0,0.1,0,160.7,15.8,0.4,0,5.7,2,1.1,0.4,0,0,0.4,0,168.8,17.1,0.4,0,6.2,2.3,703.4,438.4,86.1,55.5,29.3,95.2,85.4,74.8,15.9,1,2.7,16.6,151.3,104.6,2.9,1.2,3.7,12.7,0.3,0.8,0,0,0.4,0,940.4,618.6,104.9,57.7,36.1,124.5,1109.2,635.7,105.3,57.7,42.3,126.8,1744.9,163,169.1,2077,1256.8,820.2,2077
3/1/2022,2020,20210628,38913,15938,PUBLIC SERVICE CO OF NORTH CAROLINA,Natural Gas,INTRASTATE,NORTH CAROLINA,0.429,0.01,0,0,0,0,0.828,0.827,0,0,0,0.242,27.238,25.635,0,0,0.278,2.556,0,0,0,0,0,0,28.495,26.472,0,0,0.278,2.798,106.258,38.723,0,0,22.03,4.883,69.076,24.822,0,0,10.93,7.048,99.175,75.116,0,0,2.929,17.626,0,0,0,0,0,0,274.509,138.661,0,0,35.889,29.557,303.004,165.133,0,0,36.167,32.355,468.137,0,68.522,536.659,339.171,197.488,536.659
3/1/2022,2020,20210558,38840,15952,PUBLIC SERVICE ELECTRIC & GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,0.6,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,0,0,0.5,0,0,0,0,0,37.6,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,0,0,54.1,0,0,0,0,0,54.1,0,0,54.1,54.1,0,54.1
3/1/2022,2020,20210492,38771,16667,ENERGY NORTH NATURAL GAS INC,Natural Gas,INTRASTATE,NEW HAMPSHIRE,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,2.8,0,0,2.8,2.8,0,2.8
3/1/2022,2020,20210009,38233,17090,RATON GAS TRANSMISSION CO,Natural Gas,INTERSTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.71,0,0,0,0,0,13.71,0,0,13.71,13.71,0,13.71,13.71
3/1/2022,2020,20210009,38233,17090,RATON GAS TRANSMISSION CO,Natural Gas,INTERSTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89,0,0,0,0,0,9.89,0,0,9.89,9.89,0,9.89,9.89
3/1/2022,2020,20210396,38666,17540,ROANOKE GAS CO,Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,18,0,0,0,0,0,31.8,0,0,0,0,0,9.01,0,0,0,0,0,0,0,0,0,0,0,58.81,0,0,0,0,0,60.4,0,0,0,0,60.4,0,0,60.4,0,60.4,60.4
3/1/2022,2020,20211191,39511,17570,ROCHESTER GAS & ELECTRIC CORP,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,0.47,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,37.86,0,0,0,0,0,29.89,0,0,0,0,0,24.41,0,0,0,0,0,0,0,0,0,0,0,92.16,0,0,0,0,0,103.16,0,0,0,0,103.16,0,0,103.16,0,103.16,103.16
3/1/2022,2020,20211048,39362,17620,ROCKY MOUNTAIN NATURAL GAS LLC,Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0.122,0,0,0,0,0,7.689,0.701,0,0,0.444,0,1.283,0,0,0,0,0,9.094,0.701,0,0,0.444,0,33.635,61.532,34.831,50.296,88.257,77.71,37.301,43.401,0.215,0,14.846,3.17,45.943,12.975,0,0,0.329,0.216,0.674,0,0,0,0,0,117.553,117.908,35.046,50.296,103.432,81.096,126.647,118.609,35.046,50.296,103.876,81.096,245.256,85.342,184.972,515.57,265.569,250.001,515.57
3/1/2022,2020,20210176,38422,17681,ROSEBURG FOREST PRODUCTS CO,Natural Gas,INTRASTATE,OREGON,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.06,0,0,0,0,0,0,0,0,0,0.8,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.8,0,0.06,0,0,2.8,0.06,0,2.86,0,2.86,2.86
3/1/2022,2020,20210785,39085,18084,ST LAWRENCE GAS CO INC,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0.49,0,0,0,0,0,0,0,0,0,0,1.17,0.49,0,0,0,0,14.17,42.6,0,0,0,0,5.05,8.82,0,0,0,0,3.23,1.15,0,0,0,0,0,0,0,0,0,0,22.45,52.57,0,0,0,0,23.62,53.06,0,0,0,0,76.68,0,0,76.68,23.62,53.06,76.68
3/1/2022,2020,20210259,38505,18104,CPS ENERGY,Natural Gas,INTRASTATE,TEXAS,1.34,0,0,0,0,0,1.8,0,0,0,0,0,11.06,0,0,0,0,0,0,0,0,0,0,0,14.2,0,0,0,0,0,56.82,0.06,0,0,0,0,13.16,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,74.68,0.06,0,0,0,0,88.88,0.06,0,0,0,0,88.94,0,0,88.94,88.88,0.06,88.94
3/1/2022,2020,20210826,39126,18112,SAN DIEGO GAS & ELECTRIC CO,Natural Gas,INTRASTATE,CALIFORNIA,1,1,0,0,0,0,1,3,0,0,0,0,85,46,0,0,28,5,2,6,0,0,1,3,89,56,0,0,29,8,8,11,0,0,8,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,16,0,97,68,0,0,45,8,165,0,53,218,142,76,218
3/1/2022,2020,20210888,39196,18152,SEA ROBIN PIPELINE CO,Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,110.4,0,6.1,50.5,1.9,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,110.4,0,6.1,51.3,1.9,12.8,110.4,0,6.1,51.3,1.9,123.2,6.1,53.2,182.5,64.1,118.4,182.5
3/1/2022,2020,20210888,39196,18152,SEA ROBIN PIPELINE CO,Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.5,76.6,0,0,170.4,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.5,76.6,0,0,170.4,102,197.5,76.6,0,0,170.4,102,274.1,0,272.4,546.5,367.9,178.6,546.5
3/1/2022,2020,20210588,38872,18156,SEADRIFT PIPELINE CORP,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.22,0,73.14,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.14,0,0,0,1.65,0,73.14,0,0,0,1.87,73.14,0,1.87,75.01,0,75.01,75.01
3/1/2022,2020,20210591,38875,18156,SEADRIFT PIPELINE CORP,Other Gas-Ethylene,INTRASTATE,TEXAS,0.51,0,0,0,0,0,0.22,0,0,0,0,0,3.35,0.5,0,0,0,0,0,0,0,0,0,0,4.08,0.5,0,0,0,0,157.48,91.11,0,0,1.19,12.39,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.27,91.11,0,0,1.19,12.39,163.35,91.61,0,0,1.19,12.39,254.96,0,13.58,268.54,164.54,104,268.54
3/1/2022,2020,20211057,39372,18201,"SENECA RESOURCES COMPANY, LLC",Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,3.7,0,0,0,0,3.7,0,0,3.7,0,3.7,3.7
3/1/2022,2020,20211000,39313,18273,SHELL PIPELINE CORP,Other Gas-Dry Gas,INTRASTATE,LOUISIANA,0.15,0,0,0,0,0,1.16,0,0,0,0.01,0,1.19,0,0,0,0.03,0,0,0,0,0,0,0,2.5,0,0,0,0.04,0,57.61,0,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.93,0,0,0,0,0,61.43,0,0,0,0.04,0,61.43,0,0.04,61.47,61.47,0,61.47
3/1/2022,2020,20211000,39313,18273,SHELL PIPELINE CORP,Other Gas-Dry Gas,INTRASTATE,TEXAS,0.02,0,0,0,0,0,0.55,0,0,0,0,0,31.55,0,0,0,0,0,0,0,0,0,0,0,32.12,0,0,0,0,0,8.26,0,0,0,0,0,4.32,0.26,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,12.6,0.26,0,0,0,0,44.72,0.26,0,0,0,0,44.98,0,0,44.98,44.72,0.26,44.98
3/1/2022,2020,20211176,39496,18308,NV Energy,Natural Gas,INTRASTATE,NEVADA,1.1,0,0,0,0,0,0,0,0,0,0,0,7.02,0,0,0,0,0,0,0,0,0,0,0,8.12,0,0,0,0,0,0,0.172,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,0,0,0,8.12,0.215,0,0,0,0,8.335,0,0,8.335,8.12,0.215,8.335
3/1/2022,2020,20210005,38229,18336,SIOUX CENTER MUNICIPAL GAS UTILITY,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,2.36,0,0,0,0,2.36,2.36,0,0,0,0,4.72,0,0,4.72,2.36,2.36,4.72
3/1/2022,2020,20210500,38779,18380,SOCORRO NATURAL GAS CO,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,38,0,0,0,0,38,0,0,38,0,38,38
3/1/2022,2020,20210303,38569,18388,SOMERSET GAS SERVICE,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,31.26,0,0,0,0,0,8.85,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,53.78,0,0,0,0,53.78,0,0,53.78,0,53.78,53.78
3/1/2022,2020,20210348,38617,18408,"DOMINION ENERGY SOUTH CAROLINA, INC.",Natural Gas,INTRASTATE,SOUTH CAROLINA,0.4,0,0,0,0,0,0.2,0.5,0,0,0,0,20.5,6.2,0,0,2.6,2.8,0,0,0,0,0,0,21.1,6.7,0,0,2.6,2.8,74.1,124.4,0,0,1.9,49.8,17.9,49,0,0,0,11.6,32.4,28,0,0,2.8,8.5,0,0,0,0,0,0,124.4,201.4,0,0,4.7,69.9,145.5,208.1,0,0,7.3,72.7,353.6,0,80,433.6,152.8,280.8,433.6
3/1/2022,2020,20210131,38372,18440,SOUTH JERSEY GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,15.3,2.1,0,0,4.9,0,16.9,2.1,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,0,0,0,0,0,85.2,5.4,0,0,17.6,0,99.8,5.4,0,0,17.6,0,116.7,7.5,0,0,22.5,0,124.2,0,22.5,146.7,139.2,7.5,146.7
3/1/2022,2020,20210864,39167,18456,SOUTHEAST GAS,Natural Gas,INTRASTATE,ALABAMA,0.212,0,0,0,0,0.294,1.719,0.998,0,0,0,5.913,0.417,5.112,0,0,0,8.318,0,0,0,0,0,0,2.348,6.11,0,0,0,14.525,114.869,41.722,0,0,0,47.119,36.05,71.234,0,0,0,137.5,9.658,35.69,0,0,0,83.408,0,0,0,0,0,0,160.577,148.646,0,0,0,268.027,162.925,154.756,0,0,0,282.552,317.681,0,282.552,600.233,162.925,437.308,600.233
3/1/2022,2020,20211090,39409,18472,SEMCO ENERGY GAS COMPANY,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.01,0,0,0,0.6,59.083,13.933,0,0,0,9.61,13.43,37.799,0,0,0,6.461,0.309,2.966,0,0,0,3.808,0,0,0,0,0,0,72.822,54.698,0,0,0,19.879,72.822,54.708,0,0,0,20.479,127.53,0,20.479,148.009,72.822,75.187,148.009
3/1/2022,2020,20211037,39350,18473,SEMCO PIPELINE CO,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0.318,0.161,0,0,0,0,0,0,0,0,0,0,0.318,0.161,0,0,0,0,25.931,2.265,0,0,0,0,16.498,4.707,0,0,0,0,0.19,0.114,0,0,0,0,0,0,0,0,0,0,42.619,7.086,0,0,0,0,42.937,7.247,0,0,0,0,50.184,0,0,50.184,42.937,7.247,50.184
3/1/2022,2020,20210821,39121,18484,SOUTHERN CALIFORNIA GAS CO,Natural Gas,INTRASTATE,CALIFORNIA,23,3,1,0,2,1,13,2,0,0,0,1,803,194,0,0,3,6,58,6,0,0,0,0,897,205,1,0,5,8,728,655,345,38,221,82,48,51,2,1,6,6,0,37,0,0,0,5,0,0,0,0,0,0,776,743,347,39,227,93,1673,948,348,39,232,101,2621,387,333,3341,2253,1088,3341
3/1/2022,2020,20210620,38905,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Natural Gas,INTRASTATE,INDIANA,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0.914,0,0,0.365,0.036,0,0,0,0,0,0,5.6,0.914,0,0,0.365,0.036,52.767,3.474,0,0,6.477,20.852,12.062,0.492,0,0,0,0.809,24.271,0.847,0,0,0.252,2.63,0,0,0,0,0,0,89.1,4.813,0,0,6.729,24.291,94.7,5.727,0,0,7.094,24.327,100.427,0,31.421,131.848,101.794,30.054,131.848
3/1/2022,2020,20210648,38937,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,ALABAMA,3.31,0.21,0.01,0,0,0,9.92,0.02,0.06,0,0.01,0,89.49,5.34,0,0,6.28,0.18,0,0,0,0,0,0,102.72,5.57,0.07,0,6.29,0.18,904.86,100.78,145.35,5.43,167.98,10.43,278.49,35.82,0.07,0.05,15.14,6.31,159.75,28.66,0.06,0.44,14.3,7.52,0,0,0,0,0,0,1343.1,165.26,145.48,5.92,197.42,24.26,1445.82,170.83,145.55,5.92,203.71,24.44,1616.65,151.47,228.15,1996.27,1795.08,201.19,1996.27
3/1/2022,2020,20210648,38937,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,FLORIDA,0.03,0,0,0,0.06,0,0.43,0,0,0,0,0,0.78,0.28,0,0.12,0.23,0,0,0,0,0,0,0,1.24,0.28,0,0.12,0.29,0,131.1,1.85,12.87,4.35,19.7,0,24.21,0.22,2.29,5.31,0.01,0,3.72,0.07,0,5.22,0,0,0,0,0,0,0,0,159.03,2.14,15.16,14.88,19.71,0,160.27,2.42,15.16,15,20,0,162.69,30.16,20,212.85,195.43,17.42,212.85
3/1/2022,2020,20210648,38937,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,GEORGIA,7.88,0.17,0,0,0.18,0,10.97,0.11,0,0,0.11,0.06,98.32,1.31,0,0,3,1.03,0,0,0,0,0,0,117.17,1.59,0,0,3.29,1.09,1254.4,51.23,211.9,72.77,203.59,114.96,268.22,12.02,4.93,6.97,20.3,27.69,147.5,3.71,0.47,1.08,12.3,10.05,0,0,0,0,0,0,1670.12,66.96,217.3,80.82,236.19,152.7,1787.29,68.55,217.3,80.82,239.48,153.79,1855.84,298.12,393.27,2547.23,2244.07,303.16,2547.23
3/1/2022,2020,20210648,38937,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,LOUISIANA,4.14,0,0.67,0,0,0,8.31,0.25,0,0,0,0,16.6,0.1,0,0,0.21,0,0,0,0,0,0,0,29.05,0.35,0.67,0,0.21,0,564.51,20.17,130.05,0.68,55.17,4.84,114.08,0.51,5.04,0.39,0.66,0.09,19.35,0.03,0,0,0.91,0,0,0,0,0,0,0,697.94,20.71,135.09,1.07,56.74,4.93,726.99,21.06,135.76,1.07,56.95,4.93,748.05,136.83,61.88,946.76,919.7,27.06,946.76
3/1/2022,2020,20210648,38937,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,MISSISSIPPI,1.36,0.01,0.04,0,0.09,0,5.51,0,0,0,0,0,3.11,0.13,0,0.08,0.08,0,0,0,0,0,0,0,9.98,0.14,0.04,0.08,0.17,0,744.84,102.33,125.11,20.35,74.15,4.91,107.14,30.84,0.01,1.27,0.74,0.22,1.56,6.86,0,0.14,0.17,0.74,0,0,0,0,0,0,853.54,140.03,125.12,21.76,75.06,5.87,863.52,140.17,125.16,21.84,75.23,5.87,1003.69,147,81.1,1231.79,1063.91,167.88,1231.79
