DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTRC1HCA125ABLE,PARTRC1HCA125NABLE,PARTRC1HCA12511ABLE,PARTRC1HCA12511NABLE,PARTRC1HCALESS11ABLE,PARTRC1HCALESS11NABLE,PARTRC2HCA125ABLE,PARTRC2HCA125NABLE,PARTRC2HCA12511ABLE,PARTRC2HCA12511NABLE,PARTRC2HCALESS11ABLE,PARTRC2HCALESS11NABLE,PARTRC3HCA125ABLE,PARTRC3HCA125NABLE,PARTRC3HCA12511ABLE,PARTRC3HCA12511NABLE,PARTRC3HCALESS11ABLE,PARTRC3HCALESS11NABLE,PARTRC4HCA125ABLE,PARTRC4HCA125NABLE,PARTRC4HCA12511ABLE,PARTRC4HCA12511NABLE,PARTRC4HCALESS11ABLE,PARTRC4HCALESS11NABLE,PARTRHCA125ABLETOT,PARTRHCA125NABLETOT,PARTRHCA12511ABLETOT,PARTRHCA12511NABLETOT,PARTRHCALESS11ABLETOT,PARTRHCALESS11NABLETOT,PARTRC1NHCA125ABLE,PARTRC1NHCA125NABLE,PARTRC1NHCA12511ABLE,PARTRC1NHCA12511NABLE,PARTRC1NHCALESS11ABLE,PARTRC1NHCALESS11NABLE,PARTRC2NHCA125ABLE,PARTRC2NHCA125NABLE,PARTRC2NHCA12511ABLE,PARTRC2NHCA12511NABLE,PARTRC2NHCALESS11ABLE,PARTRC2NHCALESS11NABLE,PARTRC3NHCA125ABLE,PARTRC3NHCA125NABLE,PARTRC3NHCA12511ABLE,PARTRC3NHCA12511NABLE,PARTRC3NHCALESS11ABLE,PARTRC3NHCALESS11NABLE,PARTRC4NHCA125ABLE,PARTRC4NHCA125NABLE,PARTRC4NHCA12511ABLE,PARTRC4NHCA12511NABLE,PARTRC4NHCALESS11ABLE,PARTRC4NHCALESS11NABLE,PARTRNHCA125ABLETOT,PARTRNHCA125NABLETOT,PARTRNHCA12511ABLETOT,PARTRNHCA12511NABLETOT,PARTRNHCALESS11ABLETOT,PARTRNHCALESS11NABLETOT,PARTR125ABLETOT,PARTR125NABLETOT,PARTR12511ABLETOT,PARTR12511NABLETOT,PARTRLESS11ABLETOT,PARTRLESS11NABLETOT,PARTRPT125TOT,PARTRPT12511TOT,PARTRPTLESS11TOT,PARTRTOTAL,PARTRINSPABLETOT,PARTRINSPNABLETOT,PARTPARTRINSPTOTAL
3/1/2022,2019,20200991,37689,26149,ALYESKA PIPELINE SERVICE CO,Natural Gas,INTERSTATE,ALASKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,149,0.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0.8,0,0,0,0,149,1,0,0,0,0,150,0,0,150,149,1,150
3/1/2022,2019,20200979,37677,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",Natural Gas,INTRASTATE,OKLAHOMA,2.48,0.19,0,0,0,0,2.99,0,0,0,0,0,80.33,0.51,0,0,0,0,0,0,0,0,0,0,85.8,0.7,0,0,0,0,1765.28,80.87,132.19,4.44,30.07,15.8,133.54,0.99,0,0,26.17,0,39.76,1.4,0,0,7.89,0.07,0,0,0,0,0,0,1938.58,83.26,132.19,4.44,64.13,15.87,2024.38,83.96,132.19,4.44,64.13,15.87,2108.34,136.63,80,2324.97,2220.7,104.27,2324.97
3/1/2022,2019,20200979,37677,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38,0,0,0,0,0,4.38,0,0,0,0,0,4.38,0,0,4.38,4.38,0,4.38
3/1/2022,2019,20200986,37684,30006,ENTERPRISE PELICAN PIPELINE L.P.,Natural Gas,INTRASTATE,LOUISIANA,0.616,0,0,0,0,0,0,0,0,0,0,0,5.837,0,0,0,0,0,0,0,0,0,0,0,6.453,0,0,0,0,0,20.151,0.089,0,0,0,0,0.21,0,0,0,0,0,0.428,0,0,0,0,0,0,0,0,0,0,0,20.789,0.089,0,0,0,0,27.242,0.089,0,0,0,0,27.331,0,0,27.331,27.242,0.089,27.331
3/1/2022,2019,20200443,38110,30020,W & T OFFSHORE INC,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,62.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,62.23,0,0,0,0,17.4,62.23,0,0,0,0,79.63,0,0,79.63,17.4,62.23,79.63
3/1/2022,2019,20200121,36777,30024,SOUTH DAKOTA INTRASTATE PIPELINE CO.,Natural Gas,INTRASTATE,SOUTH DAKOTA,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,169.5,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,177.5,0,0,0,0,0,178,0,0,0,0,178,0,0,178,0,178,178
3/1/2022,2019,20201118,37820,30026,"BAY GAS STORAGE COMPANY, LLC",Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0,0.77,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,4.67,0,0,0,0,0,82.87,2.57,0,0,0,0,8.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.25,2.57,0,0,0,0,95.92,2.57,0,0,0,0,98.49,0,0,98.49,95.92,2.57,98.49
3/1/2022,2019,20200196,36857,30028,"EGAN HUB STORAGE, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,LOUISIANA,0.78,0,0,0,0,0,0.94,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,1.83,0,0,0,0,0,42.41,5.8,0,0,0,0,3.66,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.07,7.44,0,0,0,0,47.9,7.44,0,0,0,0,55.34,0,0,55.34,47.9,7.44,55.34
3/1/2022,2019,20200196,36857,30028,"EGAN HUB STORAGE, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0.67,0,0,0,0,0.67,0,0,0.67,0,0.67,0.67
3/1/2022,2019,20200233,37139,30029,BREITBURN OPERATING L.P.,Natural Gas,INTRASTATE,KENTUCKY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.82,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,8,0,0,8,0,8,8
3/1/2022,2019,20200233,37139,30029,BREITBURN OPERATING L.P.,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,78.22,0,0,0,0,0,23.52,0,0,0,0,0,9.77,0,0,0,0,0,0,0,0,0,0,0,111.51,0,0,0,0,0,113.07,0,0,0,0,113.07,0,0,113.07,0,113.07,113.07
3/1/2022,2019,20201344,38085,30040,CITY OF GIRARD,Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0.5
3/1/2022,2019,20200961,39748,30052,NEVADA GOLD MINES,Natural Gas,INTRASTATE,NEVADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28,0,0,0,0,28,0,0,28,0,28,28
3/1/2022,2019,20200876,37570,30054,KENTUCKY UTILITIES CO,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.097,0.04,0,0,0.005,0.095,4.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.924,0.04,0,0,0.005,0.095,10.924,0.04,0,0,0.005,0.095,10.964,0,0.1,11.064,10.929,0.135,11.064
3/1/2022,2019,20200041,36694,30062,"BRADKEN-ATCHISON/ST. JOSEPH, INC",Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,2,2
3/1/2022,2019,20201046,37746,30515,WINFIELD MUNICIPAL GAS,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,6.2,0,0,0,0,6.2,0,0,6.2,0,6.2,6.2
3/1/2022,2019,20200692,37376,30544,OCCIDENTAL CHEMICAL CORP,Hydrogen Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,1.9,0,0,1.9,1.9,0,1.9,1.9
3/1/2022,2019,20200719,37405,30544,OCCIDENTAL CHEMICAL CORP,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
3/1/2022,2019,20200614,37294,30563,GROVE MUNICIPAL SERVICES AUTHORITY,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0,0,0,0,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.54,0,0,0,0,0,20.54,0,0,0,0,20.54,0,0,20.54,0,20.54,20.54
3/1/2022,2019,20201323,38050,30585,SELKIRK COGEN PROJECT,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,2,0,0,2,2,0,2,2
3/1/2022,2019,20200605,37285,30588,ENERFIN RESOURCES I LIMITED PARTNERSHIP,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.04,0,0,0,0,0,16.04,0,0,0,0,16.04,0,0,16.04,0,16.04,16.04
3/1/2022,2019,20200339,37980,30629,"ONEOK FIELD SERVICES COMPANY, L.L.C.",Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0.4,0,68.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0.4,0,68.6,0,5.5,0,0.4,0,68.6,5.5,0.4,68.6,74.5,0,74.5,74.5
3/1/2022,2019,20201216,37921,30630,"OKTEX PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,NEW MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0.06,0,0,0,0.24,0,0.06,0,0,0,0.24,0.06,0,0.24,0.3,0,0.3,0.3
3/1/2022,2019,20201216,37921,30630,"OKTEX PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,OKLAHOMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,78.7,0,0,0,16.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,0,0,0,16.69,0,78.7,0,0,0,16.69,78.7,0,16.69,95.39,0,95.39,95.39
3/1/2022,2019,20201216,37921,30630,"OKTEX PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0.1,0,0,0,0,0,0,0,1.58,0,0,0,0.1,0.34,4.23,0,0.07,0,12.86,0,0,0,0,0,0.08,0,3.43,0,0.04,0,0.31,0,0,0,0,0,0,0.34,7.66,0,0.11,0,13.25,0.34,9.24,0,0.11,0,13.35,9.58,0.11,13.35,23.04,0.34,22.7,23.04
3/1/2022,2019,20200407,37080,30666,"ENMARK ENERGY, INC",Natural Gas,INTRASTATE,ARKANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,35.3,6.33,0,0,0,0,3,0,0,0,0,0,3.42,0,0,0,0,0,0,0,0,0,0,0,41.72,6.33,0,0,0,0,42.3,6.33,0,0,0,0,48.63,0,0,48.63,42.3,6.33,48.63
3/1/2022,2019,20200407,37080,30666,"ENMARK ENERGY, INC",Natural Gas,INTRASTATE,MISSISSIPPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,3.83,0,0,0,0,0,3.83,0,0,0,0,0,3.83,0,0,3.83,3.83,0,3.83
3/1/2022,2019,20200407,37080,30666,"ENMARK ENERGY, INC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,5,0,5
3/1/2022,2019,20200407,37080,30666,"ENMARK ENERGY, INC",Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,5,0,5
3/1/2022,2019,20200281,36949,30679,NORTH COUNTRY GAS PIPELINE,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,22,0,0,22,22,0,22
3/1/2022,2019,20200725,37411,30683,WESTLAKE PETROCHEMICALS LLC,Hydrogen Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.195,0,0,0,0,0,1.195,0,0,0,0,0,1.195,0,0,1.195,1.195,0,1.195
3/1/2022,2019,20200724,37410,30683,WESTLAKE PETROCHEMICALS LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.328,0,0,0,0,0,1.328,0,0,0,0,1.328,0,0,1.328,0,1.328,1.328
3/1/2022,2019,20200727,37413,30683,WESTLAKE PETROCHEMICALS LLC,Other Gas-Ethylene Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.042,0,0,0,0,0,0,0,0,0,0,0,0.632,0,0,0,0,0,0,0,0,0,0,0,2.674,0,0,0,0,0,2.674,0,0,0,0,0,2.674,0,0,2.674,2.674,0,2.674
3/1/2022,2019,20201329,38061,30709,HUNTSMAN PETROCHEMICAL LLC,Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,2.09,0,0,0,0,2.09,0,0,2.09,0,2.09,2.09
3/1/2022,2019,20201330,38065,30709,HUNTSMAN PETROCHEMICAL LLC,Other Gas-Refinery Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,9.17,0,0,0,0,0,9.96,0,0,0,0,9.96,0,0,9.96,0,9.96,9.96
3/1/2022,2019,20200625,37306,30711,HILCORP ENERGY COMPANY,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.417,1.265,0,0,0,0,0.688,1.359,0,0,0,0,0.437,0,0,0,0,0,0,0,0,0,0,0,5.542,2.624,0,0,0,0,5.542,2.624,0,0,8.166,8.166,5.542,2.624,8.166
3/1/2022,2019,20200625,37306,30711,HILCORP ENERGY COMPANY,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0,2.48,0,10.061,0,0.373,0,1.625,0,0.012,0,1.603,0,0,0,0,0,0,0,0,0,0,0,2.183,0,4.105,0,10.073,0,2.183,0,4.105,0,10.073,2.183,4.105,10.073,16.361,0,16.361,16.361
3/1/2022,2019,20200380,37051,30748,"TARGA INTRASTATE PIPELINE, LLC.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8,0,0,0,0,0,39.8,0,0,0,0,39.8,0,0,39.8,0,39.8,39.8
3/1/2022,2019,20200647,37330,30749,SACRAMENTO MUNICIPAL UTILITY DISTRICT,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,25.37,0,0,0,0,0,0,0,0,0,0,0,25.37,0,0,0,0,0,46.99,0,0,0,0,0,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.63,0,0,0,0,0,76,0,0,0,0,0,76,0,0,76,76,0,76
3/1/2022,2019,20200730,37416,30750,MIDAMERICAN ENERGY COMPANY,Natural Gas,INTRASTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494,0,0,0,0,0,0,0,0,0,0,0,0.494,0,0,0,0,0,39.083,0,0,5.406,0,0,6.828,0,0,0,0,0,7.91,0,0,0.189,0,0,0,0,0,0,0,0,53.821,0,0,5.595,0,0,54.315,0,0,5.595,0,54.315,0,5.595,59.91,5.595,54.315,59.91
3/1/2022,2019,20200730,37416,30750,MIDAMERICAN ENERGY COMPANY,Natural Gas,INTRASTATE,IOWA,0.062,0,0.023,0,0,0,0.119,0.09,0,0,0,0,13.377,15.915,5.074,0.419,0.034,0.787,0,0,0,0,0,0,13.558,16.005,5.097,0.419,0.034,0.787,60.01,248.25,13.835,42.918,0,57.635,3.768,47.345,0.303,4.873,0,11.776,8.351,56.465,3.534,5.999,0.096,8.303,0,0,0,0,0,0,72.129,352.06,17.672,53.79,0.096,77.714,85.687,368.065,22.769,54.209,0.13,78.501,453.752,76.978,78.631,609.361,108.586,500.775,609.361
3/1/2022,2019,20201188,37893,30769,SPIRE MISSOURI INC. WEST,Natural Gas,INTRASTATE,MISSOURI,0,0,0,0,0,0,0,0,0,0,0,0,5.68,0,0,0,0,0,0,0,0,0,0,0,5.68,0,0,0,0,0,21.69,0,0,0,0,0,2.702,0,0,0,0,0,14.872,0,0,0,0,0,0,0,0,0,0,0,39.264,0,0,0,0,0,44.944,0,0,0,0,0,44.944,0,0,44.944,44.944,0,44.944
3/1/2022,2019,20201211,37916,30772,"NATURAL GAS OF KENTUCKY, INC.",Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,31,0,0,0,0,31,0,0,31,0,31,31
3/1/2022,2019,20200619,37299,30782,HARVEST MIDSTREAM COMPANY,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.471,0,0,0,2.32,0,0,0,0,0,0,0,1.319,0,0,0,0,0,0,0,0,0,0,0,3.79,0,0,0,2.32,0,3.79,0,0,0,2.32,0,3.79,0,2.32,6.11,6.11,0,6.11
3/1/2022,2019,20200796,37487,30785,GATEWAY PIPELINE COMPANY,Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11.59,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,0,0,11.59,0,0,6.15,0,0,11.59,0,0,6.15,0,11.59,0,6.15,17.74,6.15,11.59,17.74
3/1/2022,2019,20200935,37632,30786,LEE 8 STORAGE PARTNERSHIP,Natural Gas,INTRASTATE,MICHIGAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.58,0.35,0,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.72,0.35,0,0,0,0,11.72,0.35,0,0,0,0,12.07,0,0,12.07,11.72,0.35,12.07
3/1/2022,2019,20200643,37326,30788,HAVRE PIPELINE COMPANY,Natural Gas,INTRASTATE,MONTANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6,23.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6,23.57,0,0,0,0,45.6,23.57,0,0,0,0,69.17,0,0,69.17,45.6,23.57,69.17
3/1/2022,2019,20200470,37145,30801,"TOTAL GAS PIPELINE USA, INC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,3.5,0,0,0,0,0,3.5,0,0,3.5,3.5,0,3.5
3/1/2022,2019,20200316,36986,30825,CITGO PETROLEUM CORPORATION (REFINERY),Hydrogen Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,1.4,0,0,1.4,1.4,0,1.4,1.4
3/1/2022,2019,20200314,36984,30825,CITGO PETROLEUM CORPORATION (REFINERY),Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0.9,0,0,0.9,0.9,0,0.9,0.9
3/1/2022,2019,20200700,37384,30826,WILLIAMS FIELD SERVICES,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0.56,0,0,0,0,0,0.56,0,0,0.56,0.56,0,0.56
3/1/2022,2019,20200700,37384,30826,WILLIAMS FIELD SERVICES,Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,9.25,0,0,0,1.38,0,9.25,0,0,0,1.38,0,9.25,0,1.38,10.63,10.63,0,10.63
3/1/2022,2019,20200700,37384,30826,WILLIAMS FIELD SERVICES,Natural Gas,INTRASTATE,PENNSYLVANIA,0.65,0,0,0,0,0,2.22,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,4.36,0,0,0,0,0,29.25,0,0,0,0,0,7.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1,0,0,0,0,0,41.46,0,0,0,0,0,41.46,0,0,41.46,41.46,0,41.46
3/1/2022,2019,20200700,37384,30826,WILLIAMS FIELD SERVICES,Natural Gas,INTRASTATE,WEST VIRGINIA,0.43,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,1.45,0,0,0,0,0,1.45,0,0,1.45,1.45,0,1.45
3/1/2022,2019,20200700,37384,30826,WILLIAMS FIELD SERVICES,Natural Gas,INTRASTATE,WYOMING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.01,0,0,0,0,0,52.01,0,0,0,0,0,52.01,0,0,52.01,52.01,0,52.01
