DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTPTONCPB,PARTPTONCPC,PARTPTONCUB,PARTPTONCUC,PARTPTONCI,PARTPTONWI,PARTPTONP,PARTPTONC,PARTPTONO,PARTPTONTOTAL,PARTPTOFFCPB,PARTPTOFFCPC,PARTPTOFFCUB,PARTPTOFFCUC,PARTPTOFFCI,PARTPTOFFWI,PARTPTOFFP,PARTPTOFFC,PARTPTOFFO,PARTPTOFFTOTAL,PARTPTCPBTOTAL,PARTPTCPCTOTAL,PARTPTCUBTOTAL,PARTPTCUCTOTAL,PARTPTCITOTAL,PARTPTWICTOTAL,PARTPTPTOTAL,PARTPTCTOTAL,PARTPTOTOTAL,PARTPTTOTAL,PARTPGONTACPB,PARTPGONTACPC,PARTPGONTACUB,PARTPGONTACUC,PARTPGONTACI,PARTPGONTAWI,PARTPGONTAP,PARTPGONTAC,PARTPGONTAO,PARTPGONATOTAL,PARTPGONTBCPB,PARTPGONTBCPC,PARTPGONTBCUB,PARTPGONTBCUC,PARTPGONTBCI,PARTPGONTBWI,PARTPGONTBP,PARTPGONTBC,PARTPGONTBO,PARTPGONBTOTAL,PARTPGOFFCPB,PARTPGOFFCPC,PARTPGOFFCUB,PARTPGOFFCUC,PARTPGOFFCI,PARTPGOFFWI,PARTPGOFFP,PARTPGOFFC,PARTPGOFFO,PARTPGOFFTOTAL,PARTPGCPBTOTAL,PARTPGCPCTOTAL,PARTPGCUBTOTAL,PARTPGCUCTOTAL,PARTPGCITOTAL,PARTPGWITOTAL,PARTPGPTOTAL,PARTPGCTOTAL,PARTPGOTOTAL,PARTPGTOTAL,PARTPCPBTOTAL,PARTPCPCTOTAL,PARTPCUBTOTAL,PARTPCUCTOTAL,PARTPCITOTAL,PARTPWITOTAL,PARTPPTOTAL,PARTPCTOTAL,PARTPOTOTAL,PARTPTOTALMILES,PARTPOTHERMATERIALS,PARTPGOTHERMATERIALS
3/1/2022,2019,20200722,37408,4280,EL PASO NATURAL GAS CO,Natural Gas,INTERSTATE,OKLAHOMA,0,45.86,0,0,0,0,0,0,0,45.86,0,0,0,0,0,0,0,0,0,0,0,45.86,0,0,0,0,0,0,0,45.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.86,0,0,0,0,0,0,0,45.86,,
3/1/2022,2019,20200722,37408,4280,EL PASO NATURAL GAS CO,Natural Gas,INTERSTATE,TEXAS,0,2379.82,0,0,0,0,7.78,0,0,2387.6,0,0,0,0,0,0,0,0,0,0,0,2379.82,0,0,0,0,7.78,0,0,2387.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2379.82,0,0,0,0,7.78,0,0,2387.6,,
3/1/2022,2019,20201092,37792,4350,ELIZABETHTOWN GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,0,13.96,0,0,0,0,0,0,0,13.96,0,0,0,0,0,0,0,0,0,0,0,13.96,0,0,0,0,0,0,0,13.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.96,0,0,0,0,0,0,0,13.96,,
3/1/2022,2019,20201117,37818,4360,ELIZABETHTOWN NATURAL GAS,Natural Gas,INTRASTATE,KENTUCKY,0,2.246,0,0,0,0,0,0,0,2.246,0,0,0,0,0,0,0,0,0,0,0,2.246,0,0,0,0,0,0,0,2.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.246,0,0,0,0,0,0,0,2.246,,
3/1/2022,2019,20200589,37269,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Natural Gas,INTRASTATE,TEXAS,0,8.7,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,8.7,,
3/1/2022,2019,20200107,36763,4440,EMMETSBURG MUNICIPAL UTILITIES,Natural Gas,INTRASTATE,IOWA,0,3.31,0,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,3.31,,
3/1/2022,2019,20200634,37315,4461,"EOG RESOURCES, INC",Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85,0,0,0,0,0,0,0,9.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85,0,0,0,0,0,0,0,9.85,0,9.85,0,0,0,0,0,0,0,9.85,,
3/1/2022,2019,20200634,37315,4461,"EOG RESOURCES, INC",Natural Gas,INTRASTATE,TEXAS,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,0,8.97,0,0,0,0,0,0,0,8.97,0,0,0,0,0,0,3.9,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,8.97,0,0,0,0,3.9,0,0,12.87,0,25.97,0,0,0,0,3.9,0,0,29.87,,
3/1/2022,2019,20200838,37530,4473,ATMOS ENERGY CORPORATION - WEST TEXAS,Natural Gas,INTRASTATE,TEXAS,0,121.26,0,0,0,0,0,0,0,121.26,0,0,0,0,0,0,0,0,0,0,0,121.26,0,0,0,0,0,0,0,121.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.26,0,0,0,0,0,0,0,121.26,,
3/1/2022,2019,20200673,37356,4499,CENTERPOINT ENERGY RESOURCES CORPORATION,Natural Gas,INTRASTATE,MISSISSIPPI,0,120.49,0,0,0,0,0,0,0,120.49,0,0,0,0,0,0,0,0,0,0,0,120.49,0,0,0,0,0,0,0,120.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.49,0,0,0,0,0,0,0,120.49,,
3/1/2022,2019,20200827,37519,4900,KINDER MORGAN TEJAS PIPELINE,Natural Gas,INTRASTATE,TEXAS,0,3036.69,0,0,0,0,0,0,0,3036.69,0,0,0,0,0,0,0,0,0,0,0,3036.69,0,0,0,0,0,0,0,3036.69,0,16.3,0,0,0,0,0,0,0,16.3,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,16.31,0,0,0,0,0,0,0,16.31,0,3053,0,0,0,0,0,0,0,3053,,
3/1/2022,2019,20201175,37880,4906,EXXONMOBIL PIPELINE CO,Hydrogen Gas,INTRASTATE,TEXAS,0,0.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.4,,
3/1/2022,2019,20201174,39225,4906,EXXONMOBIL PIPELINE CO,Other Gas-Ethylene,INTRASTATE,LOUISIANA,0,6.21,0,0,0,0,0,0,0,6.21,0,0,0,0,0,0,0,0,0,0,0,6.21,0,0,0,0,0,0,0,6.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21,0,0,0,0,0,0,0,6.21,,
3/1/2022,2019,20200933,38140,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Natural Gas,INTERSTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78,0,0,0,0,0,0,0,6.78,0,6.78,0,0,0,0,0,0,0,6.78,0,6.78,0,0,0,0,0,0,0,6.78,,
3/1/2022,2019,20200933,38140,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,0,0,0,1.2,,
3/1/2022,2019,20200932,37629,5304,FLORIDA GAS TRANSMISSION CO,Natural Gas,INTERSTATE,ALABAMA,0,326.47,0,0,0,0,0,0,0,326.47,0,0,0,0,0,0,0,0,0,0,0,326.47,0,0,0,0,0,0,0,326.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.47,0,0,0,0,0,0,0,326.47,,
3/1/2022,2019,20200932,37629,5304,FLORIDA GAS TRANSMISSION CO,Natural Gas,INTERSTATE,FLORIDA,0,3859.84,0,0,0,0,0,0,0,3859.84,0,0,0,0,0,0,0,0,0,0,0,3859.84,0,0,0,0,0,0,0,3859.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3859.84,0,0,0,0,0,0,0,3859.84,,
3/1/2022,2019,20200932,37629,5304,FLORIDA GAS TRANSMISSION CO,Natural Gas,INTERSTATE,LOUISIANA,0,671.06,0,0,0,0,0,0,0,671.06,0,0,0,0,0,0,0,0,0,0,0,671.06,0,0,0,0,0,0,0,671.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671.06,0,0,0,0,0,0,0,671.06,,
3/1/2022,2019,20200932,37629,5304,FLORIDA GAS TRANSMISSION CO,Natural Gas,INTERSTATE,MISSISSIPPI,0,221.01,0,0,0,0,0,0,0,221.01,0,0,0,0,0,0,0,0,0,0,0,221.01,0,0,0,0,0,0,0,221.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.01,0,0,0,0,0,0,0,221.01,,
3/1/2022,2019,20200932,37629,5304,FLORIDA GAS TRANSMISSION CO,Natural Gas,INTERSTATE,TEXAS,0,272.06,0,0,0,0,0,0,0,272.06,0,0,0,0,0,0,0,0,0,0,0,272.06,0,0,0,0,0,0,0,272.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.06,0,0,0,0,0,0,0,272.06,,
3/1/2022,2019,20200460,37134,6030,GAINESVILLE REGIONAL UTIL GAS DEPT,Natural Gas,INTRASTATE,FLORIDA,0,0.221,0,0,0,0,0,0,0,0.221,0,0,0,0,0,0,0,0,0,0,0,0.221,0,0,0,0,0,0,0,0.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0,0,0,0,0,0,0,0.221,,
3/1/2022,2019,20201158,37863,6141,NEW MEXICO GAS COMPANY,Natural Gas,INTRASTATE,NEW MEXICO,27.55,1490.28,0,0,0,0,0,0,0,1517.83,0,0,0,0,0,0,0,0,0,0,27.55,1490.28,0,0,0,0,0,0,0,1517.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.55,1490.28,0,0,0,0,0,0,0,1517.83,,
3/1/2022,2019,20200640,37322,6243,HAWAII GAS,Synthetic Gas,INTRASTATE,HAWAII,0,22.6,0,0,0,0,0,0,0,22.6,0,0,0,0,0,0,0,0,0,0,0,22.6,0,0,0,0,0,0,0,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6,0,0,0,0,0,0,0,22.6,,
3/1/2022,2019,20200580,37260,6255,VERNON E FAULCONER INC,Natural Gas,INTRASTATE,TEXAS,0,0.221,0,0,0,0,0,0,0,0.221,0,0,0,0,0,0,0,0,0,0,0,0.221,0,0,0,0,0,0,0,0.221,0,1.77,0,0,0,0,0,0,0,1.77,0,1.99,0,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,0,0,3.76,0,0,0,0,0,0,0,3.76,0,3.981,0,0,0,0,0,0,0,3.981,,
3/1/2022,2019,20200835,37527,6345,GEORGIA-PACIFIC CONSUMER,Natural Gas,INTERSTATE,ARKANSAS,0,10.4,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,10.4,,
3/1/2022,2019,20200835,37527,6345,GEORGIA-PACIFIC CONSUMER,Natural Gas,INTERSTATE,LOUISIANA,0,9.8,0,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,9.8,,
3/1/2022,2019,20200743,37429,6580,GRANITE STATE GAS TRANSMISSION INC,Natural Gas,INTERSTATE,MAINE,0,46.8,0,0,0,0,0,0,0,46.8,0,0,0,0,0,0,0,0,0,0,0,46.8,0,0,0,0,0,0,0,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8,0,0,0,0,0,0,0,46.8,,
3/1/2022,2019,20200743,37429,6580,GRANITE STATE GAS TRANSMISSION INC,Natural Gas,INTERSTATE,MASSACHUSETTS,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,,
3/1/2022,2019,20200743,37429,6580,GRANITE STATE GAS TRANSMISSION INC,Natural Gas,INTERSTATE,NEW HAMPSHIRE,0,38,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,38,,
3/1/2022,2019,20200112,36768,6640,"GRAYVILLE GAS DEPT, CITY OF",Natural Gas,INTRASTATE,ILLINOIS,0,14.155,0,0,0,0,0,0,0,14.155,0,0,0,0,0,0,0,0,0,0,0,14.155,0,0,0,0,0,0,0,14.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.155,0,0,0,0,0,0,0,14.155,,
3/1/2022,2019,20200950,37648,6660,GREAT LAKES GAS TRANSMISSION CO,Natural Gas,INTERSTATE,MICHIGAN,0,1244.746,0,0,0,0,0,0,0,1244.746,0,0,0,0,0,0,0,0,0,0,0,1244.746,0,0,0,0,0,0,0,1244.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244.746,0,0,0,0,0,0,0,1244.746,,
3/1/2022,2019,20200950,37648,6660,GREAT LAKES GAS TRANSMISSION CO,Natural Gas,INTERSTATE,MINNESOTA,0,655.492,0,0,0,0,0,0,0,655.492,0,0,0,0,0,0,0,0,0,0,0,655.492,0,0,0,0,0,0,0,655.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.492,0,0,0,0,0,0,0,655.492,,
3/1/2022,2019,20200950,37648,6660,GREAT LAKES GAS TRANSMISSION CO,Natural Gas,INTERSTATE,WISCONSIN,0,214.474,0,0,0,0,0,0,0,214.474,0,0,0,0,0,0,0,0,0,0,0,214.474,0,0,0,0,0,0,0,214.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.474,0,0,0,0,0,0,0,214.474,,
3/1/2022,2019,20201077,37777,6690,GREAT PLAINS NATURAL GAS CO,Natural Gas,INTERSTATE,NORTH DAKOTA,0,4.325,0,0,0,0,0,0,0,4.325,0,0,0,0,0,0,0,0,0,0,0,4.325,0,0,0,0,0,0,0,4.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.325,0,0,0,0,0,0,0,4.325,,
3/1/2022,2019,20201077,37777,6690,GREAT PLAINS NATURAL GAS CO,Natural Gas,INTERSTATE,SOUTH DAKOTA,0,5.884,0,0,0,0,0,0,0,5.884,0,0,0,0,0,0,0,0,0,0,0,5.884,0,0,0,0,0,0,0,5.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.884,0,0,0,0,0,0,0,5.884,,
3/1/2022,2019,20201077,37777,6690,GREAT PLAINS NATURAL GAS CO,Natural Gas,INTRASTATE,MINNESOTA,0,65.871,0,0,0,0,0,0,0,65.871,0,0,0,0,0,0,0,0,0,0,0,65.871,0,0,0,0,0,0,0,65.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.871,0,0,0,0,0,0,0,65.871,,
3/1/2022,2019,20200810,37502,6720,ATMOS ENERGY CORPORATION - COLORADO/KANSAS,Natural Gas,INTRASTATE,KANSAS,1.42,7.62,0,0,0,0,0,0,0,9.04,0,0,0,0,0,0,0,0,0,0,1.42,7.62,0,0,0,0,0,0,0,9.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,7.62,0,0,0,0,0,0,0,9.04,,
3/1/2022,2019,20200157,36816,6810,GREENWOOD COMMISSION OF PUBLIC WORKS,Natural Gas,INTRASTATE,SOUTH CAROLINA,0,49.54,0,0,0,0,0,0,0,49.54,0,0,0,0,0,0,0,0,0,0,0,49.54,0,0,0,0,0,0,0,49.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.54,0,0,0,0,0,0,0,49.54,,
3/1/2022,2019,20200809,37501,7020,"HALLOCK GAS DEPT, VILLAGE OF",Natural Gas,INTRASTATE,MINNESOTA,0,2.375,0,0,0,0,0,0,0,2.375,0,0,0,0,0,0,0,0,0,0,0,2.375,0,0,0,0,0,0,0,2.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375,0,0,0,0,0,0,0,2.375,,
3/1/2022,2019,20201107,37807,7050,HAMPSHIRE GAS CO,Natural Gas,INTERSTATE,WEST VIRGINIA,0,18.5,0,0.36,0,0,0,0,0,18.86,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0.36,0,0,0,0,0,18.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0.36,0,0,0,0,0,18.86,,
3/1/2022,2019,20200300,36969,7237,MALARKEY ROOFING PRODUCTS,Natural Gas,INTRASTATE,OREGON,0,0,0,0,0,0,1.66,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,1.66,,
3/1/2022,2019,20200524,37202,7338,HONEOYE STORAGE CORP,Natural Gas,INTERSTATE,NEW YORK,0,28.6,0,0,0,0,0,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,28.6,0,0,0,0,0,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,0,0,0,0,0,0,0,28.6,,
3/1/2022,2019,20200803,37495,7655,HUMPHREYS COUNTY UTILITY DISTRICT,Natural Gas,INTRASTATE,TENNESSEE,0,47.07,0,0,0,0,0,0,0,47.07,0,0,0,0,0,0,0,0,0,0,0,47.07,0,0,0,0,0,0,0,47.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.07,0,0,0,0,0,0,0,47.07,,
3/1/2022,2019,20200438,37112,7695,HUTCHINSON UTILITIES COMMISSION,Natural Gas,INTRASTATE,MINNESOTA,0,93,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,93,,
3/1/2022,2019,20200682,37365,8070,INDIANA GAS CO INC,Natural Gas,INTRASTATE,INDIANA,0,623.656,0,0,0,0,0,0,0,623.656,0,0,0,0,0,0,0,0,0,0,0,623.656,0,0,0,0,0,0,0,623.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.656,0,0,0,0,0,0,0,623.656,,
3/1/2022,2019,20200682,37365,8070,INDIANA GAS CO INC,Natural Gas,INTRASTATE,KENTUCKY,0,27.562,0,0,0,0,0,0,0,27.562,0,0,0,0,0,0,0,0,0,0,0,27.562,0,0,0,0,0,0,0,27.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.562,0,0,0,0,0,0,0,27.562,,
3/1/2022,2019,20200792,37482,8140,INLAND EMPIRE PAPER CO,Natural Gas,INTRASTATE,WASHINGTON,0,3.5,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,3.5,,
3/1/2022,2019,20200882,37576,8160,INTERMOUNTAIN GAS CO,Natural Gas,INTRASTATE,IDAHO,0,270.6,0,0,0,0,0,0,0,270.6,0,0,0,0,0,0,0,0,0,0,0,270.6,0,0,0,0,0,0,0,270.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.6,0,0,0,0,0,0,0,270.6,,
3/1/2022,2019,20200683,37367,8166,"ADELPHIA GATEWAY, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,39.24,0,0,0,0,0,0,0,39.24,0,0,0,0,0,0,0,0,0,0,0,39.24,0,0,0,0,0,0,0,39.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.24,0,0,0,0,0,0,0,39.24,,
3/1/2022,2019,20200500,38022,8170,ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,Natural Gas,INTRASTATE,ILLINOIS,0,51.91,0,0,0,0,0,0,0,51.91,0,0,0,0,0,0,0,0,0,0,0,51.91,0,0,0,0,0,0,0,51.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.91,0,0,0,0,0,0,0,51.91,,
3/1/2022,2019,20200500,38022,8170,ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,Natural Gas,INTRASTATE,IOWA,0,496.42,0,0,0,0,240.43,0,0,736.85,0,0,0,0,0,0,0,0,0,0,0,496.42,0,0,0,0,240.43,0,0,736.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.42,0,0,0,0,240.43,0,0,736.85,,
3/1/2022,2019,20201043,37742,8310,IROQUOIS GAS CORP,Natural Gas,INTERSTATE,CONNECTICUT,0,54.576,0,0,0,0,0,0,0,54.576,0,16.08,0,0,0,0,0,0,0,16.08,0,70.656,0,0,0,0,0,0,0,70.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.656,0,0,0,0,0,0,0,70.656,,
3/1/2022,2019,20201043,37742,8310,IROQUOIS GAS CORP,Natural Gas,INTERSTATE,NEW YORK,0,298.448,0,0,0,0,0,0,0,298.448,0,45.202,0,0,0,0,0,0,0,45.202,0,343.65,0,0,0,0,0,0,0,343.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.65,0,0,0,0,0,0,0,343.65,,
