DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTJTONUNKWN,PARTJTONPRE1940,PARTJTON194049,PARTJTON195059,PARTJTON196069,PARTJTON197079,PARTJTON198089,PARTJTON199099,PARTJTON200009,PARTJTON201019,PARTJTON202029,PARTJTONTOTAL,PARTJTOFFUNKWN,PARTJTOFFPRE1940,PARTJTOFF194049,PARTJTOFF195059,PARTJTOFF196069,PARTJTOFF197079,PARTJTOFF198089,PARTJTOFF199099,PARTJTOFF200009,PARTJTOFF201019,PARTJTOFF202029,PARTJTOFFTOTAL,PARTJTUNKWNTOT,PARTJTPRE1940TOT,PARTJT194049TOT,PARTJT195059TOT,PARTJT196069TOT,PARTJT197079TOT,PARTJT198089TOT,PARTJT199099TOT,PARTJT200009TOT,PARTJT201019TOT,PARTJT202029TOT,PARTJTTOTAL,PARTJGONAUNKWN,PARTJGONAPRE1940,PARTJGONA194049,PARTJGONA195059,PARTJGONA196069,PARTJGONA197079,PARTJGONA198089,PARTJGONA199099,PARTJGONA200009,PARTJGONA201019,PARTJGONA202029,PARTJGONATOTAL,PARTJGONBUNKWN,PARTJGONBPRE1940,PARTJGONB194049,PARTJGONB195059,PARTJGONB196069,PARTJGONB197079,PARTJGONB198089,PARTJGONB199099,PARTJGONB200009,PARTJGONB201019,PARTJGONB202029,PARTJGONBTOTAL,PARTJGOFFUNKWN,PARTJGOFFPRE1940,PARTJGOFF194049,PARTJGOFF195059,PARTJGOFF196069,PARTJGOFF197079,PARTJGOFF198089,PARTJGOFF199099,PARTJGOFF200009,PARTJGOFF201019,PARTJGOFF202029,PARTJGOFFTOTAL,PARTJGUNKWNTOT,PARTJGPRE1940TOT,PARTJG194049TOT,PARTJG195059TOT,PARTJG196069TOT,PARTJG197079TOT,PARTJG198089TOT,PARTJG199099TOT,PARTJG200009TOT,PARTJG201019TOT,PARTJG202029TOT,PARTJGTOTAL,PARTJUNKWNTOT,PARTJPRE1940TOT,PARTJ194049TOT,PARTJ195059TOT,PARTJ196069TOT,PARTJ197079TOT,PARTJ198089TOT,PARTJ199099TOT,PARTJ200009TOT,PARTJ201019TOT,PARTJ202029TOT,PARTJTOTAL
03/01/22,2019,20200640,37322,6243,HAWAII GAS,Synthetic Gas,INTRASTATE,HAWAII,0,0,0,0,0,21.2,0,0,0.2,1.2,,22.6,,,,,,,,,,,,,0,0,0,0,0,21.2,0,0,0.2,1.2,,22.6,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,21.2,0,0,0.2,1.2,,22.6
03/01/22,2019,20200580,37260,6255,VERNON E FAULCONER INC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0.221,0,0,,0.221,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0.221,0,0,,0.221,0,0,0,0,0,0,0,0,1.77,0,,1.77,0,0,0,0,0,0,0,0,1.99,0,,1.99,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3.76,0,,3.76,0,0,0,0,0,0,0,0.221,3.76,0,,3.981
03/01/22,2019,20200835,37527,6345,GEORGIA-PACIFIC CONSUMER,Natural Gas,INTERSTATE,ARKANSAS,0,0,0,0,2.4,8,0,0,0,0,,10.4,,,,,,,,,,,,,0,0,0,0,2.4,8,0,0,0,0,,10.4,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2.4,8,0,0,0,0,,10.4
03/01/22,2019,20200835,37527,6345,GEORGIA-PACIFIC CONSUMER,Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,9.8,0,0,0,0,,9.8,,,,,,,,,,,,,0,0,0,0,0,9.8,0,0,0,0,,9.8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,9.8,0,0,0,0,,9.8
03/01/22,2019,20200743,37429,6580,GRANITE STATE GAS TRANSMISSION INC,Natural Gas,INTERSTATE,MAINE,0,0,0,0,42.8,0,0,1.1,1.4,1.5,,46.8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,42.8,0,0,1.1,1.4,1.5,,46.8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,42.8,0,0,1.1,1.4,1.5,,46.8
03/01/22,2019,20200743,37429,6580,GRANITE STATE GAS TRANSMISSION INC,Natural Gas,INTERSTATE,MASSACHUSETTS,0,0,0,0,0.2,0,0,0,0,0,,0.2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.2,0,0,0,0,0,,0.2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.2,0,0,0,0,0,,0.2
03/01/22,2019,20200743,37429,6580,GRANITE STATE GAS TRANSMISSION INC,Natural Gas,INTERSTATE,NEW HAMPSHIRE,0,0,0,1.1,24.3,0,0.1,2.3,0.8,9.4,,38,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.1,24.3,0,0.1,2.3,0.8,9.4,,38,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.1,24.3,0,0.1,2.3,0.8,9.4,,38
03/01/22,2019,20200112,36768,6640,"GRAYVILLE GAS DEPT, CITY OF",Natural Gas,INTRASTATE,ILLINOIS,0,0,0,7,7,0,0,0,0,0.155,,14.155,,,,,,,,,,,,,0,0,0,7,7,0,0,0,0,0.155,,14.155,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7,7,0,0,0,0,0.155,,14.155
03/01/22,2019,20200950,37648,6660,GREAT LAKES GAS TRANSMISSION CO,Natural Gas,INTERSTATE,MICHIGAN,0,0,0,0,625.217,46.778,147.972,409.748,14.875,0.157,,1244.747,,,,,,,,,,,,,0,0,0,0,625.217,46.778,147.972,409.748,14.875,0.157,,1244.747,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,625.217,46.778,147.972,409.748,14.875,0.157,,1244.747
03/01/22,2019,20200950,37648,6660,GREAT LAKES GAS TRANSMISSION CO,Natural Gas,INTERSTATE,MINNESOTA,0,0,0,0,286.823,136.606,85.912,145.546,0.604,0,,655.491,,,,,,,,,,,,,0,0,0,0,286.823,136.606,85.912,145.546,0.604,0,,655.491,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,286.823,136.606,85.912,145.546,0.604,0,,655.491
03/01/22,2019,20200950,37648,6660,GREAT LAKES GAS TRANSMISSION CO,Natural Gas,INTERSTATE,WISCONSIN,0,0,0,0,101.087,5.234,50.313,57.84,0,0,,214.474,,,,,,,,,,,,,0,0,0,0,101.087,5.234,50.313,57.84,0,0,,214.474,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,101.087,5.234,50.313,57.84,0,0,,214.474
03/01/22,2019,20201077,37777,6690,GREAT PLAINS NATURAL GAS CO,Natural Gas,INTERSTATE,NORTH DAKOTA,0,0,0,0,0,0,0,0,4.325,0,,4.325,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4.325,0,,4.325,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,4.325,0,,4.325
03/01/22,2019,20201077,37777,6690,GREAT PLAINS NATURAL GAS CO,Natural Gas,INTERSTATE,SOUTH DAKOTA,0,0,0,0,0,0,0,0,5.884,0,,5.884,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5.884,0,,5.884,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,5.884,0,,5.884
03/01/22,2019,20201077,37777,6690,GREAT PLAINS NATURAL GAS CO,Natural Gas,INTRASTATE,MINNESOTA,0,0,0,1.637,61.023,0,0,0,0,3.211,,65.871,,,,,,,,,,,,,0,0,0,1.637,61.023,0,0,0,0,3.211,,65.871,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.637,61.023,0,0,0,0,3.211,,65.871
03/01/22,2019,20200810,37502,6720,ATMOS ENERGY CORPORATION - COLORADO/KANSAS,Natural Gas,INTRASTATE,KANSAS,0,0,1.42,0,1.11,0,3.02,3.47,0,0.02,,9.04,,,,,,,,,,,,,0,0,1.42,0,1.11,0,3.02,3.47,0,0.02,,9.04,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,1.42,0,1.11,0,3.02,3.47,0,0.02,,9.04
03/01/22,2019,20200157,36816,6810,GREENWOOD COMMISSION OF PUBLIC WORKS,Natural Gas,INTRASTATE,SOUTH CAROLINA,0,0,0,35.2,14.34,0,0,0,0,0,,49.54,,,,,,,,,,,,,0,0,0,35.2,14.34,0,0,0,0,0,,49.54,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,35.2,14.34,0,0,0,0,0,,49.54
03/01/22,2019,20200809,37501,7020,"HALLOCK GAS DEPT, VILLAGE OF",Natural Gas,INTRASTATE,MINNESOTA,0,0,0,0,2.375,0,0,0,0,0,,2.375,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2.375,0,0,0,0,0,,2.375,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2.375,0,0,0,0,0,,2.375
03/01/22,2019,20201107,37807,7050,HAMPSHIRE GAS CO,Natural Gas,INTERSTATE,WEST VIRGINIA,0,0,0,0,4.42,0.2,0.01,4.47,2.41,7.36,,18.87,,,,,,,,,,,,,0,0,0,0,4.42,0.2,0.01,4.47,2.41,7.36,,18.87,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,4.42,0.2,0.01,4.47,2.41,7.36,,18.87
03/01/22,2019,20200300,36969,7237,MALARKEY ROOFING PRODUCTS,Natural Gas,INTRASTATE,OREGON,0,0,0,0,0,1.66,0,0,0,0,,1.66,,,,,,,,,,,,,0,0,0,0,0,1.66,0,0,0,0,,1.66,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1.66,0,0,0,0,,1.66
03/01/22,2019,20200524,37202,7338,HONEOYE STORAGE CORP,Natural Gas,INTERSTATE,NEW YORK,0,0,0,0,0,20.1,8.2,0,0.3,0,,28.6,,,,,,,,,,,,,0,0,0,0,0,20.1,8.2,0,0.3,0,,28.6,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,20.1,8.2,0,0.3,0,,28.6
03/01/22,2019,20200803,37495,7655,HUMPHREYS COUNTY UTILITY DISTRICT,Natural Gas,INTRASTATE,TENNESSEE,0,0,0,0.2,30.6,0,1.76,14.51,0,0,,47.07,,,,,,,,,,,,,0,0,0,0.2,30.6,0,1.76,14.51,0,0,,47.07,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.2,30.6,0,1.76,14.51,0,0,,47.07
03/01/22,2019,20200438,37112,7695,HUTCHINSON UTILITIES COMMISSION,Natural Gas,INTRASTATE,MINNESOTA,0,0,0,0,0,0,0,0,93,0,,93,,,,,,,,,,,,,0,0,0,0,0,0,0,0,93,0,,93,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,93,0,,93
03/01/22,2019,20200682,37365,8070,INDIANA GAS CO INC,Natural Gas,INTRASTATE,INDIANA,13.342,0.046,0.847,37.935,195.482,108.575,69.666,107.345,47.287,43.129,,623.654,,,,,,,,,,,,,13.342,0.046,0.847,37.935,195.482,108.575,69.666,107.345,47.287,43.129,,623.654,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,13.342,0.046,0.847,37.935,195.482,108.575,69.666,107.345,47.287,43.129,,623.654
03/01/22,2019,20200682,37365,8070,INDIANA GAS CO INC,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,10.631,0,0.129,1.739,0,15.063,0,,27.562,,,,,,,,,,,,,0,0,0,10.631,0,0.129,1.739,0,15.063,0,,27.562,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,10.631,0,0.129,1.739,0,15.063,0,,27.562
03/01/22,2019,20200792,37482,8140,INLAND EMPIRE PAPER CO,Natural Gas,INTRASTATE,WASHINGTON,0,0,0,0,0,0,3.5,0,0,0,,3.5,,,,,,,,,,,,,0,0,0,0,0,0,3.5,0,0,0,,3.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3.5,0,0,0,,3.5
03/01/22,2019,20200882,37576,8160,INTERMOUNTAIN GAS CO,Natural Gas,INTRASTATE,IDAHO,0,0,0,30.4,82.8,44.7,7.6,50.8,37.2,17.1,,270.6,,,,,,,,,,,,,0,0,0,30.4,82.8,44.7,7.6,50.8,37.2,17.1,,270.6,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,30.4,82.8,44.7,7.6,50.8,37.2,17.1,,270.6
03/01/22,2019,20200683,37367,8166,"ADELPHIA GATEWAY, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,34.74,0,0,4.5,0,,39.24,,,,,,,,,,,,,0,0,0,0,0,34.74,0,0,4.5,0,,39.24,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,34.74,0,0,4.5,0,,39.24
03/01/22,2019,20200500,38022,8170,ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,Natural Gas,INTRASTATE,ILLINOIS,0.03,0,0,0.42,27.63,0,0.01,23.81,0,0.04,,51.94,,,,,,,,,,,,,0.03,0,0,0.42,27.63,0,0.01,23.81,0,0.04,,51.94,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0.03,0,0,0.42,27.63,0,0.01,23.81,0,0.04,,51.94
03/01/22,2019,20200500,38022,8170,ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,Natural Gas,INTRASTATE,IOWA,0.45,0,0,13.45,159.12,2.59,42.04,396.82,29.62,92.66,,736.75,,,,,,,,,,,,,0.45,0,0,13.45,159.12,2.59,42.04,396.82,29.62,92.66,,736.75,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0.45,0,0,13.45,159.12,2.59,42.04,396.82,29.62,92.66,,736.75
03/01/22,2019,20201043,37742,8310,IROQUOIS GAS CORP,Natural Gas,INTERSTATE,CONNECTICUT,0,0,0,0,0,0,0,52.929,1.626,0.021,,54.576,0,0,0,0,0,0,0,16.08,0,0,,16.08,0,0,0,0,0,0,0,69.009,1.626,0.021,,70.656,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,69.009,1.626,0.021,,70.656
03/01/22,2019,20201043,37742,8310,IROQUOIS GAS CORP,Natural Gas,INTERSTATE,NEW YORK,0,0,0,0,0,0,0,296.412,1.968,0.067,,298.447,0,0,0,0,0,0,0,10.215,34.987,0,,45.202,0,0,0,0,0,0,0,306.627,36.955,0.067,,343.649,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,306.627,36.955,0.067,,343.649
03/01/22,2019,20200894,37589,9171,"MARKWEST JAVELINA PIPELINE COMPANY, L.L.C.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,6.38,0.72,0,,7.1,,,,,,,,,,,,,0,0,0,0,0,0,0,6.38,0.72,0,,7.1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5.4,0,0,,5.4,,,,,,,,,,,,,0,0,0,0,0,0,0,5.4,0,0,,5.4,0,0,0,0,0,0,0,11.78,0.72,0,,12.5
03/01/22,2019,20200379,37049,9200,JEFFERSON - COCKE CO UTIL DIST,Natural Gas,INTRASTATE,TENNESSEE,0,0,0,13.39,0,0,0,0,3.36,0,,16.75,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,13.39,0,0,0,0,3.36,0,,16.75,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,13.39,0,0,0,0,3.36,0,,16.75
03/01/22,2019,20200924,37621,10029,KANSAS INDUSTRIAL ENERGY SUPPPLY CO,Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,17.18,0,0.06,0,0,,17.24,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,17.18,0,0.06,0,0,,17.24,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,17.18,0,0.06,0,0,,17.24
03/01/22,2019,20201273,38220,10035,"KPC PIPELINE, LLC",Natural Gas,INTERSTATE,KANSAS,1.783,678,0,0,199,0,5.44,0,0,0,,884.223,,,,,,,,,,,,,1.783,678,0,0,199,0,5.44,0,0,0,,884.223,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,1.783,678,0,0,199,0,5.44,0,0,0,,884.223
03/01/22,2019,20201273,38220,10035,"KPC PIPELINE, LLC",Natural Gas,INTERSTATE,MISSOURI,0,0,0,0,0,0,0.24,0,0,0,,0.24,,,,,,,,,,,,,0,0,0,0,0,0,0.24,0,0,0,,0.24,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.24,0,0,0,,0.24
03/01/22,2019,20201273,38220,10035,"KPC PIPELINE, LLC",Natural Gas,INTERSTATE,OKLAHOMA,0,70,0,0,0,0,0,43,0,0,,113,,,,,,,,,,,,,0,70,0,0,0,0,0,43,0,0,,113,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,70,0,0,0,0,0,43,0,0,,113
03/01/22,2019,20201273,38220,10035,"KPC PIPELINE, LLC",Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,4.3,0,0,,4.3,,,,,,,,,,,,,0,0,0,0,0,0,0,4.3,0,0,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4.3,0,0,,4.3
03/01/22,2019,20200508,37183,10270,KINGS MOUNTAIN NATURAL GAS SYSTEM,Natural Gas,INTRASTATE,NORTH CAROLINA,0,0,0,0,0,0,0,0,0,0.005,,0.005,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.005,,0.005,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.005,,0.005
03/01/22,2019,20200490,37165,11017,ATMOS ENERGY CORPORATION - TRANS LOUISIANA GAS PIPELINE,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,1.12,0,13.08,26.02,1.4,0,5.17,,46.79,,,,,,,,,,,,,0,0,0,1.12,0,13.08,26.02,1.4,0,5.17,,46.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.12,0,13.08,26.02,1.4,0,5.17,,46.79
03/01/22,2019,20201187,37892,11032,SPIRE MISSOURI INC. EAST,Natural Gas,INTRASTATE,MISSOURI,1.173,1.784,0.067,65.329,87.961,10.913,17.985,35.354,6.849,2.055,,229.47,0,0,0,0,0,0,0,0,0,0,,0,1.173,1.784,0.067,65.329,87.961,10.913,17.985,35.354,6.849,2.055,,229.47,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,1.173,1.784,0.067,65.329,87.961,10.913,17.985,35.354,6.849,2.055,,229.47
03/01/22,2019,20200083,38332,11080,"LAGRANGE GAS DEPT, CITY OF",Natural Gas,INTRASTATE,GEORGIA,0,0,0,33,0,0,0,0,12.34,0,0,45.34,,,,,,,,,,,,,0,0,0,33,0,0,0,0,12.34,0,0,45.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,12.34,0,0,45.34
03/01/22,2019,20200587,37267,11104,"LAKELAND, CITY OF (EX. LAKELAND UTILITIES, CITY OF",Natural Gas,INTRASTATE,FLORIDA,0,0,0,0,0,0.15,0,9.1,0,0,,9.25,,,,,,,,,,,,,0,0,0,0,0,0.15,0,9.1,0,0,,9.25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.15,0,9.1,0,0,,9.25
03/01/22,2019,20200195,36856,11175,"LAMAR UTILITIES BOARD, CITY OF",Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,7.7,15.9,16.6,0,0,,40.2,,,,,,,,,,,,,0,0,0,0,0,7.7,15.9,16.6,0,0,,40.2,0,0,0,0,0,20.6,3.6,6.2,0,0,,30.4,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,20.6,3.6,6.2,0,0,,30.4,0,0,0,0,0,28.3,19.5,22.8,0,0,,70.6
03/01/22,2019,20201262,37971,11240,"LAS CRUCES, CITY OF",Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,9,11,0,0,,20,,,,,,,,,,,,,0,0,0,0,0,0,9,11,0,0,,20,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,9,11,0,0,,20
03/01/22,2019,20200895,38210,11248,LAS VEGAS NATURAL GAS SYSTEM,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,50,0,0,0,0,0,,50,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,50,0,0,0,0,0,,50,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,50,0,0,0,0,0,,50
03/01/22,2019,20200788,37478,11251,LAUREL FUEL CO,Natural Gas,INTRASTATE,MISSISSIPPI,0,0,0,0,0,54.86,8.31,12.2,2.05,0,,77.42,,,,,,,,,,,,,0,0,0,0,0,54.86,8.31,12.2,2.05,0,,77.42,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,54.86,8.31,12.2,2.05,0,,77.42
03/01/22,2019,20200558,37238,11272,LAVACA PIPELINE CO,Natural Gas,INTRASTATE,TEXAS,0,0,12.595,25.48,0,0,0,5.07,2.4,0.99,,46.535,0,0,0,1.38,0,0,0,0,0,0,,1.38,0,0,12.595,26.86,0,0,0,5.07,2.4,0.99,,47.915,0,0,0,3.57,0,0,0,0,0,0,,3.57,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,16.02,0,0,0,0,0,0,,16.02,0,0,0,19.59,0,0,0,0,0,0,,19.59,0,0,12.595,46.45,0,0,0,5.07,2.4,0.99,,67.505
03/01/22,2019,20200374,37044,11384,LENOX MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,0,0,0,0,20,0,0,0,0,0,,20,,,,,,,,,,,,,0,0,0,0,20,0,0,0,0,0,,20,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,20,0,0,0,0,0,,20
03/01/22,2019,20200268,36934,11525,LINDSEY & ELLIOTT,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,60,40,0,0,0,0,,100,,,,,,,,,,,,,0,0,0,0,60,40,0,0,0,0,,100,0,0,0,0,60,40,0,0,0,0,,100
