DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTLTONC1,PARTLTONC2,PARTLTONC3,PARTLTONC4,PARTLTONTOT,PARTLTOFFC1,PARTLTOFFTOT,PARTLTC1TOT,PARTLTC2TOT,PARTLTC3TOT,PARTLTC4TOT,PARTLTTOTAL,PARTLGONAC2,PARTLGONAC3,PARTLGONAC4,PARTLGONATOT,PARTLGONBC2,PARTLGONBC3,PARTLGONBC4,PARTLGONBTOT,PARTLGOFFC1,PARTLGOFFTOT,PARTLGC1TOT,PARTLGC2TOT,PARTLGC3TOT,PARTLGC4TOT,PARTLGTOTAL,PARTLC1TOT,PARTLC2TOT,PARTLC3TOT,PARTLC4TOT,PARTLTOTAL,PARTLTONIMP,PARTLTOFFIMP,PARTLTOTALIMP
03/01/22,2020,20210389,38659,31745,"GAS RECOVERY SYSTEMS, LLC",Landfill Gas,INTRASTATE,OHIO,3.75,0,0,0,3.75,0,0,3.75,0,0,0,3.75,,,,,,,,,,,,,,,,3.75,0,0,0,3.75,,,
03/01/22,2020,20210223,38469,31747,TENASKA GEORGIA PARTNERS LP,Natural Gas,INTRASTATE,GEORGIA,1.2,0,0,0,1.2,0,0,1.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,1.2,,,
03/01/22,2020,20210345,38613,31748,MASSACHUSETTS WHOLESALE ELECTRIC CO,Natural Gas,INTRASTATE,MASSACHUSETTS,1.37,2.53,1.76,0,5.66,0,0,1.37,2.53,1.76,0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,2.53,1.76,0,5.66,1.76,,1.76
03/01/22,2020,20210114,38355,31749,AECC- OSWALD GENERATING STATION,Natural Gas,INTRASTATE,ARKANSAS,5,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,,0
03/01/22,2020,20211206,39527,31753,ASPIRE ENERGY OF OHIO LLC,Natural Gas,INTRASTATE,OHIO,1.69,0,0,0,1.69,0,0,1.69,0,0,0,1.69,0.09,0,0,0.09,12.9,2.2,0,15.1,0,0,0,12.99,2.2,0,15.19,1.69,12.99,2.2,0,16.88,,,
03/01/22,2020,20210691,38984,31754,BLACK HILLS POWER INC,Natural Gas,INTRASTATE,SOUTH DAKOTA,0,0,1.48,0,1.48,0,0,0,0,1.48,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,1.48,0,,0
03/01/22,2020,20211072,39388,31755,"NOBLE MIDSTREAM SERVICES, LLC",Natural Gas,INTRASTATE,COLORADO,5.958,0,0,0,5.958,0,0,5.958,0,0,0,5.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.958,0,0,0,5.958,0,,0
03/01/22,2020,20211072,39388,31755,"NOBLE MIDSTREAM SERVICES, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0.43,0,0,0,0,0.43,0,0.43,0,0,0.43,0,0.43,0,,0
03/01/22,2020,20210843,39143,31759,ACADIA PARTNERS PIPELINE,Natural Gas,INTRASTATE,LOUISIANA,4.25,0,0,0,4.25,0,0,4.25,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,4.25,,,
03/01/22,2020,20211107,39426,31767,MCNIC MICHIGAN HOLDINGS INC,Natural Gas,INTRASTATE,MICHIGAN,3.18,3.12,0.08,0,6.38,0,0,3.18,3.12,0.08,0,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,3.12,0.08,0,6.38,,,
03/01/22,2020,20210082,38311,31768,SANTEE COOPER - RAINEY GENERATING STATION,Natural Gas,INTERSTATE,GEORGIA,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,,,
03/01/22,2020,20210082,38311,31768,SANTEE COOPER - RAINEY GENERATING STATION,Natural Gas,INTERSTATE,SOUTH CAROLINA,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,
03/01/22,2020,20210279,38545,31771,AMERESCO PALMETTO,Landfill Gas,INTRASTATE,SOUTH CAROLINA,0,8.57,1,0,9.57,0,0,0,8.57,1,0,9.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57,1,0,9.57,1,,1
03/01/22,2020,20211089,39408,31774,"EP ENERGY E&P COMPANY, L.P.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,1.7,0,0,0,0,0,0,0,0,1.7,0,1.7,0,0,1.7,0,1.7,,,
03/01/22,2020,20210932,39242,31782,BAYSIDE POWER STATION,Natural Gas,INTRASTATE,FLORIDA,1.04,0,0,0,1.04,0,0,1.04,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,1.04,1.04,,1.04
03/01/22,2020,20210618,38903,31784,OHIO VALLEY HUB LLC,Natural Gas,INTRASTATE,INDIANA,8.843,1.121,0,0,9.964,0,0,8.843,1.121,0,0,9.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.843,1.121,0,0,9.964,0,,0
03/01/22,2020,20210804,39104,31788,CALPINE TEXAS PIPELINE LP,Natural Gas,INTRASTATE,TEXAS,33,3.3,6.5,0,42.8,0,0,33,3.3,6.5,0,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3.3,6.5,0,42.8,9.7,,9.7
03/01/22,2020,20210038,39789,31800,"MAS ENERGY, LLC",Landfill Gas,INTRASTATE,TEXAS,13.72,1,0,0,14.72,,0,13.72,1,0,0,14.72,,,,0,,,,0,,0,0,0,0,0,0,13.72,1,0,0,14.72,0,,0
03/01/22,2020,20210038,39789,31800,"MAS ENERGY, LLC",Landfill Gas,INTRASTATE,VIRGINIA,0,0,2.4,0,2.4,0,0,0,0,2.4,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,2.4,0,,0
03/01/22,2020,20211328,39674,31803,STROUD PETROLEUM INC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.6,0,1.3,0,0,0,0.7,0.6,0,1.3,0,0.7,0.6,0,1.3,,,
03/01/22,2020,20211006,39319,31805,HOLLY REFINING & MARKETING COMPANY,Hydrogen Gas,INTRASTATE,UTAH,0.01,0.04,4.29,0,4.34,0,0,0.01,0.04,4.29,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,4.29,0,4.34,4.29,,4.29
03/01/22,2020,20210987,39300,31840,UNISOURCE ENERGY SERVICES,Natural Gas,INTRASTATE,ARIZONA,29.938,0.013,0,0,29.951,0,0,29.938,0.013,0,0,29.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.938,0.013,0,0,29.951,0,,0
03/01/22,2020,20210577,38860,31846,"CAROLINA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,GEORGIA,9.38,2.2,3.64,0,15.22,0,0,9.38,2.2,3.64,0,15.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38,2.2,3.64,0,15.22,2.5,,2.5
03/01/22,2020,20210577,38860,31846,"CAROLINA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,SOUTH CAROLINA,1014.94,261.49,180.02,0,1456.45,0,0,1014.94,261.49,180.02,0,1456.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.94,261.49,180.02,0,1456.45,56.16,,56.16
03/01/22,2020,20210305,38571,31849,OGLETHORPE POWER CORPORATION,Natural Gas,INTRASTATE,GEORGIA,5,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,,0
03/01/22,2020,20210880,39188,31853,FOUNTAIN VALLEY POWER LLC,Natural Gas,INTRASTATE,COLORADO,6,0,0,0,6,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,,,
03/01/22,2020,20211315,39653,31855,KANSAS CITY POWER & LIGHT,Natural Gas,INTRASTATE,KANSAS,3.2,0,0,0,3.2,0,0,3.2,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,3.2,0,,0
03/01/22,2020,20210261,38507,31875,MERIT ENERGY COMPANY,Natural Gas,INTRASTATE,ARKANSAS,73.78,9.37,0,0,83.15,0,0,73.78,9.37,0,0,83.15,43.48,0,0,43.48,0,0,0,0,0,0,0,43.48,0,0,43.48,73.78,52.85,0,0,126.63,0,,0
03/01/22,2020,20210261,38507,31875,MERIT ENERGY COMPANY,Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,6.3,0,0,0,6.3,0,0,6.3,0,6.3,0,0,6.3,0,,0
03/01/22,2020,20210261,38507,31875,MERIT ENERGY COMPANY,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,66.568,7.658,0,74.226,2.1,0,0,2.1,0,0,0,68.668,7.658,0,76.326,0,68.668,7.658,0,76.326,,,
03/01/22,2020,20210414,39764,31880,"BBT MISSISSIPPI, LLC",Natural Gas,INTRASTATE,MISSISSIPPI,355.702,65.527,5.391,0,426.62,0,0,355.702,65.527,5.391,0,426.62,14.751,0.169,0,14.92,0,0,0,0,0,0,0,14.751,0.169,0,14.92,355.702,80.278,5.56,0,441.54,3.275,,3.275
03/01/22,2020,20220083,39912,31888,CENTURION PIPELINE L.P.,Natural Gas,INTRASTATE,TEXAS,37,0.5,1.4,0,38.9,0,0,37,0.5,1.4,0,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.5,1.4,0,38.9,,,
03/01/22,2020,20210649,38939,31890,WSP USA INC.,Natural Gas,INTRASTATE,TEXAS,14.294,6.81,2.49,0,23.594,0,0,14.294,6.81,2.49,0,23.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.294,6.81,2.49,0,23.594,2.46,,2.46
03/01/22,2020,20210913,39221,31891,NORTH BAJA PIPELINE LLC,Natural Gas,INTERSTATE,ARIZONA,3.617,0,0,0,3.617,0,0,3.617,0,0,0,3.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.617,0,0,0,3.617,0,,0
03/01/22,2020,20210913,39221,31891,NORTH BAJA PIPELINE LLC,Natural Gas,INTERSTATE,CALIFORNIA,80.145,1.691,0.123,0,81.959,0,0,80.145,1.691,0.123,0,81.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.145,1.691,0.123,0,81.959,1.065,,1.065
03/01/22,2020,20210923,39232,31892,DUKE ENERGY - DEBARY COMBUSTION TURBINE,Natural Gas,INTRASTATE,FLORIDA,0,0,3.28,0,3.28,0,0,0,0,3.28,0,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,0,3.28,3.28,,3.28
03/01/22,2020,20211080,39398,31894,KISSIMMEE UTILITY AUTHORITY,Natural Gas,INTRASTATE,FLORIDA,2,3,1,1,7,0,0,2,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,7,1.9,,1.9
03/01/22,2020,20211081,39399,31895,CONTINENTAL BUILDING PRODUCTS,Natural Gas,INTRASTATE,FLORIDA,4.75,0,1,0,5.75,0,0,4.75,0,1,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0,1,0,5.75,0,,0
03/01/22,2020,20210434,39774,31896,"NORSTAR PIPELINE COMPANY, INC.",Natural Gas,INTRASTATE,ALASKA,1.111,0,0.966,0,2.077,0,0,1.111,0,0.966,0,2.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111,0,0.966,0,2.077,0.311,,0.311
03/01/22,2020,20210449,38724,31898,MV PIPELINE COMPANY,Natural Gas,INTRASTATE,OKLAHOMA,11.56,0,0,0,11.56,0,0,11.56,0,0,0,11.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.56,0,0,0,11.56,,,
03/01/22,2020,20210352,38622,31901,BAXTER HEALTHCARE CORP.,Natural Gas,INTRASTATE,MISSISSIPPI,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,,,
03/01/22,2020,20210213,38459,31902,"PINNACLE GAS PRODUCERS, LLC",Landfill Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,1.8,0,0,0,0,1.8,0,1.8,0,0,1.8,0,1.8,,,
03/01/22,2020,20210287,38553,31904,"SUNRISE POWER COMPANY, LLC",Natural Gas,INTRASTATE,CALIFORNIA,2.5,0,0,0,2.5,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,2.5,,,
03/01/22,2020,20210367,38637,31908,CHS OILSEED PROCESSING-NW GAS CONTRACTED,Natural Gas,INTRASTATE,MINNESOTA,4.18,0,0,0,4.18,0,0,4.18,0,0,0,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18,0,0,0,4.18,,,
03/01/22,2020,20211279,39604,31910,"AMERICAN MIDSTREAM (MISSISSIPPI), LLC",Natural Gas,INTRASTATE,MISSISSIPPI,5.6,0,0,0,5.6,0,0,5.6,0,0,0,5.6,3.35,0,0,3.35,0,0,0,0,0,0,0,3.35,0,0,3.35,5.6,3.35,0,0,8.95,0,,0
03/01/22,2020,20210136,38377,31911,"AMERICAN ENERGIES GAS SERVICE,  LLC",Natural Gas,INTRASTATE,KANSAS,5.22,0,0,0,5.22,0,0,5.22,0,0,0,5.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22,0,0,0,5.22,,,
03/01/22,2020,20210206,38452,31914,NGL SUPPLY TERMINAL COMPANY LLC,Natural Gas,INTRASTATE,OKLAHOMA,2.43,0,0,0,2.43,0,0,2.43,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,2.43,,,
03/01/22,2020,20210056,38283,31915,"TROPICANA PRODUCTS, INC.",Natural Gas,INTRASTATE,FLORIDA,0.19,0,0,0,0.19,0,0,0.19,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.19,,,
03/01/22,2020,20210221,38467,31916,"WM RENEWABLE ENERGY, LLC",Natural Gas,INTRASTATE,KENTUCKY,1.4,0,0,0,1.4,0,0,1.4,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,1.4,,,
03/01/22,2020,20210221,38467,31916,"WM RENEWABLE ENERGY, LLC",Natural Gas,INTRASTATE,OKLAHOMA,0.74,0,0,0,0.74,0,0,0.74,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0.74,,,
03/01/22,2020,20210221,38467,31916,"WM RENEWABLE ENERGY, LLC",Natural Gas,INTRASTATE,VIRGINIA,14,5,3,0,22,0,0,14,5,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,3,0,22,,,
03/01/22,2020,20210404,38675,31919,MIDSTREAM ENERGY PARTNERS (USA) LLC,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,3,0,3,,,
03/01/22,2020,20210522,38803,31924,COPANO FIELD SERVICES/UPPER GULF COAST LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.24,0,3.34,0,0,0,0,0,0,0,3.1,0.24,0,3.34,0,3.1,0.24,0,3.34,,,
03/01/22,2020,20210759,39058,31925,COPANO PIPELINES/SOUTH TEXAS LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,1.87,0.17,0,2.04,0,0,0,0,0,0,0,1.87,0.17,0,2.04,0,1.87,0.17,0,2.04,0,,0
03/01/22,2020,20210420,38691,31926,COPANO PIPELINES/UPPER GULF COAST LLC,Natural Gas,INTRASTATE,TEXAS,34.42,9.84,53.88,0,98.14,0,0,34.42,9.84,53.88,0,98.14,4.03,1.74,0,5.77,0,0,0,0,0,0,0,4.03,1.74,0,5.77,34.42,13.87,55.62,0,103.91,20.06,,20.06
03/01/22,2020,20210016,38240,31929,L.E. JONES OPERATING INC.,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,2,0,0,2,,,
03/01/22,2020,20210112,38353,31933,CALCASIEU REFINING COMPANY,Natural Gas,INTRASTATE,LOUISIANA,0,0,1.4,0,1.4,0,0,0,0,1.4,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,1.4,0,,0
03/01/22,2020,20210020,38244,31936,WORTHINGTON GENERATION,Natural Gas,INTRASTATE,INDIANA,1.055,0,0,0,1.055,0,0,1.055,0,0,0,1.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.055,0,0,0,1.055,,,
03/01/22,2020,20211010,39323,31943,COLT MIDSTREAM LLC,Natural Gas,INTRASTATE,TEXAS,108.11,15.21,8.23,0,131.55,0,0,108.11,15.21,8.23,0,131.55,190.1,105.025,0,295.125,0,0,0,0,0,0,0,190.1,105.025,0,295.125,108.11,205.31,113.255,0,426.675,,,
03/01/22,2020,20210185,38431,31949,SW GATHERING,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,4.25,0,0,0,0,0,0,0,4.25,0,0,4.25,0,4.25,0,0,4.25,,,
03/01/22,2020,20210159,38402,31955,CITY OF VERNON,Natural Gas,INTRASTATE,CALIFORNIA,0,0,7.3,0,7.3,0,0,0,0,7.3,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,7.3,7.3,,7.3
03/01/22,2020,20210186,38432,31967,"JORDAN DEVELOPMENT COMPANY, L.L.C.",Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,10.21,4.2,0,14.41,0,0,0,0,0,0,0,10.21,4.2,0,14.41,0,10.21,4.2,0,14.41,,,
03/01/22,2020,20210402,38673,31968,WTG GAS TRANSMISSION COMPANY,Natural Gas,INTRASTATE,TEXAS,616.153,27.089,29.82,0,673.062,0,0,616.153,27.089,29.82,0,673.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616.153,27.089,29.82,0,673.062,2.055,,2.055
03/01/22,2020,20211232,39555,31978,ATMOS PIPELINE - TEXAS,Natural Gas,INTRASTATE,TEXAS,4566.24,635.33,492,5.4,5698.97,0,0,4566.24,635.33,492,5.4,5698.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4566.24,635.33,492,5.4,5698.97,215.03,,215.03
03/01/22,2020,20210716,39010,31986,"CITY OF GLENDALE, GLENDALE WATER & POWER",Landfill Gas,INTRASTATE,CALIFORNIA,0.54,0,4.33,0.63,5.5,0,0,0.54,0,4.33,0.63,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,4.33,0.63,5.5,1.17,,1.17
03/01/22,2020,20210563,38845,31987,"SCEPTER GREENEVILLE, INC",Natural Gas,INTRASTATE,TENNESSEE,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,
03/01/22,2020,20210409,38680,31999,"SHELBY COUNTY ENERGY CENTER, LLC",Natural Gas,INTRASTATE,ILLINOIS,1.9,0,0,0,1.9,0,0,1.9,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,1.9,0,,0
03/01/22,2020,20210964,39274,32005,"ENLINK PROCESSING SERVICES, LLC",Natural Gas,INTERSTATE,LOUISIANA,94.738,2.551,12.755,0,110.044,0,0,94.738,2.551,12.755,0,110.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.738,2.551,12.755,0,110.044,3.669,,3.669
03/01/22,2020,20210964,39274,32005,"ENLINK PROCESSING SERVICES, LLC",Natural Gas,INTERSTATE,TEXAS,17.099,0.818,3.964,0,21.881,0,0,17.099,0.818,3.964,0,21.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.099,0.818,3.964,0,21.881,1.205,,1.205
03/01/22,2020,20210964,39274,32005,"ENLINK PROCESSING SERVICES, LLC",Natural Gas,INTRASTATE,LOUISIANA,2135.98,376.748,289.86,0.334,2802.922,15.358,15.358,2151.338,376.748,289.86,0.334,2818.28,0.506,0,0,0.506,0,0,0,0,0,0,0,0.506,0,0,0.506,2151.338,377.254,289.86,0.334,2818.786,43.067,,43.067
03/01/22,2020,20210312,38578,32007,SUPERIOR PIPELINE COMPANY L.L.C.,Natural Gas,INTRASTATE,KANSAS,0.835,0,0,0,0.835,0,0,0.835,0,0,0,0.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835,0,0,0,0.835,0,,0
03/01/22,2020,20210312,38578,32007,SUPERIOR PIPELINE COMPANY L.L.C.,Natural Gas,INTRASTATE,OKLAHOMA,12.752,0,0,0,12.752,0,0,12.752,0,0,0,12.752,0,0,0,0,97.663,7.123,0,104.786,0,0,0,97.663,7.123,0,104.786,12.752,97.663,7.123,0,117.538,0,,0
03/01/22,2020,20210312,38578,32007,SUPERIOR PIPELINE COMPANY L.L.C.,Natural Gas,INTRASTATE,TEXAS,6.207,0,0,0,6.207,0,0,6.207,0,0,0,6.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.207,0,0,0,6.207,0,,0
03/01/22,2020,20210993,39306,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Hydrogen Gas,INTRASTATE,OKLAHOMA,0.26,0.22,0.98,0,1.46,0,0,0.26,0.22,0.98,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.22,0.98,0,1.46,0.98,,0.98
03/01/22,2020,20210966,39276,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Natural Gas,INTRASTATE,NEW MEXICO,8.75,1.1,0.28,0,10.13,0,0,8.75,1.1,0.28,0,10.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,1.1,0.28,0,10.13,0.28,,0.28
03/01/22,2020,20210988,39301,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Other Gas-Fuel Gas,INTRASTATE,OKLAHOMA,0.53,0.47,1.94,0,2.94,0,0,0.53,0.47,1.94,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.47,1.94,0,2.94,2.44,,2.44
03/01/22,2020,20211322,39667,32023,"MONTGOMERY GAS TRANSMISSION, INC.",Natural Gas,INTRASTATE,TEXAS,0,7.44,0,0,7.44,0,0,0,7.44,0,0,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44,0,0,7.44,5.7,,5.7
03/01/22,2020,20210634,38921,32024,"CENTERPOINT ENERGY INTRASTATE PIPELINES, INC.",Natural Gas,INTRASTATE,LOUISIANA,9.683,3.455,0.683,0,13.821,0,0,9.683,3.455,0.683,0,13.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.683,3.455,0.683,0,13.821,0.013,,0.013
03/01/22,2020,20210634,38921,32024,"CENTERPOINT ENERGY INTRASTATE PIPELINES, INC.",Natural Gas,INTRASTATE,TEXAS,46.739,27.172,55.864,0.016,129.791,0,0,46.739,27.172,55.864,0.016,129.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.739,27.172,55.864,0.016,129.791,14.699,,14.699
03/01/22,2020,20210368,38638,32026,MINNESOTA SOYBEAN PROCESSORS,Natural Gas,INTRASTATE,MINNESOTA,6.55,0,0,0,6.55,0,0,6.55,0,0,0,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55,0,0,0,6.55,,,
03/01/22,2020,20211013,39326,32034,"NGO TRANSMISSION, INC.",Natural Gas,INTRASTATE,OHIO,58.664,29.828,15.172,0,103.664,0,0,58.664,29.828,15.172,0,103.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.664,29.828,15.172,0,103.664,1.071,,1.071
03/01/22,2020,20210113,38354,32037,"PITT LANDFILL GAS, LLC",Landfill Gas,INTRASTATE,NORTH CAROLINA,0,1,0.56,0.5,2.06,0,0,0,1,0.56,0.5,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,0.5,2.06,2.06,,2.06
03/01/22,2020,20211313,39650,32042,FUTAMURA,Natural Gas,INTRASTATE,KANSAS,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,,0
03/01/22,2020,20210344,38620,32043,"NORTH COAST GAS TRANSMISSION, LLC",Natural Gas,INTRASTATE,OHIO,107.1,50.8,103.5,0,261.4,0,0,107.1,50.8,103.5,0,261.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.1,50.8,103.5,0,261.4,10,,10
03/01/22,2020,20210369,38639,32046,ETHANOL 2000 LLP (NORTHWEST GAS CONTRACTED),Natural Gas,INTRASTATE,MINNESOTA,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,
03/01/22,2020,20211174,39494,32052,"WHITE MARLIN OPERATING COMPANY, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.35,74.35,74.35,0,0,0,74.35,74.35,0,0,0,74.35,,,
03/01/22,2020,20210726,39020,32054,SILICON VALLEY POWER,Natural Gas,INTRASTATE,CALIFORNIA,0,0,2.41,0,2.41,0,0,0,0,2.41,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,0,2.41,2.41,,2.41
03/01/22,2020,20211336,39682,32067,"TORO ENERGY OF MARYLAND, LLC",Landfill Gas,INTRASTATE,MARYLAND,2,2,1.2,0,5.2,0,0,2,2,1.2,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.2,0,5.2,,,
03/01/22,2020,20211362,39822,32068,"WMRE OF MICHIGAN, LLC",Landfill Gas,INTRASTATE,MICHIGAN,0.65,0,1,0,1.65,0,0,0.65,0,1,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,1,0,1.65,0,,0
03/01/22,2020,20211134,39454,32070,"WMRE OF OHIO, LLC",Landfill Gas,INTRASTATE,OHIO,2.2,0,1,0,3.2,,0,2.2,0,1,0,3.2,,,,0,,,,0,,0,0,0,0,0,0,2.2,0,1,0,3.2,,,
03/01/22,2020,20210986,39299,32071,"WMRE OF OHIO-AMERICAN, LLC",Natural Gas,INTRASTATE,OHIO,3.62,3.8,1.39,0,8.81,0,0,3.62,3.8,1.39,0,8.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,3.8,1.39,0,8.81,,,
