DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTJTONUNKWN,PARTJTONPRE1940,PARTJTON194049,PARTJTON195059,PARTJTON196069,PARTJTON197079,PARTJTON198089,PARTJTON199099,PARTJTON200009,PARTJTON201019,PARTJTON202029,PARTJTONTOTAL,PARTJTOFFUNKWN,PARTJTOFFPRE1940,PARTJTOFF194049,PARTJTOFF195059,PARTJTOFF196069,PARTJTOFF197079,PARTJTOFF198089,PARTJTOFF199099,PARTJTOFF200009,PARTJTOFF201019,PARTJTOFF202029,PARTJTOFFTOTAL,PARTJTUNKWNTOT,PARTJTPRE1940TOT,PARTJT194049TOT,PARTJT195059TOT,PARTJT196069TOT,PARTJT197079TOT,PARTJT198089TOT,PARTJT199099TOT,PARTJT200009TOT,PARTJT201019TOT,PARTJT202029TOT,PARTJTTOTAL,PARTJGONAUNKWN,PARTJGONAPRE1940,PARTJGONA194049,PARTJGONA195059,PARTJGONA196069,PARTJGONA197079,PARTJGONA198089,PARTJGONA199099,PARTJGONA200009,PARTJGONA201019,PARTJGONA202029,PARTJGONATOTAL,PARTJGONBUNKWN,PARTJGONBPRE1940,PARTJGONB194049,PARTJGONB195059,PARTJGONB196069,PARTJGONB197079,PARTJGONB198089,PARTJGONB199099,PARTJGONB200009,PARTJGONB201019,PARTJGONB202029,PARTJGONBTOTAL,PARTJGOFFUNKWN,PARTJGOFFPRE1940,PARTJGOFF194049,PARTJGOFF195059,PARTJGOFF196069,PARTJGOFF197079,PARTJGOFF198089,PARTJGOFF199099,PARTJGOFF200009,PARTJGOFF201019,PARTJGOFF202029,PARTJGOFFTOTAL,PARTJGUNKWNTOT,PARTJGPRE1940TOT,PARTJG194049TOT,PARTJG195059TOT,PARTJG196069TOT,PARTJG197079TOT,PARTJG198089TOT,PARTJG199099TOT,PARTJG200009TOT,PARTJG201019TOT,PARTJG202029TOT,PARTJGTOTAL,PARTJUNKWNTOT,PARTJPRE1940TOT,PARTJ194049TOT,PARTJ195059TOT,PARTJ196069TOT,PARTJ197079TOT,PARTJ198089TOT,PARTJ199099TOT,PARTJ200009TOT,PARTJ201019TOT,PARTJ202029TOT,PARTJTOTAL
03/01/22,2017,20187032,34248,14225,RINGWOOD GATHERING CO,Natural Gas,INTRASTATE,OKLAHOMA,7.5,0,0,0,0,0,0,0,0,0,,7.5,,,,,,,,,,,,,7.5,0,0,0,0,0,0,0,0,0,,7.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,7.5,0,0,0,0,0,0,0,0,0,,7.5
03/01/22,2017,20187390,34628,14330,ORANGE & ROCKLAND UTILITY INC,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0.013,0.023,0,0.987,0.126,0.059,0,,1.208,,,,,,,,,,,,,0,0,0,0.013,0.023,0,0.987,0.126,0.059,0,,1.208,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.013,0.023,0,0.987,0.126,0.059,0,,1.208
03/01/22,2017,20187430,35498,14356,"ORBIT GAS TRANSMISSION, INC.",Natural Gas,INTRASTATE,INDIANA,0,0,0,0,0,0,0,0,0.04,0,,0.04,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.04,0,,0.04,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.04,0,,0.04
03/01/22,2017,20187430,35498,14356,"ORBIT GAS TRANSMISSION, INC.",Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,3.8,0.82,0,13.84,0,0,,18.46,,0,,,,,,,,,,0,0,0,0,0,3.8,0.82,0,13.84,0,0,,18.46,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.64,0,0,0,0,,0.64,,0,,,,,,,,,,0,0,0,0,0,0,0.64,0,0,0,0,,0.64,0,0,0,0,3.8,1.46,0,13.84,0,0,,19.1
03/01/22,2017,20186784,34351,14435,"OZARK GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,ARKANSAS,0,0,0,0,0,0,45.45,243.04,0,0,,288.49,,0,,,,,,,,,,0,0,0,0,0,0,0,45.45,243.04,0,0,,288.49,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,45.45,243.04,0,0,,288.49
03/01/22,2017,20186784,34351,14435,"OZARK GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,MISSOURI,0,0,0,0,0,0,0,8.08,0.15,0,,8.23,,0,,,,,,,,,,0,0,0,0,0,0,0,0,8.08,0.15,0,,8.23,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8.08,0.15,0,,8.23
03/01/22,2017,20186784,34351,14435,"OZARK GAS TRANSMISSION, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,69.43,0.46,0.01,0,,69.9,,0,,,,,,,,,,0,0,0,0,0,0,0,69.43,0.46,0.01,0,,69.9,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,69.43,0.46,0.01,0,,69.9
03/01/22,2017,20187486,34727,15007,PACIFIC GAS & ELECTRIC CO,Natural Gas,INTRASTATE,CALIFORNIA,0.5,256.8,420.2,2149.1,1358.5,394.1,589.4,876.8,250.2,239.1,,6534.7,0,0,0,0,0,0,0,0,0,0,,0,0.5,256.8,420.2,2149.1,1358.5,394.1,589.4,876.8,250.2,239.1,,6534.7,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0.5,256.8,420.2,2149.1,1358.5,394.1,589.4,876.8,250.2,239.1,,6534.7
03/01/22,2017,20187307,34538,15014,GAS TRANSMISSION NORTHWEST LLC,Natural Gas,INTERSTATE,IDAHO,0,0,0,0,102.962,12.693,40.187,56.519,19.825,0.012,,232.198,,,,,,,,,,,,,0,0,0,0,102.962,12.693,40.187,56.519,19.825,0.012,,232.198,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,102.962,12.693,40.187,56.519,19.825,0.012,,232.198
03/01/22,2017,20187307,34538,15014,GAS TRANSMISSION NORTHWEST LLC,Natural Gas,INTERSTATE,OREGON,0,0,0,0,347.923,11.939,16.96,435.411,0.348,24.402,,836.983,,,,,,,,,,,,,0,0,0,0,347.923,11.939,16.96,435.411,0.348,24.402,,836.983,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,347.923,11.939,16.96,435.411,0.348,24.402,,836.983
03/01/22,2017,20187307,34538,15014,GAS TRANSMISSION NORTHWEST LLC,Natural Gas,INTERSTATE,WASHINGTON,0,0,0,0,152.711,2.762,100.575,50.547,1.544,0.534,,308.673,,,,,,,,,,,,,0,0,0,0,152.711,2.762,100.575,50.547,1.544,0.534,,308.673,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,152.711,2.762,100.575,50.547,1.544,0.534,,308.673
03/01/22,2017,20187172,34391,15033,PAIUTE PIPELINE CO,Natural Gas,INTERSTATE,NEVADA,0.2,0,0,0,592.2,29.7,92.7,73.6,42.3,62.9,,893.6,,,,,,,,,,,,,0.2,0,0,0,592.2,29.7,92.7,73.6,42.3,62.9,,893.6,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0.2,0,0,0,592.2,29.7,92.7,73.6,42.3,62.9,,893.6
03/01/22,2017,20187096,35048,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,ILLINOIS,23.59,376.15,232.65,210.76,339.95,30.12,11.24,8.43,21.5,6.82,,1261.21,0,0,0,0,0,0,0,0,0,0,,0,23.59,376.15,232.65,210.76,339.95,30.12,11.24,8.43,21.5,6.82,,1261.21,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,23.59,376.15,232.65,210.76,339.95,30.12,11.24,8.43,21.5,6.82,,1261.21
03/01/22,2017,20187096,35048,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,INDIANA,1.43,112.82,135.49,237.84,256.42,4.37,20.22,9.17,33.24,3.47,,814.47,0,0,0,0,0,0,0,0,0,0,,0,1.43,112.82,135.49,237.84,256.42,4.37,20.22,9.17,33.24,3.47,,814.47,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,1.43,112.82,135.49,237.84,256.42,4.37,20.22,9.17,33.24,3.47,,814.47
03/01/22,2017,20187096,35048,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,KANSAS,21.63,511.53,324.85,206.06,501.19,6.41,43.34,14.08,12.82,8.62,,1650.53,0,0,0,0,0,0,0,0,0,0,,0,21.63,511.53,324.85,206.06,501.19,6.41,43.34,14.08,12.82,8.62,,1650.53,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,21.63,511.53,324.85,206.06,501.19,6.41,43.34,14.08,12.82,8.62,,1650.53
03/01/22,2017,20187096,35048,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,MICHIGAN,9.05,16.47,116.31,118.12,106.57,0.5,1,20.66,8.8,1.56,,399.04,0,0,0,0,0,0,0,0,0,0,,0,9.05,16.47,116.31,118.12,106.57,0.5,1,20.66,8.8,1.56,,399.04,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,9.05,16.47,116.31,118.12,106.57,0.5,1,20.66,8.8,1.56,,399.04
03/01/22,2017,20187096,35048,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,MISSOURI,15.61,419.62,209.28,110.08,337.6,26.87,13.09,19.98,17.23,7.96,,1177.32,0,0,0,0,0,0,0,0,0,0,,0,15.61,419.62,209.28,110.08,337.6,26.87,13.09,19.98,17.23,7.96,,1177.32,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,15.61,419.62,209.28,110.08,337.6,26.87,13.09,19.98,17.23,7.96,,1177.32
03/01/22,2017,20187096,35048,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,OHIO,0.83,39.5,43.45,86.41,110.63,10,49.91,0.47,6.09,0.77,,348.06,,0,,,,,,,,,,0,0.83,39.5,43.45,86.41,110.63,10,49.91,0.47,6.09,0.77,,348.06,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0.83,39.5,43.45,86.41,110.63,10,49.91,0.47,6.09,0.77,,348.06
03/01/22,2017,20187096,35048,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,OKLAHOMA,0.46,0,0,0,198.07,29.38,88.75,5.57,0.69,1.86,,324.78,0,0,0,0,0,0,0,0,0,0,,0,0.46,0,0,0,198.07,29.38,88.75,5.57,0.69,1.86,,324.78,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0.46,0,0,0,198.07,29.38,88.75,5.57,0.69,1.86,,324.78
03/01/22,2017,20186976,34978,15208,PELICAN RESERVE PIPELINE CO,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,1.8,0,0,0,,1.8,,,,,,,,,,,,,0,0,0,0,0,0,1.8,0,0,0,,1.8,0,0,0,0,0,0,0,0,0,0,,0,0.6,0,0,0,0,0,0,0,0,0.69,,1.29,,,,,,,,,,,,,0.6,0,0,0,0,0,0,0,0,0.69,,1.29,0.6,0,0,0,0,0,1.8,0,0,0.69,,3.09
03/01/22,2017,20187398,34636,15259,UGI PENN NATURAL GAS,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0.1,0,0,9.1,25,8.2,19.1,,61.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.1,0,0,9.1,25,8.2,19.1,,61.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.1,0,0,9.1,25,8.2,19.1,,61.5
03/01/22,2017,20187422,34662,15329,PEOPLES GAS LIGHT & COKE CO,Natural Gas,INTRASTATE,ILLINOIS,0,0.1,4.1,8.1,181.9,115.9,76.9,8.2,14.3,13.7,,423.2,,,,,,,,,,,,,0,0.1,4.1,8.1,181.9,115.9,76.9,8.2,14.3,13.7,,423.2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0.1,4.1,8.1,181.9,115.9,76.9,8.2,14.3,13.7,,423.2
03/01/22,2017,20186804,33999,15348,PEOPLES GAS SYSTEM INC,Natural Gas,INTRASTATE,FLORIDA,0,0,0,0,0,0,39.42,42.03,48.25,33.96,,163.66,,,,,,,,,,,,,0,0,0,0,0,0,39.42,42.03,48.25,33.96,,163.66,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,39.42,42.03,48.25,33.96,,163.66
03/01/22,2017,20187447,34687,15350,PEOPLES NATURAL GAS COMPANY LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,0.03,0,1.409,56.258,23.198,18.831,10.657,12.6,23.096,7.143,,153.222,,,,,,,,,,,,,0.03,0,1.409,56.258,23.198,18.831,10.657,12.6,23.096,7.143,,153.222,0.46,0.854,0,1.615,0.158,0,0,0,0,0,,3.087,4.791,30.994,8.308,6.676,15.801,9.775,22.25,4.955,11.717,4.327,,119.594,,,,,,,,,,,,,5.251,31.848,8.308,8.291,15.959,9.775,22.25,4.955,11.717,4.327,,122.681,5.281,31.848,9.717,64.549,39.157,28.606,32.907,17.555,34.813,11.47,,275.903
03/01/22,2017,20187416,35505,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,ARKANSAS,104.67,3.38,12.51,176.44,154.955,62.38,84.65,99.43,54.56,112.495,,865.47,,,,,,,,,,,,,104.67,3.38,12.51,176.44,154.955,62.38,84.65,99.43,54.56,112.495,,865.47,0,0,0,0,0,0,0,0,0,0,,0,8.53,0,0.92,2.32,7.58,12.87,17.14,16.41,0.92,0,,66.69,,,,,,,,,,,,,8.53,0,0.92,2.32,7.58,12.87,17.14,16.41,0.92,0,,66.69,113.2,3.38,13.43,178.76,162.535,75.25,101.79,115.84,55.48,112.495,,932.16
03/01/22,2017,20187416,35505,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,COLORADO,17.38,0,0,0,93.13,2.59,4,43.98,2,1.5,,164.58,,,,,,,,,,,,,17.38,0,0,0,93.13,2.59,4,43.98,2,1.5,,164.58,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,17.38,0,0,0,93.13,2.59,4,43.98,2,1.5,,164.58
03/01/22,2017,20187416,35505,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,IOWA,0,0,0,0,48.4,0,0,91.9,23.3,0,,163.6,,,,,,,,,,,,,0,0,0,0,48.4,0,0,91.9,23.3,0,,163.6,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,48.4,0,0,91.9,23.3,0,,163.6
03/01/22,2017,20187416,35505,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,KANSAS,0,4,2,16,77,68,74,29,25,30,,325,,,,,,,,,,,,,0,4,2,16,77,68,74,29,25,30,,325,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,4,2,16,77,68,74,29,25,30,,325
03/01/22,2017,20187416,35505,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,MONTANA,1.44,0,0,0,0,0,0,0,0,0,,1.44,,,,,,,,,,,,,1.44,0,0,0,0,0,0,0,0,0,,1.44,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,1.44,0,0,0,0,0,0,0,0,0,,1.44
03/01/22,2017,20187416,35505,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,NEBRASKA,269.21,0,0,125.29,370.68,95.79,105.91,150.49,97.62,48.17,,1263.16,,,,,,,,,,,,,269.21,0,0,125.29,370.68,95.79,105.91,150.49,97.62,48.17,,1263.16,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,269.21,0,0,125.29,370.68,95.79,105.91,150.49,97.62,48.17,,1263.16
03/01/22,2017,20187416,35505,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,WYOMING,59.22,24.01,134.44,45.28,404.553,339.19,131.65,43.26,53.3,35.71,,1270.613,,,,,,,,,,,,,59.22,24.01,134.44,45.28,404.553,339.19,131.65,43.26,53.3,35.71,,1270.613,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,59.22,24.01,134.44,45.28,404.553,339.19,131.65,43.26,53.3,35.71,,1270.613
03/01/22,2017,20186909,38309,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,MISSISSIPPI,0,0,0,0,0,0,0,1.65,0,0,0,1.65,,,,,,,,,,,,,0,0,0,0,0,0,0,1.65,0,0,0,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1.65,0,0,0,1.65
03/01/22,2017,20186909,38309,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,6.85,0,0,6.85,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6.85,0,0,6.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6.85,0,0,6.85
03/01/22,2017,20186909,38309,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,TEXAS,0,0,0,25.41,0,18.2,14.55,8.75,4.59,0,0,71.5,,,,,,,,,,,,,0,0,0,25.41,0,18.2,14.55,8.75,4.59,0,0,71.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.41,0,18.2,14.55,8.75,4.59,0,0,71.5
03/01/22,2017,20187245,34472,15462,PECO ENERGY CO,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,10.9,10.5,0.1,2.6,3.2,2.7,0,,30,,,,,,,,,,,,,0,0,0,10.9,10.5,0.1,2.6,3.2,2.7,0,,30,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,10.9,10.5,0.1,2.6,3.2,2.7,0,,30
03/01/22,2017,20187358,34593,15469,PHILADELPHIA GAS WORKS,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,2.106,0,0,0,0.015,,2.121,,,,,,,,,,,,,0,0,0,0,0,2.106,0,0,0,0.015,,2.121,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2.106,0,0,0,0.015,,2.121
03/01/22,2017,20187454,34695,15476,PEOPLES GAS COMPANY LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0.195,1.655,1.977,0.155,6.134,0.015,,10.131,,,,,,,,,,,,,0,0,0,0,0.195,1.655,1.977,0.155,6.134,0.015,,10.131,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.195,1.655,1.977,0.155,6.134,0.015,,10.131
03/01/22,2017,20187543,34828,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,0,0.11,14.63,24.52,2.29,0,,41.55,,,,,,,,,,,,,0,0,0,0,0,0.11,14.63,24.52,2.29,0,,41.55,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.11,14.63,24.52,2.29,0,,41.55
03/01/22,2017,20187542,34827,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,13.77,0,0,0,0.02,,13.79,,,,,,,,,,,,,0,0,0,0,0,13.77,0,0,0,0.02,,13.79,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,13.77,0,0,0,0.02,,13.79
03/01/22,2017,20187362,34597,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,NORTH CAROLINA,24.759,0,0,533.69,180.219,101.76,94.87,447.603,849.022,482.181,,2714.104,,,,,,,,,,,,,24.759,0,0,533.69,180.219,101.76,94.87,447.603,849.022,482.181,,2714.104,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,24.759,0,0,533.69,180.219,101.76,94.87,447.603,849.022,482.181,,2714.104
03/01/22,2017,20187362,34597,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,SOUTH CAROLINA,0.337,0,0,1.729,8.888,5.962,0.854,23.458,30.423,11.487,,83.138,,,,,,,,,,,,,0.337,0,0,1.729,8.888,5.962,0.854,23.458,30.423,11.487,,83.138,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0.337,0,0,1.729,8.888,5.962,0.854,23.458,30.423,11.487,,83.138
03/01/22,2017,20187362,34597,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,TENNESSEE,0.376,0,0,15.034,6.02,0.533,2.401,5.785,14.815,21.556,,66.52,,,,,,,,,,,,,0.376,0,0,15.034,6.02,0.533,2.401,5.785,14.815,21.556,,66.52,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0.376,0,0,15.034,6.02,0.533,2.401,5.785,14.815,21.556,,66.52
03/01/22,2017,20187190,34412,15589,PINE PIPELINE INC,Natural Gas,INTRASTATE,LOUISIANA,0,2.3,0,0,0,8,0,0,0.03,0.01,,10.34,,,,,,,,,,,,,0,2.3,0,0,0,8,0,0,0.03,0.01,,10.34,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,2.3,0,0,0,8,0,0,0.03,0.01,,10.34
03/01/22,2017,20186776,33969,15602,PIONEER NATURAL RESOURCES,Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,13.66,3.96,0,,17.62,,,,,,,,,,,,,0,0,0,0,0,0,0,13.66,3.96,0,,17.62,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13.66,3.96,0,,17.62
03/01/22,2017,20186776,33969,15602,PIONEER NATURAL RESOURCES,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,,0,0,,4.18,,4.18,,,,,,,,,,,,,0,0,0,0,0,,0,0,,4.18,,4.18,0,0,0,0,0,0.78,0,0,3.7,0,,4.48,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0.78,0,0,3.7,0,,4.48,0,0,0,0,0,0.78,0,0,3.7,4.18,,8.66
03/01/22,2017,20186327,33461,15645,PLACID PIPELINE COMPANY LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,2,0,0,0,0,,2,,0,,,,,,,,,,0,0,0,0,0,0,2,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,,2
03/01/22,2017,20187609,35107,15652,"PLAINS, CITY OF",Natural Gas,INTRASTATE,TEXAS,8,0,0,0,0,0,0,0,0,1,,9,,0,,,,,,,,,,0,8,0,0,0,0,0,0,0,0,1,,9,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,8,0,0,0,0,0,0,0,0,1,,9
03/01/22,2017,20187231,34458,15790,PONTCHARTRAIN NATURAL GAS SYSTEM,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,1.799,0,0,,1.799,,,,,,,,,,,,,0,0,0,0,0,0,0,1.799,0,0,,1.799,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1.799,0,0,,1.799
