DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTK20LESSC1,PARTK20LESSC2,PARTK20LESSC3,PARTK20LESSC4,PARTK20LESSTOT,PARTK2029C1,PARTK2029C2,PARTK2029C3,PARTK2029C4,PARTK2029TOT,PARTK3040C1,PARTK3040C2,PARTK3040C3,PARTK3040C4,PARTK3040TOT,PARTK4150C1,PARTK4150C2,PARTK4150C3,PARTK4150C4,PARTK4150TOT,PARTK5160C1,PARTK5160C2,PARTK5160C3,PARTK5160C4,PARTK5160TOT,PARTK6172C1,PARTK6172C2,PARTK6172C3,PARTK6172C4,PARTK6172TOT,PARTK7380C1,PARTK7380C2,PARTK7380C3,PARTK7380C4,PARTK7380TOT,PARTK80MOREC1,PARTK80MOREC2,PARTK80MOREC3,PARTK80MOREC4,PARTK80MORETOT,PARTKUNKNOWNC1,PARTKUNKNOWNC2,PARTKUNKNOWNC3,PARTKUNKNOWNC4,PARTKUNKNOWNTOT,PARTKNONSTEELC1,PARTKNONSTEELC2,PARTKNONSTEELC3,PARTKNONSTEELC4,PARTKNONSTEELTOT,PARTKONC1TOT,PARTKONC2TOT,PARTKONC3TOT,PARTKONC4TOT,PARTKONTOTAL,PARTKOFFLESS50,PARTKOFF5172,PARTKOFF72MORE,PARTKOFFUNKNOWN,PARTKOFFNONSTEEL,PARTKOFFTOTAL,PARTKC1TOT,PARTKC2TOT,PARTKC3TOT,PARTKC4TOT,PARTKTOTAL
03/01/22,2017,20186509,33677,12794,MORNING SUN MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3
03/01/22,2017,20186754,33945,12817,"MOSS BLUFF HUB, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0.05,0,0,0,0.05,0.46,0,0,0,0.46,2.14,0,0,0,2.14,1.29,0,0,0,1.29,17.91,0.5,0,0,18.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.85,0.5,0,0,22.35,0,0,0,0,0,0,21.85,0.5,0,0,22.35
03/01/22,2017,20187144,34363,12823,MOULTON MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,5.2,0.1,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.1,0,0,5.3,0,0,0,0,0,0,5.2,0.1,0,0,5.3
03/01/22,2017,20187203,34425,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",Natural Gas,INTERSTATE,COLORADO,0.092,0,0,0,0.092,0.02,0,0,0,0.02,1.755,0.017,2.26,0,4.032,47.134,0.85,1.504,0,49.488,97.091,0,0,0,97.091,33.79,0,0,0,33.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.882,0.867,3.764,0,184.513,0,0,0,0,0,0,179.882,0.867,3.764,0,184.513
03/01/22,2017,20187203,34425,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",Natural Gas,INTERSTATE,UTAH,3.064,0.221,0.107,0,3.392,5.512,0.63,0.847,0,6.989,90.098,9.008,12.554,0,111.66,110.172,16.513,13.263,0,139.948,205.984,8.541,0.95,0,215.475,520.6,3.664,0,0,524.264,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0.004,0,0,0,0,0,935.434,38.577,27.721,0,1001.732,0,0,0,0,0,0,935.434,38.577,27.721,0,1001.732
03/01/22,2017,20187203,34425,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",Natural Gas,INTERSTATE,WYOMING,2.266,0,0.009,0,2.275,10.331,0.041,0.281,0,10.653,25.289,0.003,0.312,0,25.604,58.084,0.437,4.131,0,62.652,192.646,2.044,0,0,194.69,688.559,0.868,0,0,689.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977.175,3.393,4.733,0,985.301,0,0,0,0,0,0,977.175,3.393,4.733,0,985.301
03/01/22,2017,20187448,34902,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,Natural Gas,INTRASTATE,IDAHO,0,0,0,0,0,0,0,6.314,0,6.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.314,0,6.314,0,0,0,0,0,0,0,0,6.314,0,6.314
03/01/22,2017,20187448,34902,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,Natural Gas,INTRASTATE,UTAH,0,0,0,0,0,107.273,41.789,206.401,5.02,360.483,138.341,21.971,122.392,0.89,283.594,47.151,7.247,83.246,0,137.644,0,0,0.933,0,0.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.765,71.007,412.972,5.91,782.654,0,0,0,0,0,0,292.765,71.007,412.972,5.91,782.654
03/01/22,2017,20187448,34902,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,Natural Gas,INTRASTATE,WYOMING,0,0,0,0,0,10.313,0,0,0,10.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.313,0,0,0,10.313,0,0,0,0,0,0,10.313,0,0,0,10.313
03/01/22,2017,20186372,33512,12930,MUSTANG GAS PRODUCTS LLC,Natural Gas,INTRASTATE,OKLAHOMA,3.36,0,0,0,3.36,0.04,0,0,0,0.04,25.1,0,0,0,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5,0,0,0,28.5,0,0,0,0,0,0,28.5,0,0,0,28.5
03/01/22,2017,20187527,34791,12990,BOBWHITE MANAGEMENT CO.,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3
03/01/22,2017,20187438,34678,13061,NATIONAL FUEL GAS DISTRIBUTION CORP,Natural Gas,INTRASTATE,PENNSYLVANIA,17.78,18.36,7.43,0,43.57,3.23,9.17,3.58,0,15.98,1.88,4.33,0,0,6.21,0.07,0,0,0,0.07,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.96,31.87,11.01,0,65.84,0,0,0,0,0,0,22.96,31.87,11.01,0,65.84
03/01/22,2017,20187427,34667,13062,NATIONAL FUEL GAS DISTRIBUTION CORP - NEW YORK,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,1.61,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,1.61,0,0,0,0,0,0,0,0,1.61,0,1.61
03/01/22,2017,20187405,34644,13063,NATIONAL FUEL GAS SUPPLY CORP,Natural Gas,INTERSTATE,NEW YORK,29.82,27.7,32.24,1.03,90.79,59.1,16.25,25.63,0.35,101.33,61.3,39.65,15.53,0,116.48,63.08,31.69,21.42,0,116.19,59.83,23.12,3.43,0,86.38,72.96,1.92,0,0,74.88,0,0,0,0,0,0,0,0,0,0,18.51,0.17,0.93,0,19.61,0,0,0,0,0,364.6,140.5,99.18,1.38,605.66,0,0,0,0,0,0,364.6,140.5,99.18,1.38,605.66
03/01/22,2017,20187405,34644,13063,NATIONAL FUEL GAS SUPPLY CORP,Natural Gas,INTERSTATE,PENNSYLVANIA,83.53,30.21,21.34,0,135.08,42.85,18.87,13.73,0,75.45,179.94,59.06,13.18,0.15,252.33,229.15,61.92,34.52,0.64,326.23,108.83,16.86,3.8,0,129.49,74.86,4.67,0,0,79.53,0,0,0,0,0,0,0,0,0,0,9.96,0,0.15,0,10.11,1.1,0,0,0,1.1,730.22,191.59,86.72,0.79,1009.32,0,0,0,0,0,0,730.22,191.59,86.72,0.79,1009.32
03/01/22,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,ARKANSAS,0.02,0,0,0,0.02,2.37,0.09,0,0,2.46,1.33,0.85,3.71,0,5.89,16.7,4.77,33.33,0.13,54.93,97.96,30.2,30.84,0,159,631.17,59.79,0.08,0,691.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749.55,95.7,67.96,0.13,913.34,0,0,0,0,0,0,749.55,95.7,67.96,0.13,913.34
03/01/22,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,ILLINOIS,19.14,1.14,0.6,0,20.88,21.58,0.39,5.79,0,27.76,57.01,4.21,61.8,0,123.02,123.04,43.1,230.58,0,396.72,279.6,30.35,103.27,0,413.22,1402.8,31.16,1.35,0,1435.31,5.61,0,0,0,5.61,28.23,0,0,0,28.23,0,0,0,0,0,0.25,0,0,0,0.25,1937.26,110.35,403.39,0,2451,0,0,0,0,0,0,1937.26,110.35,403.39,0,2451
03/01/22,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,INDIANA,0,0,0,0,0,0,0,0,0,0,0.01,0,0.78,0,0.79,0.19,0.13,3.07,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.13,3.85,0,4.18,0,0,0,0,0,0,0.2,0.13,3.85,0,4.18
03/01/22,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,IOWA,9.58,0,0.67,0,10.25,15.76,0.19,0.35,0,16.3,24.35,0.09,0.03,0,24.47,41.86,4.53,0.44,0,46.83,36.86,2.62,0.11,0,39.59,704.04,7.31,0,0,711.35,0.01,0,0,0,0.01,0.17,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,832.63,14.74,1.6,0,848.97,0,0,0,0,0,0,832.63,14.74,1.6,0,848.97
03/01/22,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,KANSAS,0.93,0.13,0,0,1.06,0.33,0,0,0,0.33,1.87,0,0,0,1.87,16.54,0,0,0,16.54,24.76,0,0,0,24.76,648.1,0,0,0,648.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.53,0.13,0,0,692.66,0,0,0,0,0,0,692.53,0.13,0,0,692.66
03/01/22,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,LOUISIANA,0.01,0,0,0,0.01,0,0,0,0,0,0.55,0,0,0,0.55,2.93,0.09,0.25,0,3.27,6.02,0.22,0,0,6.24,174,5.63,0,0,179.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.51,5.94,0.25,0,189.7,0,0,0,0,0,0,183.51,5.94,0.25,0,189.7
03/01/22,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,MISSOURI,0.17,0,0,0,0.17,0.02,0,0,0,0.02,11.58,0,0.01,0,11.59,3.61,0.88,4.04,0,8.53,5.9,1.58,1.8,0,9.28,243.82,23.91,0,0,267.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.1,26.37,5.85,0,297.32,0,0,0,0,0,0,265.1,26.37,5.85,0,297.32
03/01/22,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,NEBRASKA,0.43,0,0,0,0.43,0.09,0,0,0,0.09,3.03,0,0,0,3.03,7.34,1.79,0.28,0,9.41,6.99,0.54,0,0,7.53,229.55,2.41,0,0,231.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.43,4.74,0.28,0,252.45,0,0,0,0,0,0,247.43,4.74,0.28,0,252.45
03/01/22,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,NEW MEXICO,0.01,0,0,0,0.01,0.02,0,0,0,0.02,0.36,0,0,0,0.36,11.83,0,0,0,11.83,1.3,0,0,0,1.3,236.2,0,0,0,236.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.72,0,0,0,249.72,0,0,0,0,0,0,249.72,0,0,0,249.72
03/01/22,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,OKLAHOMA,0.58,0.01,0,0,0.59,5.61,0.01,0,0,5.62,13.36,0.04,0,0,13.4,7.45,0.12,0,0,7.57,84.62,1.29,0,0,85.91,641.57,4.58,0,0,646.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753.19,6.05,0,0,759.24,0,0,0,0,0,0,753.19,6.05,0,0,759.24
03/01/22,2017,20187047,34263,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,TEXAS,0.13,0.02,0.02,0,0.17,3.29,0.83,0.26,0,4.38,4.84,0.14,1.91,0,6.89,35.98,8.75,83.41,0,128.14,440.39,67.9,77.01,0,585.3,1580.69,78.11,0.05,0,1658.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2065.32,155.75,162.66,0,2383.73,0,0,0,0,0,0,2065.32,155.75,162.66,0,2383.73
03/01/22,2017,20186618,33796,13180,NEBRASKA CITY UTILITIES,Natural Gas,INTRASTATE,NEBRASKA,0,0,0,0,0,25.25,0.4,0.1,0,25.75,0,0,0,0,0,18,0,0,0,18,11.1,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.35,0.4,0.1,0,54.85,0,0,0,0,0,0,54.35,0.4,0.1,0,54.85
03/01/22,2017,20187128,34345,13299,NEW JERSEY NATURAL GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,0,0,0,0.084,0.084,0,0,0,30.755,30.755,0,0,0.498,184.495,184.993,0,0,11.186,0,11.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.684,215.334,227.018,0,0,0,0,0,0,0,0,11.684,215.334,227.018
03/01/22,2017,20187124,34341,13302,NATIONAL GAS & OIL CORP,Natural Gas,INTRASTATE,OHIO,0.995,4.708,0,0,5.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995,4.708,0,0,5.703,0,0,0,0,0,0,0.995,4.708,0,0,5.703
03/01/22,2017,20187261,34490,13360,"ENTERGY NEW ORLEANS, LLC",Natural Gas,INTRASTATE,LOUISIANA,0,0,1.54,0,1.54,0,0,1.65,0,1.65,14.39,0,0.04,0,14.43,14.76,1.35,0.09,0,16.2,0,0,0,0,0,1.17,0,0.77,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.32,1.35,4.09,0,35.76,0,0,0,0,0,0,30.32,1.35,4.09,0,35.76
03/01/22,2017,20187442,34682,13420,NEW YORK STATE ELECTRIC & GAS CORP,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,1.92,0.98,1.95,0,4.85,5.09,8.14,2.24,0,15.47,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01,9.12,4.21,0,20.34,0,0,0,0,0,0,7.01,9.12,4.21,0,20.34
03/01/22,2017,20186973,34182,13480,NIAGARA MOHAWK POWER CORP,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,81.8,32.86,0,114.66,0,70.15,17.56,0,87.71,0,60.57,8.37,0,68.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.52,58.79,0,271.31,0,0,0,0,0,0,0,212.52,58.79,0,271.31
03/01/22,2017,20186665,33847,13630,NORTHEAST OKLAHOMA PUBLIC FACILITIES AUTH,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,11,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,15,0,0,0,0,0,0,11,4,0,0,15
03/01/22,2017,20187480,34721,13635,NORTHEAST OHIO NATURAL GAS CORP,Natural Gas,INTRASTATE,OHIO,0.223,0.268,0,0,0.491,0.01,0,0,0,0.01,0,0,0,0,0,0,8.024,0,0,8.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,8.292,0,0,8.525,0,0,0,0,0,0,0.233,8.292,0,0,8.525
03/01/22,2017,20187421,34661,13660,NORTH SHORE GAS CO,Natural Gas,INTRASTATE,ILLINOIS,0,0,6,0,6,0,0,17,0,17,0,0,35.2,0,35.2,0,1.8,26.1,0,27.9,0,0,1.1,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,85.4,0,87.2,0,0,0,0,0,0,0,1.8,85.4,0,87.2
03/01/22,2017,20187421,34661,13660,NORTH SHORE GAS CO,Natural Gas,INTRASTATE,WISCONSIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,10.4,0,0,0,0,0,0,0,10.4,0,0,10.4
03/01/22,2017,20187059,38536,13710,NORTHERN ILLINOIS GAS CO,Natural Gas,INTRASTATE,ILLINOIS,3.3,0,3.7,0,7,109.4,16.4,83.1,0.4,209.3,113.1,13.4,40,0.6,167.1,213.3,33,158.9,1.1,406.3,163.4,15.4,13.2,0,192,169.7,0,0,0,169.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,2.9,775.1,78.2,298.9,2.1,1154.3,0,0,0,0,0,0,775.1,78.2,298.9,2.1,1154.3
03/01/22,2017,20187293,34522,13730,NORTHERN INDIANA PUBLIC SERVICE CO,Natural Gas,INTRASTATE,INDIANA,12.03,0.36,2.16,0,14.55,157.88,33.83,66.14,0,257.85,89.89,12.82,34.99,0,137.7,212.53,31.03,12.23,0,255.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.33,78.04,115.52,0,665.89,0,0,0,0,0,0,472.33,78.04,115.52,0,665.89
03/01/22,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,0.02,0,0.02,0.32,1.13,0.21,0,1.66,0.45,0,0,0,0.45,10.53,0,0,0,10.53,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.39,1.13,0.23,0,21.75,0,0,0,0,0,0,20.39,1.13,0.23,0,21.75
03/01/22,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,IOWA,496,5.8,7.9,0,509.7,725.2,16.8,13.1,0,755.1,1034,16.4,11,0,1061.4,486,12.2,10.4,0,508.6,320.8,6.8,0.4,0,328,1210.5,8.6,1.8,0,1220.9,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0.42,4273.1,66.6,45.02,0,4384.72,0,0,0,0,0,0,4273.1,66.6,45.02,0,4384.72
03/01/22,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,KANSAS,90.3,1.4,0,0,91.7,15.3,0,0,0,15.3,121.7,0,0,0,121.7,54.1,0,0,0,54.1,201.1,0.9,0,0,202,1158.9,0,0,0,1158.9,84.9,0,0,0,84.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726.3,2.3,0,0,1728.6,0,0,0,0,0,0,1726.3,2.3,0,0,1728.6
03/01/22,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,MICHIGAN,0.51,0.04,0,0,0.55,14,1.5,2.1,0,17.6,24.6,3.9,1.8,0,30.3,58.9,6.7,0.4,0,66,66.4,0,0,0,66.4,87.1,1,0,0,88.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.51,13.14,4.3,0,268.95,0,0,0,0,0,0,251.51,13.14,4.3,0,268.95
03/01/22,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,MINNESOTA,170.3,6.9,11.5,0,188.7,409.5,17.8,23,0,450.3,633.9,26.6,55.3,0,715.8,522.3,46.4,86.9,0,655.6,697.8,71.4,40.5,0,809.7,515.9,11.2,0.1,0,527.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,2.2,2951.9,180.3,217.3,0,3349.5,0,0,0,0,0,0,2951.9,180.3,217.3,0,3349.5
03/01/22,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,NEBRASKA,200.4,9.3,17.4,0,227.1,320.4,5,12.9,0,338.3,63.6,2,3.7,0,69.3,312.9,8.4,20.2,0,341.5,198.8,4.3,2.2,0,205.3,458.8,1,0,0,459.8,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1555.1,30,56.4,0,1641.5,0,0,0,0,0,0,1555.1,30,56.4,0,1641.5
03/01/22,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,NEW MEXICO,0,0,0,0,0,10.92,0,0,0,10.92,7.08,0.07,0,0,7.15,2.84,0.01,0.05,0,2.9,45.4,1.34,3.03,0,49.77,3.06,0,0,0,3.06,2.46,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.76,1.42,3.08,0,76.26,0,0,0,0,0,0,71.76,1.42,3.08,0,76.26
03/01/22,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,OKLAHOMA,0,0,0,0,0,1.02,0,0,0,1.02,0.27,0,0,0,0.27,1.17,0,0,0,1.17,6.15,0,0,0,6.15,174.74,0.5,0,0,175.24,50.12,0,0,0,50.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.47,0.5,0,0,233.97,,,,,,,233.47,0.5,0,0,233.97
03/01/22,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,SOUTH DAKOTA,198.5,4.6,3.1,0,206.2,133.5,4.1,7.6,0,145.2,190.3,1,5.2,0,196.5,222.54,0.53,0.19,0,223.26,16.3,0.2,6,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761.14,10.43,22.09,0,793.66,0,0,0,0,0,0,761.14,10.43,22.09,0,793.66
03/01/22,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,TEXAS,0.4,0,0,0,0.4,1.11,0,0,0,1.11,22.8,0.77,0,0,23.57,129.6,2.3,0,0,131.9,113,0,0,0,113,667.6,2.7,0,0,670.3,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934.81,5.77,0,0,940.58,0,0,0,0,0,0,934.81,5.77,0,0,940.58
03/01/22,2017,20186955,34161,13750,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,WISCONSIN,2.7,0.25,0.61,0,3.56,131.07,10.72,2.09,0,143.88,337.3,19.1,10,0,366.4,231.7,16.8,6.7,0,255.2,338.2,11.4,3.94,0,353.54,204.38,4.63,0,0,209.01,7.42,0,0,0,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252.77,62.9,23.34,0,1339.01,0,0,0,0,0,0,1252.77,62.9,23.34,0,1339.01
03/01/22,2017,20187304,34535,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,1.86,20.294,8.029,14.228,0,42.551,37.506,1.151,2.444,0,41.101,107.916,0,0,0,107.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.576,9.18,16.672,0,193.428,0,0,0,0,0,0,167.576,9.18,16.672,0,193.428
03/01/22,2017,20187304,34535,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,INDIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0.019,0,0,0,0,0,0,0.019,0,0,0,0.019
03/01/22,2017,20187304,34535,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0.096,0,0,0,0.096,5.713,0.586,0.876,0,7.175,17.796,0.591,0,0,18.387,413.898,0,0,0,413.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.503,1.177,0.876,0,439.556,0,0,0,0,0,0,437.503,1.177,0.876,0,439.556
03/01/22,2017,20187304,34535,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,MINNESOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,0,0,0.496,6.671,0,0,0,6.671,123.87,0,0,0,123.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.037,0,0,0,131.037,0,0,0,0,0,0,131.037,0,0,0,131.037
03/01/22,2017,20187304,34535,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,MONTANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922,0.115,0.302,0,1.339,2.502,0.006,0,0,2.508,177.002,0.117,0,0,177.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.426,0.238,0.302,0,180.966,0,0,0,0,0,0,180.426,0.238,0.302,0,180.966
03/01/22,2017,20187304,34535,13769,NORTHERN BORDER PIPELINE COMPANY,Natural Gas,INTERSTATE,NORTH DAKOTA,0.012,0,0,0,0.012,0,0,0,0,0,2.167,0,0,0,2.167,4.707,0,0,0,4.707,11.078,0.086,0,0,11.164,265.364,0.596,0,0,265.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.328,0.682,0,0,284.01,0,0,0,0,0,0,283.328,0.682,0,0,284.01
