DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTQC1HCAA1,PARTQC1HCAA1INC,PARTQC1HCAA2,PARTQC1HCAA2INC,PARTQC1HCAA3,PARTQC1HCAA3INC,PARTQC1HCAA4,PARTQC1HCAA4INC,PARTQC1HCAC,PARTQC1HCACINC,PARTQC1HCAD,PARTQC1HCADINC,PARTQC1HCAOTH,PARTQC1HCAOTHINC,PARTQC1NHCAA1,PARTQC1NHCAA2,PARTQC1NHCAA3,PARTQC1NHCAA4,PARTQC1NHCAC,PARTQC1NHCAD,PARTQC1NHCAOTH,PARTQC2HCAA1,PARTQC2HCAA1INC,PARTQC2HCAA2,PARTQC2HCAA2INC,PARTQC2HCAA3,PARTQC2HCAA3INC,PARTQC2HCAA4,PARTQC2HCAA4INC,PARTQC2HCAC,PARTQC2HCACINC,PARTQC2HCAD,PARTQC2HCADINC,PARTQC2HCAOTH,PARTQC2HCAOTHINC,PARTQC2NHCAA1,PARTQC2NHCAA2,PARTQC2NHCAA3,PARTQC2NHCAA4,PARTQC2NHCAC,PARTQC2NHCAD,PARTQC2NHCAOTH,PARTQC3HCAA1,PARTQC3HCAA1INC,PARTQC3HCAA2,PARTQC3HCAA2INC,PARTQC3HCAA3,PARTQC3HCAA3INC,PARTQC3HCAA4,PARTQC3HCAA4INC,PARTQC3HCAC,PARTQC3HCACINC,PARTQC3HCAD,PARTQC3HCADINC,PARTQC3HCAOTH,PARTQC3HCAOTHINC,PARTQC3NHCAA1,PARTQC3NHCAA1INC,PARTQC3NHCAA2,PARTQC3NHCAA2INC,PARTQC3NHCAA3,PARTQC3NHCAA3INC,PARTQC3NHCAA4,PARTQC3NHCAA4INC,PARTQC3NHCAC,PARTQC3NHCACINC,PARTQC3NHCAD,PARTQC3NHCADINC,PARTQC3NHCAOTH,PARTQC3NHCAOTHINC,PARTQC4HCAA1,PARTQC4HCAA1INC,PARTQC4HCAA2,PARTQC4HCAA2INC,PARTQC4HCAA3,PARTQC4HCAA3INC,PARTQC4HCAA4,PARTQC4HCAA4INC,PARTQC4HCAC,PARTQC4HCACINC,PARTQC4HCAD,PARTQC4HCADINC,PARTQC4HCAOTH,PARTQC4HCAOTHINC,PARTQC4NHCAA1,PARTQC4NHCAA1INC,PARTQC4NHCAA2,PARTQC4NHCAA2INC,PARTQC4NHCAA3,PARTQC4NHCAA3INC,PARTQC4NHCAA4,PARTQC4NHCAA4INC,PARTQC4NHCAC,PARTQC4NHCACINC,PARTQC4NHCAD,PARTQC4NHCADINC,PARTQC4NHCAOTH,PARTQC4NHCAOTHINC,PARTQA1TOT,PARTQA1INCTOT,PARTQA2TOT,PARTQA2INCTOT,PARTQA3TOT,PARTQA3INCTOT,PARTQA4TOT,PARTQA4INCTOT,PARTQCTOT,PARTQCINCTOT,PARTQDTOT,PARTQDINCTOT,PARTQOTHTOT,PARTQOTHINCTOT,PARTQALLTOTAL,PARTQALLINCTOTAL,PARTQOTHC1HCA,PARTQOTHC1NOHCA,PARTQOTHC2HCA,PARTQOTHC2NOHCA,PARTQOTHC3HCA,PARTQOTHC3NOHCA,PARTQOTHC4HCA,PARTQOTHC4NOHCA
3/1/2022,2020,20210748,39045,31425,MIDCOAST PIPELINES (TEXAS GATHERING) L.P.,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.51,30.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,129.51,0,30.52,0,0,0,0,0,0,0,0,0,0,0,160.03,0,,,,,,,,
3/1/2022,2020,20210432,38706,31426,BBT ONSHORE PIPELINES LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,43.7,0,0,0,0,0,0,0,0,0,0,0,43.7,0,,,,,,,,
3/1/2022,2020,20210150,38393,31439,HARDEE POWER PARTNERS LTD,Natural Gas,INTRASTATE,FLORIDA,9.8,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.8,0,0.1,0,0,0,0,0,0,0,0,0,0,0,9.9,0,,,,,,,,
3/1/2022,2020,20210110,38351,31442,DOUGLAS PIPELINE CO,Landfill Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,,,,,,,,
3/1/2022,2020,20210110,38351,31442,DOUGLAS PIPELINE CO,Landfill Gas,INTRASTATE,RHODE ISLAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,,,,,,,,
3/1/2022,2020,20210110,38351,31442,DOUGLAS PIPELINE CO,Landfill Gas,INTRASTATE,SOUTH CAROLINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,,,,,,,,
3/1/2022,2020,20210109,39766,31442,DOUGLAS PIPELINE CO,Natural Gas,INTERSTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,,,,,,,,
3/1/2022,2020,20210109,39766,31442,DOUGLAS PIPELINE CO,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,,,,,,,,
3/1/2022,2020,20210109,39766,31442,DOUGLAS PIPELINE CO,Natural Gas,INTRASTATE,IDAHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,
3/1/2022,2020,20210109,39766,31442,DOUGLAS PIPELINE CO,Natural Gas,INTRASTATE,MARYLAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,1.2,0,,,,,,,,
3/1/2022,2020,20210109,39766,31442,DOUGLAS PIPELINE CO,Natural Gas,INTRASTATE,NEW JERSEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,2.6,0,,,,,,,,
3/1/2022,2020,20210109,39766,31442,DOUGLAS PIPELINE CO,Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,5.6,0,,,,,,,,
3/1/2022,2020,20210109,39766,31442,DOUGLAS PIPELINE CO,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,3.6,0,,,,,,,,
3/1/2022,2020,20210109,39766,31442,DOUGLAS PIPELINE CO,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.3,0,14.7,0,0,0,0,0,0,0,0,0,0,0,19,0,,,,,,,,
3/1/2022,2020,20210109,39766,31442,DOUGLAS PIPELINE CO,Natural Gas,INTRASTATE,SOUTH CAROLINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,9.1,0,,,,,,,,
3/1/2022,2020,20210109,39766,31442,DOUGLAS PIPELINE CO,Natural Gas,INTRASTATE,UTAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,4.5,0,,,,,,,,
3/1/2022,2020,20211368,39730,31443,"ALON USA, LP",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,,,,,,,,
3/1/2022,2020,20210836,39136,31451,KINDER MORGAN TEXAS PIPELINE CO,Natural Gas,INTRASTATE,TEXAS,6.88,1.02,4.47,1.37,1.62,0,0,0,0.17,0,0,0,0,0,828.29,1054.45,36.88,0,54.42,0,0,11.33,1.84,0.7,0.7,0,0,0,0,0,0,0,0,0,0,128.03,7.3,0,0,0,0,0,217.83,17.57,5.05,0,0,0,0,0,0,0,0,0,0,0,114.96,17,2.56,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1307.57,37.43,1074.53,2.07,38.5,0,0,0,54.59,0,0,0,0,0,2475.19,39.5,,,,,,,,
3/1/2022,2020,20210619,38904,31470,VECTREN ENERGY DELIVERY OF OHIO,Natural Gas,INTRASTATE,OHIO,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,73.037,30.136,0,0,0,0,0,0.815,0,0.677,0,0,0,0,0,0,0,0,0,0,0,20.817,17.804,0,0,0,0,0,27.59,0,15.478,0,0,0,0,0,0,0,0,0,0,0,25.499,0,19.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,147.812,0,83.631,0,0,0,0,0,0,0,0,0,0,0,231.443,0,,,,,,,,
3/1/2022,2020,20210761,39060,31472,SCISSORTAIL ENERGY LLC,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,60.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.6,0,60.37,0,0,0,0,0,0,0,0,0,0,0,61.97,0,,,,,,,,
3/1/2022,2020,20210805,39105,31477,CPN PIPELINE COMPANY,Natural Gas,INTRASTATE,ARIZONA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,,,,,,,,
3/1/2022,2020,20210805,39105,31477,CPN PIPELINE COMPANY,Natural Gas,INTRASTATE,CALIFORNIA,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9,29.1,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,5.7,7.1,0.1,0,0,0,0,0,0,0,0,0,0,25.3,19,10,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,68.8,24.7,46.2,8.5,0,0,0,0,0,0,0,0,0,0,115,33.2,,,,,,,,
3/1/2022,2020,20210805,39105,31477,CPN PIPELINE COMPANY,Natural Gas,INTRASTATE,OREGON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,,,,,,,,
3/1/2022,2020,20211042,39356,31481,BANGOR NATURAL GAS CO.,Natural Gas,INTRASTATE,MAINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,9.046,0,0,0,0,0,0,0,0,0,0,0,9.046,0,,,,,,,,
3/1/2022,2020,20210325,39754,31485,ENBRIDGE OFFSHORE (GAS GATHERING) L.L.C.,Natural Gas,INTERSTATE,LOUISIANA,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,38.74,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,39.36,0,2.84,0,0,0,0,0,0,0,0,0,0,0,42.2,0,,,,,,,,
3/1/2022,2020,20210325,39754,31485,ENBRIDGE OFFSHORE (GAS GATHERING) L.L.C.,Natural Gas,INTERSTATE,OCS-Gulf of Mexico,,,,,,,,,,,,,,,151.6,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,151.6,0,0,0,0,0,0,0,0,0,0,0,0,0,151.6,0,,,,,,,,
3/1/2022,2020,20211135,39455,31486,MoGAS PIPELINE LLC,Natural Gas,INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.18,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.98,0,0.33,0,0,0,0,0,0,0,0,0,0,0,1.31,0,,,,,,,,
3/1/2022,2020,20211135,39455,31486,MoGAS PIPELINE LLC,Natural Gas,INTERSTATE,MISSOURI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.8,81.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,5.3,0,0,0,0,0,5.68,0,1.5,0,0,0,0,0,0,0,0,0,0,0,11.42,0,1.6,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,170.06,0,90.32,0,0,0,0,0,0,0,1.29,0,0,0,261.67,0,,,,,,,,
3/1/2022,2020,20210073,38300,31487,MAINE NATURAL GAS,Natural Gas,INTRASTATE,MAINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,
3/1/2022,2020,20210540,38822,31492,TARGA PIPELINE MID-CONTINENT LLC,Natural Gas,INTRASTATE,OKLAHOMA,,,,,,,,,,,,,,,4.9,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,,,,,,,,
3/1/2022,2020,20210867,39170,31494,CITY WATER AND LIGHT PLANT,Natural Gas,INTRASTATE,ARKANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,11.55,0,,,,,,,,
3/1/2022,2020,20211395,39811,31501,"M-R VENTURES, LLC",Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,,,,,,,,
3/1/2022,2020,20210475,39054,31502,OCCIDENTAL PERMIAN LTD,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.86,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86,0,,,,,,,,
3/1/2022,2020,20210475,39054,31502,OCCIDENTAL PERMIAN LTD,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,107.49,0,0.5,0,1.4,0,0,0,0,0,0,0,0,0,109.39,0,,,,,,,,
3/1/2022,2020,20210466,38742,31516,"LOUISIANA GENERATING, LLC",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,0,,,,,,,,
3/1/2022,2020,20211128,39448,31520,MISSION NATURAL GAS,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,,,,,,,,
3/1/2022,2020,20210333,38600,31522,KB PIPELINE,Natural Gas,INTERSTATE,OREGON,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,1.14,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,1.14,0,,,,,,,,
3/1/2022,2020,20210333,38600,31522,KB PIPELINE,Natural Gas,INTERSTATE,WASHINGTON,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,17.04,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,17.04,0,0,0,0,0,0,0,0,0,0,0,17.04,0,,,,,,,,
3/1/2022,2020,20210968,39279,31528,"SALT PLAINS STORAGE, LLC",Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,0,,,,,,,,
3/1/2022,2020,20211140,39460,31531,"ONEOK WESTEX TRANSMISSION, LLC",Natural Gas,INTRASTATE,TEXAS,0.819,0.04,0.924,0,0,0,0,0,0.466,0.093,0,0,0,0,1225.696,472.09,0,60.873,587.058,0,0,1.133,0,0.115,0,0,0,0,0,0.484,0,0,0,0,0,12.409,6.635,0,3.721,16.783,0,0,16.213,0.069,2.012,0,0,0,0.427,0.229,2.389,0.671,0,0,0,0,4.215,0.075,3.663,0.032,0,0,0.477,0.395,4.497,2.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1260.485,0.184,485.439,0.032,0,0,65.498,0.624,611.677,2.862,0,0,0,0,2423.099,3.702,,,,,,,,
