DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTLHIGHPOPON,PARTLOTHPOPON,PARTLDWON,PARTLECRESON,PARTLCNAVWON,PARTLSEGMILESTOTALON,PARTLECRESOFF,PARTLCNAVWOFF,PARTLSEGMILESTOTALOFF
3/1/2022,2017,20183200,15717,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,20.08,135.49,111.3,123.6,19.44,241.68,,,
3/1/2022,2017,20183200,15717,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,249.55,322.5,316.44,189.34,78.21,681.14,,,
3/1/2022,2017,20183440,16252,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,LOUISIANA,64.56,74.63,99.94,58.51,47.74,167.71,0,0,0
3/1/2022,2017,20183440,16252,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,,,
3/1/2022,2017,20183440,16252,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,TEXAS,49.05,47.55,64.89,45.71,28.24,105.06,0,1.68,1.68
3/1/2022,2017,20183440,16252,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTRASTATE,MONTANA,18.74,14.43,31.59,11.54,0,37.67,0,0,0
3/1/2022,2017,20183440,16252,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTRASTATE,TEXAS,4,16.8,1.07,14.44,0.06,32.81,0,0,0
3/1/2022,2017,20183442,15977,4906,EXXONMOBIL PIPELINE CO,HVL,INTRASTATE,LOUISIANA,304.58,264.84,205.67,180.75,154.21,474.18,,,
3/1/2022,2017,20183442,15977,4906,EXXONMOBIL PIPELINE CO,HVL,INTRASTATE,TEXAS,315.11,388.52,362.3,174.3,105.96,726.18,,,
3/1/2022,2017,20183441,15976,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,9.24,14.46,2.94,5.86,6.4,19.46,,,
3/1/2022,2017,20183441,15976,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,22.96,3.82,21.47,0,6.23,24.95,,,
3/1/2022,2017,20183441,15976,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,3.64,1.3,3.93,3.93,0.26,3.93,,,
3/1/2022,2017,20183441,15976,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,208.61,234.2,112,83.4,22.77,508.17,,,
3/1/2022,2017,20183124,16551,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",CO2,INTRASTATE,WYOMING,,12,,,,12,,,
3/1/2022,2017,20183123,16578,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Crude Oil,INTERSTATE,CALIFORNIA,,,,1.15,1.15,1.15,5.05,5.05,5.05
3/1/2022,2017,20183123,16578,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Crude Oil,INTERSTATE,OCS-Pacific,,,,,,,4.63,4.63,4.63
3/1/2022,2017,20183123,16578,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Crude Oil,INTRASTATE,ALABAMA,,,,4.75,4.75,4.75,,,
3/1/2022,2017,20183410,15944,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTERSTATE,KANSAS,14.55,75.15,130.14,70.39,35.07,152.25,,,
3/1/2022,2017,20183410,15944,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTERSTATE,OKLAHOMA,4.97,17.06,28.16,13.83,15.99,28.16,,,
3/1/2022,2017,20183410,15944,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTRASTATE,KANSAS,0,6.46,8.76,0,0,9.49,,,
3/1/2022,2017,20183426,15960,5524,FOUR STAR OIL & GAS CO,Crude Oil,INTRASTATE,TEXAS,9.1,0,0,0,0,9.1,,,
3/1/2022,2017,20183066,15551,6911,GULF STATE PIPELINE CO INC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,3,0.1,7,0.3,0,7.4,,,
3/1/2022,2017,20183586,16127,7063,HARBOR PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,76.9,8.4,48.4,25.2,19.7,78,,,
3/1/2022,2017,20183339,15866,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTERSTATE,ALABAMA,2.51,19.15,0,45.68,54.36,68.6,,,
3/1/2022,2017,20183339,15866,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTERSTATE,MISSISSIPPI,,6.09,,32.13,,32.13,,,
3/1/2022,2017,20183339,15866,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTRASTATE,ALABAMA,,1.58,,1.79,1.79,3.37,,,
3/1/2022,2017,20183116,15612,8014,IDAHO PIPELINE CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,IDAHO,0,2.5,0,0,0,2,,,
3/1/2022,2017,20183025,15507,8166,INTERSTATE ENERGY COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,PENNSYLVANIA,46.99,28.89,35.61,28.89,29.2,47,,,
3/1/2022,2017,20183296,18841,8175,INTERSTATE STORAGE & PIPELINE C0,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,0,5.6,4.7,2.2,0,7.8,,,
3/1/2022,2017,20183335,16321,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC",HVL,INTRASTATE,TEXAS,23.54,22.43,0,11.07,2.44,26.51,,,
3/1/2022,2017,20183593,16134,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,KANSAS,11.57,37.3,140.13,41.68,0,172.36,,,
3/1/2022,2017,20183593,16134,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,NEBRASKA,0,0,4.05,0,0,4.05,,,
3/1/2022,2017,20183593,16134,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,OKLAHOMA,0,0,0,18.91,0,18.91,,,
3/1/2022,2017,20183593,16134,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,TEXAS,0,0,0,1.47,0,1.47,,,
3/1/2022,2017,20183593,16134,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTRASTATE,KANSAS,0,3.8,77.38,0,0,78.43,,,
3/1/2022,2017,20183554,16094,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,ARKANSAS,16.8,229.2,26.5,100.3,54.5,127.8,,,
3/1/2022,2017,20183554,16094,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,ILLINOIS,39.2,133.8,25.6,50.6,23.1,44.7,,,
3/1/2022,2017,20183554,16094,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,INDIANA,3.5,115.3,2.3,84.6,0,32.8,,,
3/1/2022,2017,20183554,16094,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,IOWA,0,296.7,2.6,96.3,12.3,115.7,,,
3/1/2022,2017,20183554,16094,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,KANSAS,0,39.2,60.92,0,0,6.3,,,
3/1/2022,2017,20183554,16094,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,LOUISIANA,41.8,184.7,20.2,88.6,122.9,91.5,,,
3/1/2022,2017,20183554,16094,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,MISSOURI,32.5,241.6,28.3,155.4,46.2,123.6,,,
3/1/2022,2017,20183554,16094,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,NEBRASKA,0,98.1,2.8,43.7,6.5,43.6,,,
3/1/2022,2017,20183554,16094,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,SOUTH DAKOTA,0,2.1,0,2.1,0.9,2.1,,,
3/1/2022,2017,20183557,16416,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,12.2,25.5,13.2,25.8,6.9,83.6,,,
3/1/2022,2017,20183557,16416,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,14.9,102.2,149.8,27.3,0,150,,,
3/1/2022,2017,20183557,16416,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,44.1,46.8,25.6,88.6,11.4,216.5,,,
3/1/2022,2017,20183557,16416,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,0,64,47.6,80.4,6.8,190,,,
3/1/2022,2017,20183557,16416,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH DAKOTA,18.4,13.9,18.8,5.8,0,56.8,,,
3/1/2022,2017,20183557,16416,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,SOUTH DAKOTA,3.8,19.4,0,50.8,1.4,75.4,,,
3/1/2022,2017,20183557,16416,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WYOMING,0,3.8,2.7,0,0,5.7,,,
3/1/2022,2017,20183581,16122,10250,KIANTONE PIPELINE CORP,Crude Oil,INTERSTATE,NEW YORK,12.07,10.67,21.84,5.04,0,35.78,,,
3/1/2022,2017,20183581,16122,10250,KIANTONE PIPELINE CORP,Crude Oil,INTERSTATE,PENNSYLVANIA,0,1.98,2.24,5.44,0,5.62,,,
3/1/2022,2017,20183580,16121,10250,KIANTONE PIPELINE CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,PENNSYLVANIA,0,1.03,1.41,2.79,0,2.92,,,
3/1/2022,2017,20183177,15687,10346,KUPARUK TRANSPORTATION CO,Crude Oil,INTERSTATE,ALASKA,0,2.226,0,36.861,0,36.861,,,
3/1/2022,2017,20183466,16002,11032,SPIRE MISSOURI INC. EAST,HVL,INTERSTATE,ILLINOIS,0,5.911,0,10,10.94,26.851,,,
3/1/2022,2017,20183466,16002,11032,SPIRE MISSOURI INC. EAST,HVL,INTERSTATE,MISSOURI,1.965,0,0,11.226,0,13.191,,,
3/1/2022,2017,20183215,15734,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,ILLINOIS,190,240,196,55,15,368,,,
3/1/2022,2017,20183215,15734,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,INDIANA,69,53,26,16,0,100,,,
3/1/2022,2017,20183215,15734,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,MICHIGAN,51,493,171,173,79,574,,,
3/1/2022,2017,20183215,15734,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,MINNESOTA,0,477,182,23,0,532,,,
3/1/2022,2017,20183215,15734,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,NEW YORK,24,3,18,5,5,28,,,
3/1/2022,2017,20183215,15734,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,NORTH DAKOTA,0,13,67,0,0,67,,,
3/1/2022,2017,20183215,15734,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,WISCONSIN,31,495,240,297,70,621,,,
3/1/2022,2017,20183213,15732,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,MINNESOTA,0,137,35,6,0,148,,,
3/1/2022,2017,20183213,15732,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,NORTH DAKOTA,0,3,12,0,0,12,,,
3/1/2022,2017,20183213,15732,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,WISCONSIN,4,8,5,15,7,10,,,
3/1/2022,2017,20183512,17147,11272,LAVACA PIPELINE CO,HVL,INTRASTATE,TEXAS,,4.07,0,0,0,4.07,,,
3/1/2022,2017,20183513,16052,11272,LAVACA PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,5.08,,,,5.08,,,
3/1/2022,2017,20183273,16179,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTERSTATE,ARKANSAS,0,0,0,0,0,0,,,
3/1/2022,2017,20183273,16179,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTERSTATE,LOUISIANA,10.82,18.32,23.17,2.12,0.19,33.56,,,
3/1/2022,2017,20183273,16179,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTRASTATE,ARKANSAS,0,23.47,9.25,4.8,0,36.44,,,
3/1/2022,2017,20183273,16179,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTRASTATE,TEXAS,15.7,48.71,31.7,2.32,0.19,63.36,,,
3/1/2022,2017,20183191,15704,11551,"DELEK LOGISTICS OPERATING, LLC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,ARKANSAS,,13.53,,5.78,0.57,19.54,,,
3/1/2022,2017,20183544,16838,11733,LOOP LLC,Crude Oil,INTERSTATE,LOUISIANA,4.63,24.58,11.16,11.68,14.9,45.65,3.07,0,3.07
3/1/2022,2017,20183544,16838,11733,LOOP LLC,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,0,0,0
3/1/2022,2017,20183673,16837,11733,LOOP LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0
3/1/2022,2017,20183673,16837,11733,LOOP LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OCS-Gulf of Mexico,,,,,,,,,
3/1/2022,2017,20183626,16170,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",HVL,INTERSTATE,IOWA,0,3.77,0.57,35.52,1.13,38.2,,,
3/1/2022,2017,20183626,16170,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",HVL,INTERSTATE,KANSAS,0,5.27,94.69,8.75,0,106.27,,,
3/1/2022,2017,20183626,16170,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",HVL,INTERSTATE,MINNESOTA,0,0.39,0,1.81,0,2.2,,,
3/1/2022,2017,20183626,16170,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",HVL,INTERSTATE,NEBRASKA,0,8.78,7.31,15.53,1.13,22.35,,,
3/1/2022,2017,20183626,16170,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",HVL,INTERSTATE,OKLAHOMA,3.8,29.68,9.41,42.5,2.04,74.71,,,
3/1/2022,2017,20183626,16170,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",HVL,INTERSTATE,TEXAS,0,0.97,0,0.07,0,1.01,,,
3/1/2022,2017,20183465,16001,12303,MCMORAN OIL & GAS CO,Crude Oil,INTRASTATE,LOUISIANA,,,,,,,0,0,0
3/1/2022,2017,20183588,16295,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,ARKANSAS,0,0,0,0,0,0,,,
3/1/2022,2017,20183588,16295,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,KENTUCKY,39.2,33.5,63.2,108.2,51.4,151,,,
3/1/2022,2017,20183588,16295,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,LOUISIANA,0,26.1,43.1,49.1,7.3,91,,,
3/1/2022,2017,20183588,16295,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,MICHIGAN,6.4,3.8,0,2.8,0,7,,,
3/1/2022,2017,20183588,16295,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,MISSISSIPPI,0,14.3,4.3,57.3,12.6,77,,,
3/1/2022,2017,20183588,16295,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,OHIO,73.9,100.6,133,55.4,6.8,182,,,
3/1/2022,2017,20183588,16295,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,TENNESSEE,9.8,40.1,61.7,70.2,24.8,111,,,
3/1/2022,2017,20183588,16295,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,TEXAS,12.1,11,30.4,5.6,0,31,,,
3/1/2022,2017,20183363,15890,12624,MOBIL CORP,Crude Oil,INTRASTATE,TEXAS,5.97,4.85,5.97,0,1.12,5.97,,,
3/1/2022,2017,20183364,15891,12624,MOBIL CORP,HVL,INTRASTATE,TEXAS,54.47,94.42,56.77,0,0,139.97,,,
3/1/2022,2017,20183365,15892,12624,MOBIL CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,24.85,10.22,22.29,0,6.96,25.41,,,
3/1/2022,2017,20183367,15894,12628,MOBIL  PIPE  LINE COMPANY,Crude Oil,INTERSTATE,ILLINOIS,20.28,19.46,7.94,5.7,15.48,21.05,,,
3/1/2022,2017,20183367,15894,12628,MOBIL  PIPE  LINE COMPANY,Crude Oil,INTRASTATE,TEXAS,17.95,0.85,5.63,0,0,21.25,,,
3/1/2022,2017,20183368,16242,12628,MOBIL  PIPE  LINE COMPANY,HVL,INTRASTATE,TEXAS,44.82,92.21,64.94,5.96,22.84,119.76,,,
3/1/2022,2017,20183366,15893,12628,MOBIL  PIPE  LINE COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ILLINOIS,3.27,2,1.57,3.27,2,3.27,,,
3/1/2022,2017,20183360,15887,12634,MOBIL CHEMICAL CO,HVL,INTRASTATE,TEXAS,67.5,68.75,67.06,0,13.93,103.93,,,
3/1/2022,2017,20183432,15966,12913,SUPERIOR REFINING COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WISCONSIN,5.452,4.58,3.78,1.01,4.08,5.568,,,
3/1/2022,2017,20183548,16088,14145,ENLINK LBU-ORV,Crude Oil,INTRASTATE,OHIO,0,0.332,0,0,0.11,0.441,,,
3/1/2022,2017,20183109,15603,14194,"OILTANKING, HOUSTON LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,4.68,,,,,4.68,,,
3/1/2022,2017,20183158,15666,14391,"OSAGE PIPE LINE COMPANY, LLC",Crude Oil,INTERSTATE,KANSAS,,10,34.7,6.3,,34.7,,,
3/1/2022,2017,20183158,15666,14391,"OSAGE PIPE LINE COMPANY, LLC",Crude Oil,INTERSTATE,OKLAHOMA,,31.9,10.8,27.3,,36.9,,,
3/1/2022,2017,20183098,15589,15156,SINCLAIR TRANSPORTATION COMPANY,Crude Oil,INTERSTATE,WYOMING,7,24,18,8,0,37,,,
3/1/2022,2017,20183098,15589,15156,SINCLAIR TRANSPORTATION COMPANY,Crude Oil,INTRASTATE,COLORADO,2,10,1,2,0,9,,,
3/1/2022,2017,20183098,15589,15156,SINCLAIR TRANSPORTATION COMPANY,Crude Oil,INTRASTATE,WYOMING,29,124,95,64,0,174,,,
3/1/2022,2017,20183100,15591,15156,SINCLAIR TRANSPORTATION COMPANY,HVL,INTERSTATE,WYOMING,0,0,0,0,0,0,,,
3/1/2022,2017,20183099,15590,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,COLORADO,40,52,12,35,0,60,,,
3/1/2022,2017,20183099,15590,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,0,5,3,8,5,7,,,
3/1/2022,2017,20183099,15590,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,8,5,5,0,5,8,,,
3/1/2022,2017,20183099,15590,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,21,65,72,56,41,137,,,
3/1/2022,2017,20183099,15590,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,3,13,37,18,0,44,,,
3/1/2022,2017,20183099,15590,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,COLORADO,13,10,5,3,0,18,,,
3/1/2022,2017,20183099,15590,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WYOMING,15,31,26,27,0,44,,,
3/1/2022,2017,20183130,15635,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Crude Oil,INTRASTATE,TEXAS,1.44,8.29,4.28,1.33,6.79,11.73,,,
3/1/2022,2017,20183132,15637,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,HVL,INTRASTATE,TEXAS,0,1.26,0,0,0,1.26,,,
3/1/2022,2017,20183131,15636,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0.23,11.17,16.41,4.66,9.74,22.79,,,
3/1/2022,2017,20183005,15473,15645,PLACID PIPELINE COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,8,0,0,0,1,9,,,
3/1/2022,2017,20183082,15567,15674,PLANTATION PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ALABAMA,94.46,368.31,145.52,419.54,156.72,531.37,,,
3/1/2022,2017,20183082,15567,15674,PLANTATION PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,GEORGIA,259.46,299.03,277.48,315.79,16.29,488.98,,,
3/1/2022,2017,20183082,15567,15674,PLANTATION PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,83.8,120.31,26.75,100.06,40.31,166.8,,,
3/1/2022,2017,20183082,15567,15674,PLANTATION PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSISSIPPI,32.62,299.24,138.88,473.09,62.12,541.28,,,
3/1/2022,2017,20183082,15567,15674,PLANTATION PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH CAROLINA,218.92,190.54,214.91,161.81,0,284.84,,,
3/1/2022,2017,20183082,15567,15674,PLANTATION PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,SOUTH CAROLINA,56.87,101.1,101.8,65.87,0,147.3,,,
3/1/2022,2017,20183082,15567,15674,PLANTATION PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TENNESSEE,52.4,42.23,46.16,39.03,23.15,88.71,,,
3/1/2022,2017,20183082,15567,15674,PLANTATION PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,VIRGINIA,133.02,83.17,173.51,171.75,73.66,261.71,,,
3/1/2022,2017,20183218,15737,15774,NORTH DAKOTA PIPELINE COMPANY LLC,Crude Oil,INTERSTATE,MINNESOTA,1,8,8,0,0,10,,,
3/1/2022,2017,20183218,15737,15774,NORTH DAKOTA PIPELINE COMPANY LLC,Crude Oil,INTERSTATE,MONTANA,0,1,0,53,0,53,,,
3/1/2022,2017,20183218,15737,15774,NORTH DAKOTA PIPELINE COMPANY LLC,Crude Oil,INTERSTATE,NORTH DAKOTA,2,87,78,15,0,137,,,
3/1/2022,2017,20183644,16192,15786,PORTLAND PIPE LINE CORPORATION,Crude Oil,INTERSTATE,MAINE,19.6,7.2,48,9.2,0.9,75,,,
3/1/2022,2017,20183644,16192,15786,PORTLAND PIPE LINE CORPORATION,Crude Oil,INTERSTATE,NEW HAMPSHIRE,0,5.6,38.6,5.4,0,45.4,,,
3/1/2022,2017,20183644,16192,15786,PORTLAND PIPE LINE CORPORATION,Crude Oil,INTERSTATE,VERMONT,0,17.3,14.6,4.2,0,30.2,,,
3/1/2022,2017,20183303,15825,15851,"DELEK MARKETING AND SUPPLY, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0.97,10.14,0,0,0,11.11,,,
3/1/2022,2017,20183096,15708,15915,"PIPELINES OF PUERTO RICO INCD, THE",Refined and/or Petroleum Product (non-HVL),INTRASTATE,PUERTO RICO,4.79,1.83,,,2.88,9.5,,,
3/1/2022,2017,20183660,16369,15979,"ERGON TERMINALING, INC.",Crude Oil,INTERSTATE,OHIO,,30.1,22.7,4.1,33.1,37,,,
3/1/2022,2017,20183660,16369,15979,"ERGON TERMINALING, INC.",Crude Oil,INTERSTATE,WEST VIRGINIA,0,1,1,0,1,1,0,0,0
3/1/2022,2017,20183083,15568,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARIZONA,134.2,240.08,127.92,153.12,0,347.52,,,
3/1/2022,2017,20183083,15568,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,CALIFORNIA,328.5,236.87,330.16,339.07,75.05,543.6,,,
3/1/2022,2017,20183083,15568,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEVADA,17.36,21.38,12.4,21.72,0,48.97,,,
3/1/2022,2017,20183083,15568,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW MEXICO,18.15,35.49,15.99,61.32,0,75.3,,,
3/1/2022,2017,20183083,15568,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,OREGON,59.4,35.3,43.89,44.95,30.04,83.21,,,
3/1/2022,2017,20183083,15568,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,13.92,19.17,23.94,0.05,0,33.17,,,
3/1/2022,2017,20183083,15568,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,463.02,224.59,272.94,430.44,117.35,641.59,,,
3/1/2022,2017,20183083,15568,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEVADA,0,0,0,0,0,0,,,
3/1/2022,2017,20183083,15568,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,OREGON,0,0,0,0,0,0,,,
3/1/2022,2017,20183083,15568,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2017,20183014,15493,18201,SENECA RESOURCES CORP,Crude Oil,INTRASTATE,CALIFORNIA,,1,,2.7,,3.7,,,
3/1/2022,2017,20183449,15984,18275,SHELL CHEMICAL CO,Crude Oil,INTRASTATE,ALABAMA,5.6,4.2,4.8,5.6,6.2,6.3,0,0,0
3/1/2022,2017,20183448,15983,18275,SHELL CHEMICAL CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALABAMA,5.5,4.3,4.5,5.4,6.3,6.3,,,
3/1/2022,2017,20183030,15513,18386,BP OIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KENTUCKY,0.5,0.1,0.1,0.1,0.9,1,,,
