DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTF1A,PARTF1B,PARTF1C,PARTF1D,PARTF1DOTH,PARTF1E,PARTF2A1,PARTF2A2,PARTF2A,PARTF2B,PARTF2BHCAOUTSIDE,PARTF2B1,PARTF2B2,PARTF2C1,PARTF2C2,PARTF2C3,PARTF2C4,PARTF2CTOT,PARTF3A,PARTF3B,PARTF3BHCAOUTSIDE,PARTF3C,PARTF3D,PARTF4A,PARTF4A1TOT,PARTF4A11,PARTF4A12,PARTF4B,PARTF4BHCAOUTSIDE,PARTF4B1,PARTF4B2,PARTF4C1,PARTF4C2,PARTF4C3,PARTF4C4,PARTF4CTOT,PARTF5A,PARTF5AOTH,PARTF5A11,PARTF5A12,PARTF5A1TOT,PARTF5B,PARTF5BHCAOUTSIDE,PARTF5B1,PARTF5B2,PARTF5C1,PARTF5C2,PARTF5C3,PARTF5C4,PARTF5CTOT,PARTF6A,PARTF6B,PARTF6BHCAOUTSIDE,PARTF6C,PARTF6D,PARTF6E,PARTF6F,PARTF6G,PARTGMBA,PARTGMRC,PARTGTOTMILES,PARTG1A,PARTG1B,PARTG1TOTMILES
3/1/2022,2017,20183441,15976,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183441,15976,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,34.7,42.4,2.09,0,,79.19,,,167,106,,,,0,1,63,,64,27.2,0,,0,0,4.37,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,110.76,106,,64,0,0,,,0,76.1,76.1,,,
3/1/2022,2017,20183124,16551,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",CO2,INTRASTATE,WYOMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2017,20183123,16578,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Crude Oil,INTERSTATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2017,20183410,15944,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTERSTATE,,87.35,87.35,67.09,,,241.79,,,67,67,,,,6,3,15,,24,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,241.79,67,,24,1,0,,,0,241.79,241.79,,,
3/1/2022,2017,20183410,15944,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTRASTATE,KANSAS,37.22,0.9,36.32,0,,74.44,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,74.44,0,,0,0,0,,,0,74.44,74.44,,,
3/1/2022,2017,20183426,15960,5524,FOUR STAR OIL & GAS CO,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,,,,,,
3/1/2022,2017,20183066,15551,6911,GULF STATE PIPELINE CO INC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2017,20183586,16127,7063,HARBOR PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,0,0,0,0,,0,,,6,6,,,,1,0,0,,1,80.4,4,,4,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,80.4,10,,5,4,0,,,0,78.4,78.4,,,
3/1/2022,2017,20183339,15866,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTERSTATE,,108.04,108.04,0,0,,216.08,,,0,0,,,,0,0,0,,0,4.38,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,220.46,0,,0,0,0,,,0,69.9,69.9,,,
3/1/2022,2017,20183339,15866,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTRASTATE,ALABAMA,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183116,15612,8014,IDAHO PIPELINE CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,IDAHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2017,20183025,15507,8166,INTERSTATE ENERGY COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,PENNSYLVANIA,,,,,,,,,,,,,,,,,,,49.4,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4,0,,0,,0,,,0,0,0,,,
3/1/2022,2017,20183296,18841,8175,INTERSTATE STORAGE & PIPELINE C0,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,0,0,0,0,,0,,,,0,,,,0,0,0,,0,11.8,0,0,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,11.8,0,0,0,0,0,,,0.08,7.72,7.8,0,4,4
3/1/2022,2017,20183335,16321,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183593,16134,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,,290.5,290.5,165,,,746,,,17,12,,,,0,1,3,,4,1,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,747,12,,4,1,0,,,0,290.5,290.5,,,
3/1/2022,2017,20183593,16134,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTRASTATE,KANSAS,6.8,6.8,,,,13.6,,,109,109,,,,2,10,7,,19,0,0,,0,0,0,,,,0,,,,0,0,0,,0,,,,,,,,,,,,,,,13.6,109,,19,3,0,,,0,6.8,6.8,,,
3/1/2022,2017,20183554,16094,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,,743.8,539.1,0,0,,1282.9,,,272,270,,,,56,9,153,,218,0.4,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.3,270,,219,0,248,,,0,758.6,758.6,,,
3/1/2022,2017,20183557,16416,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,182.4,182.4,121,0,,485.8,,,107,107,,,,65,3,23,,91,3.3,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,489.1,107,,91,5,0,,,0,306.6,306.6,,,
3/1/2022,2017,20183557,16416,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WYOMING,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,6.8,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,6.8,0,,0,0,0,,,0,6.8,6.8,,,
3/1/2022,2017,20183581,16122,10250,KIANTONE PIPELINE CORP,Crude Oil,INTERSTATE,,,,,,,,,,40,24,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,1,,,,,,,,,,
3/1/2022,2017,20183580,16121,10250,KIANTONE PIPELINE CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,PENNSYLVANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2017,20183177,15687,10346,KUPARUK TRANSPORTATION CO,Crude Oil,INTERSTATE,,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0.02,RT  VT UT,,,,0,,,,0,0,0,,0,0.02,0,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183466,16002,11032,SPIRE MISSOURI INC. EAST,HVL,INTERSTATE,,5.17,5.17,0,0,,10.34,,,5,1,,,,1,0,0,,1,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,10.34,1,,1,0,0,,,,5.17,5.17,,,
3/1/2022,2017,20183215,15734,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,,3402,1095,1574,0,,6071,,,307,221,,,,5,16,28,,49,8,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,6079,221,,49,0,0,,,0,864,864,,,
3/1/2022,2017,20183213,15732,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,,0,0,0,0,,0,,,5,5,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,5,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183512,17147,11272,LAVACA PIPELINE CO,HVL,INTRASTATE,TEXAS,12.06,12.06,,,,24.12,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.12,6,,,,,,,,,,,,
3/1/2022,2017,20183273,16179,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTERSTATE,,76.48,76.48,0,0,,152.96,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,152.96,0,,0,0,0,,,0,76.48,76.48,,,
3/1/2022,2017,20183273,16179,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTRASTATE,ARKANSAS,7.31,7.31,,,,14.62,,,34,0,,,,24,10,,,34,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,14.62,0,,34,24,0,,,0,7.31,7.31,,,
3/1/2022,2017,20183273,16179,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183191,15704,11551,"DELEK LOGISTICS OPERATING, LLC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,ARKANSAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183544,16838,11733,LOOP LLC,Crude Oil,INTERSTATE,,0,0,0,0,,0,,,3,3,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,3,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183626,16170,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",HVL,INTERSTATE,,154.95,154.95,78.04,,,387.94,,,250,250,,,,3,,1,,4,88.9,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.84,257,,5,,,,,,38.51,38.51,,,
3/1/2022,2017,20183465,16001,12303,MCMORAN OIL & GAS CO,Crude Oil,INTRASTATE,LOUISIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2017,20183588,16295,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,,281,281,124,0,,686,,,77,34,,,,11,6,1,,18,140.4,5,,1,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,826.4,39,,19,1,0,,,0,241.5,241.5,,,
3/1/2022,2017,20183363,15890,12624,MOBIL CORP,Crude Oil,INTRASTATE,TEXAS,5.96,11.8,0,0,,17.76,,,0,0,,,,0,0,0,,0,0.13,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,17.89,0,,0,0,0,,,0,11.94,11.94,,,
3/1/2022,2017,20183364,15891,12624,MOBIL CORP,HVL,INTRASTATE,TEXAS,0,0,0,0,,0,,,148,129,,,,0,0,83,,83,2.38,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,2.38,129,,83,0,0,,,0,2.34,2.34,,,
3/1/2022,2017,20183365,15892,12624,MOBIL CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,7.12,7.12,0,0,,14.24,,,408,185,,,,5,0,62,,67,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,14.24,185,,67,0,0,,,0,7.12,7.12,,,
3/1/2022,2017,20183367,15894,12628,MOBIL  PIPE  LINE COMPANY,Crude Oil,INTERSTATE,,21.05,21.05,0,0,,42.1,,,9,9,,,,0,0,3,,3,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,42.1,9,,3,0,0,,,0,21.05,21.05,,,
3/1/2022,2017,20183367,15894,12628,MOBIL  PIPE  LINE COMPANY,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183368,16242,12628,MOBIL  PIPE  LINE COMPANY,HVL,INTRASTATE,TEXAS,0,28.2,28.2,0,,56.4,,,35,7,,,,0,1,0,,1,2.26,0,,0,0,0.89,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,59.55,7,,1,0,0,,,0,59.6,59.6,,,
3/1/2022,2017,20183366,15893,12628,MOBIL  PIPE  LINE COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ILLINOIS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183360,15887,12634,MOBIL CHEMICAL CO,HVL,INTRASTATE,TEXAS,50.8,50.8,14.5,0,,116.1,,,31,24,,,,1,2,10,,13,31.5,2,,0,2,0.53,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,148.13,26,,15,2,0,,,0.12,97.3,97.42,,,
3/1/2022,2017,20183432,15966,12913,SUPERIOR REFINING COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WISCONSIN,,,,5.18,Ultrasonic,5.18,,,151,48,,,,2,1,9,,12,0.23,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,5.41,48,,12,82,0,,,0,5.41,5.41,,,
3/1/2022,2017,20183548,16088,14145,ENLINK LBU-ORV,Crude Oil,INTRASTATE,OHIO,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183109,15603,14194,"OILTANKING, HOUSTON LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0.99,0.99,0.99,,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,,,,,,,,,,,,,
3/1/2022,2017,20183158,15666,14391,"OSAGE PIPE LINE COMPANY, LLC",Crude Oil,INTERSTATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2017,20183098,15589,15156,SINCLAIR TRANSPORTATION COMPANY,Crude Oil,INTERSTATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2017,20183098,15589,15156,SINCLAIR TRANSPORTATION COMPANY,Crude Oil,INTRASTATE,COLORADO,18,18,0,0,,36,,,3,3,,,,0,0,0,,0,18,1,,0,1,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,54,4,,1,1,0,,,0,9,9,,,
3/1/2022,2017,20183098,15589,15156,SINCLAIR TRANSPORTATION COMPANY,Crude Oil,INTRASTATE,WYOMING,115,115,0,0,,230,,,3,1,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,230,1,,0,0,0,,,0,64,64,,,
3/1/2022,2017,20183100,15591,15156,SINCLAIR TRANSPORTATION COMPANY,HVL,INTERSTATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2017,20183099,15590,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,0,165,165,0,,330,,,89,89,,,,2,0,7,,9,67,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,397,89,,9,8,0,,,0,127,127,,,
3/1/2022,2017,20183099,15590,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,COLORADO,3,3,0,0,,6,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,6,0,,0,0,0,,,0,3,3,,,
3/1/2022,2017,20183099,15590,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WYOMING,114,114,,,,228,,,3,1,,,,0,0,1,,1,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,228,1,,1,0,0,,,0,44,44,,,
3/1/2022,2017,20183130,15635,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183132,15637,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,HVL,INTRASTATE,TEXAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183131,15636,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,,0,,,14,0,,,,0,0,0,,0,4,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,4,0,,0,0,0,,,0,1.1,1.1,,,
3/1/2022,2017,20183005,15473,15645,PLACID PIPELINE COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2017,20183082,15567,15674,PLANTATION PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,661.86,661.86,0,0,,1323.72,,,379,141,,,,7,12,8,,27,4.6,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,1328.32,141,,27,0,0,,,0,474,474,,,
3/1/2022,2017,20183218,15737,15774,NORTH DAKOTA PIPELINE COMPANY LLC,Crude Oil,INTERSTATE,,104,52,417,0,,573,,,177,175,,,,0,0,7,,7,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,573,175,,7,0,0,,,0,105,105,,,
3/1/2022,2017,20183644,16192,15786,PORTLAND PIPE LINE CORPORATION,Crude Oil,INTERSTATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2017,20183303,15825,15851,"DELEK MARKETING AND SUPPLY, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,1.68,1.68,0,0,,3.36,,,84,84,,,,10,4,10,,24,0,0,,0,0,0,,,,0,,,,,,,,,0,,,,,0,,,,,,,,,3.36,84,,24,84,0,,,0,1.68,1.68,,,
3/1/2022,2017,20183096,15708,15915,"PIPELINES OF PUERTO RICO INCD, THE",Refined and/or Petroleum Product (non-HVL),INTRASTATE,PUERTO RICO,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183660,16369,15979,"ERGON TERMINALING, INC.",Crude Oil,INTERSTATE,,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183083,15568,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,,265.2,64.6,114.64,0,,444.44,,,9,3,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,444.44,3,,0,0,0,,,0,303.59,303.59,,,
3/1/2022,2017,20183083,15568,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,249.97,249.97,0,0,,499.94,,,40,7,,,,0,7,0,,7,7.22,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,507.16,7,,7,0,0,,,0,222.64,222.64,,,
3/1/2022,2017,20183014,15493,18201,SENECA RESOURCES CORP,Crude Oil,INTRASTATE,CALIFORNIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2017,20183449,15984,18275,SHELL CHEMICAL CO,Crude Oil,INTRASTATE,ALABAMA,,,,,,,,,1,1,,,,1,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,
3/1/2022,2017,20183448,15983,18275,SHELL CHEMICAL CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALABAMA,6.3,6.3,6.3,,,18.9,,,3,1,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,18.9,1,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183030,15513,18386,BP OIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183030,15513,18386,BP OIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,OHIO,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,,,,,,
3/1/2022,2017,20183103,15594,18667,FREEPORT-MCMORAN OIL & GAS,Crude Oil,INTERSTATE,,22.07,22.07,,,,44.14,,,0,0,,,,0,0,0,,0,10.83,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,54.97,0,,0,,,,,0,22.07,22.07,,,
3/1/2022,2017,20183268,15788,18678,ST LOUIS PIPELINE OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183591,16132,18718,SUNOCO PIPELINE L.P.,Crude Oil,INTERSTATE,,258.4,258.4,0,0,,516.8,,,202,138,,,,7,3,27,,37,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,516.8,138,,37,0,0,,,0,75.6,75.6,,,
3/1/2022,2017,20183591,16132,18718,SUNOCO PIPELINE L.P.,Crude Oil,INTRASTATE,OKLAHOMA,77.1,77.1,0,0,,154.2,,,67,29,,,,1,2,0,,3,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,154.2,29,,3,0,0,,,0,45.6,45.6,,,
3/1/2022,2017,20183590,16131,18718,SUNOCO PIPELINE L.P.,HVL,INTERSTATE,,116.84,116.84,0,0,,233.68,,,56,49,,,,1,0,3,,4,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,233.68,49,,4,0,0,,,0,35.4,35.4,,,
3/1/2022,2017,20183590,16131,18718,SUNOCO PIPELINE L.P.,HVL,INTRASTATE,TEXAS,0,0,0,0,,0,,,70,70,,,,0,0,3,,3,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,70,,3,3,0,,,0,0,0,,,
3/1/2022,2017,20183589,16130,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,0,0,0,0,,0,,,198,77,,,,0,1,6,,7,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,77,,7,0,0,,,0,0,0,,,
3/1/2022,2017,20183589,16130,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,MASSACHUSETTS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183589,16130,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,,0,,,29,14,,,,0,2,3,,5,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,14,,5,0,0,,,0,0,0,,,
3/1/2022,2017,20183671,16266,19102,ENERGEN RESOURCES CORP.,CO2,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3/1/2022,2017,20183240,15759,19319,"TPC GROUP, LLC",HVL,INTRASTATE,LOUISIANA,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2017,20183240,15759,19319,"TPC GROUP, LLC",HVL,INTRASTATE,TEXAS,9.5,9.5,0,0,,19,,,0,0,,,,0,0,0,,0,4,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,23,0,,0,0,0,,,0,13.5,13.5,,,
