DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTQUNKWNHF,PARTQPRE40HF,PARTQ1940HF,PARTQ1950HF,PARTQ1960HF,PARTQ1970HF,PARTQ1980HF,PARTQ1990HF,PARTQ2000HF,PARTQ2010HF,PARTQ2020HF,PARTQTOTALHF,PARTQUNKWNLF,PARTQPRE40LF,PARTQ1940LF,PARTQ1950LF,PARTQ1960LF,PARTQ1970LF,PARTQ1980LF,PARTQ1990LF,PARTQ2000LF,PARTQ2010LF,PARTQ2020LF,PARTQTOTALLF,PARTQUNKWNTOTAL,PARTQPRE40TOTAL,PARTQ1940TOTAL,PARTQ1950TOTAL,PARTQ1960TOTAL,PARTQ1970TOTAL,PARTQ1980TOTAL,PARTQ1990TOTAL,PARTQ2000TOTAL,PARTQ2010TOTAL,PARTQ2020TOTAL,PARTQTOTAL
3/1/2022,2019,20200504,17748,21359,SASOL CHEMICALS USA LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,0,0,0.3,0,0,0,,0.3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.3,0,0,0,,0.3
3/1/2022,2019,20200584,17831,22430,WEST SHORE PIPELINE CO,Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0.005,,0.005,0,0,0,3.483,0.01,0,0,0,0,0,,3.493,0,0,0,3.483,0.01,0,0,0,0,0.005,,3.498
3/1/2022,2019,20200585,17832,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,0,0,0,0,66.355,2.418,2.74,0.223,0.774,,72.51,0,0,0,16.848,110.85,0.963,0,0,0,0,,128.661,0,0,0,16.848,110.85,67.318,2.418,2.74,0.223,0.774,,201.171
3/1/2022,2019,20200585,17832,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,0,0,0,0,0.437,0,0.171,0.001,0,,0.609,0,0,0,0,1.633,0,0,0,0,0,,1.633,0,0,0,0,1.633,0.437,0,0.171,0.001,0,,2.242
3/1/2022,2019,20200585,17832,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,0,0,0,0,0.054,0.518,0.897,0.336,0,0.779,,2.584,0,0,0,0.056,130.704,0.005,0,0,0,0,,130.765,0,0,0,0.056,130.758,0.523,0.897,0.336,0,0.779,,133.349
3/1/2022,2019,20200390,17628,22442,WEST TEXAS GULF PIPELINE CO,Crude Oil,INTERSTATE,TEXAS,223.3,0,0,0,0,0,0,0,0,0,,223.3,0,0,0,0,0,288.7,0.1,0.2,0.3,0.2,,289.5,223.3,0,0,0,0,288.7,0.1,0.2,0.3,0.2,,512.8
3/1/2022,2019,20200593,17840,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,COLORADO,,,,,,,,,,210.88,,210.88,,,,,,,,,,,,0,,,,,,,,,,210.88,,210.88
3/1/2022,2019,20200593,17840,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,KANSAS,,,,,,,,19.91,,285.08,,304.99,,,,,56.35,1.68,,,,,,58.03,,,,,56.35,1.68,,19.91,,285.08,,363.02
3/1/2022,2019,20200593,17840,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,OKLAHOMA,,,,,,44.52,0.55,0.22,0.28,99.55,,145.12,,,,,74.05,11.84,,,,,,85.89,,,,,74.05,56.36,0.55,0.22,0.28,99.55,,231.01
3/1/2022,2019,20200593,17840,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,TEXAS,,,,,,,,,,408.37,,408.37,,,,,,,,,,,,0,,,,,,,,,,408.37,,408.37
3/1/2022,2019,20200593,17840,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,WYOMING,,,,,,,,,,9.92,,9.92,,,,,,,,,,,,0,,,,,,,,,,9.92,,9.92
3/1/2022,2019,20200593,17840,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTRASTATE,OKLAHOMA,,,,,,,,0.55,0.29,0.64,,1.48,,,21.65,,,,,,,,,21.65,,,21.65,,,,,0.55,0.29,0.64,,23.13
3/1/2022,2019,20200592,17839,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,ILLINOIS,,,,,,,0.05,0.12,0.1,0.11,,0.38,,,,49.12,0.01,0.25,,,,,,49.38,,,,49.12,0.01,0.25,0.05,0.12,0.1,0.11,,49.76
3/1/2022,2019,20200592,17839,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,IOWA,,,,,109.91,0.4,0.39,1.95,0.68,0.6,,113.93,,0.03,0.04,38.63,13.46,,,,,,,52.16,,0.03,0.04,38.63,123.37,0.4,0.39,1.95,0.68,0.6,,166.09
3/1/2022,2019,20200592,17839,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,KANSAS,,,,,,,,,0.37,0.77,,1.14,,,,,0.37,0.71,,,,,,1.08,,,,,0.37,0.71,,,0.37,0.77,,2.22
3/1/2022,2019,20200592,17839,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,MINNESOTA,,,,,,,,,,0.04,,0.04,,,,,,,,,,,,0,,,,,,,,,,0.04,,0.04
3/1/2022,2019,20200592,17839,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,MISSOURI,,,,,,2.71,0.19,2.63,17.06,0.55,,23.14,,,,32.79,0.44,,,,,,,33.23,,,,32.79,0.44,2.71,0.19,2.63,17.06,0.55,,56.37
3/1/2022,2019,20200592,17839,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,SOUTH DAKOTA,,,,,,,0.57,,,,,0.57,,,,,,,,,,,,0,,,,,,,0.57,,,,,0.57
3/1/2022,2019,20200594,17841,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARKANSAS,,,,,,,124.04,34.46,,57.22,,215.72,,,,,,,,,,,,0,,,,,,,124.04,34.46,,57.22,,215.72
3/1/2022,2019,20200594,17841,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,COLORADO,,,,,,138.98,0.55,20.95,5.38,9.75,,175.61,,,,,79.26,21.13,,,,,,100.39,,,,,79.26,160.11,0.55,20.95,5.38,9.75,,276
3/1/2022,2019,20200594,17841,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,,,,,,0.35,0.67,1.18,1.03,0.35,,3.58,,39.81,87.16,127.87,0.13,1.73,,,,,,256.7,,39.81,87.16,127.87,0.13,2.08,0.67,1.18,1.03,0.35,,260.28
3/1/2022,2019,20200594,17841,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,,,,,184.89,84.41,1.69,7.43,1.82,1.05,,281.29,,,,290.16,60.38,75.07,,,,,,425.61,,,,290.16,245.27,159.48,1.69,7.43,1.82,1.05,,706.9
3/1/2022,2019,20200594,17841,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,2.03,,,,47.92,537.77,7.96,65.37,44.13,18.34,,723.52,1.61,11.88,169.09,386.99,181.44,10.97,,,,,,761.98,3.64,11.88,169.09,386.99,229.36,548.74,7.96,65.37,44.13,18.34,,1485.5
3/1/2022,2019,20200594,17841,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,,,,,83.29,3.12,17.73,7.24,6.11,2.83,,120.32,,,210.08,470.93,64.62,97.43,,,,,,843.06,,,210.08,470.93,147.91,100.55,17.73,7.24,6.11,2.83,,963.38
3/1/2022,2019,20200594,17841,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,,,,,69.5,61.86,0.47,5.67,2.84,2.04,,142.38,,60.31,66.33,62.02,136.12,0.53,,,,,,325.31,,60.31,66.33,62.02,205.62,62.39,0.47,5.67,2.84,2.04,,467.69
3/1/2022,2019,20200594,17841,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,,,,,0.5,0.94,0.65,2.67,2.2,0.78,,7.74,,,54.74,139.5,3,5.01,,,,,,202.25,,,54.74,139.5,3.5,5.95,0.65,2.67,2.2,0.78,,209.99
3/1/2022,2019,20200594,17841,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW MEXICO,,,,,,,3.99,,,17.45,,21.44,,,,165.74,1.17,,,,,,,166.91,,,,165.74,1.17,,3.99,,,17.45,,188.35
3/1/2022,2019,20200594,17841,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH DAKOTA,,,,,,0.51,0.67,1.25,0.51,1.21,,4.15,,,75.09,4.11,1.69,1.97,,,,,,82.86,,,75.09,4.11,1.69,2.48,0.67,1.25,0.51,1.21,,87.01
3/1/2022,2019,20200594,17841,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,,,,,,33.71,14.38,104.98,34.25,2.82,,190.14,4.98,44.83,34.34,236.26,0.01,23.78,,,,,,344.2,4.98,44.83,34.34,236.26,0.01,57.49,14.38,104.98,34.25,2.82,,534.34
3/1/2022,2019,20200594,17841,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,SOUTH DAKOTA,,,,,,,0.15,1.28,2.11,0.12,,3.66,,,57.86,2.12,96.68,19.36,,,,,,176.02,,,57.86,2.12,96.68,19.36,0.15,1.28,2.11,0.12,,179.68
3/1/2022,2019,20200594,17841,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,,,,,2.73,2.47,42.52,286.52,133.36,115.39,,582.99,,,284.91,712.31,19.37,4.12,,,,,,1020.71,,,284.91,712.31,22.1,6.59,42.52,286.52,133.36,115.39,,1603.7
3/1/2022,2019,20200594,17841,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,,,,,,0.04,0.41,2.55,,,,3,,,,89.21,79.06,0.01,,,,,,168.28,,,,89.21,79.06,0.05,0.41,2.55,,,,171.28
3/1/2022,2019,20200594,17841,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,,,,,0.03,,0.08,,,,,0.11,,,0.8,,64.67,,,,,,,65.47,,,0.8,,64.7,,0.08,,,,,65.58
3/1/2022,2019,20200594,17841,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,0.98,,8.26,157.63,,166.87,1.76,,,,,,,,,,,1.76,1.76,,,,,,0.98,,8.26,157.63,,168.63
3/1/2022,2019,20200611,17859,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,0,0,0,0,56.444,0,0.851,0.127,0.598,,58.02,0,0,0,0,33.785,0,0,0,0,0,,33.785,0,0,0,0,33.785,56.444,0,0.851,0.127,0.598,,91.805
3/1/2022,2019,20200611,17859,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,0,0,0,0.749,72.803,2.271,0.047,3.423,2.882,,82.175,0,0,0,6.735,13.564,6.179,0,0,0,0,,26.478,0,0,0,6.735,14.313,78.982,2.271,0.047,3.423,2.882,,108.653
3/1/2022,2019,20200611,17859,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MICHIGAN,0,0,0,0,0,104.407,0.897,6.266,34.61,36.208,,182.388,0,79.916,0,2.776,71.336,0,0,0,0,0,,154.028,0,79.916,0,2.776,71.336,104.407,0.897,6.266,34.61,36.208,,336.416
3/1/2022,2019,20200658,17912,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,ILLINOIS,,,,,,,4.73,,0.31,,,5.04,,,,,,,,,,,,0,,,,,,,4.73,,0.31,,,5.04
3/1/2022,2019,20200658,17912,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,IOWA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
3/1/2022,2019,20200658,17912,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,MINNESOTA,,,,,,112.82,312.13,,304.54,,,729.49,,,,200.29,,,,,,,,200.29,,,,200.29,,112.82,312.13,,304.54,,,929.78
3/1/2022,2019,20200658,17912,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,MISSOURI,,,,,,,234.92,13.82,,,,248.74,,,,,,,,,,,,0,,,,,,,234.92,13.82,,,,248.74
3/1/2022,2019,20200658,17912,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTRASTATE,TEXAS,,,,,,28.45,207.99,62.89,12.29,153.94,,465.56,,,,13.59,,,,,,,,13.59,,,,13.59,,28.45,207.99,62.89,12.29,153.94,,479.15
3/1/2022,2019,20200660,17914,22855,"FLINT HILLS RESOURCES, LC",HVL,INTERSTATE,MINNESOTA,,,,,,,,,,,,0,,,,,16.47,,,,,,,16.47,,,,,16.47,,,,,,,16.47
3/1/2022,2019,20200660,17914,22855,"FLINT HILLS RESOURCES, LC",HVL,INTERSTATE,WISCONSIN,,,,,,,,,,,,0,,,,,153.98,,,,,,,153.98,,,,,153.98,,,,,,,153.98
3/1/2022,2019,20200660,17914,22855,"FLINT HILLS RESOURCES, LC",HVL,INTRASTATE,TEXAS,,,,,,14.83,140.57,48.26,5.53,12.33,,221.52,,,1.98,0.87,4.98,,,,,,,7.83,,,1.98,0.87,4.98,14.83,140.57,48.26,5.53,12.33,,229.35
3/1/2022,2019,20200659,17913,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,,,,,,25.34,,,,,,25.34,,,,,,,,,,,,0,,,,,,25.34,,,,,,25.34
3/1/2022,2019,20200659,17913,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,,,,,,97.75,15.98,,,,,113.73,,,,,,,,,,,,0,,,,,,97.75,15.98,,,,,113.73
3/1/2022,2019,20200659,17913,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,,,,,,,351.26,11.61,,,,362.87,,,,,,,,,,,,0,,,,,,,351.26,11.61,,,,362.87
3/1/2022,2019,20200659,17913,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,MINNESOTA,,,,,,,12.91,,,,,12.91,,,,,,,,,,,,0,,,,,,,12.91,,,,,12.91
3/1/2022,2019,20200659,17913,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,1.42,446.49,334.24,4.58,2.05,,788.78,0,6.26,1.38,0.21,0,0,0,0,0,0,,7.85,0,6.26,1.38,0.21,0,1.42,446.49,334.24,4.58,2.05,,796.63
3/1/2022,2019,20200220,17444,25146,"EQUISTAR CHEMICALS, L.P.",Crude Oil,INTRASTATE,TEXAS,0,0,0,,0,33.67,0,0,0,0,,33.67,0,0,0,0.1,0,0,0,0,0,0,,0.1,0,0,0,0.1,0,33.67,0,0,0,0,,33.77
3/1/2022,2019,20200222,17446,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTERSTATE,LOUISIANA,0,0,0,0,0,0,26.83,0,5.64,0,,32.47,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,26.83,0,5.64,0,,32.47
3/1/2022,2019,20200222,17446,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,3.33,0,,3.33,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3.33,0,,3.33
3/1/2022,2019,20200222,17446,25146,"EQUISTAR CHEMICALS, L.P.",HVL,INTRASTATE,TEXAS,0,0,0,0,0,761.105,158.03,153.937,5.987,2.1,,1081.159,0,0,0,48.53,166.67,0,0,0,0,0,,215.2,0,0,0,48.53,166.67,761.105,158.03,153.937,5.987,2.1,,1296.359
3/1/2022,2019,20200221,17445,25146,"EQUISTAR CHEMICALS, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,41.71,0,72.18,0,0,,113.89,0,0,0,0.01,0,0,0,0,0,0,,0.01,0,0,0,0.01,0,41.71,0,72.18,0,0,,113.9
3/1/2022,2019,20200435,17674,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.",HVL,INTERSTATE,KENTUCKY,,,,37.04,,,,,4.17,36.69,,77.9,,,,,,,,,,,,0,,,,37.04,,,,,4.17,36.69,,77.9
3/1/2022,2019,20200435,17674,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.",HVL,INTERSTATE,WEST VIRGINIA,,,,,,39.74,,,22.11,,,61.85,,,,,,,,,,,,0,,,,,,39.74,,,22.11,,,61.85
3/1/2022,2019,20200224,17448,26039,FLORIDA POWER & LIGHT CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,FLORIDA,0,0,0,0,0,52.334,0,0,0,,,52.334,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,52.334,0,0,0,0,,52.334
3/1/2022,2019,20200379,17617,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0.72,0,,0.72,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.72,0,,0.72
3/1/2022,2019,20200377,17615,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,0,2.32,0.02,,2.34,0,0,0,7.1,0,0,0,0,0,0,,7.1,0,0,0,7.1,0,0,0,0,2.32,0.02,,9.44
3/1/2022,2019,20200377,17615,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,10.54,0,2.11,,12.65,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10.54,0,2.11,,12.65
3/1/2022,2019,20200377,17615,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,0,0,0,3.18,0,1.15,2.11,0,1.85,0.37,,8.66,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3.18,0,1.15,2.11,0,1.85,0.37,,8.66
3/1/2022,2019,20200377,17615,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NORTH CAROLINA,0,0,0,0,0,28.59,0,0.08,0,0,,28.67,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,28.59,0,0.08,0,0,,28.67
3/1/2022,2019,20200377,17615,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,4.87,5.96,3.18,8.41,8.8,,31.22,,,,,,,,,,,,0,,,,,,4.87,5.96,3.18,8.41,8.8,,31.22
3/1/2022,2019,20200078,17290,26045,"PAR HAWAII REFINING, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,HAWAII,,,,,,22,,,,,,22,,,,,,2,,,,,,2,,,,,,24,,,,,,24
3/1/2022,2019,20200194,17417,26048,HUNT REFINING CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALABAMA,,,,,,,23.72,,23.72,,,47.44,,,,,,,,,,,,0,,,,,,,23.72,,23.72,,,47.44
3/1/2022,2019,20200433,17672,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,0,0.04,0.1,22,60.9,51.59,,134.63,0,0,4.31,0,0,0,0,0,0,0,,4.31,0,0,4.31,0,0,0.04,0.1,22,60.9,51.59,,138.94
3/1/2022,2019,20200433,17672,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,INDIANA,,,,,,1.1,0.2,12.7,4.2,1.5,,19.7,,,10,8.8,,,,,,,,18.8,,,10,8.8,,1.1,0.2,12.7,4.2,1.5,,38.5
3/1/2022,2019,20200433,17672,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTERSTATE,KENTUCKY,0,0,0,0,0,0,0,0.5,0,0,,0.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.5,0,0,,0.5
3/1/2022,2019,20200433,17672,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTRASTATE,ILLINOIS,,,,,,,,,,0.06,,0.06,,,,,,,,,,,,0,,,,,,,,,,0.06,,0.06
3/1/2022,2019,20200433,17672,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Crude Oil,INTRASTATE,INDIANA,0,0,0,0,0,26,0,0.2,0.5,1.6,,28.3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,26,0,0.2,0.5,1.6,,28.3
3/1/2022,2019,20200434,17861,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,INDIANA,0,0,0,0,0,0,17.5,0.1,0.7,1.08,,19.38,0,0,0,50.1,0.1,0,0,0,0,0,,50.2,0,0,0,50.1,0.1,0,17.5,0.1,0.7,1.08,,69.58
3/1/2022,2019,20200471,17712,26054,KEY WEST PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,FLORIDA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
3/1/2022,2019,20200303,17532,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTERSTATE,OKLAHOMA,,,,,,,,,,,,0,,,,,39.66,,,,,,,39.66,,,,,39.66,,,,,,,39.66
3/1/2022,2019,20200303,17532,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTERSTATE,TEXAS,,,,,103.07,,,,,,,103.07,,,,,,,,,,,,0,,,,,103.07,,,,,,,103.07
3/1/2022,2019,20200303,17532,26061,"DELEK CRUDE LOGISTICS, LLC.",Crude Oil,INTRASTATE,TEXAS,,,,,,,10.37,13.08,1.23,2.5,,27.18,,149.77,67.84,0.53,32.54,11.31,,,,,,261.99,,149.77,67.84,0.53,32.54,11.31,10.37,13.08,1.23,2.5,,289.17
3/1/2022,2019,20200304,17533,26061,"DELEK CRUDE LOGISTICS, LLC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,19.3,,,,,19.3,,,,13.4,85.26,,,,,,,98.66,,,,13.4,85.26,,19.3,,,,,117.96
3/1/2022,2019,20200653,17907,26065,CHS MCPHERSON REFINERY INC.,HVL,INTRASTATE,KANSAS,,,,,,,,,,0.2,,0.2,,,,3.6,,,,,,,,3.6,,,,3.6,,,,,,0.2,,3.8
3/1/2022,2019,20200654,17908,26065,CHS MCPHERSON REFINERY INC.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,KANSAS,,,,,7,,,,13.7,,,20.7,,,,,,,,,,,,0,,,,,7,,,,13.7,,,20.7
3/1/2022,2019,20200339,17965,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTERSTATE,ALABAMA,,,,,,1.56,,,0.03,0.18,,1.77,,,,,,,,,,,,0,,,,,,1.56,,,0.03,0.18,,1.77
3/1/2022,2019,20200339,17965,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,ALABAMA,,,,,,5.36,,,,,,5.36,,,,0.41,,,,,,,,0.41,,,,0.41,,5.36,,,,,,5.77
3/1/2022,2019,20200339,17965,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,CALIFORNIA,,,,,,7.74,30.95,56.53,3.63,16.61,,115.46,,,0.13,33.7,65.28,,,,,,,99.11,,,0.13,33.7,65.28,7.74,30.95,56.53,3.63,16.61,,214.57
3/1/2022,2019,20200339,17965,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,LOUISIANA,,,3.9,,,2.9,,,,,,6.8,,,,,,,,,,,,0,,,3.9,,,2.9,,,,,,6.8
3/1/2022,2019,20200339,17965,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,21.46,,21.46,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,21.46,,21.46
3/1/2022,2019,20200339,17965,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,OKLAHOMA,,,,,,,9.34,,1.98,,,11.32,,,,,,,,,,,,0,,,,,,,9.34,,1.98,,,11.32
3/1/2022,2019,20200339,17965,26085,"PLAINS MARKETING, L.P.",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,7.88,0.44,,8.32,,,,,,,,,,,,0,,,,,,,,,7.88,0.44,,8.32
3/1/2022,2019,20200340,17570,26085,"PLAINS MARKETING, L.P.",HVL,INTERSTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
3/1/2022,2019,20200340,17570,26085,"PLAINS MARKETING, L.P.",HVL,INTERSTATE,SOUTH CAROLINA,0,0,0,0,0,62.64,0,0,0,0.04,,62.68,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,62.64,0,0,0,0.04,,62.68
3/1/2022,2019,20200340,17570,26085,"PLAINS MARKETING, L.P.",HVL,INTRASTATE,ARIZONA,0,0,0,0,0,3.87,0,0,0,7.71,,11.58,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3.87,0,0,0,7.71,,11.58
3/1/2022,2019,20200061,17272,26086,SEADRIFT PIPELINE CORP,HVL,INTRASTATE,TEXAS,0,0,0,1.52,42.76,135.59,11.08,5.08,50.56,4.54,,251.13,4.36,0,0,128.66,93.72,0,0,0,0,0,,226.74,4.36,0,0,130.18,136.48,135.59,11.08,5.08,50.56,4.54,,477.87
3/1/2022,2019,20200635,18037,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MARYLAND,0,0,0,0,0,0,0,0,0,1.1,,1.1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1.1,,1.1
3/1/2022,2019,20200635,18037,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
