DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTF1A,PARTF1B,PARTF1C,PARTF1D,PARTF1DOTH,PARTF1E,PARTF2A1,PARTF2A2,PARTF2A,PARTF2B,PARTF2BHCAOUTSIDE,PARTF2B1,PARTF2B2,PARTF2C1,PARTF2C2,PARTF2C3,PARTF2C4,PARTF2CTOT,PARTF3A,PARTF3B,PARTF3BHCAOUTSIDE,PARTF3C,PARTF3D,PARTF4A,PARTF4A1TOT,PARTF4A11,PARTF4A12,PARTF4B,PARTF4BHCAOUTSIDE,PARTF4B1,PARTF4B2,PARTF4C1,PARTF4C2,PARTF4C3,PARTF4C4,PARTF4CTOT,PARTF5A,PARTF5AOTH,PARTF5A11,PARTF5A12,PARTF5A1TOT,PARTF5B,PARTF5BHCAOUTSIDE,PARTF5B1,PARTF5B2,PARTF5C1,PARTF5C2,PARTF5C3,PARTF5C4,PARTF5CTOT,PARTF6A,PARTF6B,PARTF6BHCAOUTSIDE,PARTF6C,PARTF6D,PARTF6E,PARTF6F,PARTF6G,PARTGMBA,PARTGMRC,PARTGTOTMILES,PARTG1A,PARTG1B,PARTG1TOTMILES
3/1/2022,2018,20190041,16422,8014,IDAHO PIPELINE CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,IDAHO,,,,,,,,,,,,,,0,0,0,,0,,,,0,0,,,,,,,,,0,0,0,,0,,,,,,,,,,0,0,0,,0,,,,0,,,,,0,0,0,,,
3/1/2022,2018,20190015,16377,8166,INTERSTATE ENERGY COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,PENNSYLVANIA,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190112,18840,8175,INTERSTATE STORAGE & PIPELINE C0,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,0,0,0,0,,0,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190625,17057,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,,0,73.8,0,0,Combination Tool,73.8,,,481,436,,,,66,78,261,,405,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,73.8,436,,405,275,0,,,0,0,0,,,
3/1/2022,2018,20190625,17057,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTRASTATE,KANSAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190546,16977,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,,184.12,184.12,51.2,0,,419.44,,,229,226,,,,13,15,186,,214,55.9,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,475.34,226,,214,0,0,,,0,220.2,220.2,,,
3/1/2022,2018,20190547,17239,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,492.36,492.36,0,0,,984.72,,,25,19,,,,16,1,0,,17,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,984.72,19,,17,6,0,,,0,492.3,492.3,,,
3/1/2022,2018,20190547,17239,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WYOMING,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190500,16931,10250,KIANTONE PIPELINE CORP,Crude Oil,INTERSTATE,,,,,,,,,,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,37.69,Close Interval Survey,,,,0,,,,,,,,,37.69,10,,,,,,,,,,,,
3/1/2022,2018,20190502,16933,10250,KIANTONE PIPELINE CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,PENNSYLVANIA,3.4,3.4,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915,Close Interval Survey,,,,0,,,,,,,,,13.715,0,,,,,,,,,,,,
3/1/2022,2018,20190489,16920,10346,KUPARUK TRANSPORTATION CO,Crude Oil,INTERSTATE,,36.861,36.861,,,,73.722,,,132,0,,,,1,0,0,,1,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0.109,RT VT UT,,,,0,,,,0,0,0,,0,73.831,0,,1,0,0,,,,36.861,36.861,,,
3/1/2022,2018,20190644,17080,11032,SPIRE MISSOURI INC. EAST,HVL,INTERSTATE,,8.7,8.7,0,0,,17.4,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,17.4,0,,0,0,0,,,0,8.7,8.7,,,
3/1/2022,2018,20190441,16872,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,,3245,1440.74,1292.14,441.09,XSTRAIN,6418.97,,,533,421,,,,3,14,51,,68,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,6418.97,421,,68,0,0,,,389.69,659.42,1049.11,,,
3/1/2022,2018,20190444,16875,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,,569.37,189.79,189.79,0,,948.95,,,36,35,,,,2,2,5,,9,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,948.95,35,,9,0,0,,,0,125.13,125.13,,,
3/1/2022,2018,20190260,16677,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTERSTATE,,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,none,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190260,16677,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTRASTATE,ARKANSAS,0,4.57,0,0,none,4.57,,,0,0,,,,0,0,0,,0,3.93,0,,0,0,3.28,,,,0,,,,0,0,0,,0,0,none,,,,0,,,,0,0,0,,0,11.78,0,,0,0,0,,,0,3.93,3.93,,,
3/1/2022,2018,20190260,16677,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,none,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190230,16643,11551,"DELEK LOGISTICS OPERATING, LLC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,ARKANSAS,32.76,32.76,0,0,,65.52,,,2,2,,,,2,0,1,,3,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,65.52,2,,3,2,0,,,0,16.38,16.38,,,
3/1/2022,2018,20190185,16835,11733,LOOP LLC,Crude Oil,INTERSTATE,,,,101.9,,,101.9,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,2,,,,,,,48.72,,48.72,,,
3/1/2022,2018,20190187,16836,11733,LOOP LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,21.4,21.4,,,,42.8,,,0,0,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8,0,,0,,,,,2.88,,2.88,,,
3/1/2022,2018,20190096,16490,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",HVL,INTERSTATE,,42.14,42.14,42.14,,,126.42,,,314,314,,,,1,1,1,,3,42.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.56,314,,3,99,,,,,20.62,20.62,,,
3/1/2022,2018,20190319,16742,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,,189.58,189.58,0,0,,379.16,,,38,11,,,,1,3,2,,6,198.32,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,577.48,11,,6,0,0,,,0,243,243,,,
3/1/2022,2018,20190394,16821,12624,EXXONMOBIL OIL CORPORATION,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,,0,,,6,1,,,,0,0,1,,1,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,1,,1,0,0,,,0,0,0,,,
3/1/2022,2018,20190395,16822,12624,EXXONMOBIL OIL CORPORATION,HVL,INTRASTATE,TEXAS,86,124,115,0,,325,,,33,30,,,,4,0,2,,6,12,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,337,30,,6,0,0,,,0,89,89,,,
3/1/2022,2018,20190398,16825,12624,EXXONMOBIL OIL CORPORATION,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,3,6,7,0,,16,,,263,181,,,,6,9,84,,99,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,16,181,,99,26,0,,,0,3.1,3.1,,,
3/1/2022,2018,20190243,16656,12628,MOBIL  PIPE  LINE COMPANY,Crude Oil,INTERSTATE,,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190243,16656,12628,MOBIL  PIPE  LINE COMPANY,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190244,16657,12628,MOBIL  PIPE  LINE COMPANY,HVL,INTRASTATE,TEXAS,68,107,195,136,,506,,,20,9,,,,0,0,1,,1,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,506,9,,1,0,0,,,0,68,68,,,
3/1/2022,2018,20190245,16658,12628,MOBIL  PIPE  LINE COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ILLINOIS,3,3,0,0,,6,,,0,0,,,,0,0,0,,0,0.25,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,6.25,0,,0,0,0,,,0,3.2,3.2,,,
3/1/2022,2018,20190389,16816,12634,EXXONMOBIL OIL CORPORATION,HVL,INTRASTATE,TEXAS,49,103,54,0,,206,,,39,17,,,,0,0,5,,5,6,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,212,17,,5,0,0,,,0,42,42,,,
3/1/2022,2018,20190313,16736,12913,SUPERIOR REFINING COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WISCONSIN,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,,,,0,,,,,,,,,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,
3/1/2022,2018,20190474,16905,14145,ENLINK LBU-ORV,Crude Oil,INTRASTATE,OHIO,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190063,16456,14194,"OILTANKING, HOUSTON LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,2.45,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45,0,,0,,,,,,,,,,
3/1/2022,2018,20190170,16576,14391,"OSAGE PIPE LINE COMPANY, LLC",Crude Oil,INTERSTATE,,135.67,135.67,,,,271.34,,,8,8,,,,2,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.34,8,,2,,,,,,71.6,71.6,,,
3/1/2022,2018,20190443,16874,15156,SINCLAIR TRANSPORTATION COMPANY,Crude Oil,INTERSTATE,,61.4,61.4,,,,122.8,,,14,12,,,,,12,0,,12,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.8,12,,12,0,0,,,0,0,0,,,
3/1/2022,2018,20190442,16873,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,39,39,,,,78,,,2,0,,,,0,0,0,,0,82,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,0,,0,0,0,,,0,38,38,,,
3/1/2022,2018,20190632,17064,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Crude Oil,INTRASTATE,TEXAS,22.4,22.4,0,0,,44.8,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,44.8,0,,0,0,0,,,0,11.7,11.7,,,
3/1/2022,2018,20190634,17066,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,HVL,INTRASTATE,TEXAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190633,17065,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,,,,,,
3/1/2022,2018,20193690,16347,15645,PLACID PIPELINE COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190274,16692,15674,PLANTATION PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,797.8,781.02,0,0,,1578.82,,,403,122,,,,0,18,9,,27,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,1578.82,122,,27,4,0,,,0,711.76,711.76,,,
3/1/2022,2018,20190463,16894,15774,NORTH DAKOTA PIPELINE COMPANY LLC,Crude Oil,INTERSTATE,,0,64.7,52.12,0,,116.82,,,50,49,,,,1,1,0,,2,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,116.82,49,,2,0,0,,,0,47.65,47.65,,,
3/1/2022,2018,20190618,17050,15786,PORTLAND PIPE LINE CORPORATION,Crude Oil,INTERSTATE,,166,166,0,166,inertial mapping unit,498,,,12,1,,,,0,0,1,,1,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,498,1,,1,0,0,,,0,75.3,75.3,,,
3/1/2022,2018,20190232,16645,15851,"DELEK MARKETING AND SUPPLY, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,28.25,0,,0,0,0,,,,0,,,,0,0,0,,0,0,none,,,,0,,,,0,0,0,,0,28.25,0,,0,0,0,,,0,28.25,28.25,,,
3/1/2022,2018,20190111,16507,15915,"PIPELINES OF PUERTO RICO INCD, THE",Refined and/or Petroleum Product (non-HVL),INTRASTATE,PUERTO RICO,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,9.5,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,9.5,0,,0,0,0,,,0,9.5,9.5,,,
3/1/2022,2018,20190654,17110,15979,"ERGON TERMINALING, INC.",Crude Oil,INTERSTATE,,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190275,16693,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,,298.22,298.22,,,,596.44,,,12,11,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,596.44,11,,0,0,0,,,0,191.83,191.83,,,
3/1/2022,2018,20190275,16693,18092,"SFPP, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,245.37,245.37,0,0,,490.74,,,34,12,,,,2,0,3,,5,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,490.74,12,,5,0,0,,,0,196.55,196.55,,,
3/1/2022,2018,20190316,16739,18275,SHELL CHEMICAL CO,Crude Oil,INTRASTATE,ALABAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2018,20190317,16740,18275,SHELL CHEMICAL CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALABAMA,0,0,0,0,,0,,,20,20,,,,8,5,1,,14,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,20,,14,0,0,,,0,0,0,,,
3/1/2022,2018,20190069,16462,18386,BP OIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,92.9,92.9,22.1,,,207.9,,,16,7,,,,0,1,6,,7,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,207.9,7,,7,0,0,,,0,92.2,92.2,,,
3/1/2022,2018,20190069,16462,18386,BP OIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,OHIO,2.6,2.6,0,0,,5.2,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,5.2,0,,0,0,0,,,0,2.6,2.6,,,
3/1/2022,2018,20190144,16545,18667,FREEPORT-MCMORAN OIL & GAS,Crude Oil,INTERSTATE,,21.96,,,,,21.96,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,21.96,0,,0,0,0,,,0,21.96,21.96,,,
3/1/2022,2018,20190416,16847,18678,ST LOUIS PIPELINE OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190322,16745,18718,SUNOCO PIPELINE L.P.,Crude Oil,INTERSTATE,,73.28,73.28,0,0,,146.56,,,159,100,,,,3,7,8,,18,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,146.56,100,,18,6,0,,,0,23.84,23.84,,,
3/1/2022,2018,20190322,16745,18718,SUNOCO PIPELINE L.P.,Crude Oil,INTRASTATE,OKLAHOMA,0,0,0,0,,0,,,104,93,,,,6,0,5,,11,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,93,,11,0,0,,,0,0,0,,,
3/1/2022,2018,20190322,16745,18718,SUNOCO PIPELINE L.P.,Crude Oil,INTRASTATE,TEXAS,132,132,87,0,,351,,,224,119,,,,20,1,20,,41,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,351,119,,41,8,0,,,0,86.53,86.53,,,
3/1/2022,2018,20190320,16743,18718,SUNOCO PIPELINE L.P.,HVL,INTERSTATE,,186.48,542.47,0,0,,728.95,,,6,5,,,,0,1,1,,2,330.29,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,1059.24,5,,2,0,0,,,229.5,97,326.5,,,
3/1/2022,2018,20190320,16743,18718,SUNOCO PIPELINE L.P.,HVL,INTRASTATE,TEXAS,59,59,0,0,,118,,,3,3,,,,0,2,0,,2,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,118,3,,2,0,0,,,0,39.4,39.4,,,
3/1/2022,2018,20190321,16744,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,174.02,138.31,79.96,0,,392.29,,,55,19,,,,1,3,2,,6,0.19,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,392.48,19,,6,0,0,,,0,184.35,184.35,,,
3/1/2022,2018,20190321,16744,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,MASSACHUSETTS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190321,16744,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,487.26,487.26,0,0,,974.52,,,7,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,974.52,0,,0,0,0,,,0,165.5,165.5,,,
3/1/2022,2018,20190392,16819,19319,"TPC GROUP, LLC",HVL,INTRASTATE,LOUISIANA,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190392,16819,19319,"TPC GROUP, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0,,0,,,7,7,,,,2,1,0,,3,11,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,11,7,,3,0,0,,,1,10,11,,,
3/1/2022,2018,20190393,16820,19319,"TPC GROUP, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190393,16820,19319,"TPC GROUP, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190290,16708,19410,THUMS LONG BEACH CO,Crude Oil,INTRASTATE,CALIFORNIA,6.63,2.75,,,,9.38,,,1,1,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.13,1,,,,,,,,,,,,
3/1/2022,2018,20190434,16865,19585,TRANS MOUNTAIN PIPELINE (PUGET SOUND) LLC,Crude Oil,INTERSTATE,,0,0,43,0,,43,,,9,5,,,,1,2,0,,3,1,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,44,5,,3,,,,,0,43,43,,,
3/1/2022,2018,20190083,16477,19892,UCAR PIPELINE INCORPORATED,HVL,INTRASTATE,LOUISIANA,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20193688,16345,20046,UNION CARBIDE CHEMICALS & PLASTICS CO INC,HVL,INTRASTATE,WEST VIRGINIA,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190619,17051,20202,ULTRAMAR INC,Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,
3/1/2022,2018,20190620,17052,20202,ULTRAMAR INC,HVL,INTRASTATE,CALIFORNIA,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,0,,,0,0,0,,,
3/1/2022,2018,20190621,17053,20202,ULTRAMAR INC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,,,,,,,,,,,,,,,,,,,8,0,,0,0,0,,,,0,,,,,,,,,0,,,,,0,,,,,,,,,8,0,,0,0,0,,,0,8,8,,,
3/1/2022,2018,20190506,16937,21359,SASOL CHEMICALS USA LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,,0,,,0,0,,,,0,0,0,,0,2,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,2,0,,0,0,0,,,0,2,2,,,
3/1/2022,2018,20190401,16828,22430,WEST SHORE PIPELINE CO,Crude Oil,INTERSTATE,,0,0,0,0,,0,,,5,5,,,,0,0,1,,1,0,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,0,5,,1,0,0,,,0,0,0,,,
3/1/2022,2018,20190402,16829,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,,62,62,0,0,,124,,,104,98,,,,2,0,19,,21,5,0,,0,0,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,129,98,,21,15,0,,,0,67,67,,,
3/1/2022,2018,20190323,16746,22442,WEST TEXAS GULF PIPELINE CO,Crude Oil,INTERSTATE,,112.94,112.94,0,0,,225.88,,,21,10,,,,0,0,0,,0,67.34,2,,1,1,0,,,,0,,,,0,0,0,,0,0,,,,,0,,,,0,0,0,,0,293.22,12,,2,0,0,,,0,66.85,66.85,,,
3/1/2022,2018,20190108,16504,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,,,,,,,,,,33,33,,,,,,3,,3,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,33,,3,,,,,,1.96,1.96,,,
3/1/2022,2018,20190108,16504,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTRASTATE,OKLAHOMA,,,,,,,,,15,15,,,,2,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,3,,,,,,,,,,
3/1/2022,2018,20190097,16491,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,,,,,,,,,,38,38,,,,,6,10,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,16,,,,,,,,,,
3/1/2022,2018,20190098,16492,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,,2567.1,2567.1,2585.81,,,7720.01,,,2254,2254,,,,115,88,81,,284,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7729.25,2254,,284,14,,,,1.7,1114.95,1116.65,,,
