DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTPONCPB,PARTPONCPC,PARTPONCUB,PARTPONCUC,PARTPONCUP,PARTPONCUO,PARTPONTOTAL,PARTPOFFCPB,PARTPOFFCPC,PARTPOFFCUB,PARTPOFFCUC,PARTPOFFCUP,PARTPOFFCUO,PARTPOFFTOTAL,PARTPCPBTOTAL,PARTPCPCTOTAL,PARTPCUBTOTAL,PARTPCUCTOTAL,PARTPCUPTOTAL,PARTPCUOTOTAL,PARTPTOTMILES,PARTPOTHER
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,INDIANA,0,582.37,0,0,0,0,582.37,0,0,0,0,0,0,0,0,582.37,0,0,0,0,582.37,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,IOWA,0.002,749.634,0,0,0,0,749.636,0,0,0,0,0,0,0,0.002,749.634,0,0,0,0,749.636,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,KANSAS,0.011,1601.441,0,0,0,0,1601.452,0,0,0,0,0,0,0,0.011,1601.441,0,0,0,0,1601.452,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,KENTUCKY,0,9.887,0,0,0,0,9.887,0,0,0,0,0,0,0,0,9.887,0,0,0,0,9.887,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,LOUISIANA,0,943.851,0,0,0,0,943.851,0,0,0,0,0,0,0,0,943.851,0,0,0,0,943.851,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,MINNESOTA,0.002,213.658,0,0,0,0,213.66,0,0,0,0,0,0,0,0.002,213.658,0,0,0,0,213.66,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,MISSISSIPPI,0,93.437,0,0,0,0,93.437,0,0,0,0,0,0,0,0,93.437,0,0,0,0,93.437,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,MISSOURI,0,539.599,0,0,0,0,539.599,0,0,0,0,0,0,0,0,539.599,0,0,0,0,539.599,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,NEBRASKA,0,289.1,0,0,0,0,289.1,0,0,0,0,0,0,0,0,289.1,0,0,0,0,289.1,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,NEW MEXICO,0.2,1449.683,0,0,0,0,1449.883,0,0,0,0,0,0,0,0.2,1449.683,0,0,0,0,1449.883,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,NEW YORK,0,199.994,0,0,0,0,199.994,0,0,0,0,0,0,0,0,199.994,0,0,0,0,199.994,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,OHIO,0,647.682,0,0,0,0,647.682,0,0,0,0,0,0,0,0,647.682,0,0,0,0,647.682,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,OKLAHOMA,0,326.493,0,0,0,0,326.493,0,0,0,0,0,0,0,0,326.493,0,0,0,0,326.493,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,PENNSYLVANIA,0,566.727,0,0,0,0,566.727,0,0,0,0,0,0,0,0,566.727,0,0,0,0,566.727,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,TEXAS,0.061,3499.06,0,0,0,0,3499.121,0,0,0,0,0,0,0,0.061,3499.06,0,0,0,0,3499.121,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,UTAH,0,535.681,0,0,0,0,535.681,0,0,0,0,0,0,0,0,535.681,0,0,0,0,535.681,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,WEST VIRGINIA,0,22.721,0,0,0,0,22.721,0,0,0,0,0,0,0,0,22.721,0,0,0,0,22.721,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,WISCONSIN,0,71.149,0,0,0,0,71.149,0,0,0,0,0,0,0,0,71.149,0,0,0,0,71.149,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,WYOMING,0.021,468.061,0,0,0,0,468.082,0,0,0,0,0,0,0,0.021,468.061,0,0,0,0,468.082,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTRASTATE,LOUISIANA,0,1257.737,0,0,0,0,1257.737,0,0,0,0,0,0,0,0,1257.737,0,0,0,0,1257.737,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTRASTATE,TEXAS,45.345,4902.927,0,0,0,0,4948.272,0,0,0,0,0,0,0,45.345,4902.927,0,0,0,0,4948.272,
3/1/2022,2020,20210433,18977,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTRASTATE,WYOMING,0,3.351,0,0,0,0,3.351,0,0,0,0,0,0,0,0,3.351,0,0,0,0,3.351,
3/1/2022,2020,20210434,18536,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARKANSAS,0,37.696,0,0,0,0,37.696,0,0,0,0,0,0,0,0,37.696,0,0,0,0,37.696,
3/1/2022,2020,20210434,18536,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,34.406,0,0,0,0,34.406,0,0,0,0,0,0,0,0,34.406,0,0,0,0,34.406,
3/1/2022,2020,20210434,18536,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,29.966,0,0,0,0,29.966,0,0,0,0,0,0,0,0,29.966,0,0,0,0,29.966,
3/1/2022,2020,20210434,18536,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,0,0.559,0,0,0,0,0.559,0,0,0,0,0,0,0,0,0.559,0,0,0,0,0.559,
3/1/2022,2020,20210434,18536,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KENTUCKY,0,9.355,0,0,0,0,9.355,0,0,0,0,0,0,0,0,9.355,0,0,0,0,9.355,
3/1/2022,2020,20210434,18536,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,76.577,0,0,0,0,76.577,0,0,0,0,0,0,0,0,76.577,0,0,0,0,76.577,
3/1/2022,2020,20210434,18536,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OHIO,0,38.256,0,0,0,0,38.256,0,0,0,0,0,0,0,0,38.256,0,0,0,0,38.256,
3/1/2022,2020,20210434,18536,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TENNESSEE,0,6.832,0,0,0,0,6.832,0,0,0,0,0,0,0,0,6.832,0,0,0,0,6.832,
3/1/2022,2020,20210434,18536,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,0.136,85.657,0,0,0,0,85.793,0,0,0,0,0,0,0,0.136,85.657,0,0,0,0,85.793,
3/1/2022,2020,20210434,18536,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,82.144,0,0,0,0,82.144,0,0,0,0,0,0,0,0,82.144,0,0,0,0,82.144,
3/1/2022,2020,20210434,18536,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW MEXICO,0,334.921,0,0,0,0,334.921,0,0,0,0,0,0,0,0,334.921,0,0,0,0,334.921,
3/1/2022,2020,20210434,18536,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,14.433,279.576,0,0,0,0,294.009,0,0,0,0,0,0,0,14.433,279.576,0,0,0,0,294.009,
3/1/2022,2020,20210676,18787,31627,"DENBURY ONSHORE, LLC",CO2,INTERSTATE,LOUISIANA,0,74.27,0,0,0,0,74.27,0,0,0,0,0,0,0,0,74.27,0,0,0,0,74.27,
3/1/2022,2020,20210676,18787,31627,"DENBURY ONSHORE, LLC",CO2,INTERSTATE,MISSISSIPPI,0,249.37,0,0,0,0,249.37,0,0,0,0,0,0,0,0,249.37,0,0,0,0,249.37,
3/1/2022,2020,20210676,18787,31627,"DENBURY ONSHORE, LLC",CO2,INTRASTATE,MISSISSIPPI,0,95.01,0,0,0,0,95.01,0,0,0,0,0,0,0,0,95.01,0,0,0,0,95.01,
3/1/2022,2020,20220013,18966,31632,NORTHWESTERN CORPORATION,Crude Oil,INTRASTATE,MONTANA,0,38,0,0,0,0,38,0,0,0,0,0,0,0,0,38,0,0,0,0,38,
3/1/2022,2020,20210454,18556,31663,NAVAJO NATION OIL AND GAS COMPANY,Crude Oil,INTERSTATE,COLORADO,0,12.1,0,0,0,0,12.1,0,0,0,0,0,0,0,0,12.1,0,0,0,0,12.1,
3/1/2022,2020,20210454,18556,31663,NAVAJO NATION OIL AND GAS COMPANY,Crude Oil,INTERSTATE,NEW MEXICO,0,58.302,0,0,0,0,58.302,0,0,0,0,0,0,0,0,58.302,0,0,0,0,58.302,
3/1/2022,2020,20210454,18556,31663,NAVAJO NATION OIL AND GAS COMPANY,Crude Oil,INTERSTATE,UTAH,0,17.32,0,0,0,0,17.32,0,0,0,0,0,0,0,0,17.32,0,0,0,0,17.32,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,ILLINOIS,0,2.83,0,0,0,0,2.83,0,0,0,0,0,0,0,0,2.83,0,0,0,0,2.83,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,LOUISIANA,0,11.4,0,0,0,0,11.4,0,0,0,0,0,0,0,0,11.4,0,0,0,0,11.4,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,MONTANA,0,797.48,0,0,0,0,797.48,0,0,0,0,0,0,0,0,797.48,0,0,0,0,797.48,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,NEW MEXICO,0,22.75,0,0,0,0,22.75,0,0,0,0,0,0,0,0,22.75,0,0,0,0,22.75,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,NORTH DAKOTA,0,94.42,0,0,0,0,94.42,0,0,0,0,0,0,0,0,94.42,0,0,0,0,94.42,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,OKLAHOMA,0,455.63,0,0,0,0,455.63,0,0,0,0,0,0,0,0,455.63,0,0,0,0,455.63,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,TEXAS,0,1476.95,0,0,0,0,1476.95,0,0,0,0,0,0,0,0,1476.95,0,0,0,0,1476.95,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,WYOMING,0,15.47,0,0,0,0,15.47,0,0,0,0,0,0,0,0,15.47,0,0,0,0,15.47,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTRASTATE,CALIFORNIA,0,467.48,0,0,0,0,467.48,0,0,0,0,0,0,0,0,467.48,0,0,0,0,467.48,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTRASTATE,LOUISIANA,38.7,40.54,0,0,0,0,79.24,0,0,0,0,0,0,0,38.7,40.54,0,0,0,0,79.24,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,0,0.66,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0.66,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTRASTATE,OKLAHOMA,0,1.64,0,0,0,0,1.64,0,0,0,0,0,0,0,0,1.64,0,0,0,0,1.64,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTRASTATE,TEXAS,4.2,182.59,0,0,0,0,186.79,0,0,0,0,0,0,0,4.2,182.59,0,0,0,0,186.79,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,COLORADO,0,366.62,0,0,0,0,366.62,0,0,0,0,0,0,0,0,366.62,0,0,0,0,366.62,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,ILLINOIS,0,11.61,0,0,0,0,11.61,0,0,0,0,0,0,0,0,11.61,0,0,0,0,11.61,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,KANSAS,0,437.88,0,0,0,0,437.88,0,0,0,0,0,0,0,0,437.88,0,0,0,0,437.88,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,LOUISIANA,0.4,31.08,0,0,0,0,31.48,0,0,0,0,0,0,0,0.4,31.08,0,0,0,0,31.48,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,MISSOURI,0,242.79,0,0,0,0,242.79,0,0,0,0,0,0,0,0,242.79,0,0,0,0,242.79,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,NEW MEXICO,0,115.42,0,0,0,0,115.42,0,0,0,0,0,0,0,0,115.42,0,0,0,0,115.42,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,OKLAHOMA,0,371.53,0,0,0,0,371.53,0,0,0,0,0,0,0,0,371.53,0,0,0,0,371.53,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,TEXAS,0.4,1588.4,0,0,0,0,1588.8,0,0,0,0,0,0,0,0.4,1588.4,0,0,0,0,1588.8,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,WYOMING,0,138.57,0,0,0,0,138.57,0,0,0,0,0,0,0,0,138.57,0,0,0,0,138.57,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTRASTATE,LOUISIANA,0,479.66,0,0,0,0,479.66,0,0,0,0,0,0,0,0,479.66,0,0,0,0,479.66,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTRASTATE,TEXAS,0,642.25,0,0,0,0,642.25,0,0,0,0,0,0,0,0,642.25,0,0,0,0,642.25,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,COLORADO,0.1,257.53,0,0,0,0,257.63,0,0,0,0,0,0,0,0.1,257.53,0,0,0,0,257.63,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,IDAHO,0,79.56,0,0,0,0,79.56,0,0,0,0,0,0,0,0,79.56,0,0,0,0,79.56,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,14.95,0,0,0,0,14.95,0,0,0,0,0,0,0,0,14.95,0,0,0,0,14.95,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,0,568.88,0,0,0,0,568.88,0,0,0,0,0,0,0,0,568.88,0,0,0,0,568.88,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,11.47,0,0,0,0,11.47,0,0,0,0,0,0,0,0,11.47,0,0,0,0,11.47,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,0,295.19,0,0,0,0,295.19,0,0,0,0,0,0,0,0,295.19,0,0,0,0,295.19,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MONTANA,0,578.56,0,0,0,0,578.56,0,0,0,0,0,0,0,0,578.56,0,0,0,0,578.56,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,0,2.03,0,0,0,0,2.03,0,0,0,0,0,0,0,0,2.03,0,0,0,0,2.03,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,13.7,612.96,0,0,0,0,626.66,0,0,0,0,0,0,0,13.7,612.96,0,0,0,0,626.66,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,0,438,0,0,0,0,438,0,0,0,0,0,0,0,0,438,0,0,0,0,438,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,UTAH,0,114.2,0,0,0,0,114.2,0,0,0,0,0,0,0,0,114.2,0,0,0,0,114.2,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WASHINGTON,0,132.73,0,0,0,0,132.73,0,0,0,0,0,0,0,0,132.73,0,0,0,0,132.73,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,0,707.38,0,0,0,0,707.38,0,0,0,0,0,0,0,0,707.38,0,0,0,0,707.38,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,270.48,0,0,0,0,270.48,0,0,0,0,0,0,0,0,270.48,0,0,0,0,270.48,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,19.09,0,0,0,0,19.09,0,0,0,0,0,0,0,0,19.09,0,0,0,0,19.09,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,149.17,0,0,0,0,149.17,0,0,0,0,0,0,0,0,149.17,0,0,0,0,149.17,
3/1/2022,2020,20210121,18191,31687,"HILL-LAKE GAS STORAGE, LLC",HVL,INTRASTATE,TEXAS,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,
3/1/2022,2020,20210445,18547,31703,"WILLIAMS MLP OPERATING, LLC",HVL,INTRASTATE,WEST VIRGINIA,0,5.54,0,0,0,0,5.54,0,0,0,0,0,0,0,0,5.54,0,0,0,0,5.54,
3/1/2022,2020,20210528,18631,31707,CHEVRON U.S.A. INC - PERMIAN BASIN,Crude Oil,INTRASTATE,TEXAS,0,9.1,0,0,0,0,9.1,0,0,0,0,0,0,0,0,9.1,0,0,0,0,9.1,
3/1/2022,2020,20210386,18485,31719,HILAND PARTNERS HOLDINGS LLC,HVL,INTRASTATE,MONTANA,0,8.85,0,0,0,0,8.85,0,0,0,0,0,0,0,0,8.85,0,0,0,0,8.85,
3/1/2022,2020,20210386,18485,31719,HILAND PARTNERS HOLDINGS LLC,HVL,INTRASTATE,NORTH DAKOTA,0,12.95,0,0,0,0,12.95,0,0,0,0,0,0,0,0,12.95,0,0,0,0,12.95,
3/1/2022,2020,20210283,18380,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,ILLINOIS,0,4.8,0,0,0,0,4.8,0,0,0,0,0,0,0,0,4.8,0,0,0,0,4.8,
3/1/2022,2020,20210283,18380,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,KANSAS,0,98.58,0,0,0,0,98.58,0,0,0,0,0,0,0,0,98.58,0,0,0,0,98.58,
3/1/2022,2020,20210283,18380,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,MISSOURI,0,271.63,0,0,0,0,271.63,0,0,0,0,0,0,0,0,271.63,0,0,0,0,271.63,
3/1/2022,2020,20210283,18380,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,MONTANA,0,304.12,0,0,0,0,304.12,0,0,0,0,0,0,0,0,304.12,0,0,0,0,304.12,
3/1/2022,2020,20210283,18380,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,NEBRASKA,0,409.89,0,0,0,0,409.89,0,0,0,0,0,0,0,0,409.89,0,0,0,0,409.89,
3/1/2022,2020,20210283,18380,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,WYOMING,0,365.22,0,0,0,0,365.22,0,0,0,0,0,0,0,0,365.22,0,0,0,0,365.22,
3/1/2022,2020,20210100,18179,31721,PIPELINE TECHNOLOGY,HVL,INTRASTATE,LOUISIANA,0,6.3,0,0,0,0,6.3,0,0,0,0,0,0,0,0,6.3,0,0,0,0,6.3,
3/1/2022,2020,20210099,18166,31721,PIPELINE TECHNOLOGY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,22,0,0,0,0,22,
3/1/2022,2020,20210343,18440,31723,EXXONMOBIL FUELS AND LUBRICANTS COMPANY,Crude Oil,INTERSTATE,LOUISIANA,0,0.428,0,0,0,0,0.428,0,0,0,0,0,0,0,0,0.428,0,0,0,0,0.428,
3/1/2022,2020,20210343,18440,31723,EXXONMOBIL FUELS AND LUBRICANTS COMPANY,Crude Oil,INTRASTATE,LOUISIANA,0,10.896,0,0,0,0,10.896,0,0,0,0,0,0,0,0,10.896,0,0,0,0,10.896,
3/1/2022,2020,20210344,18441,31723,EXXONMOBIL FUELS AND LUBRICANTS COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,22.726,0.687,0,0,0,0,23.413,0,0,0,0,0,0,0,22.726,0.687,0,0,0,0,23.413,
3/1/2022,2020,20210638,18748,31755,"NOBLE MIDSTREAM SERVICES, LLC",Crude Oil,INTRASTATE,COLORADO,0,161.49,0,0,0,0,161.49,0,0,0,0,0,0,0,0,161.49,0,0,0,0,161.49,
3/1/2022,2020,20210638,18748,31755,"NOBLE MIDSTREAM SERVICES, LLC",Crude Oil,INTRASTATE,TEXAS,0,164.08,0,0,0,0,164.08,0,0,0,0,0,0,0,0,164.08,0,0,0,0,164.08,
3/1/2022,2020,20210639,18749,31755,"NOBLE MIDSTREAM SERVICES, LLC",HVL,INTRASTATE,COLORADO,0,7.571,0,0,0,0,7.571,0,0,0,0,0,0,0,0,7.571,0,0,0,0,7.571,
3/1/2022,2020,20210640,18750,31755,"NOBLE MIDSTREAM SERVICES, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,COLORADO,0,2.18,0,0,0,0,2.18,0,0,0,0,0,0,0,0,2.18,0,0,0,0,2.18,
3/1/2022,2020,20210038,18093,31779,SWISSPORT FUELING INC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ARIZONA,0,12.28,0,0,0,0,12.28,0,0,0,0,0,0,0,0,12.28,0,0,0,0,12.28,
3/1/2022,2020,20210045,18100,31801,TANDEM ENERGY CORPORATION,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,4.3,4.3,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.3,
3/1/2022,2020,20210380,18477,31816,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.",HVL,INTRASTATE,KANSAS,0,59.11,0,0,0,0,59.11,0,0,0,0,0,0,0,0,59.11,0,0,0,0,59.11,
3/1/2022,2020,20210379,18476,31816,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,KANSAS,0,3.54,0,0,0,0,3.54,0,0,0,0,0,0,0,0,3.54,0,0,0,0,3.54,
3/1/2022,2020,20210119,18189,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Crude Oil,INTERSTATE,COLORADO,0,104.8,0,0,0,0,104.8,0,0,0,0,0,0,0,0,104.8,0,0,0,0,104.8,
3/1/2022,2020,20210119,18189,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Crude Oil,INTERSTATE,WYOMING,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,18,
3/1/2022,2020,20210119,18189,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Crude Oil,INTRASTATE,COLORADO,0,25.88,0,0,0,0,25.88,0,0,0,0,0,0,0,0,25.88,0,0,0,0,25.88,
3/1/2022,2020,20210119,18189,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Crude Oil,INTRASTATE,WYOMING,54,165,0,0,0,0,219,0,0,0,0,0,0,0,54,165,0,0,0,0,219,
3/1/2022,2020,20210120,18190,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,COLORADO,0,4.17,0,0,0,0,4.17,0,0,0,0,0,0,0,0,4.17,0,0,0,0,4.17,
3/1/2022,2020,20210444,18546,31824,"CALUMET PRINCETON REFINING, LLC",Crude Oil,INTRASTATE,LOUISIANA,0,34,0,0,0,0,34,0,0,0,0,0,0,0,0,34,0,0,0,0,34,
3/1/2022,2020,20210456,18558,31847,"CALUMET COTTON VALLEY REFINING, LLC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,6.35,0,0,0,0,6.35,0,0,0,0,0,0,0,0,6.35,0,0,0,0,6.35,
3/1/2022,2020,20210360,18457,31863,HFOTCO LLC,Crude Oil,INTRASTATE,TEXAS,0,27.5,0,0,0,0,27.5,0,0,0,0,0,0,0,0,27.5,0,0,0,0,27.5,
3/1/2022,2020,20210239,18335,31864,APACHE CORPORATION,CO2,INTRASTATE,TEXAS,0,41.13,0,0,0,0,41.13,0,0,0,0,0,0,0,0,41.13,0,0,0,0,41.13,
3/1/2022,2020,20210085,18144,31878,BRIDGER PIPELINE LLC,Crude Oil,INTERSTATE,MONTANA,0,220,0,0,0,0,220,0,0,0,0,0,0,0,0,220,0,0,0,0,220,
