DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTLHIGHPOPON,PARTLOTHPOPON,PARTLDWON,PARTLECRESON,PARTLCNAVWON,PARTLSEGMILESTOTALON,PARTLECRESOFF,PARTLCNAVWOFF,PARTLSEGMILESTOTALOFF
3/1/2022,2020,20210434,18536,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,228.103,136.669,228.103,42.938,13.271,228.103,,,
3/1/2022,2020,20210676,18787,31627,"DENBURY ONSHORE, LLC",CO2,INTERSTATE,LOUISIANA,17.88,3.36,0,0,0,21.24,,,
3/1/2022,2020,20210676,18787,31627,"DENBURY ONSHORE, LLC",CO2,INTERSTATE,MISSISSIPPI,14.72,8.76,0,0,0,23.48,,,
3/1/2022,2020,20210676,18787,31627,"DENBURY ONSHORE, LLC",CO2,INTRASTATE,MISSISSIPPI,0,0.23,0,0,0,0.23,,,
3/1/2022,2020,20220013,18966,31632,NORTHWESTERN CORPORATION,Crude Oil,INTRASTATE,MONTANA,,,,,,,,,
3/1/2022,2020,20210454,18556,31663,NAVAJO NATION OIL AND GAS COMPANY,Crude Oil,INTERSTATE,COLORADO,0,8.04,8.04,9.271,0,9.271,,,
3/1/2022,2020,20210454,18556,31663,NAVAJO NATION OIL AND GAS COMPANY,Crude Oil,INTERSTATE,NEW MEXICO,3.311,21.789,9.332,26.562,0,26.562,,,
3/1/2022,2020,20210454,18556,31663,NAVAJO NATION OIL AND GAS COMPANY,Crude Oil,INTERSTATE,UTAH,0,13.897,10.995,10.136,0,13.897,,,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,ILLINOIS,2.83,2.83,2.54,2.54,2.2,2.83,,,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,LOUISIANA,11.4,1.49,11.4,0,2.91,11.4,,,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,MONTANA,40.39,71.68,147.99,40.7,0,153.65,,,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,NEW MEXICO,0,7.35,3.6,6.64,0,17.59,,,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,NORTH DAKOTA,0,1.02,20.17,20.34,0,30.44,,,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,OKLAHOMA,29.89,163.73,82.56,105.76,0,254.61,,,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,TEXAS,5,79.69,90.42,47.99,3.87,212.22,,,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,WYOMING,0,0.15,6.98,0,0,7.13,,,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTRASTATE,CALIFORNIA,86.41,103.09,128.27,224.26,5.92,299.58,,,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTRASTATE,LOUISIANA,11.77,3.38,79.24,3.47,4.15,79.24,,,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,0,,,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,,,
3/1/2022,2020,20210464,18566,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTRASTATE,TEXAS,14.54,42.84,35.88,16.44,11.41,83.28,,,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,COLORADO,31.27,26.09,34.63,27.09,0,98.37,,,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,ILLINOIS,9.86,8.63,0,4.44,3.23,11.57,,,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,KANSAS,25.69,48.45,30,72.18,0,141.86,,,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,LOUISIANA,10.84,1.45,0,0,0.75,11.56,,,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,MISSOURI,17.61,24.41,0,83.96,1.71,95.26,,,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,NEW MEXICO,0,5.84,0.11,7.39,0,13.34,,,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,OKLAHOMA,0,18.16,0.93,13.08,0,30.07,,,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,TEXAS,106.46,199.61,61.36,98.98,59.32,354.39,,,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,WYOMING,0,9.3,3.72,0,0,12.08,,,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTRASTATE,LOUISIANA,21.37,132.16,48.59,123.42,24.17,332.4,,,
3/1/2022,2020,20210466,18568,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTRASTATE,TEXAS,87.61,92.88,27.62,6.91,4.58,174.79,,,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,COLORADO,36.23,19.85,45.35,19.28,0,93.4,,,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,IDAHO,16.6,7.66,56.59,29.85,6.75,56.59,,,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,10.87,9.02,3.66,7.39,3.55,13.38,,,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,114.12,148.6,314.06,216.57,11.21,429.61,,,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,10.21,0.82,11.47,0,1.02,11.47,,,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,41.52,70.13,43.88,156.75,0,195.49,,,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MONTANA,44.37,152.31,112.61,135.07,0,237.59,,,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,2.03,0,0,0,0,2.03,,,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,103.67,195.78,128.78,150.69,44.83,358.6,,,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,66.22,78.18,40.49,6.67,12.46,141.47,,,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,UTAH,32.01,25.07,49.84,3.96,0,60.01,,,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WASHINGTON,36.22,18.1,46.07,14.55,3.84,56.78,,,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,5.43,114.98,96.89,64.4,0,216.39,,,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,150.38,75.3,95.82,113.06,2.68,219.72,,,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,12.69,0,12.8,0,0,19.09,,,
3/1/2022,2020,20210465,18567,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,8.93,21.8,44.49,44.32,18.4,55.9,,,
3/1/2022,2020,20210121,18191,31687,"HILL-LAKE GAS STORAGE, LLC",HVL,INTRASTATE,TEXAS,,,,,,,,,
3/1/2022,2020,20210445,18547,31703,"WILLIAMS MLP OPERATING, LLC",HVL,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,,,
3/1/2022,2020,20210528,18631,31707,CHEVRON U.S.A. INC - PERMIAN BASIN,Crude Oil,INTRASTATE,TEXAS,9.1,0,0,0,0,9.1,,,
3/1/2022,2020,20210386,18485,31719,HILAND PARTNERS HOLDINGS LLC,HVL,INTRASTATE,MONTANA,0,0,0,0,0,0,,,
3/1/2022,2020,20210386,18485,31719,HILAND PARTNERS HOLDINGS LLC,HVL,INTRASTATE,NORTH DAKOTA,0,0,0,12.95,0,12.95,,,
3/1/2022,2020,20210283,18380,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,ILLINOIS,4.45,3.55,1.13,0.27,0.4,4.84,,,
3/1/2022,2020,20210283,18380,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,KANSAS,0,3.17,14.58,7.56,3.69,18.51,,,
3/1/2022,2020,20210283,18380,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,MISSOURI,1.33,51.12,12.55,6.04,3.75,59.07,,,
3/1/2022,2020,20210283,18380,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,MONTANA,0,33.52,20.47,0,0,39.13,,,
3/1/2022,2020,20210283,18380,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,NEBRASKA,0,27.16,27.04,92.94,0,118.58,,,
3/1/2022,2020,20210283,18380,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,WYOMING,9.69,66.36,38.06,9.21,0,92.65,,,
3/1/2022,2020,20210100,18179,31721,PIPELINE TECHNOLOGY,HVL,INTRASTATE,LOUISIANA,,6.3,,6.3,6.3,6.3,,,
3/1/2022,2020,20210099,18166,31721,PIPELINE TECHNOLOGY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,5.2,19.9,22,22,22,,,
3/1/2022,2020,20210343,18440,31723,EXXONMOBIL FUELS AND LUBRICANTS COMPANY,Crude Oil,INTERSTATE,LOUISIANA,0,0,0,0,0,0,,,
3/1/2022,2020,20210343,18440,31723,EXXONMOBIL FUELS AND LUBRICANTS COMPANY,Crude Oil,INTRASTATE,LOUISIANA,10.896,0,10.896,0,10.896,10.896,,,
3/1/2022,2020,20210344,18441,31723,EXXONMOBIL FUELS AND LUBRICANTS COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,23.413,0.687,0.687,0.687,0.687,23.413,,,
3/1/2022,2020,20210638,18748,31755,"NOBLE MIDSTREAM SERVICES, LLC",Crude Oil,INTRASTATE,COLORADO,13.36,58.36,8.96,7.65,0,65.96,,,
3/1/2022,2020,20210638,18748,31755,"NOBLE MIDSTREAM SERVICES, LLC",Crude Oil,INTRASTATE,TEXAS,0,2.08,0,12.91,0,14.28,,,
3/1/2022,2020,20210639,18749,31755,"NOBLE MIDSTREAM SERVICES, LLC",HVL,INTRASTATE,COLORADO,0,0,0,0,0,0,,,
3/1/2022,2020,20210640,18750,31755,"NOBLE MIDSTREAM SERVICES, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,COLORADO,0,0,0,0,0,0,,,
3/1/2022,2020,20210038,18093,31779,SWISSPORT FUELING INC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ARIZONA,12.28,0,0,0,0,12.28,,,
3/1/2022,2020,20210045,18100,31801,TANDEM ENERGY CORPORATION,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,
3/1/2022,2020,20210380,18477,31816,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.",HVL,INTRASTATE,KANSAS,0,0.06,0.4,0,0,0.4,,,
3/1/2022,2020,20210379,18476,31816,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,KANSAS,0,0,0,0,0,0,,,
3/1/2022,2020,20210119,18189,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Crude Oil,INTERSTATE,COLORADO,22.82,29.26,17.95,10.51,0,40.38,,,
3/1/2022,2020,20210119,18189,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Crude Oil,INTERSTATE,WYOMING,2.94,1.23,4.66,0,0,5.27,,,
3/1/2022,2020,20210119,18189,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Crude Oil,INTRASTATE,COLORADO,17.37,9.13,19.64,1.42,0,25.4,,,
3/1/2022,2020,20210119,18189,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Crude Oil,INTRASTATE,WYOMING,8.48,39.06,19.22,0,0,49,,,
3/1/2022,2020,20210120,18190,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,COLORADO,4.17,0.08,0.09,0.04,0,4.17,,,
3/1/2022,2020,20210444,18546,31824,"CALUMET PRINCETON REFINING, LLC",Crude Oil,INTRASTATE,LOUISIANA,,34,34,34,1,34,,,
3/1/2022,2020,20210456,18558,31847,"CALUMET COTTON VALLEY REFINING, LLC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,6.35,6.35,0,0,6.35,,,
3/1/2022,2020,20210360,18457,31863,HFOTCO LLC,Crude Oil,INTRASTATE,TEXAS,24.4,18.3,0,18.3,18,26.1,,,
3/1/2022,2020,20210239,18335,31864,APACHE CORPORATION,CO2,INTRASTATE,TEXAS,,,,,,,,,
3/1/2022,2020,20210085,18144,31878,BRIDGER PIPELINE LLC,Crude Oil,INTERSTATE,MONTANA,0,5,4,0,0,8,,,
3/1/2022,2020,20210085,18144,31878,BRIDGER PIPELINE LLC,Crude Oil,INTERSTATE,NORTH DAKOTA,0,4.4,2,0.3,0,5,,,
3/1/2022,2020,20210085,18144,31878,BRIDGER PIPELINE LLC,Crude Oil,INTERSTATE,WYOMING,,8,7,3,,11,,,
3/1/2022,2020,20210068,18126,31887,DUKE ENERGY KENTUCKY - LIQUID,HVL,INTRASTATE,KENTUCKY,3.48,0,0,0,0,3.48,,,
3/1/2022,2020,20210595,18703,31888,CENTURION PIPELINE L.P.,Crude Oil,INTERSTATE,NEW MEXICO,0,4.3,0.8,7.6,0,8.6,,,
3/1/2022,2020,20210595,18703,31888,CENTURION PIPELINE L.P.,Crude Oil,INTERSTATE,OKLAHOMA,36.4,115.9,49.4,44.8,0,139.6,,,
3/1/2022,2020,20210595,18703,31888,CENTURION PIPELINE L.P.,Crude Oil,INTERSTATE,TEXAS,4,31,11.1,16.5,0,52.4,,,
3/1/2022,2020,20210595,18703,31888,CENTURION PIPELINE L.P.,Crude Oil,INTRASTATE,TEXAS,27.2,39.2,32.7,0.5,0,59.9,,,
3/1/2022,2020,20210023,18075,31914,NGL SUPPLY TERMINAL COMPANY LLC,HVL,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,,,
3/1/2022,2020,20210168,18256,31919,MIDSTREAM ENERGY PARTNERS (USA) LLC,HVL,INTRASTATE,CALIFORNIA,,,,47.16,,47.16,,,
3/1/2022,2020,20210002,18046,31933,CALCASIEU REFINING COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,5.4,5.4,5.4,5.4,5.4,5.4,,,
3/1/2022,2020,20210538,18642,31937,"TPCO, LLC",Crude Oil,INTRASTATE,MISSISSIPPI,0,0,0,0,0,0,,,
3/1/2022,2020,20210048,18103,31943,COLT MIDSTREAM LLC,HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2020,20210281,18378,31947,ENBRIDGE PIPELINES (OZARK) L.L.C.,Crude Oil,INTRASTATE,KANSAS,0,0,4.1,0,0,4.1,,,
3/1/2022,2020,20210281,18378,31947,ENBRIDGE PIPELINES (OZARK) L.L.C.,Crude Oil,INTRASTATE,OKLAHOMA,5.91,1.64,1.28,0,0,8.83,,,
3/1/2022,2020,20210350,18447,31957,KINDER MORGAN WINK PIPELINE LLC,Crude Oil,INTERSTATE,TEXAS,12.21,7.53,18.65,16.8,0,50.17,,,
3/1/2022,2020,20210350,18447,31957,KINDER MORGAN WINK PIPELINE LLC,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2020,20210476,18578,31970,"CONOCOPHILLIPS ALASKA, INC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALASKA,0,1.368,0,34.744,3.079,34.744,,,
3/1/2022,2020,20210579,18686,31994,"PANTHER OPERATING COMPANY, LLC",Crude Oil,INTERSTATE,LOUISIANA,22.31,22.31,22.31,22.31,22.31,22.31,4,0,4
3/1/2022,2020,20210579,18686,31994,"PANTHER OPERATING COMPANY, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,,,
3/1/2022,2020,20210579,18686,31994,"PANTHER OPERATING COMPANY, LLC",Crude Oil,INTERSTATE,TEXAS,,,,,,,22.44,22.44,22.44
3/1/2022,2020,20210320,18417,32005,"ENLINK PROCESSING SERVICES, LLC",HVL,INTERSTATE,LOUISIANA,25.909,27.486,36.196,19.101,17.586,75.526,,,
3/1/2022,2020,20210320,18417,32005,"ENLINK PROCESSING SERVICES, LLC",HVL,INTERSTATE,TEXAS,6.246,20.004,8.117,11.213,0,29.892,,,
3/1/2022,2020,20210320,18417,32005,"ENLINK PROCESSING SERVICES, LLC",HVL,INTRASTATE,LOUISIANA,31.933,32.315,41.596,12.177,16.729,104.916,,,
3/1/2022,2020,20210319,18416,32005,"ENLINK PROCESSING SERVICES, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0.473,2.432,0.345,1.274,3.202,,,
3/1/2022,2020,20210052,18107,32007,SUPERIOR PIPELINE COMPANY L.L.C.,HVL,INTRASTATE,OKLAHOMA,0,0,0,1.24,0,1.24,,,
3/1/2022,2020,20210562,18668,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTERSTATE,NEW MEXICO,,2.4,2.16,1.17,,4.38,,,
3/1/2022,2020,20210562,18668,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTERSTATE,TEXAS,0,0,1.97,0.68,0,2.65,,,
3/1/2022,2020,20210562,18668,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTERSTATE,UTAH,21.67,24.91,50.9,9.14,0,57.53,,,
3/1/2022,2020,20210562,18668,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTERSTATE,WYOMING,4.06,22.33,35.69,28.2,0,76.64,,,
3/1/2022,2020,20210562,18668,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTRASTATE,KANSAS,0,2.59,2.82,0,0,3.02,,,
3/1/2022,2020,20210562,18668,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTRASTATE,NEW MEXICO,0,15.28,4.95,35.16,0,49.73,,,
3/1/2022,2020,20210562,18668,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTRASTATE,TEXAS,0,1.99,4.62,0,0,6.44,,,
3/1/2022,2020,20210558,18664,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,0,4.55,3.45,0,0,4.55,,,
3/1/2022,2020,20210558,18664,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW MEXICO,0,10.63,2.79,18.45,0,23.74,,,
3/1/2022,2020,20210558,18664,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,0,2.92,5.86,4.49,0,8.72,,,
3/1/2022,2020,20210558,18664,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,44.35,18.58,19.04,12.25,0,60.45,,,
3/1/2022,2020,20210558,18664,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,UTAH,4.61,0.23,1.97,0,0,4.76,,,
3/1/2022,2020,20210558,18664,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,2.25,3.73,8.7,0,0,12.69,,,
3/1/2022,2020,20210558,18664,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,IDAHO,0,2.45,2.87,0,0,3.36,,,
3/1/2022,2020,20210558,18664,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW MEXICO,0.44,16.11,8.98,51.37,0,66.34,,,
3/1/2022,2020,20210558,18664,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,OKLAHOMA,3.05,0.66,0,1.14,0.66,3.05,,,
3/1/2022,2020,20210558,18664,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,28.39,38.31,11.38,12.97,0,74.5,,,
3/1/2022,2020,20210558,18664,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,UTAH,5.69,0.17,3.08,0,0,5.69,,,
3/1/2022,2020,20210558,18664,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,WYOMING,4,0.81,2.9,0,0,4,,,
3/1/2022,2020,20210691,18816,32051,"MARTIN OPERATING PARTNERSHIP, L.P.",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2020,20210692,18817,32051,"MARTIN OPERATING PARTNERSHIP, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,5.82,0,0,0,0,5.82,,,
3/1/2022,2020,20210495,18597,32052,"WHITE MARLIN OPERATING COMPANY, LLC",Crude Oil,INTRASTATE,TEXAS,,,,,,,0,6.52,6.52
3/1/2022,2020,20210172,18260,32062,IMTT-PIPELINE,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,4.88,1.97,1.45,,2.07,6.95,,,
3/1/2022,2020,20210172,18260,32062,IMTT-PIPELINE,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW YORK,2.48,0.42,0.75,,0.42,2.9,,,
3/1/2022,2020,20210559,18665,32073,LUCID ARTESIA COMPANY,HVL,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,,,
3/1/2022,2020,20210278,18375,32080,"CCPS TRANSPORTATION, LLC",Crude Oil,INTERSTATE,ILLINOIS,0,38.57,51.1,28.88,5.81,101.95,,,
3/1/2022,2020,20210278,18375,32080,"CCPS TRANSPORTATION, LLC",Crude Oil,INTERSTATE,KANSAS,0,36.18,73.22,28.36,0,106.17,,,
3/1/2022,2020,20210278,18375,32080,"CCPS TRANSPORTATION, LLC",Crude Oil,INTERSTATE,MISSOURI,0,30.13,24.47,23.48,15.87,70.52,,,
3/1/2022,2020,20210278,18375,32080,"CCPS TRANSPORTATION, LLC",Crude Oil,INTERSTATE,OKLAHOMA,0,28.86,36.94,3.15,21.85,74.92,,,
3/1/2022,2020,20210573,18680,32082,"ZENITH ENERGY TERMINALS HOLDINGS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,OHIO,1.569,1.196,,1.196,1.196,1.569,,,
3/1/2022,2020,20210298,18395,32083,"DCOR, LLC",Crude Oil,INTERSTATE,CALIFORNIA,0,0,0,0.51,0,0.51,13.99,13.99,13.99
3/1/2022,2020,20210298,18395,32083,"DCOR, LLC",Crude Oil,INTERSTATE,OCS-Pacific,0,0,0,0,0,0,12.92,12.92,12.92
3/1/2022,2020,20210298,18395,32083,"DCOR, LLC",Crude Oil,INTRASTATE,CALIFORNIA,22,0,0,0,0,22,4.59,4.59,4.59
3/1/2022,2020,20210377,18474,32091,"WILLIAMS OIL GATHERING, LLC",Crude Oil,INTERSTATE,LOUISIANA,,,,,,,0,3.96,3.96
3/1/2022,2020,20210377,18474,32091,"WILLIAMS OIL GATHERING, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,0,8.09,8.09
3/1/2022,2020,20210198,18287,32094,AUX SABLE LIQUID PRODUCTS,HVL,INTRASTATE,ILLINOIS,31.833,0,0,0,2.273,31.833,,,
3/1/2022,2020,20210569,18676,32095,"LBC HOUSTON, L.P.",HVL,INTRASTATE,TEXAS,1.77,0,1.77,1.77,0,1.77,,,
3/1/2022,2020,20210568,18675,32095,"LBC HOUSTON, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,3.62,,3.62,3.62,,3.62,,,
3/1/2022,2020,20210361,18458,32096,WYNNEWOOD REFINERY COMPANY,Crude Oil,INTRASTATE,OKLAHOMA,0,2.1,0,0,0,2.1,,,
3/1/2022,2020,20210363,18460,32099,ENERGY TRANSFER COMPANY,Crude Oil,INTERSTATE,NEW MEXICO,0,0,0,0,0,0,,,
3/1/2022,2020,20210363,18460,32099,ENERGY TRANSFER COMPANY,Crude Oil,INTERSTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2020,20210363,18460,32099,ENERGY TRANSFER COMPANY,Crude Oil,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,,,
3/1/2022,2020,20210363,18460,32099,ENERGY TRANSFER COMPANY,Crude Oil,INTRASTATE,TEXAS,25.6,66.3,66.7,10.5,0,139.4,,,
3/1/2022,2020,20210362,18459,32099,ENERGY TRANSFER COMPANY,HVL,INTERSTATE,NEW MEXICO,0,0,4.1,56.4,0,57.1,,,
3/1/2022,2020,20210362,18459,32099,ENERGY TRANSFER COMPANY,HVL,INTERSTATE,TEXAS,157.2,862.4,89.9,207.6,26,951.8,,,
3/1/2022,2020,20210362,18459,32099,ENERGY TRANSFER COMPANY,HVL,INTRASTATE,LOUISIANA,65.4,69.5,49.9,66.5,86.2,121.9,,,
3/1/2022,2020,20210362,18459,32099,ENERGY TRANSFER COMPANY,HVL,INTRASTATE,TEXAS,237.7,444.9,138.4,248.4,137.1,596,,,
3/1/2022,2020,20210364,18461,32099,ENERGY TRANSFER COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,7.7,9.7,7.2,2.6,3.7,15.4,,,
