DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTPONCPB,PARTPONCPC,PARTPONCUB,PARTPONCUC,PARTPONCUP,PARTPONCUO,PARTPONTOTAL,PARTPOFFCPB,PARTPOFFCPC,PARTPOFFCUB,PARTPOFFCUC,PARTPOFFCUP,PARTPOFFCUO,PARTPOFFTOTAL,PARTPCPBTOTAL,PARTPCPCTOTAL,PARTPCUBTOTAL,PARTPCUCTOTAL,PARTPCUPTOTAL,PARTPCUOTOTAL,PARTPTOTMILES,PARTPOTHER
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,IOWA,0.002,749.628,0,0,0,0,749.63,0,0,0,0,0,0,0,0.002,749.628,0,0,0,0,749.63,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,KANSAS,0.011,1600.1,0,0,0,0,1600.111,0,0,0,0,0,0,0,0.011,1600.1,0,0,0,0,1600.111,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,KENTUCKY,0,9.887,0,0,0,0,9.887,0,0,0,0,0,0,0,0,9.887,0,0,0,0,9.887,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,LOUISIANA,0,939.777,0,0,0,0,939.777,0,0,0,0,0,0,0,0,939.777,0,0,0,0,939.777,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,MINNESOTA,0.002,217.162,0,0,0,0,217.164,0,0,0,0,0,0,0,0.002,217.162,0,0,0,0,217.164,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,MISSISSIPPI,0,93.437,0,0,0,0,93.437,0,0,0,0,0,0,0,0,93.437,0,0,0,0,93.437,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,MISSOURI,0,539.599,0,0,0,0,539.599,0,0,0,0,0,0,0,0,539.599,0,0,0,0,539.599,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,NEBRASKA,0,289.111,0,0,0,0,289.111,0,0,0,0,0,0,0,0,289.111,0,0,0,0,289.111,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,NEW MEXICO,0.2,1449.686,0,0,0,0,1449.886,0,0,0,0,0,0,0,0.2,1449.686,0,0,0,0,1449.886,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,NEW YORK,0,199.994,0,0,0,0,199.994,0,0,0,0,0,0,0,0,199.994,0,0,0,0,199.994,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,OHIO,0,647.683,0,0,0,0,647.683,0,0,0,0,0,0,0,0,647.683,0,0,0,0,647.683,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,OKLAHOMA,0,326.979,0,0,0,0,326.979,0,0,0,0,0,0,0,0,326.979,0,0,0,0,326.979,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,PENNSYLVANIA,0,567.042,0,0,0,0,567.042,0,0,0,0,0,0,0,0,567.042,0,0,0,0,567.042,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,TEXAS,0.055,3491.62,0,0,0,0,3491.675,0,0,0,0,0,0,0,0.055,3491.62,0,0,0,0,3491.675,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,UTAH,0,535.545,0,0,0,0,535.545,0,0,0,0,0,0,0,0,535.545,0,0,0,0,535.545,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,WEST VIRGINIA,0,22.661,0,0,0,0,22.661,0,0,0,0,0,0,0,0,22.661,0,0,0,0,22.661,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,WISCONSIN,0,71.149,0,0,0,0,71.149,0,0,0,0,0,0,0,0,71.149,0,0,0,0,71.149,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTERSTATE,WYOMING,0.021,439.547,0,0,0,0,439.568,0,0,0,0,0,0,0,0.021,439.547,0,0,0,0,439.568,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTRASTATE,LOUISIANA,0,1261.318,0,0,0,0,1261.318,0,0,0,0,0,0,0,0,1261.318,0,0,0,0,1261.318,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTRASTATE,TEXAS,45.567,4587.181,0,0,0,0,4632.748,0,0,0,0,0,0,0,45.567,4587.181,0,0,0,0,4632.748,
3/1/2022,2018,20190151,18975,31618,ENTERPRISE PRODUCTS OPERATING LLC,HVL,INTRASTATE,WYOMING,0,31.944,0,0,0,0,31.944,0,0,0,0,0,0,0,0,31.944,0,0,0,0,31.944,
3/1/2022,2018,20190150,16553,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARKANSAS,0,37.696,0,0,0,0,37.696,0,0,0,0,0,0,0,0,37.696,0,0,0,0,37.696,
3/1/2022,2018,20190150,16553,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,34.612,0,0,0,0,34.612,0,0,0,0,0,0,0,0,34.612,0,0,0,0,34.612,
3/1/2022,2018,20190150,16553,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,29.966,0,0,0,0,29.966,0,0,0,0,0,0,0,0,29.966,0,0,0,0,29.966,
3/1/2022,2018,20190150,16553,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,0,0.559,0,0,0,0,0.559,0,0,0,0,0,0,0,0,0.559,0,0,0,0,0.559,
3/1/2022,2018,20190150,16553,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KENTUCKY,0,9.368,0,0,0,0,9.368,0,0,0,0,0,0,0,0,9.368,0,0,0,0,9.368,
3/1/2022,2018,20190150,16553,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,76.577,0,0,0,0,76.577,0,0,0,0,0,0,0,0,76.577,0,0,0,0,76.577,
3/1/2022,2018,20190150,16553,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OHIO,0,38.256,0,0,0,0,38.256,0,0,0,0,0,0,0,0,38.256,0,0,0,0,38.256,
3/1/2022,2018,20190150,16553,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TENNESSEE,0,6.832,0,0,0,0,6.832,0,0,0,0,0,0,0,0,6.832,0,0,0,0,6.832,
3/1/2022,2018,20190150,16553,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,0.136,82.676,0,0,0,0,82.812,0,0,0,0,0,0,0,0.136,82.676,0,0,0,0,82.812,
3/1/2022,2018,20190150,16553,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,81.99,0,0,0,0,81.99,0,0,0,0,0,0,0,0,81.99,0,0,0,0,81.99,
3/1/2022,2018,20190150,16553,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW MEXICO,0,334.921,0,0,0,0,334.921,0,0,0,0,0,0,0,0,334.921,0,0,0,0,334.921,
3/1/2022,2018,20190150,16553,31618,ENTERPRISE PRODUCTS OPERATING LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,15.227,279.182,0,0,0,0,294.409,0,0,0,0,0,0,0,15.227,279.182,0,0,0,0,294.409,
3/1/2022,2018,20190386,16813,31627,"DENBURY ONSHORE, LLC",CO2,INTERSTATE,LOUISIANA,0,74.27,0,0,0,0,74.27,0,0,0,0,0,0,0,0,74.27,0,0,0,0,74.27,
3/1/2022,2018,20190386,16813,31627,"DENBURY ONSHORE, LLC",CO2,INTERSTATE,MISSISSIPPI,0,249.37,0,0,0,0,249.37,0,0,0,0,0,0,0,0,249.37,0,0,0,0,249.37,
3/1/2022,2018,20190386,16813,31627,"DENBURY ONSHORE, LLC",CO2,INTRASTATE,ALABAMA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
3/1/2022,2018,20190386,16813,31627,"DENBURY ONSHORE, LLC",CO2,INTRASTATE,MISSISSIPPI,0,4.38,0,0,0,0,4.38,0,0,0,0,0,0,0,0,4.38,0,0,0,0,4.38,
3/1/2022,2018,20190251,16664,31636,NORTHERN STATES POWER CO OF MINNESOTA,HVL,INTRASTATE,MINNESOTA,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,8,
3/1/2022,2018,20190490,16921,31663,NAVAJO NATION OIL AND GAS COMPANY,Crude Oil,INTERSTATE,COLORADO,0,12.1,0,0,0,0,12.1,0,0,0,0,0,0,0,0,12.1,0,0,0,0,12.1,
3/1/2022,2018,20190490,16921,31663,NAVAJO NATION OIL AND GAS COMPANY,Crude Oil,INTERSTATE,NEW MEXICO,0,58.2,0,0,0,0,58.2,0,0,0,0,0,0,0,0,58.2,0,0,0,0,58.2,
3/1/2022,2018,20190490,16921,31663,NAVAJO NATION OIL AND GAS COMPANY,Crude Oil,INTERSTATE,UTAH,0,17.21,0,0,0,0,17.21,0,0,0,0,0,0,0,0,17.21,0,0,0,0,17.21,
3/1/2022,2018,20190280,16698,31672,"CHAPARRAL ENERGY, LLC",CO2,INTRASTATE,OKLAHOMA,0,29.4,0,0,0,0,29.4,0,0,0,0,0,0,0,0,29.4,0,0,0,0,29.4,
3/1/2022,2018,20190263,16680,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,ILLINOIS,0,2.83,0,0,0,0,2.83,0,0,0,0,0,0,0,0,2.83,0,0,0,0,2.83,
3/1/2022,2018,20190263,16680,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,LOUISIANA,0,11.4,0,0,0,0,11.4,0,0,0,0,0,0,0,0,11.4,0,0,0,0,11.4,
3/1/2022,2018,20190263,16680,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,MONTANA,0,797.54,0,0,0,0,797.54,0,0,0,0,0,0,0,0,797.54,0,0,0,0,797.54,
3/1/2022,2018,20190263,16680,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,NEW MEXICO,0,39.54,0,0,0,0,39.54,0,0,0,0,0,0,0,0,39.54,0,0,0,0,39.54,
3/1/2022,2018,20190263,16680,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,NORTH DAKOTA,0,94.42,0,0,0,0,94.42,0,0,0,0,0,0,0,0,94.42,0,0,0,0,94.42,
3/1/2022,2018,20190263,16680,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,OKLAHOMA,0,455.58,0,0,0,0,455.58,0,0,0,0,0,0,0,0,455.58,0,0,0,0,455.58,
3/1/2022,2018,20190263,16680,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,TEXAS,0,631.88,0,0,0,0,631.88,0,0,0,0,0,0,0,0,631.88,0,0,0,0,631.88,
3/1/2022,2018,20190263,16680,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTERSTATE,WYOMING,0,15.47,0,0,0,0,15.47,0,0,0,0,0,0,0,0,15.47,0,0,0,0,15.47,
3/1/2022,2018,20190263,16680,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTRASTATE,CALIFORNIA,0,472.61,0,0,0,0,472.61,0,0,0,0,0,0,0,0,472.61,0,0,0,0,472.61,
3/1/2022,2018,20190263,16680,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTRASTATE,LOUISIANA,38.7,40.5,0,0,0,0,79.2,0,0,0,0,0,0,0,38.7,40.5,0,0,0,0,79.2,
3/1/2022,2018,20190263,16680,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,
3/1/2022,2018,20190263,16680,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTRASTATE,OKLAHOMA,0,1.64,0,0,0,0,1.64,0,0,0,0,0,0,0,0,1.64,0,0,0,0,1.64,
3/1/2022,2018,20190263,16680,31684,PHILLIPS 66 PIPELINE LLC,Crude Oil,INTRASTATE,TEXAS,4.2,148.52,0,0,0,0,152.72,0,0,0,0,0,0,0,4.2,148.52,0,0,0,0,152.72,
3/1/2022,2018,20190257,16670,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,COLORADO,0,355.79,0,0,0,0,355.79,0,0,0,0,0,0,0,0,355.79,0,0,0,0,355.79,
3/1/2022,2018,20190257,16670,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,ILLINOIS,0,11.61,0,0,0,0,11.61,0,0,0,0,0,0,0,0,11.61,0,0,0,0,11.61,
3/1/2022,2018,20190257,16670,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,KANSAS,0,437.89,0,0,0,0,437.89,0,0,0,0,0,0,0,0,437.89,0,0,0,0,437.89,
3/1/2022,2018,20190257,16670,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,LOUISIANA,0.4,31.08,0,0,0,0,31.48,0,0,0,0,0,0,0,0.4,31.08,0,0,0,0,31.48,
3/1/2022,2018,20190257,16670,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,MISSOURI,0,242.76,0,0,0,0,242.76,0,0,0,0,0,0,0,0,242.76,0,0,0,0,242.76,
3/1/2022,2018,20190257,16670,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,NEW MEXICO,0,115.42,0,0,0,0,115.42,0,0,0,0,0,0,0,0,115.42,0,0,0,0,115.42,
3/1/2022,2018,20190257,16670,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,OKLAHOMA,0,371.52,0,0,0,0,371.52,0,0,0,0,0,0,0,0,371.52,0,0,0,0,371.52,
3/1/2022,2018,20190257,16670,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,TEXAS,0.4,1557.77,0,0,0,0,1558.17,0,0,0,0,0,0,0,0.4,1557.77,0,0,0,0,1558.17,
3/1/2022,2018,20190257,16670,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTERSTATE,WYOMING,0,138.57,0,0,0,0,138.57,0,0,0,0,0,0,0,0,138.57,0,0,0,0,138.57,
3/1/2022,2018,20190257,16670,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTRASTATE,LOUISIANA,0,510.15,0,0,0,0,510.15,0,0,0,0,0,0,0,0,510.15,0,0,0,0,510.15,
3/1/2022,2018,20190257,16670,31684,PHILLIPS 66 PIPELINE LLC,HVL,INTRASTATE,TEXAS,0,627.43,0,0,0,0,627.43,0,0,0,0,0,0,0,0,627.43,0,0,0,0,627.43,
3/1/2022,2018,20190253,16666,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,COLORADO,0.2,258.08,0,0,0,0,258.28,0,0,0,0,0,0,0,0.2,258.08,0,0,0,0,258.28,
3/1/2022,2018,20190253,16666,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,IDAHO,0,79.59,0,0,0,0,79.59,0,0,0,0,0,0,0,0,79.59,0,0,0,0,79.59,
3/1/2022,2018,20190253,16666,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,18.03,0,0,0,0,18.03,0,0,0,0,0,0,0,0,18.03,0,0,0,0,18.03,
3/1/2022,2018,20190253,16666,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,0,568.88,0,0,0,0,568.88,0,0,0,0,0,0,0,0,568.88,0,0,0,0,568.88,
3/1/2022,2018,20190253,16666,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,10.21,0,0,0,0,10.21,0,0,0,0,0,0,0,0,10.21,0,0,0,0,10.21,
3/1/2022,2018,20190253,16666,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,0,295.26,0,0,0,0,295.26,0,0,0,0,0,0,0,0,295.26,0,0,0,0,295.26,
3/1/2022,2018,20190253,16666,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MONTANA,0,578.4,0,0,0,0,578.4,0,0,0,0,0,0,0,0,578.4,0,0,0,0,578.4,
3/1/2022,2018,20190253,16666,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,0,2.03,0,0,0,0,2.03,0,0,0,0,0,0,0,0,2.03,0,0,0,0,2.03,
3/1/2022,2018,20190253,16666,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,13.7,610.71,0,0,0,0,624.41,0,0,0,0,0,0,0,13.7,610.71,0,0,0,0,624.41,
3/1/2022,2018,20190253,16666,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,0,438.01,0,0,0,0,438.01,0,0,0,0,0,0,0,0,438.01,0,0,0,0,438.01,
3/1/2022,2018,20190253,16666,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,UTAH,0,114.2,0,0,0,0,114.2,0,0,0,0,0,0,0,0,114.2,0,0,0,0,114.2,
3/1/2022,2018,20190253,16666,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WASHINGTON,0,132.73,0,0,0,0,132.73,0,0,0,0,0,0,0,0,132.73,0,0,0,0,132.73,
3/1/2022,2018,20190253,16666,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,0,707.35,0,0,0,0,707.35,0,0,0,0,0,0,0,0,707.35,0,0,0,0,707.35,
3/1/2022,2018,20190253,16666,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,267.33,0,0,0,0,267.33,0,0,0,0,0,0,0,0,267.33,0,0,0,0,267.33,
3/1/2022,2018,20190253,16666,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,19.09,0,0,0,0,19.09,0,0,0,0,0,0,0,0,19.09,0,0,0,0,19.09,
3/1/2022,2018,20190253,16666,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,124.78,0,0,0,0,124.78,0,0,0,0,0,0,0,0,124.78,0,0,0,0,124.78,
3/1/2022,2018,20190019,16382,31687,"HILL-LAKE GAS STORAGE, LLC",HVL,INTRASTATE,TEXAS,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,
3/1/2022,2018,20190429,16860,31703,"WILLIAMS MLP OPERATING, LLC",HVL,INTRASTATE,WEST VIRGINIA,0,5.54,0,0,0,0,5.54,0,0,0,0,0,0,0,0,5.54,0,0,0,0,5.54,
3/1/2022,2018,20190205,16616,31707,CHEVRON U.S.A. INC - PERMIAN BASIN,HVL,INTRASTATE,TEXAS,0,0.26,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0.26,
3/1/2022,2018,20190314,16735,31719,HILAND PARTNERS HOLDINGS LLC,HVL,INTRASTATE,MONTANA,0,8.85,0,0,0,0,8.85,0,0,0,0,0,0,0,0,8.85,0,0,0,0,8.85,
3/1/2022,2018,20190314,16735,31719,HILAND PARTNERS HOLDINGS LLC,HVL,INTRASTATE,NORTH DAKOTA,0,12.95,0,0,0,0,12.95,0,0,0,0,0,0,0,0,12.95,0,0,0,0,12.95,
3/1/2022,2018,20190456,16887,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,ILLINOIS,0,4.82,0,0,0,0,4.82,0,0,0,0,0,0,0,0,4.82,0,0,0,0,4.82,
3/1/2022,2018,20190456,16887,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,KANSAS,0,98.41,0,0,0,0,98.41,0,0,0,0,0,0,0,0,98.41,0,0,0,0,98.41,
3/1/2022,2018,20190456,16887,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,MISSOURI,0,271.43,0,0,0,0,271.43,0,0,0,0,0,0,0,0,271.43,0,0,0,0,271.43,
3/1/2022,2018,20190456,16887,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,MONTANA,0,304.08,0,0,0,0,304.08,0,0,0,0,0,0,0,0,304.08,0,0,0,0,304.08,
3/1/2022,2018,20190456,16887,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,NEBRASKA,0,409.66,0,0,0,0,409.66,0,0,0,0,0,0,0,0,409.66,0,0,0,0,409.66,
3/1/2022,2018,20190456,16887,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,WYOMING,0,365.2,0,0,0,0,365.2,0,0,0,0,0,0,0,0,365.2,0,0,0,0,365.2,
3/1/2022,2018,20190003,17184,31721,PIPELINE TECHNOLOGY,HVL,INTRASTATE,LOUISIANA,0,6.3,0,0,0,0,6.3,0,0,0,0,0,0,0,0,6.3,0,0,0,0,6.3,
3/1/2022,2018,20190002,16358,31721,PIPELINE TECHNOLOGY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,22,0,0,0,0,22,
3/1/2022,2018,20190364,16790,31723,EXXONMOBIL FUELS AND LUBRICANTS COMPANY,Crude Oil,INTERSTATE,LOUISIANA,0,0.428,0,0,0,0,0.428,0,0,0,0,0,0,0,0,0.428,0,0,0,0,0.428,
3/1/2022,2018,20190364,16790,31723,EXXONMOBIL FUELS AND LUBRICANTS COMPANY,Crude Oil,INTRASTATE,LOUISIANA,0,11.016,0,0,0,0,11.016,0,0,0,0,0,0,0,0,11.016,0,0,0,0,11.016,
3/1/2022,2018,20190365,16791,31723,EXXONMOBIL FUELS AND LUBRICANTS COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,22.726,0.687,0,0,0,0,23.413,0,0,0,0,0,0,0,22.726,0.687,0,0,0,0,23.413,
3/1/2022,2018,20190225,16637,31724,SOUTHERN COMPANY PIPELINES,CO2,INTRASTATE,MISSISSIPPI,0,61.12,0,0,0,0,61.12,0,0,0,0,0,0,0,0,61.12,0,0,0,0,61.12,
3/1/2022,2018,20190368,16795,31755,"NOBLE MIDSTREAM SERVICES, LLC",Crude Oil,INTRASTATE,COLORADO,0,149.95,0,0,0,0,149.95,0,0,0,0,0,0,0,0,149.95,0,0,0,0,149.95,
3/1/2022,2018,20190368,16795,31755,"NOBLE MIDSTREAM SERVICES, LLC",Crude Oil,INTRASTATE,TEXAS,0,113.46,0,0,0,0,113.46,0,0,0,0,0,0,0,0,113.46,0,0,0,0,113.46,
3/1/2022,2018,20190380,16807,31755,"NOBLE MIDSTREAM SERVICES, LLC",HVL,INTRASTATE,COLORADO,0,5.083,0,0,0,0,5.083,0,0,0,0,0,0,0,0,5.083,0,0,0,0,5.083,
3/1/2022,2018,20190018,16381,31779,SWISSPORT FUELING INC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ARIZONA,0,12.28,0,0,0,0,12.28,0,0,0,0,0,0,0,0,12.28,0,0,0,0,12.28,
3/1/2022,2018,20190010,16370,31801,TANDEM ENERGY CORPORATION,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,4.31,4.31,0,0,0,0,0,0,0,0,0,0,0,0,4.31,4.31,
3/1/2022,2018,20190303,16724,31816,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.",HVL,INTRASTATE,KANSAS,0,59.12,0,0,0,0,59.12,0,0,0,0,0,0,0,0,59.12,0,0,0,0,59.12,
3/1/2022,2018,20190307,16728,31816,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,KANSAS,0,3.54,0,0,0,0,3.54,0,0,0,0,0,0,0,0,3.54,0,0,0,0,3.54,
3/1/2022,2018,20190194,16605,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Crude Oil,INTERSTATE,COLORADO,0,104.6,0,0,0,0,104.6,0,0,0,0,0,0,0,0,104.6,0,0,0,0,104.6,
3/1/2022,2018,20190194,16605,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Crude Oil,INTERSTATE,WYOMING,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,18,
3/1/2022,2018,20190194,16605,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Crude Oil,INTRASTATE,COLORADO,0,25.7,0,0,0,0,25.7,0,0,0,0,0,0,0,0,25.7,0,0,0,0,25.7,
3/1/2022,2018,20190194,16605,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Crude Oil,INTRASTATE,WYOMING,54,165,0,0,0,0,219,0,0,0,0,0,0,0,54,165,0,0,0,0,219,
3/1/2022,2018,20190195,16606,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,COLORADO,0,4.17,0,0,0,0,4.17,0,0,0,0,0,0,0,0,4.17,0,0,0,0,4.17,
3/1/2022,2018,20190586,17017,31824,"CALUMET LUBRICANTS CO., L.P.",Crude Oil,INTRASTATE,LOUISIANA,0,34,0,0,0,0,34,0,0,0,0,0,0,0,0,34,0,0,0,0,34,
3/1/2022,2018,20190433,16864,31847,"CALUMET LUBRICANTS CO., L. P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,6.35,0,0,0,0,6.35,0,0,0,0,0,0,0,0,6.35,0,0,0,0,6.35,
3/1/2022,2018,20190204,16615,31863,HFOTCO LLC,Crude Oil,INTRASTATE,TEXAS,0,20.6,0,0,0,0,20.6,0,0,0,0,0,0,0,0,20.6,0,0,0,0,20.6,
3/1/2022,2018,20190229,16642,31864,APACHE CORPORATION,CO2,INTRASTATE,TEXAS,0,41.13,0,0,0,0,41.13,0,0,0,0,0,0,0,0,41.13,0,0,0,0,41.13,
