DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,PARTB_UNGS_FACILITY_NAME,PARTB_INTER_INTRA,PARTB_UNIT_ID,PARTB_LOCATION_LATITUDE,PARTB_LOCATION_LONGITUDE,PARTB_LOCATION_STATE_ABBR,PARTB_LOCATION_STATE_NAME,PARTB_LOCATION_COUNTY,PARTB_EIA_GAS_FIELD_CODE,PARTB_WORKING_GAS_CAPACITY_BCF,PARTB_BASE_GAS_CAPACITY_BCF,PARTB_TOTAL_GAS_CAPACITY_BCF,PARTB_VOL_WTHDRWN_AT_FCLTY_BCF,PARTB_VOL_INJCTD_AT_FCLTY_BCF,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE
3/1/2022,2020,20210065,2007,15476,PEOPLES GAS COMPANY LLC,KINTER,Intra,88176,40.714,-79.08113,PA,Pennsylvania,INDIANA,0006490,0.4,1.15,1.55,0.29,0.3,INITIAL,3/9/2021,3/9/2021
3/1/2022,2020,20210065,2007,15476,PEOPLES GAS COMPANY LLC,PORTMAN,Intra,88177,40.85369,-79.85844,PA,Pennsylvania,BUTLER,0006490,0.09,0.08,0.17,0.14,0.14,INITIAL,3/9/2021,3/9/2021
3/1/2022,2020,20210065,2007,15476,PEOPLES GAS COMPANY LLC,VARDY,Intra,88178,40.90454,-79.84111,PA,Pennsylvania,BUTLER,0006490,0.07,0.05,0.12,0.07,0.08,INITIAL,3/9/2021,3/9/2021
3/1/2022,2020,20210067,2009,15790,PONTCHARTRAIN NATURAL GAS SYSTEM,Grand Bayou Storage,Intra,88179,30.0135,-91.11609,LA,Louisiana,ASSUMPTION,007,1.6,1,2.6,4.55,4.61,INITIAL,3/10/2021,3/10/2021
3/1/2022,2020,20210079,2182,15931,PUBLIC SERVICE CO OF COLORADO,Asbury Creek,Intra,88181,39.27492,-108.62204,CO,Colorado,MESA,027088,3.06,1.22,4.28,0.76,0.73,SUPPLEMENTAL,3/11/2021,5/24/2021
3/1/2022,2020,20210079,2182,15931,PUBLIC SERVICE CO OF COLORADO,Fruita,Intra,88180,39.28461,-108.66782,CO,Colorado,MESA,259068,0.26,0.04,0.3,0.01,0,SUPPLEMENTAL,3/11/2021,5/24/2021
3/1/2022,2020,20210079,2182,15931,PUBLIC SERVICE CO OF COLORADO,Roundup,Intra,88182,40.11125,-104.08224,CO,Colorado,MORGAN,616060,6.03,2.98,9.01,1.89,1.88,SUPPLEMENTAL,3/11/2021,5/24/2021
3/1/2022,2020,20210016,1809,17620,ROCKY MOUNTAIN NATURAL GAS LLC,Wolf Creek,Intra,88183,39.31158,-107.40225,CO,Colorado,PITKIN,776236,2.36,6.17,8.53,1.04,1.34,INITIAL,2/9/2021,2/9/2021
3/1/2022,2020,20210063,2005,18472,SEMCO ENERGY GAS COMPANY,Collins,Intra,88184,42.6714,-82.58722,MI,Michigan,SAINT CLAIR,153988,1.46,0.89,2.35,1.27,1.21,INITIAL,3/9/2021,3/9/2021
3/1/2022,2020,20210063,2005,18472,SEMCO ENERGY GAS COMPANY,Lacey,Intra,88185,42.47141,-85.20886,MI,Michigan,BARRY,393525,0.18,0.07,0.25,0.01,0.01,INITIAL,3/9/2021,3/9/2021
3/1/2022,2020,20210063,2005,18472,SEMCO ENERGY GAS COMPANY,Lee 11,Intra,88186,42.40706,-84.85254,MI,Michigan,CALHOUN,3273,0.62,0.34,0.96,0.48,0.5,INITIAL,3/9/2021,3/9/2021
3/1/2022,2020,20210063,2005,18472,SEMCO ENERGY GAS COMPANY,Lee 2,Intra,88187,42.42192,-84.86133,MI,Michigan,CALHOUN,3265,0.62,0.25,0.87,0.54,0.56,INITIAL,3/9/2021,3/9/2021
3/1/2022,2020,20210063,2005,18472,SEMCO ENERGY GAS COMPANY,Morton,Intra,88188,42.92639,-82.47362,MI,Michigan,SAINT CLAIR,9849,1.98,1.6,3.58,1.87,1.94,INITIAL,3/9/2021,3/9/2021
3/1/2022,2020,20210102,2062,18484,SOUTHERN CALIFORNIA GAS CO,Aliso Canyon,Intra,88721,34.30911,-118.55263,CA,California,LOS ANGELES,10456,30.04,81.53,111.57,18.69,23.53,SUPPLEMENTAL,3/12/2021,3/15/2021
3/1/2022,2020,20210102,2062,18484,SOUTHERN CALIFORNIA GAS CO,Honor Rancho,Intra,88720,34.44743,-118.5869,CA,California,LOS ANGELES,330773,22.11,21,43.11,18.8,18.06,SUPPLEMENTAL,3/12/2021,3/15/2021
3/1/2022,2020,20210102,2062,18484,SOUTHERN CALIFORNIA GAS CO,La Goleta,Intra,88719,34.4213,-119.8196,CA,California,SANTA BARBARA,391270,19.82,24.59,44.41,7.32,9.79,SUPPLEMENTAL,3/12/2021,3/15/2021
3/1/2022,2020,20210102,2062,18484,SOUTHERN CALIFORNIA GAS CO,Playa Del Rey,Intra,88718,33.96272,-118.43803,CA,California,LOS ANGELES,559845,1.49,4.46,5.95,3.66,3.82,SUPPLEMENTAL,3/12/2021,3/15/2021
3/1/2022,2020,20210075,2017,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Midway Storage Field,Intra,88189,37.99393,-87.15663,IN,Indiana,SPENCER,472745,1.21,1.66,2.87,0.84,0.83,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210075,2017,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Monroe City Storage Field,Intra,88246,38.59946,-87.3703,IN,Indiana,KNOX,481899,2.96,2.45,5.41,1.04,0.96,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210075,2017,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Oliver Storage Field,Intra,88190,38.02658,-87.82156,IN,Indiana,POSEY,523975,1.22,1.47,2.69,1.07,0.78,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210056,2642,18516,SOUTHERN NATURAL GAS CO,Muldon,Inter,88191,33.70512,-88.66081,MS,Mississippi,MONROE,492967,36,92.82,128.82,25.57,22.43,SUPPLEMENTAL,3/4/2021,1/19/2022
3/1/2022,2020,20210003,1742,19125,TEAVEE OIL & GAS INC,Teavee Oil and Gas Storage Field,Intra,88192,38.45439,-82.05104,WV,West Virginia,PUTNAM,5825,0.07,0.14,0.21,0.05,0.06,INITIAL,1/18/2021,1/18/2021
3/1/2022,2020,20210046,1929,19160,TENNESSEE GAS PIPELINE COMPANY,Hebron,Inter,88193,41.8514,-77.9993,PA,Pennsylvania,POTTER,313512,17.3,12,29.3,7.94,9.91,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210035,1903,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Accident,Inter,87286,39.63926,-79.33901,MD,Maryland,GARRETT,2210,18.3,45.7,64,16.3,16.39,INITIAL,2/26/2021,2/26/2021
3/1/2022,2020,20210042,1925,19270,"TEXAS GAS TRANSMISSION, LLC",Alford Storage Field,Inter,87255,38.51147,-87.21692,IN,Indiana,PIKE,009557,0.91,1.6,2.51,0.47,0.44,INITIAL,3/1/2021,3/1/2021
3/1/2022,2020,20210042,1925,19270,"TEXAS GAS TRANSMISSION, LLC",Dixie Storage Field,Inter,87271,37.67125,-87.67992,KY,Kentucky,HENDERSON,193812,3.01,4.68,7.69,1.49,1.29,INITIAL,3/1/2021,3/1/2021
3/1/2022,2020,20210042,1925,19270,"TEXAS GAS TRANSMISSION, LLC",Graham Lake Storage Field,Inter,87272,37.25752,-87.25605,KY,Kentucky,MUHLENBERG,283842,1.3,2.5,3.8,0.07,0.2,INITIAL,3/1/2021,3/1/2021
3/1/2022,2020,20210042,1925,19270,"TEXAS GAS TRANSMISSION, LLC",Hanson Storage Field,Inter,87273,37.41641,-87.41512,KY,Kentucky,HOPKINS,303692,5.59,6.5,12.09,4.83,4.24,INITIAL,3/1/2021,3/1/2021
3/1/2022,2020,20210042,1925,19270,"TEXAS GAS TRANSMISSION, LLC",Leesville Storage Field,Inter,87256,38.84672,-86.31807,IN,Indiana,LAWRENCE,408220,1.79,2,3.79,0.06,0,INITIAL,3/1/2021,3/1/2021
3/1/2022,2020,20210042,1925,19270,"TEXAS GAS TRANSMISSION, LLC",Midland Gas Storage Field,Inter,87274,37.28966,-87.29022,KY,Kentucky,MUHLENBERG,472280,65.18,71.14,136.32,41.91,43.88,INITIAL,3/1/2021,3/1/2021
3/1/2022,2020,20210042,1925,19270,"TEXAS GAS TRANSMISSION, LLC",Oaktown Storage Field,Inter,87257,38.88412,-87.49382,IN,Indiana,KNOX,517999,0.3,0.75,1.05,0.19,0.21,INITIAL,3/1/2021,3/1/2021
3/1/2022,2020,20210042,1925,19270,"TEXAS GAS TRANSMISSION, LLC",West Greenville Storage Field,Inter,87275,37.20443,-87.20439,KY,Kentucky,MUHLENBERG,289732,4.18,4.12,8.3,3.34,2.81,INITIAL,3/1/2021,3/1/2021
3/1/2022,2020,20210042,1925,19270,"TEXAS GAS TRANSMISSION, LLC",Wilfred Storage Field,Inter,87258,39.19668,-87.34354,IN,Indiana,SULLIVAN,768942,1.98,2.81,4.79,1.41,1.4,INITIAL,3/1/2021,3/1/2021
3/1/2022,2020,20210005,1782,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Eminence Dome,Inter,88194,31.5963,-89.41918,MS,Mississippi,COVINGTON,223786,8.65,4.96,13.61,10.3,10.19,INITIAL,2/2/2021,2/2/2021
3/1/2022,2020,20210005,1782,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Washington Storage Field,Inter,87287,30.66947,-92.02113,LA,Louisiana,SAINT LANDRY,750240,75,45,120,21.94,21.45,INITIAL,2/2/2021,2/2/2021
3/1/2022,2020,20210082,2024,19730,TRUNKLINE GAS CO,Epps,Inter,87288,32.6176,-91.58361,LA,Louisiana,WEST CARROLL,123,12.93,29.85,42.78,5.45,8.11,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210096,2042,22189,PUGET SOUND ENERGY,Jackson Prairie Storage Facility,Inter,88195,46.5352,-122.83619,WA,Washington,LEWIS,0,24.6,22.3,46.9,30.34,29.62,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210098,2044,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Bon Harbor,Intra,88196,37.79302,-87.17223,KY,Kentucky,DAVIESS,079544,0.78,1.3,2.08,0.19,0.24,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210098,2044,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Grandview,Intra,88197,37.69411,-86.92696,KY,Kentucky,DAVIESS,284927,0.31,0.35,0.66,0.08,0.03,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210098,2044,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Hickory School,Intra,88198,37.66557,-86.94039,KY,Kentucky,DAVIESS,320852,0.5,0.85,1.35,0.18,0.23,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210098,2044,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Kirkwood Springs,Intra,88199,37.26019,-87.72788,KY,Kentucky,HOPKINS,381788,0.25,0.4,0.65,0,0,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210098,2044,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),St. Charles,Intra,88200,37.19855,-87.5676,KY,Kentucky,HOPKINS,673074,2.69,3.42,6.11,0.91,1.08,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210066,2008,22655,"WBI ENERGY TRANSMISSION, INC.",Baker,Inter,85775,46.40016,-104.2626,MT,Montana,FALLON,035847,164.43,122.77,287.2,11.99,17,INITIAL,3/10/2021,3/10/2021
3/1/2022,2020,20210066,2008,22655,"WBI ENERGY TRANSMISSION, INC.",Billy Creek,Inter,88201,44.12271,-106.73343,WY,Wyoming,JOHNSON,064880,0.54,2.4,2.94,0.02,0,INITIAL,3/10/2021,3/10/2021
3/1/2022,2020,20210066,2008,22655,"WBI ENERGY TRANSMISSION, INC.",Elk Basin,Inter,88202,44.98298,-108.85931,WY,Wyoming,PARK,218981,28.38,34.83,63.21,12.07,14.54,INITIAL,3/10/2021,3/10/2021
3/1/2022,2020,20210078,2020,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",Stuart Storage Facility,Intra,88203,34.88343,-96.11475,OK,Oklahoma,HUGHES,685505,6,6,12,6.11,6.11,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210078,2020,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",Wetumka,Intra,88204,35.13884,-96.16988,OK,Oklahoma,HUGHES,287314,18,7.87,25.87,22.65,25.04,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210019,1812,30026,"BAY GAS STORAGE COMPANY, LLC",Bay Gas Storage,Intra,88205,31.25613,-88.01368,AL,Alabama,WASHINGTON,460979,20.4,6.9,27.3,17.97,20.06,INITIAL,2/11/2021,2/11/2021
3/1/2022,2020,20210040,1908,30028,"EGAN HUB STORAGE, LLC (SPECTRA ENERGY PARTNERS, LP)",Egan,Inter,87285,30.25931,-92.57269,LA,Louisiana,ACADIA,215648,20.56,11.13,31.69,73.89,78.34,INITIAL,2/26/2021,2/26/2021
3/1/2022,2020,20210083,2028,30786,LEE 8 STORAGE PARTNERSHIP,Lee 8,Intra,88206,42.40079,-84.925,MI,Michigan,CALHOUN,025,3.16,0.6,3.76,2.21,2.39,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210038,1906,30963,"SALTVILLE GAS STORAGE COMPANY, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Early Grove,Inter,88207,36.65131,-82.30082,VA,Virginia,WASHINGTON,211424,1.4,1.9,3.3,0.62,0.42,INITIAL,2/26/2021,2/26/2021
3/1/2022,2020,20210038,1906,30963,"SALTVILLE GAS STORAGE COMPANY, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Saltville,Inter,88208,36.86194,-81.77137,VA,Virginia,WASHINGTON,15921,3.53,2.13,5.66,8.4,8.06,INITIAL,2/26/2021,2/26/2021
3/1/2022,2020,20210089,2035,31130,DCP MIDSTREAM,Spindletop Storage,Intra,88209,30.02307,-94.0816,TX,Texas,JEFFERSON,669617,14.52,8.54,23.06,2.8,3.93,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210047,1931,31286,"ONEOK GAS TRANSPORTATION, LLC",Depew Storage Facility,Intra,88211,35.74619,-96.51078,OK,Oklahoma,CREEK,188952,22.15,34.15,56.3,15.19,18.24,SUPPLEMENTAL,3/2/2021,3/2/2021
3/1/2022,2020,20210047,1931,31286,"ONEOK GAS TRANSPORTATION, LLC",Edmond Storage Facility,Intra,88212,35.74914,-97.67493,OK,Oklahoma,KINGFISHER,214586,23.38,23.37,46.75,26.72,25.9,SUPPLEMENTAL,3/2/2021,3/2/2021
3/1/2022,2020,20210047,1931,31286,"ONEOK GAS TRANSPORTATION, LLC",Haskell Storage Facility,Intra,88213,35.75528,-95.72833,OK,Oklahoma,MUSKOGEE,309272,9.93,3.27,13.2,2.15,0,SUPPLEMENTAL,3/2/2021,3/2/2021
3/1/2022,2020,20210124,2072,31287,WILD GOOSE STORAGE LLC,Wild Goose,Intra,88717,39.348,-121.81706,CA,California,BUTTE,768136,75,11,86,35.94,49.93,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210051,1942,31451,KINDER MORGAN TEXAS PIPELINE CO,North Dayton,Intra,88216,30.10523,-94.99317,TX,Texas,LIBERTY,183162,11,5.63,16.63,11.68,13.55,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210122,2070,31528,"SALT PLAINS STORAGE, LLC",Salt Plains,Intra,88217,36.98635,-98.04907,OK,Oklahoma,GRANT,11248,15,7.47,22.47,2.41,2.17,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210048,1932,31534,"ONEOK TEXAS GAS STORAGE, LLC",Felmac Storage Facility,Intra,88218,32.8991,-102.4579,TX,Texas,GAINES,238583,1.88,2.1,3.98,2.44,2.44,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210048,1932,31534,"ONEOK TEXAS GAS STORAGE, LLC","Loop G.S.U. 9-28GC, 10-28GC, 11-28GC aka Salado Storage Facility",Intra,88219,32.8923,-102.462,TX,Texas,GAINES,426947,2.12,1.53,3.65,5.34,5.72,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210048,1932,31534,"ONEOK TEXAS GAS STORAGE, LLC",Loop Storage Facility,Intra,88220,32.8997,-102.4594,TX,Texas,GAINES,426876,0,0.69,0.69,0,0,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Bunola,Inter,88221,40.23151,-79.91688,PA,Pennsylvania,ALLEGHENY,103446,3.79,3.51,7.3,5.19,4.82,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Comet,Inter,88222,39.31101,-80.17679,WV,West Virginia,TAYLOR,155941,3.28,2.02,5.3,1.9,2.37,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Finleyville,Inter,88223,40.25805,-79.96417,PA,Pennsylvania,WASHINGTON,241428,0.46,0.34,0.8,0.28,0.35,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Gamble-Hayden,Inter,88224,40.21609,-79.85625,PA,Pennsylvania,ALLEGHENY,263914,1.03,1.01,2.04,0.64,0.8,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Hayes,Inter,88225,39.52954,-80.45409,WV,West Virginia,MARION,311132,0.15,0.05,0.2,0.14,0.06,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Hunters Cave,Inter,88226,39.92457,-80.29333,PA,Pennsylvania,GREENE,339950,3.07,3.64,6.71,1,1.05,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Logansport,Inter,88227,39.5176,-80.43634,WV,West Virginia,MARION,423063,2.22,1.48,3.7,1.66,1.64,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Maple Lake,Inter,88228,39.29098,-80.19089,WV,West Virginia,TAYLOR,445487,0.98,1.42,2.4,0.68,0.32,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Mobley,Inter,88229,39.58672,-80.55809,WV,West Virginia,WETZEL,479915,4.65,2.75,7.4,5.46,5.93,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Pratt,Inter,88230,39.94842,-80.11035,PA,Pennsylvania,GREENE,571347,3.99,5.31,9.3,2.54,2.49,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Rager Mountain,Inter,88231,40.42137,-78.93785,PA,Pennsylvania,CAMBRIA,582872,7.87,3.74,11.61,5.83,5.93,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Rhodes,Inter,88232,38.95411,-80.48407,WV,West Virginia,LEWIS,597885,4.57,5.13,9.7,2.96,3.52,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Shirley,Inter,88233,39.37691,-80.79343,WV,West Virginia,TYLER,652900,1.9,1.9,3.8,0.75,1.12,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Skin Creek,Inter,88234,38.99393,-80.47136,WV,West Virginia,LEWIS,659635,1.13,1.04,2.17,0.46,0.76,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Swarts,Inter,88235,39.95318,-80.27017,PA,Pennsylvania,GREENE,692023,1.35,1.26,2.61,0.39,0.71,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Tepe,Inter,88236,40.29127,-79.9256,PA,Pennsylvania,ALLEGHENY,701449,0.64,0.64,1.28,0.51,0.5,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Truittsburg,Inter,88237,41.06665,-79.28517,PA,Pennsylvania,CLARION,719222,1.63,1.15,2.78,2.23,2.28,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210116,2064,31604,EQUITRANS MIDSTREAM CORPORATION,Webster,Inter,88238,40.16734,-79.81375,PA,Pennsylvania,WESTMORELAND,754542,0.65,0.33,0.98,0.42,0.42,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210068,2010,31618,ENTERPRISE PRODUCTS OPERATING LLC,Wilson Gas Storage,Intra,88239,29.29126,-95.93696,TX,Texas,WHARTON,481,12.22,6.72,18.94,20.64,21.71,INITIAL,3/10/2021,3/10/2021
3/1/2022,2020,20210080,2022,31632,NORTHWESTERN CORPORATION,Box Elder Storage,Intra,88240,48.31383,-109.29058,MT,Montana,BLAINE,084938,1.8,6.1,7.9,0.52,0.69,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210080,2022,31632,NORTHWESTERN CORPORATION,Cobb Storage,Intra,88241,48.58009,-112.08243,MT,Montana,TOOLE,150516,11.5,29.75,41.25,10.68,12.31,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210080,2022,31632,NORTHWESTERN CORPORATION,Dry Creek Storage,Intra,88242,45.15019,-109.07588,MT,Montana,CARBON,203602,17.23,20.6,37.83,2.82,3.15,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210119,2067,31687,"HILL-LAKE GAS STORAGE, LLC",HILL-LAKE STORAGE FIELD,Intra,88243,32.48289,-99.02276,TX,Texas,EASTLAND,133,9.88,4.62,14.5,18.88,19.29,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210123,2071,31697,"LODI GAS STORAGE, LLC",KIRBY HILLS - DOMENGINE,Intra,88716,38.15996,-121.90573,CA,California,SOLANO,381385,5.1,2.2,7.3,2.29,2.52,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210123,2071,31697,"LODI GAS STORAGE, LLC",KIRBY HILLS - WAGENET,Intra,88715,38.15996,-121.90573,CA,California,SOLANO,381416,11.58,1.36,12.94,6.48,8.8,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210123,2071,31697,"LODI GAS STORAGE, LLC",LODI - DOMENGINE,Intra,88714,38.19739,-121.27042,CA,California,SAN JOAQUIN,422629,7.51,3.59,11.1,7.03,6.78,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210123,2071,31697,"LODI GAS STORAGE, LLC",LODI - MIDLAND,Intra,89496,38.19739,-121.27042,CA,California,SAN JOAQUIN,422629,4.48,4.62,9.1,2.88,3.29,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210020,1813,31705,KATY STORAGE & TRANSPORTATION LP,Enstor Katy,Intra,88244,29.7516,-95.80377,TX,Texas,FORT BEND,370123,23.5,7.8,31.3,4.41,8.03,INITIAL,2/11/2021,2/11/2021
3/1/2022,2020,20210091,2037,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Alden,Inter,87264,38.20688,-98.30461,KS,Kansas,RICE,008441,4.2,10.5,14.7,5.32,5.62,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210091,2037,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Colony,Inter,87265,38.07441,-95.35482,KS,Kansas,ANDERSON,154670,4.6,8.1,12.7,6.52,6.55,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210091,2037,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Elk City,Inter,87266,37.32728,-95.95334,KS,Kansas,MONTGOMERY,219074,11.8,21.5,33.3,13.68,13.67,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210091,2037,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",McLouth,Inter,87267,39.20739,-95.16234,KS,Kansas,JEFFERSON,457647,2.2,11.9,14.1,2.59,3.06,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210091,2037,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",North Welda,Inter,87268,38.1945,-95.31207,KS,Kansas,ANDERSON,558155,4.4,8.9,13.3,5.56,5.42,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210091,2037,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Piqua,Inter,87270,37.90389,-95.51966,KS,Kansas,WOODSON,154670,0.3,2.9,3.2,0.16,0.23,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210091,2037,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",South Welda,Inter,87269,38.15544,-95.30668,KS,Kansas,ANDERSON,154670,6.7,11.6,18.3,7.52,7.48,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210091,2037,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Webb,Inter,88249,36.85494,-97.48618,OK,Oklahoma,GRANT,753953,12.5,29.9,42.4,12.31,11.24,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210029,1842,31727,"KINDER MORGAN KEYSTONE GAS STORAGE, LLC",Keystone Gas Storage,Intra,88245,31.97601,-102.95992,TX,Texas,WINKLER,377362,6.38,2.21,8.59,16.93,18.75,INITIAL,2/19/2021,2/19/2021
3/1/2022,2020,20210043,1926,31728,"GULF SOUTH PIPELINE COMPANY, LLC",Jackson Storage Field,Inter,88284,32.30337,-90.15179,MS,Mississippi,RANKIN,353006,5.8,1.93,7.73,5.04,5.56,INITIAL,3/1/2021,3/1/2021
3/1/2022,2020,20210043,1926,31728,"GULF SOUTH PIPELINE COMPANY, LLC",Lake Bistineau Gas Storage,Inter,87282,32.37822,-93.35957,LA,Louisiana,BIENVILLE,066895,85.75,55.25,141,33.61,26.49,INITIAL,3/1/2021,3/1/2021
3/1/2022,2020,20210043,1926,31728,"GULF SOUTH PIPELINE COMPANY, LLC",Petal Gas Storage,Inter,88285,31.37848,-89.26077,MS,Mississippi,FORREST,551938,26.88,14.76,41.64,50.15,42.12,INITIAL,3/1/2021,3/1/2021
3/1/2022,2020,20210099,2045,31729,"ATMOS ENERGY CORPORATION - ATMOS PIPELINE AND STORAGE, LLC",Barnsley,Inter,88250,37.24974,-87.48941,KY,Kentucky,HOPKINS,040094,1.28,1.6,2.88,0.34,0.25,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210099,2045,31729,"ATMOS ENERGY CORPORATION - ATMOS PIPELINE AND STORAGE, LLC",East Diamond,Intra,88251,37.2968,-87.43769,KY,Kentucky,HOPKINS,015820,2.16,1.64,3.8,0.34,0.48,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210062,2004,31890,WSP USA INC.,Spindletop,Intra,88248,30.13865,-94.41542,TX,Texas,JEFFERSON,245,11.1,0,11.1,6.75,7.02,INITIAL,3/9/2021,3/9/2021
