DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,PARTB_UNGS_FACILITY_NAME,PARTB_INTER_INTRA,PARTB_UNIT_ID,PARTB_LOCATION_LATITUDE,PARTB_LOCATION_LONGITUDE,PARTB_LOCATION_STATE_ABBR,PARTB_LOCATION_STATE_NAME,PARTB_LOCATION_COUNTY,PARTB_EIA_GAS_FIELD_CODE,PARTB_WORKING_GAS_CAPACITY_BCF,PARTB_BASE_GAS_CAPACITY_BCF,PARTB_TOTAL_GAS_CAPACITY_BCF,PARTB_VOL_WTHDRWN_AT_FCLTY_BCF,PARTB_VOL_INJCTD_AT_FCLTY_BCF,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE
3/1/2022,2018,20190067,1180,15105,PANHANDLE EASTERN PIPELINE CO,Howell,Inter,88166,42.55577,-83.87361,MI,Michigan,LIVINGSTON,093,17.75,13.41,31.16,14.65,11.03,INITIAL,3/13/2019,3/13/2019
3/1/2022,2018,20190067,1180,15105,PANHANDLE EASTERN PIPELINE CO,North Hopeton,Inter,88167,36.72524,-98.69177,OK,Oklahoma,WOODS,151,3.5,14.6,18.1,2.4,2.23,INITIAL,3/13/2019,3/13/2019
3/1/2022,2018,20190067,1180,15105,PANHANDLE EASTERN PIPELINE CO,Waverly,Inter,87262,39.59145,-89.98056,IL,Illinois,MORGAN,137,5,46.62,51.62,2.42,2.96,INITIAL,3/13/2019,3/13/2019
3/1/2022,2018,20190099,1214,15329,PEOPLES GAS LIGHT & COKE CO,Manlove,Intra,88722,40.28333,-88.41666,IL,Illinois,CHAMPAIGN,9843,38.2,142.51,180.71,31.05,33.58,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190104,1220,15350,PEOPLES NATURAL GAS COMPANY LLC,MURRYSVILLE,Intra,88168,40.46067,-79.7059,PA,Pennsylvania,ALLEGHENY,0004352,1.53,1.72,3.25,1.19,1.25,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190021,1105,15359,BLACK HILLS ENERGY,Bunker Hill,Intra,88169,42.27321,-107.493,WY,Wyoming,CARBON,103353,0.85,1.17,2.02,0.17,0.17,INITIAL,2/28/2019,2/28/2019
3/1/2022,2018,20190021,1105,15359,BLACK HILLS ENERGY,East Mohoney,Intra,88170,42.1905,-107.26829,WY,Wyoming,CARBON,000719,0,0,0,0.02,0,INITIAL,2/28/2019,2/28/2019
3/1/2022,2018,20190021,1105,15359,BLACK HILLS ENERGY,Kirk Ranch,Intra,88171,42.42341,-107.86839,WY,Wyoming,FREMONT,009805,0.54,0.94,1.48,0.23,0.29,INITIAL,2/28/2019,2/28/2019
3/1/2022,2018,20190021,1105,15359,BLACK HILLS ENERGY,Oil Springs,Intra,88172,41.99157,-106.26666,WY,Wyoming,CARBON,520968,4.35,15.04,19.39,1.45,0.95,INITIAL,2/28/2019,2/28/2019
3/1/2022,2018,20190021,1105,15359,BLACK HILLS ENERGY,Stockton,Intra,88173,35.52382,-93.97962,AR,Arkansas,FRANKLIN,424210,5.75,8.25,14,2.5,2.99,INITIAL,2/28/2019,2/28/2019
3/1/2022,2018,20190021,1105,15359,BLACK HILLS ENERGY,Woolsey,Intra,88174,35.52905,-93.82398,AR,Arkansas,FRANKLIN,764509,2.69,4.7,7.39,2.35,2.51,INITIAL,2/28/2019,2/28/2019
3/1/2022,2018,20190103,1219,15476,PEOPLES GAS COMPANY LLC,HUGHES,Intra,88175,40.67647,-79.70944,PA,Pennsylvania,BUTLER,0006490,0.02,0.05,0.07,0.03,0.05,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190103,1219,15476,PEOPLES GAS COMPANY LLC,KINTER,Intra,88176,40.714,-79.08113,PA,Pennsylvania,INDIANA,0006490,0.4,1.15,1.55,0.14,0.21,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190103,1219,15476,PEOPLES GAS COMPANY LLC,PORTMAN,Intra,88177,40.85369,-79.85844,PA,Pennsylvania,BUTLER,0006490,0.09,0.08,0.17,0.19,0.2,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190103,1219,15476,PEOPLES GAS COMPANY LLC,VARDY,Intra,88178,40.90454,-79.84111,PA,Pennsylvania,BUTLER,0006490,0.07,0.05,0.12,0.06,0.09,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190026,1125,15790,PONTCHARTRAIN NATURAL GAS SYSTEM,Grand Bayou Storage,Intra,88179,30.0135,-91.11609,LA,Louisiana,ASSUMPTION,007,1.63,1.02,2.65,6.26,7.02,INITIAL,3/4/2019,3/4/2019
3/1/2022,2018,20190044,1157,15931,PUBLIC SERVICE CO OF COLORADO,Asbury Creek,Intra,88181,39.27492,-108.62204,CO,Colorado,MESA,027088,4.59,1.22,5.81,0.75,0.87,INITIAL,3/7/2019,3/7/2019
3/1/2022,2018,20190044,1157,15931,PUBLIC SERVICE CO OF COLORADO,Fruita,Intra,88180,39.28461,-108.66782,CO,Colorado,MESA,259068,0.32,0.04,0.36,0.03,0,INITIAL,3/7/2019,3/7/2019
3/1/2022,2018,20190044,1157,15931,PUBLIC SERVICE CO OF COLORADO,Roundup,Intra,88182,40.11125,-104.08224,CO,Colorado,MORGAN,616060,16.08,2.98,19.06,2.7,2.36,INITIAL,3/7/2019,3/7/2019
3/1/2022,2018,20190020,1104,17620,ROCKY MOUNTAIN NATURAL GAS LLC,Wolf Creek,Intra,88183,39.31158,-107.40225,CO,Colorado,PITKIN,776236,2.36,6.17,8.53,1.45,1.29,INITIAL,2/28/2019,2/28/2019
3/1/2022,2018,20190084,1198,18472,SEMCO ENERGY GAS COMPANY,Collins,Intra,88184,42.6714,-82.58722,MI,Michigan,SAINT CLAIR,153988,1.46,0.89,2.35,1.3,1.3,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190084,1198,18472,SEMCO ENERGY GAS COMPANY,Lacey,Intra,88185,42.47141,-85.20886,MI,Michigan,BARRY,393525,0.18,0.07,0.25,0.16,0.14,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190084,1198,18472,SEMCO ENERGY GAS COMPANY,Lee 11,Intra,88186,42.40706,-84.85254,MI,Michigan,CALHOUN,3273,0.62,0.34,0.96,0.56,0.6,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190084,1198,18472,SEMCO ENERGY GAS COMPANY,Lee 2,Intra,88187,42.42192,-84.86133,MI,Michigan,CALHOUN,3265,0.62,0.25,0.87,0.68,0.66,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190084,1198,18472,SEMCO ENERGY GAS COMPANY,Morton,Intra,88188,42.92639,-82.47362,MI,Michigan,SAINT CLAIR,9849,1.98,1.6,3.58,2.1,2.4,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190081,1456,18484,SOUTHERN CALIFORNIA GAS CO,Aliso Canyon,Intra,88721,34.30911,-118.55263,CA,California,LOS ANGELES,010456,86.2,81.52,167.72,1.36,11.85,SUPPLEMENTAL,3/14/2019,3/11/2020
3/1/2022,2018,20190081,1456,18484,SOUTHERN CALIFORNIA GAS CO,Honor Rancho,Intra,88720,34.44743,-118.5869,CA,California,LOS ANGELES,330773,27,20.99,47.99,27.48,23.15,SUPPLEMENTAL,3/14/2019,3/11/2020
3/1/2022,2018,20190081,1456,18484,SOUTHERN CALIFORNIA GAS CO,La Goleta,Intra,88719,34.4213,-119.8196,CA,California,SANTA BARBARA,391270,21.5,24.59,46.09,9.67,9.22,SUPPLEMENTAL,3/14/2019,3/11/2020
3/1/2022,2018,20190081,1456,18484,SOUTHERN CALIFORNIA GAS CO,Playa Del Rey,Intra,88718,33.96272,-118.43803,CA,California,LOS ANGELES,559845,2.4,4.46,6.86,3.79,3.39,SUPPLEMENTAL,3/14/2019,3/11/2020
3/1/2022,2018,20190052,1165,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Midway Storage Field,Intra,88189,37.99393,-87.15663,IN,Indiana,SPENCER,472745,1.53,1.53,3.06,1.09,1.01,INITIAL,3/11/2019,3/11/2019
3/1/2022,2018,20190052,1165,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Monroe Storage Field,Intra,88246,38.59946,-87.3703,IN,Indiana,KNOX,481899,3.02,2.5,5.52,1.04,1.05,INITIAL,3/11/2019,3/11/2019
3/1/2022,2018,20190052,1165,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Oliver Storage Field,Intra,88190,38.02658,-87.82156,IN,Indiana,POSEY,523975,1.2,1.49,2.69,0.83,0.85,INITIAL,3/11/2019,3/11/2019
3/1/2022,2018,20190030,1143,18516,SOUTHERN NATURAL GAS CO,Muldon,Inter,88191,33.70512,-88.66081,MS,Mississippi,MONROE,492967,36,92.82,128.82,22.28,22.64,INITIAL,3/7/2019,3/7/2019
3/1/2022,2018,20190057,1170,19125,TEAVEE OIL & GAS INC,Teavee Oil and Gas Storage Field,Intra,88192,38.45439,-82.05104,WV,West Virginia,PUTNAM,5825,0.07,0.14,0.21,0.05,0.06,INITIAL,3/11/2019,3/11/2019
3/1/2022,2018,20190031,1144,19160,TENNESSEE GAS PIPELINE COMPANY,Hebron,Inter,88193,41.8514,-77.9993,PA,Pennsylvania,POTTER,313512,17.3,12,29.3,15.08,14.09,INITIAL,3/7/2019,3/7/2019
3/1/2022,2018,20190014,1088,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Accident,Inter,87286,39.63926,-79.33901,MD,Maryland,GARRETT,2210,18.3,45.7,64,18.4,20.77,INITIAL,2/25/2019,2/25/2019
3/1/2022,2018,20190023,1122,19270,"TEXAS GAS TRANSMISSION, LLC",Alford Storage Field,Inter,87255,38.51147,-87.21692,IN,Indiana,PIKE,009557,0.91,1.6,2.51,0.53,0.71,INITIAL,3/4/2019,3/4/2019
3/1/2022,2018,20190023,1122,19270,"TEXAS GAS TRANSMISSION, LLC",Dixie Storage Field,Inter,87271,37.67125,-87.67992,KY,Kentucky,HENDERSON,193812,3.01,4.68,7.69,1.89,1.97,INITIAL,3/4/2019,3/4/2019
3/1/2022,2018,20190023,1122,19270,"TEXAS GAS TRANSMISSION, LLC",Graham Lake Storage Field,Inter,87272,37.25752,-87.25605,KY,Kentucky,MUHLENBERG,283842,1.3,2.5,3.8,0.05,0,INITIAL,3/4/2019,3/4/2019
3/1/2022,2018,20190023,1122,19270,"TEXAS GAS TRANSMISSION, LLC",Hanson Storage Field,Inter,87273,37.41641,-87.41512,KY,Kentucky,HOPKINS,303692,5.59,6.5,12.09,4.73,5.1,INITIAL,3/4/2019,3/4/2019
3/1/2022,2018,20190023,1122,19270,"TEXAS GAS TRANSMISSION, LLC",Leesville Storage Field,Inter,87256,38.84672,-86.31807,IN,Indiana,LAWRENCE,408220,1.79,2,3.79,0.04,0,INITIAL,3/4/2019,3/4/2019
3/1/2022,2018,20190023,1122,19270,"TEXAS GAS TRANSMISSION, LLC",Midland Gas Storage Field,Inter,87274,37.28966,-87.29022,KY,Kentucky,MUHLENBERG,472280,65.18,71.14,136.32,49.21,39.6,INITIAL,3/4/2019,3/4/2019
3/1/2022,2018,20190023,1122,19270,"TEXAS GAS TRANSMISSION, LLC",Oaktown Storage Field,Inter,87257,38.88412,-87.49382,IN,Indiana,KNOX,517999,0.3,0.75,1.05,0.22,0.24,INITIAL,3/4/2019,3/4/2019
3/1/2022,2018,20190023,1122,19270,"TEXAS GAS TRANSMISSION, LLC",West Greenville Storage Field,Inter,87275,37.20443,-87.20439,KY,Kentucky,MUHLENBERG,289732,4.18,4.12,8.3,3.15,3.46,INITIAL,3/4/2019,3/4/2019
3/1/2022,2018,20190023,1122,19270,"TEXAS GAS TRANSMISSION, LLC",Wilfred Storage Field,Inter,87258,39.19668,-87.34354,IN,Indiana,SULLIVAN,768942,1.98,2.81,4.79,1.9,1.87,INITIAL,3/4/2019,3/4/2019
3/1/2022,2018,20190801,1663,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Eminence Dome,Inter,88194,31.5963,-89.41918,MS,Mississippi,COVINGTON,223786,8.65,4.96,13.61,17.73,20.89,SUPPLEMENTAL,2/11/2019,9/15/2020
3/1/2022,2018,20190801,1663,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Washington Storage Field,Inter,87287,30.66947,-92.02113,LA,Louisiana,SAINT LANDRY,750240,75,45,120,38.55,29.62,SUPPLEMENTAL,2/11/2019,9/15/2020
3/1/2022,2018,20190068,2026,19730,TRUNKLINE GAS CO,Epps,Inter,87288,32.6176,-91.58361,LA,Louisiana,WEST CARROLL,123,12.93,29.85,42.78,10.76,8.52,SUPPLEMENTAL,3/13/2019,3/11/2021
3/1/2022,2018,20190002,1069,22189,PUGET SOUND ENERGY,Jackson Prairie Storage Facility,Inter,88195,46.5352,-122.83619,WA,Washington,LEWIS,0,24.6,22.3,46.9,27.47,28.74,INITIAL,2/19/2019,2/19/2019
3/1/2022,2018,20190097,1212,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Bon Harbor,Intra,88196,37.79302,-87.17223,KY,Kentucky,DAVIESS,079544,0.78,1.3,2.08,0.36,0.42,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190097,1212,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Grandview,Intra,88197,37.69411,-86.92696,KY,Kentucky,DAVIESS,284927,0.31,0.35,0.66,0.09,0.14,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190097,1212,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Hickory School,Intra,88198,37.66557,-86.94039,KY,Kentucky,DAVIESS,320852,0.5,0.85,1.35,0.18,0.27,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190097,1212,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Kirkwood Springs,Intra,88199,37.26019,-87.72788,KY,Kentucky,HOPKINS,381788,0.25,0.4,0.65,0.07,0.08,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190097,1212,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),St. Charles,Intra,88120,37.19855,-87.5676,KY,Kentucky,HOPKINS,673074,2.69,3.42,6.11,1.3,1.24,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190077,1191,22655,"WBI ENERGY TRANSMISSION, INC.",Baker,Inter,85775,46.40016,-104.2626,MT,Montana,FALLON,035847,164.43,122.77,287.2,16.17,7.74,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190077,1191,22655,"WBI ENERGY TRANSMISSION, INC.",Billy Creek,Inter,88201,44.12271,-106.73342,WY,Wyoming,JOHNSON,064880,0.54,2.4,2.94,0.13,0,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190077,1191,22655,"WBI ENERGY TRANSMISSION, INC.",Elk Basin,Inter,88202,44.98298,-108.85931,WY,Wyoming,PARK,218981,28.38,34.83,63.21,8.6,10.03,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190047,1563,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",Stuart Storage Facility,Intra,88203,34.88343,-96.11475,OK,Oklahoma,HUGHES,685505,6,6,12,1.62,1.83,SUPPLEMENTAL,3/8/2019,4/29/2020
3/1/2022,2018,20190047,1563,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",Wetumka,Intra,88204,35.13884,-96.16988,OK,Oklahoma,HUGHES,287314,18,8,26,21.51,20.04,SUPPLEMENTAL,3/8/2019,4/29/2020
3/1/2022,2018,20190763,1024,30026,BAY GAS STORAGE CO. LTD.,Bay Gas Storage,Intra,88205,31.25613,-88.01368,AL,Alabama,WASHINGTON,460979,20.4,6.9,27.3,26.98,25.15,INITIAL,1/17/2019,1/17/2019
3/1/2022,2018,20190010,1084,30028,"EGAN HUB STORAGE, LLC (SPECTRA ENERGY PARTNERS, LP)",Egan,Inter,87285,30.25931,-92.57269,LA,Louisiana,ACADIA,215648,18.71,5.65,24.36,85.87,88.84,INITIAL,2/25/2019,2/25/2019
3/1/2022,2018,20190066,1179,30786,LEE 8 STORAGE PARTNERSHIP,Lee 8,Intra,88206,42.40079,-84.925,MI,Michigan,CALHOUN,025,3.16,0.6,3.76,1.61,1.82,INITIAL,3/13/2019,3/13/2019
3/1/2022,2018,20190008,1082,30963,"SALTVILLE GAS STORAGE COMPANY, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Early Grove,Inter,88207,36.65131,-82.30082,VA,Virginia,WASHINGTON,211424,1.4,1.9,3.3,0.8,0.81,INITIAL,2/25/2019,2/25/2019
3/1/2022,2018,20190008,1082,30963,"SALTVILLE GAS STORAGE COMPANY, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Saltville,Inter,88208,36.86194,-81.77137,VA,Virginia,WASHINGTON,15921,4,2.2,6.2,12.73,13.84,INITIAL,2/25/2019,2/25/2019
3/1/2022,2018,20190804,1065,31130,DCP MIDSTREAM,Spindletop Storage,Intra,88209,30.02307,-94.0816,TX,Texas,JEFFERSON,245,14.52,8.54,23.06,9.78,8.43,INITIAL,2/13/2019,2/13/2019
3/1/2022,2018,20190015,1089,31226,JEFFERSON ISLAND STORAGE AND HUB LLC,"Jefferson Island Storage and Hub, LLC",Intra,88210,29.98833,-91.99335,LA,Louisiana,VERMILION,113,5.73,2.03,7.76,4.48,4.43,INITIAL,2/26/2019,2/26/2019
3/1/2022,2018,20190105,1221,31286,"ONEOK GAS TRANSPORTATION, LLC",Depew Storage Facility,Intra,88211,35.74619,-96.51078,OK,Oklahoma,CREEK,188952,22.15,34.15,56.3,19.27,18.25,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190105,1221,31286,"ONEOK GAS TRANSPORTATION, LLC",Edmond Storage Facility,Intra,88212,35.74914,-97.67493,OK,Oklahoma,KINGFISHER,214586,23.38,23.37,46.75,26.17,23.25,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190105,1221,31286,"ONEOK GAS TRANSPORTATION, LLC",Haskell Storage Facility,Intra,88213,35.75528,-95.72833,OK,Oklahoma,MUSKOGEE,309272,7.59,5.61,13.2,0.6,0,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190105,1221,31286,"ONEOK GAS TRANSPORTATION, LLC",Osage Storage Facility,Intra,88214,36.18031,-96.02497,OK,Oklahoma,OSAGE,529036,1.55,1.23,2.78,0.24,0,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190072,1186,31287,WILD GOOSE STORAGE LLC,Wild Goose,Intra,88717,39.348,-121.81706,CA,California,BUTTE,768136,75,11,86,46.44,28.1,INITIAL,3/13/2019,3/13/2019
3/1/2022,2018,20190113,1263,31425,MIDCOAST PIPELINES (TEXAS GATHERING) L.P.,Pickton,Intra,88215,32.99024,-95.36647,TX,Texas,HOPKINS,554962,16.04,3.96,20,0.02,0,INITIAL,4/2/2019,4/2/2019
3/1/2022,2018,20190036,1149,31451,KINDER MORGAN TEXAS PIPELINE CO,North Dayton,Intra,88216,30.10523,-94.99317,TX,Texas,LIBERTY,183162,11,5.63,16.63,13.38,17.91,INITIAL,3/7/2019,3/7/2019
3/1/2022,2018,20190069,1182,31528,"SALT PLAINS STORAGE, LLC",Salt Plains,Intra,88217,36.98635,-98.04907,OK,Oklahoma,GRANT,11248,15,7.27,22.27,6.03,2.31,INITIAL,3/13/2019,3/13/2019
3/1/2022,2018,20190102,1218,31534,"ONEOK TEXAS GAS STORAGE, LLC",Felmac Storage Facility,Intra,88218,32.8991,-102.4579,TX,Texas,GAINES,238583,1.88,2.1,3.98,2.26,1.87,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190102,1218,31534,"ONEOK TEXAS GAS STORAGE, LLC","Loop G.S.U. 9-28GC, 10-28GC, 11-28GC aka Salado Storage Facility",Intra,88219,32.8923,-102.462,TX,Texas,GAINES,426947,2.12,1.53,3.65,9.69,10.16,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190102,1218,31534,"ONEOK TEXAS GAS STORAGE, LLC",Loop Storage Facility,Intra,88220,32.8997,-102.4594,TX,Texas,GAINES,426876,0,0.69,0.69,0,0,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Bunola,Inter,88221,40.23151,-79.91688,PA,Pennsylvania,ALLEGHENY,103446,3.79,3.51,7.3,4.31,4.91,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Comet,Inter,88222,39.31101,-80.17679,WV,West Virginia,TAYLOR,155941,3.28,2.02,5.3,3.22,2.59,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Finleyville,Inter,88223,40.25805,-79.96417,PA,Pennsylvania,WASHINGTON,241428,0.46,0.34,0.8,0.23,0.33,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Gamble-Hayden,Inter,88224,40.21609,-79.85625,PA,Pennsylvania,ALLEGHENY,263914,1.03,1.01,2.04,0.84,0.64,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Hayes,Inter,88225,39.52954,-80.45409,WV,West Virginia,MARION,311132,0.15,0.05,0.2,0,0,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Hunters Cave,Inter,88226,39.92457,-80.29333,PA,Pennsylvania,GREENE,339950,3.07,3.64,6.71,1.48,0.15,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Logansport,Inter,88227,39.5176,-80.43634,WV,West Virginia,MARION,423063,2.22,1.48,3.7,2.74,1.94,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Maple Lake,Inter,88228,39.29098,-80.19089,WV,West Virginia,TAYLOR,445487,0.98,1.42,2.4,0.44,0,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Mobley,Inter,88229,39.58672,-80.55809,WV,West Virginia,WETZEL,479915,4.65,2.75,7.4,5.55,4.93,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Pratt,Inter,88230,39.94842,-80.11035,PA,Pennsylvania,GREENE,571347,3.99,5.31,9.3,2.45,1.47,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Rager Mountain,Inter,88231,40.42137,-78.93785,PA,Pennsylvania,CAMBRIA,582872,7.87,3.74,11.61,7.75,7.33,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Rhodes,Inter,88232,38.95411,-80.48407,WV,West Virginia,LEWIS,597885,4.57,5.13,9.7,4.18,3.71,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Shirley,Inter,88233,39.37691,-80.79343,WV,West Virginia,TYLER,652900,1.9,1.9,3.8,0.86,0.27,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Skin Creek,Inter,88234,38.99393,-80.47136,WV,West Virginia,LEWIS,659635,1.13,1.04,2.17,1.64,1.27,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Swarts,Inter,88235,39.95318,-80.27014,PA,Pennsylvania,GREENE,692023,1.35,1.26,2.61,1.21,1.54,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Tepe,Inter,88236,40.29127,-79.9256,PA,Pennsylvania,ALLEGHENY,701449,0.64,0.64,1.28,0.67,0.67,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Truittsburg,Inter,88237,41.06665,-79.28517,PA,Pennsylvania,CLARION,719222,1.63,1.15,2.78,2.18,2.6,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190075,1189,31604,EQUITRANS MIDSTREAM CORPORATION,Webster,Inter,88238,40.16734,-79.81375,PA,Pennsylvania,WESTMORELAND,754542,0.65,0.33,0.98,0.41,0.28,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190028,1127,31618,ENTERPRISE PRODUCTS OPERATING LLC,Wilson Gas Storage,Intra,88239,29.29126,-95.93696,TX,Texas,WHARTON,481,12.56,6.83,19.39,20.62,21.11,INITIAL,3/4/2019,3/4/2019
3/1/2022,2018,20190074,1188,31632,NORTHWESTERN CORPORATION,Box Elder Storage,Intra,88240,48.31383,-109.29058,MT,Montana,BLAINE,084938,1.8,6.1,7.9,0.28,1.34,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190074,1188,31632,NORTHWESTERN CORPORATION,Cobb Storage,Intra,88241,48.58009,-112.08243,MT,Montana,TOOLE,150516,11.25,28.75,40,10.49,11.4,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190074,1188,31632,NORTHWESTERN CORPORATION,Dry Creek Storage,Intra,88242,45.15019,-109.07588,MT,Montana,CARBON,203602,17.63,20.2,37.83,3.49,2.89,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190070,1183,31687,"HILL-LAKE GAS STORAGE, LLC",HILL-LAKE STORAGE FIELD,Intra,88243,32.49542,-99.01178,TX,Texas,EASTLAND,133,9.88,4.62,14.5,14.78,14.83,INITIAL,3/13/2019,3/13/2019
3/1/2022,2018,20190093,1208,31697,"LODI GAS STORAGE, LLC",KIRBY HILLS - DOMENGINE,Intra,88716,38.15996,-121.90573,CA,California,SOLANO,381385,5.37,1.93,7.3,3.45,1.52,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190093,1208,31697,"LODI GAS STORAGE, LLC",KIRBY HILLS - WAGENET,Intra,88715,38.15996,-121.90573,CA,California,SOLANO,381416,10.18,2.52,12.7,7.92,3.41,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190093,1208,31697,"LODI GAS STORAGE, LLC",LODI - DOMENGINE,Intra,88714,38.19739,-121.27042,CA,California,SAN JOAQUIN,422629,7.51,3.59,11.1,8.13,6.04,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190093,1208,31697,"LODI GAS STORAGE, LLC",LODI - MIDLAND,Intra,89496,38.19739,-121.27042,CA,California,SAN JOAQUIN,422629,4.88,4.22,9.1,4.91,3.2,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190041,1154,31705,KATY STORAGE & TRANSPORTATION LP,Enstor Katy,Intra,88244,29.7516,-95.80377,TX,Texas,FORT BEND,157,23.5,7.8,31.3,11.09,7.18,INITIAL,3/7/2019,3/7/2019
3/1/2022,2018,20190060,1173,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Alden,Inter,87264,38.20688,-98.30461,KS,Kansas,RICE,008441,4.2,10.5,14.7,5.1,5.54,INITIAL,3/12/2019,3/12/2019
3/1/2022,2018,20190060,1173,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Colony,Inter,87265,38.07441,-95.35482,KS,Kansas,ANDERSON,154670,4.6,8.1,12.7,6.94,7.57,INITIAL,3/12/2019,3/12/2019
