DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,PARTB_INTER_INTRA,PARTB_LOCATION_STATE_ABBR,PARTB_LOCATION_STATE_NAME,PARTB_LOCATION_COUNTY,PARTB_UNGS_FACILITY_NAME,PARTC_UNGS_RESERVOIR_NAME,PARTC_IN_SERVICE_YEAR,PARTC_RESERVOIR_TYPE,PARTC_INDICATOR_WELL_TEXT,PARTC_MAX_PRESSURE_PSIG,PARTC_RESERVOIR_MAX_DEPTH_FT,PARTC_RESERVOIR_MIN_DEPTH_FT,PARTC_NUM_INJ_WITHDRAW_WELLS,PARTC_NUM_MON_OBSV_WELLS,PARTC_NUM_WELLS_DRILLED,PARTC_NUM_WELLS_PLUG_ABANDON,PARTC_NUM_WELLS_SURF_SFTY_VALV,PARTC_NUM_WELLS_SUBS_SFTY_VALV,PARTC_NUM_WELLS_PROD_TUBE_ONLY,PARTC_NUM_WELLS_PROD_CASE_ONLY,PARTC_NUM_WELLS_CASE_AND_TUBE,PARTC_NUM_WELLS_OTHER_GASFLOW,PARTC_WELLS_OTHER_GASFLOW_DESC,PARTC_NUM_WELLS_NEW_TUBING,PARTC_NUM_WELLS_NEW_CASING,PARTC_NUM_WELLS_REMEDIATED,PARTC_NUM_WELLS_LEAKS,PARTC_NUM_WELLS_PRESS_TEST_MIT,PARTC_NUM_WELLS_CORROSION_MIT,PARTC_NUM_WELLS_OTHER_MIT,PARTC_WELLS_OTHER_MIT_DESC,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE
3/1/2022,2018,20190091,1206,32034,"NGO TRANSMISSION, INC.",Inter,OH,Ohio,MUSKINGUM,Zane Storage,Clinton,1954,Hydrocarbon Reservoir,Longshore #1,899,3865,3795,15,2,0,0,0,0,2,13,0,0,,0,0,0,0,0,2,0,,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190065,1178,32099,ENERGY TRANSFER COMPANY,Intra,TX,Texas,HARRIS,Bammel,Cockfield,1965,Hydrocarbon Reservoir,Ehrhardt 14,2300,6200,6020,43,2,0,0,43,45,43,0,0,0,,0,0,0,1,9,4,0,,INITIAL,3/13/2019,3/13/2019
3/1/2022,2018,20190065,1178,32099,ENERGY TRANSFER COMPANY,Intra,TX,Texas,ANDERSON,Bethel,Bethel Dome,1974,Salt Cavern,Well 3,3150,5061,4296,3,0,0,0,3,0,0,0,3,0,,0,0,0,0,1,0,0,,INITIAL,3/13/2019,3/13/2019
3/1/2022,2018,20190065,1178,32099,ENERGY TRANSFER COMPANY,Intra,TX,Texas,JACK,Bryson,Strawn,1970,Hydrocarbon Reservoir,Fields 18,890,1850,1700,23,2,0,0,0,0,5,0,18,0,,0,0,0,0,0,0,0,,INITIAL,3/13/2019,3/13/2019
3/1/2022,2018,20190071,1185,32106,CENTURY ALUMINUM,Intra,KY,Kentucky,HOPKINS,East Slaughters,Pennsylvania,1975,Hydrocarbon Reservoir,Blue #6,450,950,930,4,0,0,0,0,0,0,4,0,0,,0,0,0,0,0,0,0,,INITIAL,3/13/2019,3/13/2019
3/1/2022,2018,20190004,1071,32206,"FREEPORT LNG DEVELOPMENT, L.P.",Intra,TX,Texas,BRAZORIA,"FLNG Storage, LLC",Cavern Well 1-A,2012,Salt Cavern,Cavern Well 1A,2435,4800,3400,1,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,,INITIAL,2/21/2019,2/21/2019
3/1/2022,2018,20190012,1086,32249,"BLUEWATER GAS STORAGE, LLC",Inter,MI,Michigan,SAINT CLAIR,Columbus 3,A1 Carbonate/Niagaran,2004,Hydrocarbon Reservoir,BWGS 8-34,1903,3190,2780,9,8,0,0,15,0,0,9,0,0,,0,0,0,0,0,0,0,,INITIAL,2/25/2019,2/25/2019
3/1/2022,2018,20190012,1086,32249,"BLUEWATER GAS STORAGE, LLC",Inter,MI,Michigan,SAINT CLAIR,Kimball 27,A1 Carbonate/Niagaran,2001,Hydrocarbon Reservoir,Fogarty #1-27,1765,2920,2536,1,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,,INITIAL,2/25/2019,2/25/2019
3/1/2022,2018,20190082,1196,32262,"PAA NATURAL GAS STORAGE, LLC",Inter,LA,Louisiana,EVANGELINE,Pine Prairie Energy Center,Pine Prairie Salt Dome,2008,Salt Cavern,CW1,3265,5452,3930,5,0,0,0,5,0,0,5,0,0,,0,0,0,0,1,1,0,,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190082,1196,32262,"PAA NATURAL GAS STORAGE, LLC",Inter,MS,Mississippi,GREENE,Southern Pines Energy Center,Bryd Salt Dome,2008,Salt Cavern,CW2,3215,5090,3901,4,1,0,0,4,0,0,4,0,0,,0,0,0,0,0,0,0,,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190043,1184,32285,"WORSHAM-STEED GAS STORAGE, LLC",Intra,TX,Texas,JACK,WORSHAM-STEED STORAGE FIELD,BEND CONGLOMERATE,1978,Hydrocarbon Reservoir,TBD,2000,4600,4300,72,4,1,2,7,0,33,0,0,0,,0,0,4,0,11,1,0,,SUPPLEMENTAL,3/7/2019,3/13/2019
3/1/2022,2018,20190101,1217,32363,MID-CONTINENT MARKET CENTER,Intra,KS,Kansas,PRATT,Brehm Storage Facility,Brehm,1982,Hydrocarbon Reservoir,J.J. Brehm #5,890,4306,4296,8,8,0,0,8,0,5,3,0,0,,0,0,0,0,4,3,0,,SUPPLEMENTAL,3/15/2019,3/15/2019
3/1/2022,2018,20190101,1217,32363,MID-CONTINENT MARKET CENTER,Intra,KS,Kansas,PRATT,Konold Storage Facility,Konold,1994,Hydrocarbon Reservoir,Hillard 1-17,728,2874,2868,3,1,0,0,3,0,3,0,0,0,,0,0,0,0,4,0,0,,SUPPLEMENTAL,3/15/2019,3/15/2019
3/1/2022,2018,20190086,1200,32374,"MONROE GAS STORAGE COMPANY, LLC",Inter,MS,Mississippi,MONROE,"Monroe Gas Storage Company, LLC",Carter Sand,2009,Hydrocarbon Reservoir,MGS-1-W-H,1150,2100,1750,17,6,0,0,17,0,0,17,0,0,,0,0,0,0,0,0,1,Pulsed Neutron log- to evaluate gas saturation behind pipe up-hole,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190013,1087,32380,"STECKMAN RIDGE, LP (SPECTRA ENERGY PARTNERS, LP)",Inter,PA,Pennsylvania,BEDFORD,Steckman Ridge,Oriskany,2009,Hydrocarbon Reservoir,1665,2295,6255,5681,11,2,0,0,0,0,0,11,0,0,,0,0,0,0,0,6,13,Inventory Verification and Hysteresis Curve Analyses,INITIAL,2/25/2019,2/25/2019
3/1/2022,2018,20190039,1152,32393,"FREEBIRD GAS STORAGE, LLC",Inter,AL,Alabama,LAMAR,Freebird,Carter Sand,2001,Hydrocarbon Reservoir,Delaney 10-6,570,1433,1399,8,1,0,0,8,0,1,7,0,0,,0,0,0,0,0,0,0,,INITIAL,3/7/2019,3/7/2019
3/1/2022,2018,20190038,1151,32394,"CALEDONIA ENERGY PARTNERS, LLC",Inter,MS,Mississippi,LOWNDES,Caledonia,Carter Sand,2007,Hydrocarbon Reservoir,Smith 1-4 #1,1690,4670,4593,6,1,0,0,6,0,0,6,0,0,,0,0,0,0,0,0,0,,INITIAL,3/7/2019,3/7/2019
3/1/2022,2018,20190009,1083,32396,"BOBCAT GAS STORAGE (SPECTRA ENERGY PARTNERS, LP)",Inter,LA,Louisiana,SAINT LANDRY,Bobcat,Louann Salt,2008,Salt Cavern,CW-5,3395,5948,4334,4,0,0,0,4,0,0,4,0,0,,0,0,0,0,0,0,4,Inventory Verification and Hysteresis Curve Analyses,INITIAL,2/25/2019,2/25/2019
3/1/2022,2018,20190803,1064,32405,"WYCKOFF GAS STORAGE COMPANY, LLC",Inter,NY,New York,STEUBEN,"Wyckoff Gas Storage Company, LLC",Onondaga,2009,Hydrocarbon Reservoir,I.W. #3,1315,4918,4495,8,5,0,0,13,0,3,5,0,0,,0,0,0,0,0,0,0,,INITIAL,2/13/2019,2/13/2019
3/1/2022,2018,20190085,1199,32416,"ARCADIA GAS STORAGE, LLC",Intra,LA,Louisiana,BIENVILLE,"Arcadia Gas Storage, LLC",Arcadia Salt Dome,2009,Salt Cavern,Cavern Well GH-1,3150,5720,3900,6,0,0,0,6,0,0,6,0,0,,1,0,1,0,1,0,0,,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190040,1153,32420,"GRAMA RIDGE STORAGE AND TRANSPORTATION, LLC",Intra,NM,New Mexico,LEA,Enstor Grama,Morrow,1973,Hydrocarbon Reservoir,GRM Unit #1,2826,13255,12778,5,0,0,0,5,0,5,0,0,0,,0,0,0,1,1,0,3,Three annual bradenhead tests were conducted as required by the state of New Mexico,INITIAL,3/7/2019,3/7/2019
3/1/2022,2018,20190781,1042,32448,TRES PALACIOS GAS STORAGE LLC,Inter,TX,Texas,MATAGORDA,Tres Palacios Gas Storage LLC,Tres Palacios,2008,Salt Cavern,Trull #3A,2832,5608,3439,3,3,0,0,3,0,0,0,3,0,,0,0,0,0,0,0,0,,INITIAL,1/30/2019,1/30/2019
3/1/2022,2018,20190805,1067,32452,LEAF RIVER ENERGY CENTER LLC,Inter,MS,Mississippi,SMITH,Leaf River Energy Center,Louann Salt,2011,Salt Cavern,LREC CW#1,3233.6,5500,2582,3,1,0,0,3,0,0,0,0,3,"20"" x 13 3/8"" annulus",0,0,0,0,0,0,0,,INITIAL,2/13/2019,2/13/2019
3/1/2022,2018,20190762,1023,32504,"MISSISSIPPI HUB, LLC",Inter,MS,Mississippi,SIMPSON,"Mississippi Hub, LLC",MSH #1,2010,Salt Cavern,MSH-1,2908,5100,3750,1,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,,INITIAL,1/17/2019,1/17/2019
3/1/2022,2018,20190762,1023,32504,"MISSISSIPPI HUB, LLC",Inter,MS,Mississippi,SIMPSON,"Mississippi Hub, LLC",MSH #2,2012,Salt Cavern,MSH-2,2908,5067,3750,1,0,0,0,1,0,0,0,1,0,,0,0,1,0,0,0,0,,INITIAL,1/17/2019,1/17/2019
3/1/2022,2018,20190762,1023,32504,"MISSISSIPPI HUB, LLC",Inter,MS,Mississippi,SIMPSON,"Mississippi Hub, LLC",MSH #3,2014,Salt Cavern,MSH-3,2908,5160,3753,1,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,,INITIAL,1/17/2019,1/17/2019
3/1/2022,2018,20190016,1090,32512,"GOLDEN TRIANGLE STORAGE, INC.",Inter,TX,Texas,JEFFERSON,Golden Triangle Storage (GTS),Spindeltop Dome,2010,Salt Cavern,Cavern #1,2506,4992,3300,2,0,0,0,2,0,0,2,0,0,,0,0,0,0,0,0,0,,INITIAL,2/26/2019,2/26/2019
3/1/2022,2018,20190019,1103,32513,AMEREN ILLINOIS COMPANY,Intra,IL,Illinois,COLES,Ashmore Storage Field,Pottsville SS/Salem LS,1961,Hydrocarbon Reservoir,L.O. Walton #8,143.3,500,375,50,4,0,1,0,0,5,45,0,0,,1,1,2,0,2,9,2,2 camera logs,SUPPLEMENTAL,2/28/2019,2/28/2019
3/1/2022,2018,20190019,1103,32513,AMEREN ILLINOIS COMPANY,Intra,IL,Illinois,MARION,Centralia Storage Field,Petro Sandstone,1964,Hydrocarbon Reservoir,"Perrine ""B"" Southern RR #1 A",256.67,865,812,17,3,0,0,0,0,0,17,0,0,,0,0,0,0,0,3,2,"camera inspection, temperature logs, noise logs all run on same two wells",SUPPLEMENTAL,2/28/2019,2/28/2019
3/1/2022,2018,20190019,1103,32513,AMEREN ILLINOIS COMPANY,Intra,IL,Illinois,RANDOLPH,Eden Storage Field,Cypress Sandstone,1970,Hydrocarbon Reservoir,L. Broshears #3,349.7,902,852,12,3,0,0,0,0,0,12,0,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,2/28/2019,2/28/2019
3/1/2022,2018,20190019,1103,32513,AMEREN ILLINOIS COMPANY,Intra,IL,Illinois,SAINT CLAIR,Freeburg Storage Field,Cypress Sandstone,1959,Hydrocarbon Reservoir,Sentry Royalty #4,180.5,415,297,82,7,0,0,0,0,0,82,0,0,,2,0,0,0,2,3,5,camera log,SUPPLEMENTAL,2/28/2019,2/28/2019
3/1/2022,2018,20190019,1103,32513,AMEREN ILLINOIS COMPANY,Intra,IL,Illinois,PEORIA,Glasford Storage Field,Niagaran,1964,Aquifer Reservoir,Peters #1,328.1,900,800,33,14,0,0,0,0,0,33,0,0,,4,0,4,0,4,5,0,,SUPPLEMENTAL,2/28/2019,2/28/2019
3/1/2022,2018,20190019,1103,32513,AMEREN ILLINOIS COMPANY,Intra,IL,Illinois,MONTGOMERY,Hillsboro Storage Field,St. Peter,1973,Aquifer Reservoir,Truitt #1,1277.9,3250,3143,13,11,0,0,0,0,1,6,6,0,,2,1,3,1,0,8,3,Camera logs,SUPPLEMENTAL,2/28/2019,2/28/2019
3/1/2022,2018,20190019,1103,32513,AMEREN ILLINOIS COMPANY,Intra,IL,Illinois,BOND,Hookdale Storage Facility,Benoist Sandstone,1963,Hydrocarbon Reservoir,Poland 11,496.8,1150,1123,10,4,0,0,0,0,0,8,2,0,,0,0,0,0,0,5,0,,SUPPLEMENTAL,2/28/2019,2/28/2019
3/1/2022,2018,20190019,1103,32513,AMEREN ILLINOIS COMPANY,Intra,IL,Illinois,WILLIAMSON,Johnston City Storage Field,Tar Springs Sandstone,1991,Hydrocarbon Reservoir,Madison Coal A-2,804.2,1966,1905,10,5,0,0,0,10,10,0,0,0,,1,0,1,0,0,5,0,,SUPPLEMENTAL,2/28/2019,2/28/2019
3/1/2022,2018,20190019,1103,32513,AMEREN ILLINOIS COMPANY,Intra,IL,Illinois,LOGAN,Lincoln Storage Facility,Niagaran,1973,Aquifer Reservoir,Meyer #1,612,1450,1200,21,17,0,0,0,0,0,21,0,0,,0,0,0,0,0,15,3,Camera logs,SUPPLEMENTAL,2/28/2019,2/28/2019
3/1/2022,2018,20190019,1103,32513,AMEREN ILLINOIS COMPANY,Intra,IL,Illinois,MCDONOUGH,Sciota Storage Field,Sciota,1972,Aquifer Reservoir,SM-2,1187,2785,2600,14,8,0,0,0,0,12,0,2,0,,0,0,1,0,1,5,0,,SUPPLEMENTAL,2/28/2019,2/28/2019
3/1/2022,2018,20190019,1103,32513,AMEREN ILLINOIS COMPANY,Intra,IL,Illinois,WARREN,Shanghai Storage Field,Galesville,1970,Aquifer Reservoir,Moberg #6,814,2140,2020,8,10,0,0,0,1,3,5,0,0,,0,0,0,1,3,6,2,Camera inspection,SUPPLEMENTAL,2/28/2019,2/28/2019
3/1/2022,2018,20190019,1103,32513,AMEREN ILLINOIS COMPANY,Intra,IL,Illinois,SAINT CLAIR,Tilden Storage Field,Tilden,1961,Hydrocarbon Reservoir,Egyptian Coal Co. #10,323,805,755,41,14,0,2,0,9,10,31,0,0,,0,0,0,0,0,5,0,,SUPPLEMENTAL,2/28/2019,2/28/2019
3/1/2022,2018,20190106,1222,32549,GILL RANCH STORAGE LLC,Intra,CA,California,MADERA,GILL RANCH STORAGE,East Starkey #1,2010,Hydrocarbon Reservoir,11-20-101,3244,5755,5683,6,1,0,0,6,0,0,0,6,0,,0,0,0,0,0,0,6,Acoustic/Temperature Log,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190106,1222,32549,GILL RANCH STORAGE LLC,Intra,CA,California,MADERA,GILL RANCH STORAGE,East Starkey #2,2010,Hydrocarbon Reservoir,11-20-205,3218,6231,6180,2,2,0,0,2,0,0,0,2,0,,0,0,0,0,0,0,2,Acoustic/Temperature Log,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190106,1222,32549,GILL RANCH STORAGE LLC,Intra,CA,California,MADERA,GILL RANCH STORAGE,West Starkey #2,2010,Hydrocarbon Reservoir,18x-17,3220,6226,6159,4,4,0,0,4,0,0,0,4,0,,0,0,0,0,0,0,4,Acoustic/Temperature Log,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190017,1091,32603,"CENTRAL VALLEY GAS STORAGE, LLC",Intra,CA,California,COLUSA,Central Valley Gas Storage (CVGS),Princeton,2011,Hydrocarbon Reservoir,1L,1436,2600,1980,8,5,0,0,8,0,0,8,0,0,,0,0,0,0,0,0,13,"noise survey, gamma ray, neutron, temp, and collar log",INITIAL,2/26/2019,2/26/2019
3/1/2022,2018,20190059,2362,32645,"HILCORP ALASKA, LLC",Intra,AK,Alaska,KENAI PENINSULA,Kenai Gas Field Gas Storage,Sterling Pool 6,2006,Hydrocarbon Reservoir,KBU 34-31,194,5026,4317,14,1,0,0,12,0,6,1,3,5,Wells are out of service: no flow,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/12/2019,8/5/2021
3/1/2022,2018,20190059,2362,32645,"HILCORP ALASKA, LLC",Intra,AK,Alaska,MATANUSKA SUSITNA,Pretty Creek Gas Storage,Beluga 51-5,2005,Hydrocarbon Reservoir,Pretty Creek #4,1480,3693,3679,1,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/12/2019,8/5/2021
3/1/2022,2018,20190059,2362,32645,"HILCORP ALASKA, LLC",Intra,AK,Alaska,KENAI PENINSULA,Swanson River Gas Storage,Tyonek 64-5,2001,Hydrocarbon Reservoir,"KGSF 1, KGSF 7A",3245,6261,6191,2,0,0,0,2,0,2,0,0,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/12/2019,8/5/2021
3/1/2022,2018,20190059,2362,32645,"HILCORP ALASKA, LLC",Intra,AK,Alaska,KENAI PENINSULA,Swanson River Gas Storage,Tyonek 77-3,2005,Hydrocarbon Reservoir,"SCU 42-05X, SCU42-05Y",3300,7666,7640,2,0,0,0,2,0,2,0,0,0,,0,0,0,0,0,0,0,,SUPPLEMENTAL,3/12/2019,8/5/2021
3/1/2022,2018,20190056,1169,32655,"EAST CHEYENNE GAS STORAGE, LLC",Inter,CO,Colorado,LOGAN,EAST CHEYENNE GAS STORAGE,Lewis Creek,2017,Hydrocarbon Reservoir,LC-D021,1554,5264,5188,1,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,INITIAL,3/11/2019,3/11/2019
3/1/2022,2018,20190056,1169,32655,"EAST CHEYENNE GAS STORAGE, LLC",Inter,CO,Colorado,LOGAN,EAST CHEYENNE GAS STORAGE,West Peetz,2011,Hydrocarbon Reservoir,WP-D007-1,2026,5255,5130,16,10,0,0,16,0,16,0,0,0,,0,0,0,0,0,0,0,,INITIAL,3/11/2019,3/11/2019
3/1/2022,2018,20190083,1197,38901,"PERRYVILLE GAS STORAGE, LLC",Inter,LA,Louisiana,FRANKLIN,Perryville Gas Storage LLC,Crowville Salt Dome,2013,Salt Cavern,Cavern Well PGS-1,3250,5400,4450,2,0,0,0,2,0,0,2,0,0,,0,0,0,0,1,0,0,,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190089,1204,38927,UGI ENERGY SERVICES,Intra,PA,Pennsylvania,TIOGA,Meeker,Oriskany Sandstone,1940,Hydrocarbon Reservoir,MW-508,1618.3,4325,4153,3,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190089,1204,38927,UGI ENERGY SERVICES,Intra,PA,Pennsylvania,TIOGA,Tioga,Oriskany Sandstone,1938,Hydrocarbon Reservoir,TW-605,1448,4320,3980,13,1,0,0,0,0,0,13,0,0,,0,0,0,0,0,4,3,"Gamma Ray/Neutron Log, Cement Bond Log",INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190087,1201,38950,"CADEVILLE GAS STORAGE, LLC",Inter,LA,Louisiana,OUACHITA,"Cadeville Gas Storage, LLC",James Sand,2013,Hydrocarbon Reservoir,CGS 001,2840,5650,5550,8,3,0,0,8,0,8,0,0,0,,0,0,0,0,0,0,0,,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190080,1194,39111,"SWG PIPELINE, L.L.C.",Intra,TX,Texas,PALO PINTO,Lone Camp Storage Facility,Lone Camp,1971,Hydrocarbon Reservoir,Marsden,300,700,500,9,1,0,0,0,0,6,1,2,0,,0,0,0,0,3,0,0,,INITIAL,3/14/2019,3/14/2019
3/1/2022,2018,20190025,1124,39210,"BOARDWALK STORAGE COMPANY, LLC",Inter,LA,Louisiana,IBERVILLE,Bayou Choctaw Storage,Bayou Choctaw Salt Dome,2007,Salt Cavern,Choctaw 25,1834,5250,2460,1,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,,INITIAL,3/4/2019,3/4/2019
3/1/2022,2018,20190782,1043,39368,CRESTWOOD MIDSTREAM PARTNERS LP,Inter,NY,New York,SCHUYLER,"Seneca Lake Gas Storage, LLC",Seneca Lake-Syracuse Salt,1996,Salt Cavern,46,1365,2703,1871,2,1,0,0,2,0,0,2,0,0,,0,0,0,0,0,0,0,,INITIAL,1/30/2019,1/30/2019
3/1/2022,2018,20190782,1043,39368,CRESTWOOD MIDSTREAM PARTNERS LP,Inter,NY,New York,TIOGA,Stagecoach Gas Storage LLC,Stagecoach-Oriskany,2002,Hydrocarbon Reservoir,N/A,2890,5300,4974,16,14,0,1,16,0,10,6,0,0,,0,0,0,1,0,3,0,,INITIAL,1/30/2019,1/30/2019
3/1/2022,2018,20190782,1043,39368,CRESTWOOD MIDSTREAM PARTNERS LP,Inter,NY,New York,STEUBEN,Steuben Gas Storage,Steuben-Onondaga,1991,Hydrocarbon Reservoir,N/A,2114,4200,3546,11,1,0,0,0,0,3,8,1,0,,0,0,0,0,0,3,0,,INITIAL,1/30/2019,1/30/2019
3/1/2022,2018,20190782,1043,39368,CRESTWOOD MIDSTREAM PARTNERS LP,Inter,NY,New York,STEUBEN,Thomas Corners Gas Storage LLC,Thomas Corners-Onondaga,2009,Hydrocarbon Reservoir,N/A,2325,3749,3546,8,3,0,0,8,0,0,8,0,0,,0,0,0,0,0,0,0,,INITIAL,1/30/2019,1/30/2019
3/1/2022,2018,20190018,1092,39491,EQT PRODUCTION,Intra,PA,Pennsylvania,GREENE,Holbrook Storage Field,Gantz Sand,1950,Hydrocarbon Reservoir,591963; 37-059-01280; G. E. Grimes #3,398,3126,2660,13,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,,INITIAL,2/26/2019,2/26/2019
3/1/2022,2018,20190050,1163,39660,COOK INLET NATURAL GAS STORAGE ALASKA,Intra,AK,Alaska,KENAI PENINSULA,CINGSA,Sterling C Gas Storage Pool,2012,Hydrocarbon Reservoir,No designated indicator well.,2200,5100,4900,5,0,0,0,5,5,5,0,0,0,,0,0,0,0,0,0,0,,INITIAL,3/8/2019,3/8/2019
3/1/2022,2018,20190110,1226,39667,"UNDERGROUND STORAGE, LLC",Intra,TX,Texas,HARRIS,Pierce Junction Facility,Pierce Junction Salt Dome,2006,Salt Cavern,Taylor 11,1484,2930,1821,1,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,,INITIAL,3/18/2019,3/18/2019
3/1/2022,2018,20190111,1244,39668,"UNDERGROUND SERVICES MARKHAM, LLC",Intra,TX,Texas,MATAGORDA,"Underground Services Markham, LLC",Markham Salt Dome,2004,Salt Cavern,Hiltpold 5A,2570,5596,3212,5,0,0,0,5,0,0,3,2,0,,0,0,0,0,0,2,0,,INITIAL,3/26/2019,3/26/2019
3/1/2022,2018,20190115,1265,39672,LCRA - HILBIG,Intra,TX,Texas,BASTROP,Hilbig Gas Storage Facility,Hilbig Gas Storage Facility,1991,Hydrocarbon Reservoir,H27,1100,4095,2552,18,4,0,0,18,0,18,0,0,0,,4,1,7,7,8,1,0,,INITIAL,4/2/2019,4/2/2019
3/1/2022,2018,20190114,1264,39697,GOLDEN GAS SERVICE COMPANY,Intra,OK,Oklahoma,WOODS,West Alva B,Hunton,2017,Hydrocarbon Reservoir,Bloyd,900,6500,6500,2,0,0,0,2,0,2,0,0,0,,0,0,0,0,2,0,0,,INITIAL,4/2/2019,4/2/2019
3/1/2022,2018,20190061,1174,39760,"THE DOW CHEMICAL COMPANY, SDO",Intra,TX,Texas,BRAZORIA,DW6,DW6,1985,Salt Cavern,DW6 Wellhead,1482,2892,2204,1,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,,INITIAL,3/13/2019,3/13/2019
3/1/2022,2018,20190112,1262,39796,"CHEROKEE WELLS, LLC",Intra,KS,Kansas,WILSON,Buffalo Gas Storage Field,Iola,2003,Hydrocarbon Reservoir,Matthews O1,30.4,220,190,11,8,0,0,19,0,0,19,0,0,,0,0,0,0,0,13,0,,INITIAL,4/1/2019,4/1/2019
3/1/2022,2018,20190112,1262,39796,"CHEROKEE WELLS, LLC",Intra,KS,Kansas,WILSON,Fredonia Gas Storage Field,Cherryvale,2005,Hydrocarbon Reservoir,Jones O1,50.9,257,229,10,5,0,0,15,0,0,15,0,0,,0,0,0,0,0,0,0,,INITIAL,4/1/2019,4/1/2019
3/1/2022,2018,20190108,1224,39934,"CLEAR CREEK STORAGE COMPANY, LLC",Inter,WY,Wyoming,UINTA,"Clear Creek Storage Company, LLC",Nugget,2000,Hydrocarbon Reservoir,35-4B,3037,8895,8505,2,7,0,1,2,0,2,0,0,0,,2,1,1,0,6,6,0,,INITIAL,3/15/2019,3/15/2019
3/1/2022,2018,20190109,1225,39935,SPIRE STORAGE WEST LLC,Inter,WY,Wyoming,UINTA,Spire Storage West LLC,Nugget,2011,Hydrocarbon Reservoir,9HC,2724,8260,7450,6,4,0,0,6,0,5,0,1,0,,1,1,0,0,0,1,0,,INITIAL,3/15/2019,3/15/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
