DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,LNG_FACILITY_ID,FACILITY_NAME,UNIT_ID,NPMS_LNG_ID,FACILITY_STATE,FACILITY_ZIP_CODE,FACILITY_STATUS,IN_SERVICE_SINCE,LIQUEFACTION_RATE,NO_OF_VAPORIZERS,TOTAL_CAPACITY_MMCF,LNG_SOURCE,INTER_INTRA_STATE,NO_OF_LNG_TANKS,TOTAL_CAPACITY_BBLS,TYPE_OF_FACILITY,TYPE_OF_FACILITY_OTHER,FUNCTION_OF_FACILITY,FUNCTION_OF_FACILITY_OTHER,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE
03/01/22,2020,20210028,1102,15007,PACIFIC GAS & ELECTRIC CO,2622,LNG-101-96,86282,,CA,95991,In Service,11/2/2016,0,0,0,Truck,Intrastate,1,244,Mobile/Temporary,,Other,Short-term planned/unplanned gas supply,INITIAL,2/25/2021,2/25/2021
03/01/22,2020,20210028,1102,15007,PACIFIC GAS & ELECTRIC CO,2623,FDV-1801,86282,,CA,95991,In Service,8/1/2018,0,4,4,Truck,Intrastate,0,0,Mobile/Temporary,,Other,Short-term planned/unplanned gas supply,INITIAL,2/25/2021,2/25/2021
03/01/22,2020,20210028,1102,15007,PACIFIC GAS & ELECTRIC CO,2624,FDV-1802,86282,,CA,95991,In Service,8/1/2018,0,4,4,Truck,Intrastate,0,0,Mobile/Temporary,,Other,Short-term planned/unplanned gas supply,INITIAL,2/25/2021,2/25/2021
03/01/22,2020,20210067,1143,15033,PAIUTE PIPELINE CO,2492,H.G Laub LNG PLANT,17455,LOVELOCK LNG PLANT,NV,89419,In Service,11/30/1982,5,3,105,Liquefaction,Interstate,1,290000,Peak Shaving,,Storage w/ Both,,INITIAL,3/11/2021,3/11/2021
03/01/22,2020,20210023,1096,15329,PEOPLES GAS LIGHT & COKE CO,2526,LNG PLANT,89383,,IL,61843,In Service,9/30/1972,10,3,300,Liquefaction,Intrastate,2,580000,Peak Shaving,,Storage w/ Both,,INITIAL,2/18/2021,2/18/2021
03/01/22,2020,20210016,1088,15359,BLACK HILLS ENERGY,2521,Estherville Iowa LNG,89673,2,IA,51334,In Service,1/17/2019,0,2,1.2,Truck,Intrastate,1,400,Peak Shaving,,Other,Distribution System Peak Shaving,INITIAL,2/8/2021,2/8/2021
03/01/22,2020,20210016,1088,15359,BLACK HILLS ENERGY,2522,Ocheyedan,90984,3,IA,51354,In Service,3/8/2019,0,2,2.4,Truck,Intrastate,1,1190,Base Load,,Other,Industrial User Fuel Source,INITIAL,2/8/2021,2/8/2021
03/01/22,2020,20210029,1103,15462,PECO ENERGY CO,2625,West Conshohocken LNG Plant,89386,PECOLNG,PA,19428,In Service,1/1/1972,6,5,313,Liquefaction,Intrastate,1,348000,Peak Shaving,,Storage w/ Liquefaction,,INITIAL,2/26/2021,2/26/2021
03/01/22,2020,20210058,1132,15469,PHILADELPHIA GAS WORKS,2702,RICHMOND Plant,89388,36,PA,19134,In Service,1/1/1969,18.5,6,463,Liquefaction,Intrastate,2,1165952,Peak Shaving,,Storage w/ Liquefaction,,INITIAL,3/10/2021,3/10/2021
03/01/22,2020,20210058,1132,15469,PHILADELPHIA GAS WORKS,2703,PASSYUNK Plant,89387,17,PA,19145,In Service,11/1/1971,0,2,90,Truck,Intrastate,1,73000,Satellite,,Storage w/o Liquefaction,,INITIAL,3/10/2021,3/10/2021
03/01/22,2020,20210034,1108,15518,PIEDMONT NATURAL GAS CO INC,2561,HUNTERSVILLE LNG PLANT,88487,201,NC,,In Service,6/30/1973,5,2,200,Liquefaction,Intrastate,1,290000,Peak Shaving,,Storage w/ Both,,INITIAL,3/1/2021,3/1/2021
03/01/22,2020,20210034,1108,15518,PIEDMONT NATURAL GAS CO INC,2562,BENTONVILLE LNG PLANT,88486,301,NC,,In Service,1/7/1986,10,3,180,Liquefaction,Intrastate,1,290000,Peak Shaving,,Storage w/ Both,,INITIAL,3/1/2021,3/1/2021
03/01/22,2020,20210034,1108,15518,PIEDMONT NATURAL GAS CO INC,2563,NASHVILLE  LNG PLANT,90985,101,TN,,In Service,12/18/1973,5,2,150,Liquefaction,Intrastate,1,290000,Peak Shaving,,Storage w/ Both,,INITIAL,3/1/2021,3/1/2021
03/01/22,2020,20210025,1098,15938,PUBLIC SERVICE CO OF NORTH CAROLINA,2573,PSNC ENERGY LNG FACILITY,88488,RS00322,NC,27513,In Service,10/17/1976,3,2,110,Liquefaction,Intrastate,1,290000,Peak Shaving,,Storage w/ Both,,INITIAL,2/23/2021,2/23/2021
03/01/22,2020,20210039,1113,15952,PUBLIC SERVICE ELECTRIC & GAS CO,2598,BURLINGTON LNG,89389,9000001,NJ,08016,In Service,10/18/1972,0,1,75,Truck,Intrastate,1,100000,Satellite,,Storage w/o Liquefaction,,INITIAL,3/2/2021,3/2/2021
03/01/22,2020,20210057,1131,16667,ENERGY NORTH NATURAL GAS INC,2650,LNG PLANT MANCHESTER-NH,89391,LNG_PLNT_NH_MNC,NH,,In Service,1/1/1972,0,2,5,Truck,Intrastate,1,1215,Satellite,,Storage w/o Liquefaction,,INITIAL,3/10/2021,3/10/2021
03/01/22,2020,20210057,1131,16667,ENERGY NORTH NATURAL GAS INC,2651,LNG PLANT CONCORD-NH,89390,LNG_PLNT_NH_CCD,NH,,In Service,1/1/1974,0,1,6,Truck,Intrastate,1,1285,Satellite,,Storage w/o Liquefaction,,INITIAL,3/10/2021,3/10/2021
03/01/22,2020,20210057,1131,16667,ENERGY NORTH NATURAL GAS INC,2652,LNG PLANT TILTON-NH,89392,LNG_PLNT_NH_TIL,NH,,In Service,1/1/1973,0,2,8,Truck,Intrastate,1,1285,Satellite,,Storage w/o Liquefaction,,INITIAL,3/10/2021,3/10/2021
03/01/22,2020,20210024,1097,17540,ROANOKE GAS CO,2572,LNG FACILITY,89393,40,VA,24083,In Service,5/15/1972,1,2,30,Liquefaction,Intrastate,1,59200,Peak Shaving,,Storage w/ Liquefaction,,INITIAL,2/23/2021,2/23/2021
03/01/22,2020,20210006,1077,18112,SAN DIEGO GAS & ELECTRIC CO,2344,BORREGOLNG,87076,,CA,92004,In Service,3/1/1968,0,8,0.238,Truck,Intrastate,2,333,Satellite,,Storage w/o Liquefaction,,INITIAL,1/21/2021,1/21/2021
03/01/22,2020,20210035,1109,18408,"DOMINION ENERGY SOUTH CAROLINA, INC.",2461,BUSHY PARK LNG,89394,186050,SC,29445,In Service,1/1/1975,6,3,60,Liquefaction,Intrastate,2,290000,Peak Shaving,,Storage w/ Liquefaction,,INITIAL,3/1/2021,3/1/2021
03/01/22,2020,20210035,1109,18408,"DOMINION ENERGY SOUTH CAROLINA, INC.",2462,SALLEY LNG,89395,186055,SC,29107,In Service,12/31/1993,0,2,90,Truck,Intrastate,1,260000,Peak Shaving,,Storage w/o Liquefaction,,INITIAL,3/1/2021,3/1/2021
03/01/22,2020,20210013,1085,18440,SOUTH JERSEY GAS CO,2490,MCKEE CITY,89396,2042478,NJ,08234,In Service,1/1/1973,5,2,110,Liquefaction,Intrastate,1,116800,Peak Shaving,,Storage w/ Liquefaction,,INITIAL,2/3/2021,2/3/2021
03/01/22,2020,20210083,1159,18490,"SOUTHERN LNG, INC",2729,Southern LNG (Elba Island),42972,60000,GA,31404,In Service,12/3/2001,315,11,1755,Liquefaction,Interstate,5,3450000,Base Load,,Marine Terminal - Both,,INITIAL,3/15/2021,3/15/2021
03/01/22,2020,20210083,1159,18490,"SOUTHERN LNG, INC",2730,SLNG - SLNG DELIVERY FOR ELBA FUEL,42972,935210,GA,,Abandoned,12/3/2001,0,0,0,Ship/Barge,Interstate,0,0,Base Load,,Marine Terminal - Import,,INITIAL,3/15/2021,3/15/2021
03/01/22,2020,20210062,1136,18536,SOUTHWEST GAS CORP,2528,Tucson LNG,90087,SWG Tucson LNG ,AZ,85747,In Service,12/18/2019,0,2,65,Truck,Intrastate,1,66745,Peak Shaving,,Storage w/o Liquefaction,,INITIAL,3/10/2021,3/10/2021
03/01/22,2020,20210080,1156,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,2739,STATION 240,271,240,NJ,07072-2397,In Service,6/1/1965,10,4,400,Liquefaction,Interstate,2,580000,Peak Shaving,,Storage w/ Liquefaction,,INITIAL,3/14/2021,3/14/2021
03/01/22,2020,20210068,1144,19733,"LAKE CHARLES LNG COMPANY, LLC",2542,"LAKE CHARLES LNG COMPANY, LLC",1104,LAKE CHARLES LNG COMPANY,LA,70605,In Service,9/26/1982,0,18,2100,Ship/Barge,Interstate,4,2700000,Base Load,,Marine Terminal - Import,,INITIAL,3/11/2021,3/11/2021
03/01/22,2020,20210072,1148,22189,PUGET SOUND ENERGY,2667,LNG Mobile System,85654,LNG Mobile Syst,WA,98335,In Service,12/20/2001,0,1,6,Truck,Intrastate,2,476,Peak Shaving,,Storage w/o Liquefaction,,INITIAL,3/12/2021,3/12/2021
03/01/22,2020,20210072,1148,22189,PUGET SOUND ENERGY,2668,GIG HARBOR SATELLITE,85654,GIG HARBOR SATELLITE,WA,98335,In Service,12/3/2004,0,1,16,Truck,Intrastate,2,3047,Peak Shaving,,Storage w/o Liquefaction,,INITIAL,3/12/2021,3/12/2021
03/01/22,2020,20210042,1116,22763,WISCONSIN GAS LLC DBA WE ENERGIES,2591,RICE LAKE LNG PLANT,89397,,WI,,In Service,12/1/1974,0,1,4,Truck,Intrastate,4,5220,Satellite,,Storage w/o Liquefaction,,INITIAL,3/3/2021,3/3/2021
03/01/22,2020,20210041,1115,22777,WISCONSIN ELECTRIC POWER COMPANY DBA WE ENERGIES,2590,ELM RD LNG PLANT,89398,,WI,,In Service,10/28/1965,1,3,70,Liquefaction,Intrastate,1,72000,Peak Shaving,,Storage w/ Liquefaction,,INITIAL,3/3/2021,3/3/2021
03/01/22,2020,20210033,1107,24015,YANKEE GAS SERVICES CO,2384,Yankee Gas LNG,87402,WATERBURY LNG,CT,06708,In Service,1/7/2007,6,4,120,Liquefaction,Intrastate,1,348000,Peak Shaving,,Storage w/ Liquefaction,,INITIAL,3/1/2021,3/1/2021
03/01/22,2020,20210022,1095,30750,MIDAMERICAN ENERGY COMPANY,2523,BET LNG PLANT,89399,BETTENDORF LNG PLANT,IA,52722,In Service,8/31/1972,2,1,48,Liquefaction,Intrastate,1,145000,Peak Shaving,,Storage w/ Both,,INITIAL,2/17/2021,2/17/2021
03/01/22,2020,20210022,1095,30750,MIDAMERICAN ENERGY COMPANY,2524,DES MOINES LNG PLANT,89400,DSM LNG PLANT,IA,50313,In Service,7/15/1975,2,2,42,Liquefaction,Intrastate,1,116000,Peak Shaving,,Storage w/ Both,,INITIAL,2/17/2021,2/17/2021
03/01/22,2020,20210022,1095,30750,MIDAMERICAN ENERGY COMPANY,2525,WAT LNG PLANT,89401,WATERLOO LNG PLANT,IA,50702,In Service,7/15/1976,3,2,30,Liquefaction,Intrastate,2,233000,Peak Shaving,,Storage w/ Both,,INITIAL,2/17/2021,2/17/2021
03/01/22,2020,20210015,1087,31044,"LOWER VALLEY ENERGY, INC.",2501,AFTON LNG PLANT,89050,AFTON LNG PLANT,WY,83110,In Service,12/12/1996,0,2,2.4,Truck,Intrastate,2,1194,Base Load,,Stranded Utility,,INITIAL,2/6/2021,2/6/2021
03/01/22,2020,20210015,1087,31044,"LOWER VALLEY ENERGY, INC.",2502,JACKSON LNG PLANT,89049,JACKSON LNG PLANT,WY,83001,In Service,12/15/1996,0,4,7.2,Truck,Intrastate,3,4857,Peak Shaving,,Stranded Utility,,INITIAL,2/6/2021,2/6/2021
03/01/22,2020,20210064,1138,31178,XTO ENERGY INC,2725,Hawkins LNG,91524,31178,TX,75765,In Service,3/1/2016,6,1,6,Truck,Intrastate,2,100000,Base Load,,Storage w/ Liquefaction,,INITIAL,3/11/2021,3/11/2021
03/01/22,2020,20210026,1100,31191,ENERGY WEST MONTANA,2463,West Yellowstone,88857,,MT,,In Service,12/1/1995,0,5,2,Truck,Intrastate,1,1310,Base Load,,Stranded Utility,,INITIAL,2/25/2021,2/25/2021
03/01/22,2020,20210002,1073,31337,"APPLIED LNG TECNOLOGIES USA, LLC",2342,Midlothian LNG,89403,,TX,76065,In Service,5/18/2016,8,2,16,Liquefaction,Intrastate,6,7140,Base Load,,Vehicular Fuel,,INITIAL,1/5/2021,1/5/2021
03/01/22,2020,20210002,1073,31337,"APPLIED LNG TECNOLOGIES USA, LLC",2343,NEEDLE MOUNTAIN LNG FACILITY,89402,80008,AZ,86436,In Service,7/24/1998,16,4,16,Liquefaction,Intrastate,4,4760,Base Load,,Vehicular Fuel,,INITIAL,1/5/2021,1/5/2021
03/01/22,2020,20210037,1111,31421,TOTAL PEAKING SERVICES,2644,TOTAL PEAKING SERVICES LNG,38541,TPS LNG,CT,06461,In Service,9/29/1972,6,2,105,Truck,Interstate,1,348000,Peak Shaving,,Storage w/ Liquefaction,,INITIAL,3/1/2021,3/1/2021
03/01/22,2020,20210084,1160,31636,NORTHERN STATES POWER CO OF MINNESOTA,2709,WESCOTT,86666,,MN,55077,In Service,8/31/1975,10,2,250,Liquefaction,Intrastate,2,608000,Peak Shaving,,Storage w/ Liquefaction,,INITIAL,3/15/2021,3/15/2021
03/01/22,2020,20210084,1160,31636,NORTHERN STATES POWER CO OF MINNESOTA,2711,Fargo Mobile/Temporary,91527,NDLNG,ND,58104,In Service,12/17/2020,0,1,3.36,Truck,Intrastate,2,476,Mobile/Temporary,,Storage w/o Liquefaction,,INITIAL,3/15/2021,3/15/2021
03/01/22,2020,20210017,1091,31664,"COVE POINT LNG, LP",2541,Cove Point LNG,47801,31664,MD,20657,In Service,4/15/1978,765,16,1800,Liquefaction,Interstate,7,4350000,Base Load,,Marine Terminal - Both,,SUPPLEMENTAL,2/10/2021,2/11/2021
03/01/22,2020,20210005,1076,31770,LIBERTY UTILITIES (NEW ENGLAND NATURAL GAS COMPANY) CORP,2381,FALL RIVER LNG,89404,31770,MA,02722,In Service,9/1/1970,0,2,40,Truck,Intrastate,1,45000,Peak Shaving,,Storage w/o Liquefaction,,INITIAL,1/20/2021,1/20/2021
03/01/22,2020,20210074,1150,32152,"SABINE PASS LNG, L.P. (Cheniere)",2735,Sabine Pass LNG Terminal,69194,32152,LA,70631,In Service,9/1/2008,4107.1,24,4000,Liquefaction,Interstate,5,5031849,Base Load,,Marine Terminal - Both,,INITIAL,3/12/2021,3/12/2021
03/01/22,2020,20210019,1092,32206,"FREEPORT LNG DEVELOPMENT, L.P.",2489,"Freeport LNG Development, L.P.",70464,32206,TX,77541,In Service,7/1/2008,2332.8,7,1500,Ship/Barge,Interstate,3,3018000,Base Load,,Marine Terminal - Export,,INITIAL,2/11/2021,2/11/2021
03/01/22,2020,20210021,1099,32214,"CAMERON LNG, LLC",2599,"Cameron LNG, LLC",70244,32214,LA,70645,In Service,7/29/2009,1500,10,1500,Liquefaction,Interstate,3,3191190,Base Load,,Marine Terminal - Both,,SUPPLEMENTAL,2/16/2021,2/25/2021
03/01/22,2020,20210043,1117,32220,GOLDEN PASS LNG TERMINAL LLC,2660,"Golden Pass LNG Terminal, LLC",70664,,TX,77655,In Service,3/14/2011,0,10,2000,Ship/Barge,Interstate,5,4874604,Base Load,,Marine Terminal - Import,,INITIAL,3/4/2021,3/4/2021
03/01/22,2020,20210003,1074,32496,"DESERT GAS, LP.",2345,Desert Gas - Ehrenberg,89405,,AZ,85334,In Service,3/1/2010,6,0,0,Liquefaction,Intrastate,2,2381,Base Load,,Vehicular Fuel,,INITIAL,1/5/2021,1/5/2021
03/01/22,2020,20210008,1080,32561,ECOELECTRICA L.P.,2482,"EcoElectrica,LP",74619,,PR,00624,In Service,6/10/2000,0,4,279,Ship/Barge,Interstate,1,1000000,Base Load,,Marine Terminal - Import,,SUPPLEMENTAL,2/2/2021,2/2/2021
03/01/22,2020,20210070,1146,32640,SOUTHERN GULF LNG COMPANY LLC,2733,Gulf LNG Energy,73959,,MS,39581,In Service,10/1/2011,0,10,1500,Ship/Barge,Interstate,2,2000000,Base Load,,Marine Terminal - Import,,INITIAL,3/12/2021,3/12/2021
03/01/22,2020,20210060,1134,32648,PIVOTAL LNG INC.,2722,Trussville LNG,89406,,AL,35173,In Service,7/1/1978,5,0,0,Liquefaction,Intrastate,1,116800,Other,Storage w/ Liquefaction,Vehicular Fuel,,INITIAL,3/10/2021,3/10/2021
03/01/22,2020,20210078,1154,32684,"PINE NEEDLE OPERATING COMPANY,LLC",2738,"Pine Needle LNG Company,LLC",40752,157,NC,27357,In Service,5/1/1999,20,2,400,Liquefaction,Interstate,2,1160000,Peak Shaving,,Storage w/ Liquefaction,,INITIAL,3/14/2021,3/14/2021
03/01/22,2020,20210056,1130,38927,UGI ENERGY SERVICES,2715,Steelton LNG,90400,38927,PA,17113,In Service,1/8/2018,0,2,65,Truck,Intrastate,1,47619,Satellite,,Storage w/o Liquefaction,,INITIAL,3/9/2021,3/9/2021
03/01/22,2020,20210056,1130,38927,UGI ENERGY SERVICES,2716,Temple LNG Plant,73438,,PA,19605,In Service,11/1/1971,10,5,202,Liquefaction,Interstate,2,367408,Peak Shaving,,Storage w/ Both,,INITIAL,3/9/2021,3/9/2021
03/01/22,2020,20210056,1130,38927,UGI ENERGY SERVICES,2717,Manning LNG Facility,90401,,PA,18630,In Service,7/1/2017,10,0,0,Liquefaction,Intrastate,1,13471,Base Load,,Other,Trucking w/ Liquefaction and Storage,INITIAL,3/9/2021,3/9/2021
03/01/22,2020,20210056,1130,38927,UGI ENERGY SERVICES,2718,Bethlehem LNG Facility,91526,38927,PA,18015,In Service,11/19/2020,0,1,72,Truck,Intrastate,1,47619,Satellite,,Storage w/o Liquefaction,,INITIAL,3/9/2021,3/9/2021
03/01/22,2020,20210004,1075,39053,"LNG INDY, LLC",2346,LNG North,89407,,IN,46268,In Service,7/1/1991,7.5,3,180,Liquefaction,Intrastate,1,290000,Other,Merchant & Peak Shaving,Storage w/ Liquefaction,,INITIAL,1/6/2021,1/6/2021
03/01/22,2020,20210004,1075,39053,"LNG INDY, LLC",2347,LNG South,89408,,IN,46203,In Service,12/16/1972,10,0,0,Liquefaction,Intrastate,1,290000,Other,Merchant & Peak Shaving,Storage w/ Liquefaction,,INITIAL,1/6/2021,1/6/2021
03/01/22,2020,20210079,1155,39054,WILLIAMS PARTNERS OPERATING LLC,2594,PLYMOUTH LNG,1155,PLYMOUTH LNG,WA,99346,In Service,1/1/1975,12,4,300,Liquefaction,Interstate,2,690000,Peak Shaving,,Storage w/ Liquefaction,,INITIAL,3/14/2021,3/14/2021
03/01/22,2020,20210071,1147,39247,LNG HOLDINGS (FLORIDA) LLC,2734,Miami LNG,84171,,FL,33166,In Service,4/5/2016,8.264,0,0,Liquefaction,Interstate,3,6429,Other,merchant,Other,merchant,INITIAL,3/12/2021,3/12/2021
03/01/22,2020,20210040,1171,39257,INTERIOR GAS UTILITY,2921,Titan AK LNG,17515,LNG_PLANT,AK,99652,In Service,11/29/1998,4,0,0,Liquefaction,Intrastate,0,0,Mobile/Temporary,,Other,Liquefaction,SUPPLEMENTAL,3/2/2021,9/9/2021
03/01/22,2020,20210040,1171,39257,INTERIOR GAS UTILITY,2922,STORAGE SITE 1,17505,STORAGE_SITE_1,AK,99701,In Service,6/1/1998,0,1,3,Truck,Intrastate,4,2146,Base Load,,Storage w/o Liquefaction,,SUPPLEMENTAL,3/2/2021,9/9/2021
03/01/22,2020,20210040,1171,39257,INTERIOR GAS UTILITY,2923,STORAGE SITE 2,89119,STORAGE_SITE_2,AK,99701,Abandoned,12/15/2006,0,1,7,Truck,Intrastate,4,7,Base Load,,Storage w/o Liquefaction,,SUPPLEMENTAL,3/2/2021,9/9/2021
03/01/22,2020,20210040,1171,39257,INTERIOR GAS UTILITY,2924,STORAGE SITE 3,90609,STORAGE_SITE_3,AK,99701,In Service,11/13/2019,0,3,24,Truck,Intrastate,1,128000,Base Load,,Storage w/o Liquefaction,,SUPPLEMENTAL,3/2/2021,9/9/2021
03/01/22,2020,20210061,1135,39335,JAX LNG LLC,2723,JAX LNG,84449,,FL,32226,In Service,8/27/2018,10,0,0,Liquefaction,Intrastate,1,48000,Other,Storage w/ Liquefaction,Vehicular Fuel,,INITIAL,3/10/2021,3/10/2021
03/01/22,2020,20210027,1101,39338,TESORO ALASKA COMPANY LLC,2361,Kenai LNG Facility,89118,,AK,99611,In Service,6/1/1969,225,0,0,Liquefaction,Interstate,3,750000,Base Load,,Marine Terminal - Export,,INITIAL,2/25/2021,2/25/2021
03/01/22,2020,20210073,1149,39425,EAGLE LNG PARTNERS JACKSONVILLE II LLC,2701,Maxville LNG,84793,1,FL,32234,In Service,3/20/2018,9,0,0,Liquefaction,Intrastate,1,23810,Other,Merchant,Storage w/ Liquefaction,,INITIAL,3/12/2021,3/12/2021
03/01/22,2020,20210085,1161,39453,STABILIS ENERGY EAGLE FORD LNG,2741,Stabilis Energy Eagle LNG,89409,,TX,78071,In Service,2/16/2015,10,0,0,Liquefaction,Intrastate,3,6100,Other,Merchant,Storage w/ Liquefaction,,INITIAL,3/26/2021,3/26/2021
03/01/22,2020,20210065,1141,39501,"CORPUS CHRISTI LIQUEFACTION, LLC",2731,"CORPUS CHRISTI LIQUEFACTION, LLC",85054,39501,TX,78359,In Service,7/7/2018,2229,0,0,Liquefaction,Interstate,3,3309402.27,Base Load,,Marine Terminal - Export,,INITIAL,3/11/2021,3/11/2021
03/01/22,2020,20210088,1165,39547,CLEAN ENERGY TEXAS LNG,2782,Clean Energy Texas LNG,89410,,TX,77318,In Service,3/15/2005,7,0,0,Liquefaction,Intrastate,1,28000,Other,Transportation,Vehicular Fuel,,SUPPLEMENTAL,4/9/2021,4/9/2021
03/01/22,2020,20210069,1145,39549,"HR NU BLU ENERGY, LLC",2732,HR Nu Blu Energy,89877,,LA,70767,In Service,1/24/2018,2.9,2,1.4,Liquefaction,Intrastate,2,2380.952,Base Load,,Storage w/ Liquefaction,,INITIAL,3/12/2021,3/12/2021
03/01/22,2020,20210087,1170,40151,ALKANE MIDSTREAM LLC,2881,Tioga Plant,88990,40151,ND,58852,Abandoned,1/1/2020,8.07,0,0,Liquefaction,Intrastate,2,2857,Satellite,,Storage w/ Liquefaction,,SUPPLEMENTAL,4/5/2021,8/22/2021
03/01/22,2020,20210077,1153,40195,EVERSOURCE GAS COMPANY OF MASSACHUSETTS,2663,Marshfield LNG,89352,1002,MA,02050,In Service,1/1/1973,0,1,13,Truck,Intrastate,2,3548,Peak Shaving,,Storage w/o Liquefaction,,INITIAL,3/14/2021,3/14/2021
03/01/22,2020,20210077,1153,40195,EVERSOURCE GAS COMPANY OF MASSACHUSETTS,2664,Lawrence LNG,89350,4001,MA,01841,In Service,1/1/1972,0,2,19,Truck,Intrastate,5,3589,Peak Shaving,,Storage w/o Liquefaction,,INITIAL,3/14/2021,3/14/2021
03/01/22,2020,20210077,1153,40195,EVERSOURCE GAS COMPANY OF MASSACHUSETTS,2665,Easton LNG,89349,1001,MA,02375,In Service,5/16/1972,0,3,50,Truck,Intrastate,1,223000,Peak Shaving,,Storage w/o Liquefaction,,INITIAL,3/14/2021,3/14/2021
03/01/22,2020,20210077,1153,40195,EVERSOURCE GAS COMPANY OF MASSACHUSETTS,2666,Ludlow LNG,89351,2001,MA,01056,In Service,8/15/1973,8,3,48,Liquefaction,Intrastate,1,290000,Peak Shaving,,Storage w/ Liquefaction,,INITIAL,3/14/2021,3/14/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
